YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1980,1,1,1,,333,8.0,10.1,1.1,5.1,4.2,,1010.9,2.7,8.1,999.0,,
1980,1,1,2,,344,8.3,10.1,1.1,5.3,4.2,,1011.1,3.0,8.0,999.0,,
1980,1,1,3,,341,7.0,8.6,1.1,5.0,4.2,,1011.6,3.0,7.9,999.0,,
1980,1,1,4,,336,7.9,9.1,,,,,1011.7,2.9,7.9,999.0,,
1980,1,1,5,,342,9.1,10.6,,,,,1011.9,2.5,7.9,999.0,,
1980,1,1,6,,343,9.4,11.1,,,,,1011.8,2.2,7.8,999.0,,
1980,1,1,7,,345,8.1,9.1,1.2,5.1,4.3,,1012.1,2.1,7.8,999.0,,
1980,1,1,8,,337,7.2,9.1,1.1,4.8,4.2,,1012.3,2.2,7.7,999.0,,
1980,1,1,9,,341,7.1,8.6,1.0,5.0,4.2,,1012.3,2.1,7.7,999.0,,
1980,1,1,10,,341,6.1,8.1,1.0,5.3,4.2,,1012.2,2.3,7.7,999.0,,
1980,1,1,11,,350,5.6,7.1,0.9,5.0,4.2,,1012.4,2.1,7.7,999.0,,
1980,1,1,12,,4,5.9,7.1,,,,,1012.6,2.1,7.7,999.0,,
1980,1,1,13,,3,5.2,6.6,,,,,1012.8,2.2,7.7,999.0,,
1980,1,1,14,,12,5.0,6.1,,,,,1013.1,2.4,7.7,999.0,,
1980,1,1,15,,9,4.2,5.6,,,,,1013.8,2.2,7.6,999.0,,
1980,1,1,16,,3,3.7,5.1,0.8,4.8,4.0,,1013.6,2.2,7.7,999.0,,
1980,1,1,17,,28,4.6,6.1,0.8,4.4,4.0,,1012.8,2.2,7.7,999.0,,
1980,1,1,18,,13,1.9,2.5,0.8,5.0,4.0,,1012.8,2.5,7.7,999.0,,
1980,1,1,19,,35,1.3,2.0,0.7,4.7,4.0,,1012.6,2.7,7.7,999.0,,
1980,1,1,20,,10,0.2,0.0,0.6,4.3,4.0,,1012.7,3.7,7.7,999.0,,
1980,1,1,21,,251,0.1,0.0,0.6,4.3,3.9,,1012.6,3.8,7.7,999.0,,
1980,1,1,22,,229,1.1,1.5,,,,,1013.0,2.2,7.6,999.0,,
1980,1,1,23,,172,1.0,1.5,,,,,1013.0,2.3,7.6,999.0,,
1980,1,2,0,,191,1.6,2.5,,,,,1013.0,2.8,7.6,999.0,,
1980,1,2,1,,209,1.4,2.0,0.6,6.1,4.3,,1013.0,3.1,7.6,999.0,,
1980,1,2,2,,187,2.1,3.0,0.6,5.6,4.4,,1012.9,3.3,7.6,999.0,,
1980,1,2,3,,196,2.0,2.5,0.5,5.3,4.4,,1012.7,3.3,7.6,999.0,,
1980,1,2,4,,157,1.6,2.0,0.5,5.1,4.2,,1012.2,3.3,7.6,999.0,,
1980,1,2,5,,177,0.8,1.5,0.5,5.0,4.3,,1012.0,3.4,7.6,999.0,,
1980,1,2,6,,141,0.5,0.5,0.4,5.0,4.2,,1011.7,3.1,7.6,999.0,,
