YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1997,1,5,14,,128,7.4,8.8,,,,,1009.4,999.0,5.6,,,
1997,1,5,15,,123,8.0,9.4,,,,,1008.5,999.0,5.6,,,
1997,1,5,16,,128,8.6,10.1,,,,,1006.6,999.0,5.6,,,
1997,1,5,17,,130,9.4,11.2,,,,,1004.9,999.0,5.6,,,
1997,1,5,18,,145,7.7,9.2,,,,,1003.4,999.0,5.6,,,
1997,1,5,19,,144,5.1,6.4,,,,,1002.4,999.0,5.8,,,
1997,1,5,20,,174,6.2,8.2,,,,,1000.9,999.0,5.8,,,
1997,1,5,21,,166,9.3,11.1,,,,,998.6,999.0,5.8,,,
1997,1,5,22,,174,9.2,10.4,,,,,997.6,999.0,5.8,,,
1997,1,5,23,,172,10.1,11.5,,,,,996.1,999.0,5.8,,,
1997,1,6,0,,194,9.8,11.5,,,,,995.9,999.0,5.9,,,
1997,1,6,1,,206,10.0,12.3,,,,,995.1,999.0,5.8,,,
1997,1,6,2,,217,8.9,10.7,,,,,994.4,999.0,5.8,,,
1997,1,6,3,,224,8.8,10.1,,,,,994.3,999.0,5.8,,,
1997,1,6,4,,236,6.4,7.1,,,,,994.4,999.0,5.8,,,
1997,1,6,5,,264,5.3,6.4,,,,,994.4,999.0,5.8,,,
1997,1,6,6,,270,5.7,6.6,,,,,994.5,999.0,5.8,,,
1997,1,6,7,,298,8.3,10.0,,,,,994.5,999.0,5.8,,,
1997,1,6,8,,289,5.8,6.7,,,,,994.7,999.0,5.8,,,
1997,1,6,9,,293,5.0,5.9,,,,,995.0,999.0,5.7,,,
1997,1,6,10,,268,4.7,5.8,,,,,995.3,999.0,5.8,,,
1997,1,6,11,,232,4.2,5.0,,,,,995.4,999.0,5.8,,,
1997,1,6,12,,220,5.1,6.3,,,,,995.7,999.0,5.8,,,
1997,1,6,13,,264,7.2,10.0,,,,,996.1,999.0,5.8,,,
1997,1,6,14,,279,11.5,14.6,,,,,996.0,999.0,5.8,,,
1997,1,6,15,,270,10.8,15.1,,,,,996.9,999.0,5.8,,,
1997,1,6,16,,280,14.2,17.8,,,,,996.4,999.0,5.8,,,
1997,1,6,17,,274,14.4,17.5,,,,,996.5,999.0,5.8,,,
1997,1,6,18,,275,14.7,17.3,,,,,996.8,999.0,5.8,,,
1997,1,6,19,,274,13.0,15.6,,,,,997.3,999.0,5.9,,,
1997,1,6,20,,280,13.0,15.7,,,,,997.6,999.0,5.9,,,
1997,1,6,21,,274,13.7,16.3,,,,,998.2,999.0,5.8,,,
1997,1,6,22,,272,13.8,16.9,,,,,998.4,999.0,5.8,,,
1997,1,6,23,,270,14.6,17.9,,,,,998.6,999.0,5.8,,,
1997,1,7,0,,271,14.5,18.3,,,,,999.5,999.0,5.8,,,
1997,1,7,1,,278,14.9,19.3,,,,,1000.0,999.0,5.8,,,
1997,1,7,2,,279,14.8,18.0,,,,,1000.6,999.0,5.8,,,
1997,1,7,3,,282,13.5,16.4,,,,,1001.5,999.0,5.8,,,
1997,1,7,4,,281,13.4,15.9,,,,,1001.5,999.0,5.8,,,
1997,1,7,5,,272,13.6,16.0,,,,,1002.1,999.0,5.8,,,
1997,1,7,6,,279,13.3,17.1,,,,,1001.7,999.0,5.8,,,
1997,1,7,7,,266,12.5,15.5,,,,,1002.7,999.0,5.8,,,
1997,1,7,8,,277,13.6,16.4,,,,,1002.7,999.0,5.8,,,
1997,1,7,9,,274,12.6,15.6,,,,,1002.6,999.0,5.8,,,
1997,1,7,10,,279,12.6,14.9,,,,,1002.4,999.0,5.8,,,
1997,1,7,11,,280,11.5,15.0,,,,,1002.5,999.0,5.8,,,
1997,1,7,12,,287,11.8,14.4,,,,,1002.6,999.0,5.8,,,
1997,1,7,13,,274,12.3,14.8,,,,,1002.4,999.0,5.8,,,
1997,1,7,14,,281,12.4,15.9,,,,,1002.6,999.0,5.8,,,
1997,1,7,15,,277,12.2,15.3,,,,,1002.4,999.0,5.8,,,
1997,1,7,16,,270,12.8,15.9,,,,,1001.6,999.0,5.8,,,
1997,1,7,17,,278,14.0,17.3,,,,,1000.7,999.0,5.8,,,
1997,1,7,18,,271,16.2,20.2,,,,,999.9,999.0,5.8,,,
1997,1,7,19,,275,15.6,20.5,,,,,999.1,999.0,5.8,,,
1997,1,7,20,,280,14.7,19.6,,,,,999.1,999.0,5.8,,,
1997,1,7,21,,282,16.4,20.9,,,,,998.9,999.0,5.8,,,
1997,1,7,22,,282,17.1,21.0,,,,,998.8,999.0,5.8,,,
1997,1,7,23,,276,17.2,22.6,,,,,998.9,999.0,5.8,,,
1997,1,8,0,,294,16.8,20.3,,,,,999.3,999.0,5.6,,,
1997,1,8,1,,286,16.1,22.4,,,,,999.4,999.0,5.6,,,
1997,1,8,2,,292,16.9,20.7,,,,,999.9,999.0,5.6,,,
1997,1,8,3,,298,17.1,20.9,,,,,1000.1,999.0,5.8,,,
1997,1,8,4,,287,16.0,19.7,,,,,1000.8,999.0,5.6,,,
1997,1,8,5,,296,15.6,19.1,,,,,1001.0,999.0,5.6,,,
1997,1,8,6,,295,15.7,19.8,,,,,1001.3,999.0,5.6,,,
1997,1,8,7,,287,15.2,18.9,,,,,1001.4,999.0,5.6,,,
1997,1,8,8,,284,14.7,18.9,,,,,1001.2,999.0,5.6,,,
1997,1,8,9,,292,14.1,17.6,,,,,1001.1,999.0,5.6,,,
1997,1,8,10,,294,14.7,18.3,,,,,1001.0,999.0,5.6,,,
1997,1,8,11,,292,14.0,16.8,,,,,1001.4,999.0,5.6,,,
1997,1,8,12,,291,13.2,16.4,,,,,1001.9,999.0,5.6,,,
1997,1,8,13,,296,12.8,15.7,,,,,1002.5,999.0,5.6,,,
1997,1,8,14,,303,11.9,15.1,,,,,1003.2,999.0,5.6,,,
1997,1,8,15,,308,11.0,14.3,,,,,1003.6,999.0,5.6,,,
1997,1,8,16,,308,12.7,15.4,,,,,1003.6,999.0,5.6,,,
1997,1,8,17,,303,12.9,15.5,,,,,1003.6,999.0,5.6,,,
1997,1,8,18,,302,14.2,17.3,,,,,1003.5,999.0,5.6,,,
1997,1,8,19,,317,15.5,19.1,,,,,1003.8,999.0,5.6,,,
1997,1,8,20,,313,14.0,19.0,,,,,1004.5,999.0,5.6,,,
1997,1,8,21,,306,14.3,17.7,,,,,1005.1,999.0,5.6,,,
1997,1,8,22,,313,15.5,19.1,,,,,1005.4,999.0,5.6,,,
1997,1,8,23,,305,13.5,16.4,,,,,1006.2,999.0,5.6,,,
1997,1,9,0,,309,15.1,18.1,,,,,1006.8,999.0,5.6,,,
1997,1,9,1,,315,14.3,18.0,,,,,1007.5,999.0,5.6,,,
1997,1,9,2,,307,13.7,17.1,,,,,1008.3,999.0,5.6,,,
1997,1,9,3,,308,13.7,16.0,,,,,1008.4,999.0,5.6,,,
1997,1,9,4,,316,14.4,16.9,,,,,1008.6,999.0,5.6,,,
1997,1,9,5,,310,11.2,15.4,,,,,1008.7,999.0,5.6,,,
1997,1,9,6,,307,10.7,12.6,,,,,1009.0,999.0,5.6,,,
1997,1,9,7,,305,10.5,13.1,,,,,1009.7,999.0,5.6,,,
1997,1,9,8,,301,10.9,12.8,,,,,1010.2,999.0,5.6,,,
1997,1,9,9,,312,10.1,12.4,,,,,1010.2,999.0,5.6,,,
1997,1,9,10,,315,11.1,12.9,,,,,1009.9,999.0,5.6,,,
1997,1,9,11,,323,10.9,12.9,,,,,1010.3,999.0,5.6,,,
1997,1,9,12,,319,10.7,12.7,,,,,1010.5,999.0,5.6,,,
1997,1,9,13,,310,9.3,12.0,,,,,1011.1,999.0,5.6,,,
1997,1,9,14,,,,,,,,,,999.0,,,,
1997,1,9,15,,308,9.0,11.1,,,,,1010.4,999.0,5.6,,,
1997,1,9,16,,,,,,,,,,999.0,,,,
1997,1,9,17,,331,7.0,9.1,,,,,1009.0,999.0,5.6,,,
1997,1,9,18,,313,7.0,9.1,,,,,1009.4,999.0,5.6,,,
1997,1,9,19,,300,6.5,8.3,,,,,1009.4,999.0,5.6,,,
1997,1,9,20,,307,5.8,6.9,,,,,1009.1,999.0,5.6,,,
1997,1,9,21,,320,4.5,5.6,,,,,1008.6,999.0,5.6,,,
1997,1,9,22,,333,3.6,4.7,,,,,1008.8,999.0,5.6,,,
1997,1,9,23,,8,1.5,2.3,,,,,1008.6,999.0,5.6,,,
1997,1,10,0,,76,1.0,2.4,,,,,1007.9,999.0,5.6,,,
1997,1,10,1,,59,1.9,2.8,,,,,1008.0,999.0,5.5,,,
1997,1,10,2,,106,3.6,4.5,,,,,1006.3,999.0,5.6,,,
1997,1,10,3,,115,3.7,5.1,,,,,1005.8,999.0,5.6,,,
1997,1,10,4,,142,3.8,5.5,,,,,1005.8,999.0,5.6,,,
1997,1,10,5,,168,5.9,7.8,,,,,1004.7,999.0,5.6,,,
1997,1,10,6,,148,7.5,9.5,,,,,1001.6,999.0,5.6,,,
1997,1,10,7,,131,9.4,11.1,,,,,999.7,999.0,5.6,,,
1997,1,10,8,,127,11.5,13.8,,,,,996.3,999.0,5.6,,,
1997,1,10,9,,130,13.9,16.9,,,,,993.1,999.0,5.6,,,
1997,1,10,10,,131,16.8,21.1,,,,,989.4,999.0,5.6,,,
1997,1,10,11,,,,,,,,,987.7,999.0,5.6,,,
1997,1,10,12,,,,,,,,,986.3,999.0,5.6,,,
1997,1,10,13,,,,,,,,,988.3,999.0,5.8,,,
1997,1,10,14,,,,,,,,,988.2,999.0,5.8,,,
1997,1,10,15,,149,13.4,16.3,,,,,987.7,999.0,5.8,,,
1997,1,10,16,,165,12.0,14.6,,,,,986.2,999.0,5.8,,,
1997,1,10,17,,211,12.0,14.3,,,,,985.1,999.0,5.8,,,
1997,1,10,18,,213,13.8,17.3,,,,,984.8,999.0,5.8,,,
1997,1,10,19,,224,14.7,18.9,,,,,984.8,999.0,5.8,,,
1997,1,10,20,,241,14.9,18.6,,,,,986.1,999.0,5.8,,,
1997,1,10,21,,236,17.5,21.3,,,,,986.9,999.0,5.6,,,
1997,1,10,22,,236,15.3,18.6,,,,,987.6,999.0,5.6,,,
1997,1,10,23,,244,15.3,19.4,,,,,989.0,999.0,5.6,,,
1997,1,11,0,,253,18.4,22.0,,,,,990.8,999.0,5.6,,,
1997,1,11,1,,253,16.1,19.8,,,,,993.0,999.0,5.6,,,
1997,1,11,2,,257,16.8,21.1,,,,,994.7,999.0,5.6,,,
1997,1,11,3,,262,15.6,20.1,,,,,995.9,999.0,5.6,,,
1997,1,11,4,,249,15.6,19.4,,,,,997.2,999.0,5.6,,,
1997,1,11,5,,248,14.2,17.1,,,,,997.8,999.0,5.6,,,
1997,1,11,6,,249,13.9,17.3,,,,,998.2,999.0,5.6,,,
1997,1,11,7,,243,14.1,17.1,,,,,998.7,999.0,5.6,,,
1997,1,11,8,,234,12.7,15.2,,,,,999.1,999.0,5.6,,,
1997,1,11,9,,235,12.9,16.6,,,,,999.3,999.0,5.6,,,
1997,1,11,10,,239,13.4,16.2,,,,,999.1,999.0,5.6,,,
1997,1,11,11,,243,10.6,14.6,,,,,998.8,999.0,5.6,,,
1997,1,11,12,,246,8.9,10.9,,,,,998.7,999.0,5.6,,,
1997,1,11,13,,260,6.1,8.4,,,,,997.9,999.0,5.6,,,
1997,1,11,14,,228,3.6,5.2,,,,,997.0,999.0,5.6,,,
1997,1,11,15,,318,3.1,6.0,,,,,996.3,999.0,5.6,,,
1997,1,11,16,,357,4.5,6.0,,,,,995.0,999.0,5.6,,,
1997,1,11,17,,348,7.8,9.6,,,,,992.8,999.0,5.6,,,
1997,1,11,18,,320,12.9,16.0,,,,,992.5,999.0,5.6,,,
1997,1,11,19,,307,11.3,14.1,,,,,994.4,999.0,5.6,,,
1997,1,11,20,,288,11.5,14.7,,,,,996.0,999.0,5.6,,,
1997,1,11,21,,282,12.5,15.3,,,,,997.7,999.0,5.6,,,
1997,1,11,22,,286,11.2,14.1,,,,,998.8,999.0,5.6,,,
1997,1,11,23,,276,11.7,14.3,,,,,999.9,999.0,5.6,,,
1997,1,12,0,,273,11.6,14.2,,,,,1000.8,999.0,5.6,,,
1997,1,12,1,,280,11.9,14.9,,,,,1001.8,999.0,5.6,,,
1997,1,12,2,,263,11.9,15.0,,,,,1002.5,999.0,5.6,,,
1997,1,12,3,,265,12.5,15.2,,,,,1003.3,999.0,5.6,,,
1997,1,12,4,,267,13.5,17.0,,,,,1003.6,999.0,5.6,,,
1997,1,12,5,,264,14.2,17.1,,,,,1003.6,999.0,5.6,,,
1997,1,12,6,,270,13.7,18.5,,,,,1003.8,999.0,5.5,,,
1997,1,12,7,,265,13.6,16.9,,,,,1004.6,999.0,5.5,,,
1997,1,12,8,,271,13.8,17.6,,,,,1005.5,999.0,5.6,,,
1997,1,12,9,,267,14.7,17.9,,,,,1005.6,999.0,5.6,,,
1997,1,12,10,,267,14.4,18.0,,,,,1006.6,999.0,5.5,,,
1997,1,12,11,,270,14.3,18.3,,,,,1007.0,999.0,5.6,,,
1997,1,12,12,,264,13.8,17.7,,,,,1007.7,999.0,5.6,,,
1997,1,12,13,,275,14.1,18.4,,,,,1007.8,999.0,5.6,,,
1997,1,12,14,,267,13.6,16.7,,,,,1008.4,999.0,5.5,,,
1997,1,12,15,,267,13.3,16.7,,,,,1008.8,999.0,5.5,,,
1997,1,12,16,,264,12.8,15.8,,,,,1008.7,999.0,5.5,,,
1997,1,12,17,,271,12.5,15.4,,,,,1007.9,999.0,5.5,,,
1997,1,12,18,,270,12.5,16.7,,,,,1007.2,999.0,5.5,,,
1997,1,12,19,,275,12.2,15.4,,,,,1007.3,999.0,5.5,,,
1997,1,12,20,,275,12.1,15.0,,,,,1007.8,999.0,5.5,,,
1997,1,12,21,,271,12.9,16.7,,,,,1007.9,999.0,5.5,,,
1997,1,12,22,,270,12.0,15.3,,,,,1008.3,999.0,5.5,,,
1997,1,12,23,,274,12.6,15.9,,,,,1008.7,999.0,5.5,,,
1997,1,13,0,,274,12.0,15.7,,,,,1009.4,999.0,5.5,,,
1997,1,13,1,,273,12.3,14.6,,,,,1009.6,999.0,5.5,,,
1997,1,13,2,,281,13.0,16.2,,,,,1009.6,999.0,5.5,,,
1997,1,13,3,,283,12.7,16.8,,,,,1009.7,999.0,5.5,,,
1997,1,13,4,,281,12.5,15.8,,,,,1010.0,999.0,5.5,,,
1997,1,13,5,,286,12.4,15.0,,,,,1009.8,999.0,5.5,,,
1997,1,13,6,,292,11.5,13.6,,,,,1010.0,999.0,5.5,,,
1997,1,13,7,,295,11.0,14.2,,,,,1010.7,999.0,5.5,,,
1997,1,13,8,,296,10.9,13.9,,,,,1011.2,999.0,5.5,,,
1997,1,13,9,,301,12.9,15.4,,,,,1011.3,999.0,5.5,,,
1997,1,13,10,,298,10.8,13.2,,,,,1012.4,999.0,5.5,,,
1997,1,13,11,,305,11.5,15.4,,,,,1013.1,999.0,5.5,,,
1997,1,13,12,,297,10.0,12.4,,,,,1014.0,999.0,5.5,,,
1997,1,13,13,,304,10.2,13.1,,,,,1014.9,999.0,5.5,,,
1997,1,13,14,,305,8.7,11.7,,,,,1015.6,999.0,5.5,,,
1997,1,13,15,,313,9.6,11.9,,,,,1015.6,999.0,5.5,,,
1997,1,13,16,,294,7.6,9.9,,,,,1015.4,999.0,5.5,,,
1997,1,13,17,,305,8.4,11.3,,,,,1014.9,999.0,5.5,,,
1997,1,13,18,,307,8.6,10.4,,,,,1014.4,999.0,5.5,,,
1997,1,13,19,,295,7.8,10.1,,,,,1014.6,999.0,5.5,,,
1997,1,13,20,,291,7.5,9.5,,,,,1015.3,999.0,5.5,,,
1997,1,13,21,,293,7.9,9.4,,,,,1015.4,999.0,5.5,,,
1997,1,13,22,,295,7.2,9.2,,,,,1015.7,999.0,5.5,,,
1997,1,13,23,,312,7.1,8.9,,,,,1016.3,999.0,5.5,,,
1997,1,14,0,,312,7.8,9.7,,,,,1016.5,999.0,5.5,,,
1997,1,14,1,,318,8.9,10.7,,,,,1017.0,999.0,5.5,,,
1997,1,14,2,,321,10.4,12.5,,,,,1017.3,999.0,5.5,,,
1997,1,14,3,,316,8.2,10.6,,,,,1017.4,999.0,5.5,,,
1997,1,14,4,,320,8.4,10.7,,,,,1017.6,999.0,5.5,,,
1997,1,14,5,,325,7.8,10.2,,,,,1017.3,999.0,5.5,,,
1997,1,14,6,,320,7.8,9.7,,,,,1017.2,999.0,5.5,,,
1997,1,14,7,,318,7.4,9.3,,,,,1017.3,999.0,5.5,,,
1997,1,14,8,,315,7.6,9.7,,,,,1017.3,999.0,5.5,,,
1997,1,14,9,,307,6.8,8.5,,,,,1017.3,999.0,5.5,,,
1997,1,14,10,,282,5.2,7.2,,,,,1017.3,999.0,5.5,,,
1997,1,14,11,,286,5.1,7.2,,,,,1017.4,999.0,5.5,,,
1997,1,14,12,,277,5.0,6.6,,,,,1017.8,999.0,5.5,,,
1997,1,14,13,,281,6.5,8.1,,,,,1018.0,999.0,5.5,,,
1997,1,14,14,,281,5.9,7.4,,,,,1018.4,999.0,5.5,,,
1997,1,14,15,,280,4.8,6.8,,,,,1018.8,999.0,5.5,,,
1997,1,14,16,,315,4.9,6.5,,,,,1018.6,999.0,5.5,,,
1997,1,14,17,,306,6.1,8.5,,,,,1017.8,999.0,5.5,,,
1997,1,14,18,,291,6.0,7.9,,,,,1017.2,999.0,5.5,,,
1997,1,14,19,,294,8.3,10.7,,,,,1016.5,999.0,5.5,,,
1997,1,14,20,,292,10.0,11.6,,,,,1016.5,999.0,5.5,,,
1997,1,14,21,,296,9.3,11.3,,,,,1017.4,999.0,5.5,,,
1997,1,14,22,,301,8.8,11.4,,,,,1017.9,999.0,5.5,,,
1997,1,14,23,,306,9.3,13.4,,,,,1018.1,999.0,5.5,,,
1997,1,15,0,,312,10.0,11.7,,,,,1018.9,999.0,5.5,,,
1997,1,15,1,,298,9.5,11.3,,,,,1019.4,999.0,5.5,,,
1997,1,15,2,,298,8.3,10.9,,,,,1020.1,999.0,5.5,,,
1997,1,15,3,,336,8.7,10.8,,,,,1020.8,999.0,5.5,,,
1997,1,15,4,,320,5.8,7.7,,,,,1021.1,999.0,5.5,,,
1997,1,15,5,,313,6.7,8.7,,,,,1021.2,999.0,5.5,,,
1997,1,15,6,,309,6.1,8.1,,,,,1021.1,999.0,5.5,,,
1997,1,15,7,,270,6.0,7.8,,,,,1021.1,999.0,5.5,,,
1997,1,15,8,,278,5.6,7.4,,,,,1021.2,999.0,5.5,,,
1997,1,15,9,,276,4.4,5.5,,,,,1021.0,999.0,5.5,,,
1997,1,15,10,,264,4.4,5.8,,,,,1021.1,999.0,5.5,,,
1997,1,15,11,,257,4.6,6.4,,,,,1021.1,999.0,5.5,,,
1997,1,15,12,,262,4.9,6.7,,,,,1021.7,999.0,5.5,,,
1997,1,15,13,,259,7.0,9.2,,,,,1021.9,999.0,5.5,,,
