YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1992,1,14,1,,320,2.0,2.4,,,,,1008.3,6.6,6.4,,,
1992,1,14,2,,224,1.9,2.4,0.9,4.8,4.4,,1008.8,6.3,6.4,,,
1992,1,14,3,,287,0.8,1.1,0.9,5.0,4.5,,1008.6,6.3,6.4,,,
1992,1,14,4,,118,1.5,1.7,0.8,5.0,4.3,,1008.0,6.1,6.4,,,
1992,1,14,5,,166,3.3,3.9,0.8,4.8,4.2,,1007.6,6.3,6.4,,,
1992,1,14,6,,176,4.0,4.8,0.7,5.0,4.2,,1007.5,6.4,6.4,,,
1992,1,14,7,,168,2.1,2.8,0.7,4.3,4.3,,1007.7,6.4,6.0,,,
1992,1,14,8,,117,2.7,3.2,0.7,12.5,4.4,,1006.4,6.3,5.9,,,
1992,1,14,9,,93,3.2,4.0,0.6,4.5,4.6,,1005.5,6.3,5.9,,,
1992,1,14,10,,119,2.6,3.0,0.6,11.1,4.7,,1005.4,6.3,5.9,,,
1992,1,14,11,,90,6.0,7.1,,,,,1004.1,6.3,5.9,,,
1992,1,14,12,,107,7.9,9.6,,,,,1003.1,6.3,5.9,,,
1992,1,14,14,,109,10.2,13.0,1.1,4.3,3.6,,1000.6,6.7,5.9,,,
1992,1,14,15,,117,11.0,12.9,1.5,4.3,4.0,,998.8,7.0,5.9,,,
1992,1,14,16,,124,13.4,,,,,,,999.0,,,,
1992,1,14,17,,121,13.5,17.2,2.2,5.3,4.4,,992.3,6.7,5.9,,,
1992,1,14,18,,122,14.8,18.0,2.4,5.9,4.7,,988.0,7.5,5.9,,,
1992,1,14,19,,130,14.0,,,,,,,999.0,,,,
1992,1,14,20,,148,14.2,17.3,3.0,7.1,5.3,,982.7,9.1,5.9,,,
1992,1,14,21,,180,16.2,20.6,3.1,6.7,5.5,,982.2,10.4,5.9,,,
1992,1,14,22,,180,11.5,13.9,3.6,7.7,5.9,,981.9,10.2,6.0,,,
1992,1,14,23,,180,10.5,12.5,3.2,7.7,5.8,,981.2,9.6,6.0,,,
1992,1,15,0,,191,9.7,11.8,,,,,981.5,9.4,6.2,,,
1992,1,15,1,,195,10.7,14.3,,,,,981.1,9.5,6.3,,,
1992,1,15,4,,205,13.5,,,,,,979.0,9.0,6.3,,,
1992,1,15,6,,244,17.4,21.4,,,,,979.9,6.5,6.3,,,
1992,1,15,8,,262,18.0,22.3,,,,,983.7,1.6,6.1,,,
1992,1,15,10,,254,18.0,,,,,,,999.0,,,,
1992,1,15,11,,260,18.5,23.7,7.4,10.0,8.4,,988.8,-1.0,6.0,,,
1992,1,15,13,,268,18.5,22.8,6.9,10.0,8.2,,992.9,-0.9,6.0,,,
1992,1,15,14,,274,17.6,,,,,,,-1.5,,,,
1992,1,15,15,,274,18.0,22.6,6.3,10.0,7.7,,996.8,-2.1,6.3,,,
1992,1,15,16,,283,16.8,,,,,,997.4,-2.1,6.3,,,
1992,1,15,17,,281,16.2,19.9,,,,,998.1,-2.2,6.3,,,
1992,1,15,18,,283,15.2,20.9,,,,,999.2,-1.9,6.0,,,
1992,1,15,19,,280,13.8,,,,,,1000.1,-2.0,,,,
1992,1,15,20,,276,13.7,18.0,,,,,1001.1,-1.8,6.0,,,
1992,1,15,21,,279,13.7,17.7,4.8,9.1,7.1,,1002.2,-1.8,6.0,,,
1992,1,15,23,,287,14.0,18.4,,,,,1003.9,-1.9,6.3,,,
1992,1,16,0,,282,12.1,15.4,,,,,1004.6,-2.2,6.2,,,
1992,1,16,1,,284,13.2,,,,,,,999.0,,,,
1992,1,16,2,,279,12.4,15.6,3.6,9.1,6.3,,1004.7,-3.0,6.2,,,
