YYYY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2005,1,1,20,0,297,11.0,14.3,1.64,5.88,4.79,,1021.8,7.3,6.3,0.3,,
2005,1,1,21,0,295,9.4,11.1,2.09,5.56,4.71,,1022.7,6.9,6.3,0.7,,
2005,1,1,22,0,310,10.8,13.8,2.1,5.26,5.01,,1024.5,6.5,6.3,0.7,,
2005,1,1,23,0,323,12.1,14.4,2.39,5.56,5.02,,1026.4,5.9,6.3,-0.3,,
2005,1,2,0,0,317,9.6,11.7,2.51,5.88,5.06,,1028.1,5.4,6.3,-0.1,,
2005,1,2,1,0,333,11.8,14.3,2.27,5.88,5.09,,1028.3,4.7,6.3,-1.3,,
2005,1,2,2,0,336,14.0,18.0,2.27,5.56,4.9,,1029.5,4.0,6.3,-5.1,,
2005,1,2,3,0,334,12.1,14.6,2.32,5.88,4.91,,1031.5,3.5,6.3,-6.0,,
2005,1,2,4,0,340,13.0,15.3,2.27,5.88,4.94,,1032.1,2.7,6.3,-5.4,,
2005,1,2,5,0,347,10.8,13.1,2.21,6.25,4.96,,1033.4,2.4,6.3,-5.8,,
2005,1,2,6,0,347,11.6,14.5,2.1,5.88,4.76,,1034.3,1.6,6.3,-8.1,,
2005,1,2,7,0,357,11.5,14.3,2.21,5.56,4.9,,1035.0,0.9,6.3,-8.4,,
2005,1,2,8,0,2,11.5,13.8,2.43,6.25,5.0,,1036.0,0.3,6.3,-7.2,,
2005,1,2,9,0,7,10.0,12.1,2.27,5.88,4.98,,1036.7,-0.6,6.3,-7.4,,
2005,1,2,10,0,15,9.9,12.0,2.02,6.25,4.81,,1037.7,-1.4,6.3,-7.6,,
2005,1,2,11,0,13,10.0,12.0,1.93,5.88,4.83,,1038.7,-2.1,6.3,-7.3,,
2005,1,2,12,0,19,8.5,10.6,1.94,5.56,4.84,,1040.4,-2.5,6.3,-8.5,,
2005,1,2,13,0,31,8.4,11.0,1.81,5.88,4.83,,1040.7,-2.4,6.3,-8.9,,
2005,1,2,14,0,41,8.3,11.0,1.82,5.88,4.82,,1040.4,-2.1,6.3,-9.4,,
2005,1,2,15,0,53,7.4,9.5,1.68,5.88,4.68,,1040.8,-2.1,6.3,-9.7,,
2005,1,2,16,0,62,6.4,9.0,1.65,6.25,4.8,,1040.7,-1.9,6.3,-9.7,,
2005,1,2,17,0,72,5.3,7.2,1.48,5.88,4.95,,1039.5,-1.9,6.2,-9.8,,
2005,1,2,18,0,106,4.0,5.2,1.37,6.67,4.99,,1038.7,-1.6,6.2,-7.7,,
2005,1,2,19,0,108,4.6,6.5,1.35,5.88,4.94,,1037.6,-1.2,6.3,-7.8,,
2005,1,2,20,0,142,4.6,5.8,1.13,5.88,4.87,,1037.6,-0.5,6.2,-5.6,,
2005,1,2,21,0,163,5.4,7.4,1.1,5.88,4.89,,1036.7,0.0,6.1,-5.0,,
2005,1,2,22,0,161,6.6,8.0,1.05,10.0,4.91,,1036.0,0.6,6.2,-4.1,,
2005,1,2,23,0,180,6.9,8.7,1.08,10.0,4.58,,1036.0,1.4,6.2,-3.0,,
2005,1,3,0,0,182,7.9,9.6,1.1,10.0,4.48,,1034.7,2.0,6.2,-2.0,,
2005,1,3,1,0,184,9.9,11.7,1.14,10.0,4.1,,1033.4,2.6,6.2,0.3,,
2005,1,3,2,0,184,10.8,13.0,1.43,4.17,4.23,,1031.9,3.3,6.2,1.5,,
2005,1,3,3,0,192,12.0,14.4,1.69,4.76,4.32,,1030.6,4.0,6.2,2.2,,
2005,1,3,4,0,191,12.4,15.1,2.0,5.26,4.54,,1029.7,4.7,6.3,2.3,,
2005,1,3,5,0,190,11.9,14.7,2.15,5.56,4.73,,1028.1,5.2,6.3,3.5,,
2005,1,3,6,0,196,12.5,15.3,2.33,5.88,4.91,,1026.5,5.9,6.3,4.0,,
2005,1,3,7,0,202,11.8,14.6,2.43,6.25,5.05,,1025.5,6.5,6.2,4.8,,
2005,1,3,8,0,204,12.1,15.0,2.89,6.67,5.46,,1024.3,6.7,6.3,5.7,,
2005,1,3,9,0,215,10.2,12.0,2.76,6.67,5.39,,1023.6,6.7,6.3,6.5,,
2005,1,3,10,0,224,9.7,12.0,2.41,6.67,5.3,,1023.4,7.0,6.3,6.6,,
2005,1,3,11,0,229,9.1,10.9,2.34,6.67,5.31,,1023.3,7.0,6.3,6.9,,
2005,1,3,12,0,230,9.1,10.9,2.12,6.67,5.24,,1022.8,7.1,6.3,6.9,,
2005,1,3,13,0,230,9.8,11.8,2.12,6.67,5.2,,1022.6,7.4,6.3,7.2,,
2005,1,3,14,0,228,9.6,11.6,2.02,6.67,4.96,,1022.3,7.4,6.3,6.8,,
2005,1,3,15,0,233,9.2,10.6,1.81,6.25,4.9,,1022.9,7.5,6.3,6.5,,
2005,1,3,16,0,235,7.1,8.2,1.82,6.67,4.92,,1022.6,7.4,6.3,6.1,,
2005,1,3,17,0,244,9.2,10.5,1.62,6.25,4.77,,1021.9,7.8,6.3,6.0,,
2005,1,3,18,0,246,8.2,9.4,1.58,6.25,4.7,,1021.2,7.6,6.3,5.5,,
2005,1,3,19,0,249,7.4,8.8,1.6,6.25,4.68,,1021.1,7.4,6.3,5.9,,
2005,1,3,20,0,257,4.9,5.6,1.44,6.25,4.74,,1021.7,7.4,6.3,6.2,,
2005,1,3,21,0,251,4.5,5.7,1.23,6.25,4.57,,1022.0,7.4,6.3,6.4,,
2005,1,3,22,0,280,5.0,5.8,1.21,5.88,4.57,,1023.0,7.5,6.3,6.3,,
2005,1,3,23,0,305,3.1,3.6,1.07,5.88,4.6,,1023.4,7.1,6.3,6.2,,
2005,1,4,0,0,20,0.6,1.0,1.01,5.88,4.68,,1023.5,6.7,6.3,6.4,,
2005,1,4,1,0,12,1.3,2.1,1.0,5.56,4.82,,1023.7,6.6,6.3,6.3,,
2005,1,4,2,0,52,1.9,2.4,0.86,5.56,4.68,,1023.7,6.7,6.3,6.1,,
2005,1,4,3,0,52,2.9,3.7,0.88,5.26,4.98,,1023.5,6.6,6.3,6.4,,
2005,1,4,4,0,72,5.4,6.2,0.9,5.56,5.06,,1022.6,6.2,6.3,6.0,,
2005,1,4,5,0,74,4.5,5.2,0.95,5.56,5.03,,1022.7,5.8,6.3,5.4,,
2005,1,4,6,0,80,5.3,6.1,0.89,5.56,4.92,,1021.9,5.6,6.3,5.4,,
2005,1,4,7,0,83,6.5,7.3,0.92,5.56,4.74,,1021.2,5.6,6.3,5.4,,
2005,1,4,8,0,86,6.0,7.0,0.95,5.56,4.16,,1021.2,5.3,6.3,5.1,,
2005,1,4,9,0,78,6.2,7.4,0.96,5.88,4.21,,1020.5,4.9,6.3,4.7,,
2005,1,4,10,0,85,3.6,4.8,0.93,5.56,4.21,,1020.4,5.0,6.3,4.6,,
2005,1,4,11,0,96,4.8,5.4,0.92,5.56,4.31,,1020.2,5.1,6.3,4.9,,
2005,1,4,12,0,89,3.7,4.3,0.87,10.0,4.42,,1020.6,5.0,6.3,4.8,,
2005,1,4,13,0,66,3.0,3.8,0.9,9.09,4.45,,1021.0,5.0,6.3,4.9,,
2005,1,4,14,0,40,2.9,3.8,0.92,10.0,4.64,,1021.2,5.1,6.3,4.0,,
2005,1,4,15,0,39,6.4,7.3,0.87,4.17,4.57,,1021.9,4.4,6.3,3.6,,
2005,1,4,16,0,37,5.4,6.2,0.96,4.35,4.22,,1022.0,4.1,6.3,3.2,,
2005,1,4,17,0,42,5.5,6.5,1.0,4.17,4.22,,1021.2,3.8,6.3,2.7,,
2005,1,4,18,0,60,4.9,5.9,1.01,4.17,4.26,,1020.3,3.6,6.3,2.1,,
2005,1,4,19,0,51,3.2,4.3,0.95,4.55,4.27,,1020.4,3.5,6.3,2.1,,
2005,1,4,20,0,30,2.8,4.0,0.9,4.0,4.19,,1021.0,3.6,6.3,1.7,,
2005,1,4,21,0,46,1.7,2.4,0.9,4.35,4.35,,1021.1,3.6,6.3,2.2,,
2005,1,4,22,0,29,0.2,0.7,0.8,5.26,4.45,,1021.4,3.6,6.3,1.7,,
2005,1,4,23,0,277,0.9,1.6,0.82,10.0,4.57,,1022.1,3.9,6.3,2.0,,
2005,1,5,0,0,218,2.0,2.9,0.69,10.0,4.6,,1022.0,4.0,6.3,2.3,,
2005,1,5,1,0,273,1.3,1.9,0.7,10.0,4.9,,1022.0,4.3,6.2,2.7,,
2005,1,5,2,0,256,3.6,4.5,0.7,9.09,5.09,,1021.3,4.7,6.2,2.0,,
2005,1,5,3,0,232,4.4,5.6,0.66,10.0,5.43,,1020.8,4.7,6.2,2.8,,
2005,1,5,4,0,256,6.3,7.9,0.66,11.11,5.54,,1020.5,5.1,6.2,2.0,,
2005,1,5,5,0,267,7.6,9.4,0.76,6.25,3.85,,1019.8,5.4,6.3,1.6,,
2005,1,5,6,0,274,8.3,10.0,1.01,3.45,3.93,,1019.6,5.1,6.3,0.8,,
2005,1,5,7,0,281,8.4,10.1,1.19,4.0,3.98,,1019.7,4.8,6.3,0.7,,
2005,1,5,8,0,297,8.3,10.6,1.34,4.35,4.14,,1019.3,4.7,6.3,-0.5,,
2005,1,5,9,0,331,7.3,9.0,1.34,4.76,4.28,,1018.9,3.4,6.2,1.1,,
2005,1,5,10,0,356,5.8,7.0,1.16,5.0,4.3,,1018.9,2.8,6.2,-1.0,,
2005,1,5,11,0,344,7.3,8.9,1.08,4.76,4.3,,1019.7,2.5,6.1,-2.4,,
2005,1,5,12,0,346,7.8,9.5,1.17,4.55,4.1,,1020.4,1.9,6.2,-3.3,,
2005,1,5,13,0,346,8.2,9.9,1.36,4.17,4.1,,1021.1,1.2,6.2,-4.1,,
2005,1,5,14,0,357,8.8,10.9,1.52,4.55,4.29,,1021.9,0.8,6.2,-4.5,,
2005,1,5,15,0,350,8.4,10.5,1.59,5.0,4.5,,1022.6,0.2,6.2,-7.4,,
2005,1,5,16,0,354,7.2,9.8,1.51,4.76,4.5,,1023.4,-0.3,6.2,-7.4,,
2005,1,5,17,0,353,5.9,7.7,1.46,4.76,4.54,,1022.0,-1.3,6.0,-6.4,,
2005,1,5,18,0,345,7.4,9.0,1.33,5.0,4.64,,1022.0,-2.7,6.0,-5.0,,
2005,1,5,19,0,329,2.4,3.5,1.2,4.76,4.56,,1021.1,-2.2,6.0,-6.6,,
2005,1,5,20,0,345,5.6,7.8,1.11,4.35,4.49,,1021.6,-1.1,6.0,-8.3,,
2005,1,5,21,0,340,5.9,7.9,1.1,4.35,4.41,,1022.3,-1.0,6.0,-8.7,,
2005,1,5,22,0,337,6.6,8.6,1.05,4.17,4.27,,1022.0,-0.9,6.0,-7.4,,
2005,1,5,23,0,328,7.4,9.4,1.21,4.35,4.21,,1022.3,-0.8,6.0,-8.3,,
2005,1,6,0,0,349,6.6,8.6,1.19,4.17,4.22,,1022.6,-1.0,6.0,-7.8,,
2005,1,6,1,0,348,7.6,9.4,1.11,4.55,4.12,,1022.8,-1.2,6.0,-8.8,,
2005,1,6,2,0,360,7.5,9.8,1.29,4.55,4.31,,1022.9,-1.8,6.0,-10.6,,
2005,1,6,3,0,2,6.8,9.4,1.33,4.76,4.2,,1022.9,-2.2,6.0,-10.0,,
2005,1,6,4,0,19,5.6,7.4,1.14,4.35,4.28,,1023.5,-2.7,6.0,-10.8,,
2005,1,6,5,0,13,5.5,7.2,1.05,4.55,4.28,,1023.3,-2.6,6.0,-11.2,,
2005,1,6,6,0,40,6.7,8.9,1.02,4.55,4.24,,1022.6,-2.5,6.0,-10.2,,
2005,1,6,7,0,41,6.1,7.6,1.03,4.35,4.27,,1023.3,-3.1,6.0,-10.8,,
2005,1,6,8,0,36,7.1,9.5,0.97,4.17,3.99,,1022.8,-3.8,6.0,-9.9,,
2005,1,6,9,0,48,4.7,7.0,0.93,4.35,4.11,,1023.3,-3.7,6.0,-9.8,,
2005,1,6,10,0,49,5.8,7.9,0.92,4.35,4.15,,1022.8,-3.8,6.0,-10.1,,
2005,1,6,11,0,63,4.7,6.9,0.93,4.17,4.13,,1023.2,-3.6,6.0,-9.2,,
2005,1,6,12,0,70,5.4,6.5,0.89,4.35,4.23,,1022.9,-3.5,6.0,-7.7,,
2005,1,6,13,0,82,6.1,7.6,0.83,4.55,4.22,,1022.6,-3.3,5.9,-6.3,,
2005,1,6,14,0,91,6.5,7.9,0.81,10.0,4.18,,1022.1,-2.5,6.0,-4.7,,
2005,1,6,15,0,93,7.8,9.3,0.86,4.0,3.91,,1022.0,-1.6,5.9,-3.9,,
2005,1,6,16,0,100,7.7,9.5,0.96,3.57,3.83,,1021.0,-1.2,5.9,-3.4,,
2005,1,6,17,0,101,7.1,8.3,1.03,4.17,3.96,,1019.0,-1.5,5.9,-3.4,,
2005,1,6,18,0,95,8.3,10.0,1.12,3.7,3.9,,1017.4,-1.2,5.9,-3.1,,
2005,1,6,19,0,96,8.5,10.9,1.18,4.17,4.01,,1016.7,-1.2,5.9,-2.7,,
2005,1,6,20,0,97,9.9,12.6,1.4,4.35,4.09,,1016.2,-0.8,5.9,-1.8,,
2005,1,6,21,0,91,10.0,11.7,1.43,4.55,4.19,,1014.5,-0.5,5.9,-2.2,,
2005,1,6,22,0,105,11.5,13.9,1.59,5.0,4.3,,1012.7,0.9,6.0,0.4,,
2005,1,6,23,0,115,11.3,13.3,1.8,5.56,4.46,,1011.7,2.0,6.0,1.8,,
2005,1,7,0,0,114,10.5,12.4,2.26,5.88,4.93,,1010.2,3.1,6.0,2.7,,
2005,1,7,1,0,111,9.7,11.3,2.18,6.25,4.92,,1009.2,3.4,5.9,3.2,,
2005,1,7,2,0,93,7.5,9.5,2.56,6.67,5.39,,1006.8,4.2,5.9,4.0,,
2005,1,7,3,0,81,4.1,5.0,2.68,7.14,5.71,,1006.7,4.4,5.9,4.2,,
2005,1,7,4,0,2,4.3,5.9,2.7,7.69,6.11,,1006.5,4.4,5.9,4.3,,
2005,1,7,5,0,353,4.5,6.0,2.54,7.69,6.3,,1006.6,4.4,5.9,4.3,,
2005,1,7,6,0,330,4.8,6.0,2.52,8.33,6.53,,1006.6,4.4,5.9,4.2,,
2005,1,7,7,0,305,3.5,4.7,2.33,8.33,6.37,,1006.7,3.8,5.9,3.6,,
2005,1,7,8,0,311,4.9,6.1,2.22,7.69,6.31,,1007.0,2.4,5.9,2.2,,
2005,1,7,9,0,254,4.9,6.2,1.98,8.33,6.06,,1007.3,2.8,5.9,2.6,,
2005,1,7,10,0,256,9.5,11.7,1.88,7.69,5.62,,1007.8,2.3,5.9,2.1,,
2005,1,7,11,0,256,10.8,12.9,1.78,7.69,4.94,,1008.5,2.0,5.9,1.5,,
2005,1,7,12,0,256,11.2,13.7,1.92,7.69,4.8,,1009.3,2.5,5.9,1.6,,
2005,1,7,13,0,265,14.3,17.5,2.03,5.0,4.65,,1009.7,3.9,5.9,0.2,,
2005,1,7,14,0,273,14.7,17.4,2.65,5.88,5.1,,1011.6,3.6,5.9,-4.3,,
2005,1,7,15,0,280,14.1,17.4,2.69,6.25,5.21,,1013.7,3.4,5.9,-2.4,,
2005,1,7,16,0,289,13.3,16.8,2.83,7.14,5.44,,1014.9,3.3,5.9,-5.2,,
2005,1,7,17,0,287,12.3,15.4,2.75,7.14,5.56,,1015.8,3.0,5.9,-3.2,,
2005,1,7,18,0,282,11.9,14.5,2.83,7.14,5.46,,1016.6,3.1,5.9,-5.7,,
2005,1,7,19,0,289,11.2,13.8,2.69,7.14,5.47,,1017.9,3.2,5.9,-5.4,,
2005,1,7,20,0,303,12.0,14.0,2.49,7.14,5.07,,1019.6,3.2,5.9,-4.2,,
2005,1,7,21,0,320,12.2,14.8,2.29,6.67,4.9,,1020.6,2.1,5.9,-4.2,,
2005,1,7,22,0,324,10.6,12.8,2.24,5.56,4.99,,1022.0,1.9,5.9,-4.1,,
2005,1,7,23,0,325,8.6,10.8,1.95,5.88,4.91,,1023.1,1.6,5.9,-5.2,,
2005,1,8,0,0,317,8.5,10.1,1.93,6.25,4.88,,1025.2,1.7,5.9,-6.1,,
2005,1,8,1,0,315,6.0,7.3,1.7,5.56,4.73,,1025.5,1.6,5.9,-7.0,,
2005,1,8,2,0,314,6.3,7.6,1.33,5.26,4.47,,1025.7,1.6,5.9,-7.1,,
2005,1,8,3,0,322,5.0,6.2,1.19,5.0,4.29,,1026.6,1.9,5.9,-9.0,,
2005,1,8,4,0,339,4.5,5.8,1.08,4.55,4.25,,1026.7,1.7,5.9,-10.0,,
2005,1,8,5,0,341,3.3,4.5,0.96,4.17,4.24,,1026.5,1.9,5.9,-8.1,,
2005,1,8,6,0,354,1.8,3.0,0.93,8.33,4.54,,1027.2,1.9,5.9,-8.1,,
2005,1,8,7,0,8,1.8,2.7,0.96,8.33,4.85,,1027.2,1.9,5.9,-9.4,,
2005,1,8,8,0,21,1.4,2.4,0.92,8.33,5.15,,1027.2,2.0,5.9,-8.8,,
2005,1,8,9,0,110,0.4,1.0,0.91,9.09,5.25,,1027.0,2.0,5.9,-9.4,,
2005,1,8,10,0,101,1.8,2.5,0.88,8.33,5.44,,1026.6,2.0,5.9,-6.9,,
2005,1,8,11,0,117,3.4,4.2,0.75,9.09,5.38,,1025.9,2.1,5.9,-6.1,,
2005,1,8,12,0,132,4.4,5.8,0.64,9.09,5.24,,1025.8,2.4,5.9,-5.5,,
2005,1,8,13,0,167,5.4,7.4,0.63,9.09,5.41,,1026.0,3.1,5.9,-5.9,,
2005,1,8,14,0,169,5.9,7.8,0.64,10.0,5.26,,1025.8,3.5,5.9,-4.2,,
2005,1,8,15,0,186,5.6,6.7,0.78,9.09,4.42,,1025.1,3.9,5.9,-4.6,,
2005,1,8,16,0,180,5.2,6.1,0.8,8.33,4.46,,1023.6,3.9,5.9,-3.6,,
2005,1,8,17,0,192,5.8,7.3,0.88,8.33,4.37,,1022.9,4.0,5.9,-3.8,,
2005,1,8,18,0,195,5.8,7.2,0.84,7.69,4.22,,1022.5,1.7,5.9,-0.5,,
2005,1,8,19,0,242,2.2,3.0,0.83,7.69,4.32,,1021.5,0.8,5.9,0.5,,
2005,1,8,20,0,341,2.3,2.8,0.81,7.69,4.69,,1021.5,0.4,5.9,0.2,,
2005,1,8,21,0,22,3.6,4.6,0.81,7.69,4.78,,1020.7,0.7,5.8,-3.6,,
2005,1,8,22,0,31,5.7,7.6,0.79,7.14,4.82,,1019.5,1.2,5.9,1.0,,
2005,1,8,23,0,37,7.1,8.3,0.75,8.33,4.31,,1018.8,1.1,5.9,0.9,,
2005,1,9,0,0,41,8.1,9.5,0.78,3.03,3.82,,1018.1,1.9,5.9,1.7,,
2005,1,9,1,0,29,7.2,9.1,0.94,3.45,3.71,,1019.3,1.9,5.9,1.7,,
2005,1,9,2,0,2,10.7,12.7,1.29,3.85,3.87,,1019.6,0.9,5.9,0.7,,
2005,1,9,3,0,354,11.4,13.1,1.66,5.0,4.32,,1020.6,1.1,5.9,0.9,,
2005,1,9,4,0,358,11.5,13.4,1.86,5.26,4.52,,1020.8,1.0,5.9,0.8,,
2005,1,9,5,0,3,11.5,13.5,2.16,5.56,4.71,,1021.9,1.2,5.9,1.1,,
2005,1,9,6,0,7,10.6,13.0,2.12,5.26,4.76,,1022.5,1.4,5.9,0.7,,
2005,1,9,7,0,8,11.2,12.9,2.23,5.88,4.82,,1023.5,1.3,5.9,0.0,,
2005,1,9,8,0,15,11.3,13.2,2.08,5.88,4.77,,1024.0,1.4,5.9,-1.6,,
2005,1,9,9,0,16,9.2,11.3,2.07,6.25,4.82,,1025.2,1.5,5.9,-2.1,,
2005,1,9,10,0,11,9.1,11.1,2.03,5.88,4.95,,1025.9,1.1,5.9,-2.9,,
2005,1,9,11,0,19,10.4,12.4,2.06,6.25,4.93,,1026.4,0.9,5.9,-4.7,,
2005,1,9,12,0,15,9.8,11.4,1.94,5.56,4.84,,1027.4,0.9,5.9,-4.5,,
2005,1,9,13,0,15,9.1,11.4,2.0,5.88,5.02,,1028.8,0.6,5.9,-4.2,,
2005,1,9,14,0,19,8.9,10.8,1.97,6.67,5.0,,1029.8,0.4,5.9,-6.1,,
2005,1,9,15,0,28,7.2,9.2,1.97,7.14,5.12,,1030.3,0.2,5.9,-7.7,,
2005,1,9,16,0,15,7.1,9.1,1.88,6.67,5.03,,1030.4,0.1,5.9,-8.3,,
2005,1,9,17,0,12,7.3,9.3,1.77,6.67,4.94,,1029.9,-0.4,5.9,,,
2005,1,9,18,0,23,5.0,7.2,1.7,6.25,4.98,,1029.7,-0.7,5.9,-9.6,,
2005,1,9,19,0,24,3.7,5.7,1.61,6.67,5.07,,1029.4,-0.6,5.9,-8.8,,
2005,1,9,20,0,13,3.3,5.1,1.46,6.67,5.13,,1029.7,-0.5,5.9,-9.5,,
2005,1,9,21,0,50,2.1,2.9,1.34,6.67,5.17,,1029.1,-0.6,5.9,-7.0,,
2005,1,9,22,0,49,2.1,3.6,1.35,6.67,5.18,,1029.6,-0.7,5.9,-5.1,,
2005,1,9,23,0,43,1.9,3.7,1.34,6.67,5.24,,1029.7,-0.7,5.9,-5.3,,
2005,1,10,0,0,102,2.4,3.4,1.15,6.67,5.04,,1028.8,-0.4,5.9,-5.8,,
2005,1,10,1,0,138,3.0,4.2,1.08,6.67,5.01,,1028.9,0.1,5.9,-5.6,,
2005,1,10,2,0,145,2.8,3.9,1.12,6.25,5.27,,1028.2,0.1,5.9,-4.7,,
2005,1,10,3,0,154,3.7,5.5,1.0,5.88,5.18,,1027.4,0.2,5.9,-4.7,,
2005,1,10,4,0,161,3.8,5.2,1.01,6.67,5.4,,1026.8,0.6,5.9,-4.0,,
2005,1,10,5,0,172,4.5,6.0,0.94,8.33,5.49,,1025.8,0.6,5.9,-2.9,,
2005,1,10,6,0,157,5.1,6.2,0.94,7.69,5.64,,1024.7,1.2,5.9,-2.6,,
2005,1,10,7,0,155,5.5,7.3,0.89,7.69,5.55,,1024.2,1.7,5.9,-1.3,,
2005,1,10,8,0,198,5.0,8.1,1.0,7.69,5.34,,1023.1,1.5,5.9,,,
2005,1,10,9,0,155,7.6,8.9,1.22,7.69,4.88,,1021.3,2.5,5.9,0.8,,
2005,1,10,10,0,161,6.8,8.4,1.28,7.14,4.81,,1020.3,2.8,5.9,1.1,,
2005,1,10,11,0,187,7.8,9.2,1.22,6.67,4.77,,1019.2,2.9,5.9,2.3,,
2005,1,10,12,0,192,9.0,10.5,1.22,6.67,4.38,,1018.0,3.3,5.9,2.1,,
2005,1,10,13,0,199,8.7,10.8,1.28,3.7,4.11,,1017.1,4.0,5.9,3.2,,
2005,1,10,14,0,211,11.3,13.5,1.62,4.55,4.2,,1016.1,4.8,5.9,3.0,,
2005,1,10,15,0,226,11.7,14.1,1.87,5.0,,,1015.7,4.3,5.9,1.7,,
2005,1,10,16,0,226,12.1,14.2,2.22,5.56,,,1014.9,4.0,5.9,-0.5,,
2005,1,10,17,0,219,12.9,15.5,2.5,6.25,5.12,,1012.3,4.4,5.9,1.4,,
2005,1,10,18,0,241,13.2,15.6,2.45,6.25,5.15,,1011.0,4.8,5.9,1.8,,
2005,1,10,19,0,243,12.8,16.4,2.68,6.67,5.29,,1010.1,4.8,5.9,2.2,,
2005,1,10,20,0,244,11.9,14.5,2.77,7.14,,,1009.9,5.1,5.9,2.2,,
2005,1,10,21,0,247,10.7,13.0,2.74,6.67,,,1010.3,5.2,5.9,2.5,,
2005,1,10,22,0,257,11.7,14.5,2.55,7.14,,,1010.3,5.5,5.9,3.0,,
2005,1,10,23,0,261,11.4,14.1,2.45,6.67,,,1010.7,5.5,5.9,2.8,,
2005,1,11,0,0,262,11.2,13.4,2.5,6.67,5.27,,1011.5,5.5,5.9,2.2,,
2005,1,11,1,0,267,11.9,15.0,2.1,6.25,4.74,,1011.8,5.6,5.9,1.6,,
2005,1,11,2,0,277,14.5,17.9,2.04,6.67,4.73,,1012.2,5.2,5.9,-0.8,,
2005,1,11,3,0,283,13.7,16.3,2.42,6.25,4.9,,1013.2,4.7,5.9,-1.2,,
2005,1,11,4,0,274,12.1,14.9,2.37,6.25,5.13,,1013.7,4.2,5.9,-2.0,,
2005,1,11,5,0,270,13.2,15.7,2.49,5.88,4.94,,1013.8,3.9,5.9,-2.6,,
2005,1,11,6,0,274,13.2,16.1,2.42,,4.95,,1014.7,3.6,5.9,-2.9,,
2005,1,11,7,0,304,11.2,13.3,2.35,6.67,5.06,,1015.8,3.1,5.9,-4.3,,
2005,1,11,8,0,305,10.8,13.6,2.3,5.88,5.01,,1017.2,2.7,5.9,-5.4,,
2005,1,11,9,0,313,11.4,14.1,2.07,6.25,4.79,,1017.9,2.1,5.9,-6.6,,
2005,1,11,10,0,329,9.4,11.3,2.02,6.25,4.76,,1018.9,1.3,5.9,-5.9,,
2005,1,11,11,0,333,10.0,12.2,1.97,5.0,4.66,,1020.3,0.4,5.9,-7.4,,
2005,1,11,12,0,330,9.7,11.9,2.1,5.56,4.83,,1021.9,-0.3,5.9,-8.0,,
2005,1,11,13,0,333,10.6,12.9,2.21,5.56,4.9,,1023.3,-0.7,5.9,-8.6,,
2005,1,11,14,0,331,9.7,11.5,2.12,5.88,4.94,,1024.5,-1.3,5.9,-10.8,,
2005,1,11,15,0,328,8.8,11.0,1.75,5.88,4.68,,1025.7,-1.6,5.9,-14.3,,
2005,1,11,16,0,317,7.5,9.2,1.61,5.56,4.52,,1025.8,-1.8,5.9,-14.1,,
2005,1,11,17,0,315,7.4,9.9,1.67,5.26,4.45,,1025.3,-2.0,5.9,-12.4,,
