YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1983,1,1,1,,335,3.2,3.7,0.7,4.8,4.9,,1022.9,5.3,7.7,999.0,,
1983,1,1,2,,296,3.0,3.0,0.7,8.3,5.0,,1022.8,5.2,7.7,999.0,,
1983,1,1,3,,285,3.7,4.3,0.7,8.3,5.3,,1022.2,5.1,7.7,999.0,,
1983,1,1,4,,284,3.7,4.3,0.7,8.3,5.7,,1021.3,5.0,7.7,999.0,,
1983,1,1,5,,256,3.2,3.7,0.8,7.7,5.8,,1020.3,5.1,7.7,999.0,,
1983,1,1,6,,222,3.8,4.3,0.8,7.1,6.0,,1019.3,5.2,7.7,999.0,,
1983,1,1,7,,249,4.7,5.5,0.8,8.3,6.0,,1019.6,5.5,7.7,999.0,,
1983,1,1,8,,246,7.7,8.5,0.8,8.3,5.3,,1019.7,4.4,7.7,999.0,,
1983,1,1,9,,247,8.3,9.1,0.8,7.7,4.2,,1019.3,4.5,7.8,999.0,,
1983,1,1,10,,247,9.0,10.3,1.0,3.6,4.1,,1018.9,5.2,7.8,999.0,,
1983,1,1,11,,278,9.0,9.7,1.1,4.2,4.1,,1018.9,5.8,7.8,999.0,,
1983,1,1,12,,295,9.3,10.3,1.3,4.8,4.3,,1019.2,5.2,7.7,999.0,,
1983,1,1,13,,296,8.5,9.7,1.3,5.3,4.6,,1019.7,4.9,7.7,999.0,,
1983,1,1,14,,289,8.3,9.7,1.4,5.6,4.7,,1020.2,4.6,7.7,999.0,,
1983,1,1,15,,283,7.6,8.5,1.4,5.9,4.7,,1020.2,4.3,7.7,999.0,,
1983,1,1,16,,279,7.5,8.5,1.4,5.6,4.8,,1019.3,4.2,7.7,999.0,,
1983,1,1,17,,261,8.8,9.7,1.5,5.6,4.9,,1018.3,4.3,7.7,999.0,,
1983,1,1,18,,257,8.9,10.3,1.6,7.7,5.0,,1017.7,4.2,7.8,999.0,,
1983,1,1,19,,244,9.4,10.9,1.6,5.6,5.2,,1016.9,4.2,7.8,999.0,,
1983,1,1,20,,247,9.0,10.3,1.6,5.3,5.2,,1017.1,4.5,7.8,999.0,,
1983,1,1,21,,253,10.1,11.5,1.8,5.3,5.1,,1016.9,4.7,7.8,999.0,,
1983,1,1,22,,262,10.9,13.4,1.9,5.6,5.0,,1017.5,5.0,7.8,999.0,,
1983,1,1,23,,267,12.3,14.6,2.1,5.6,5.0,,1018.2,5.4,7.8,999.0,,
1983,1,2,0,,264,13.1,15.2,2.2,5.9,5.1,,1018.4,5.9,7.8,999.0,,
1983,1,2,1,,277,13.3,16.4,2.6,6.3,5.4,,1018.4,6.0,7.7,999.0,,
1983,1,2,2,,273,12.4,14.0,2.4,6.7,5.4,,1018.0,6.0,7.7,999.0,,
1983,1,2,3,,276,12.5,14.0,2.5,6.7,5.5,,1017.6,6.1,7.7,999.0,,
1983,1,2,4,,270,11.7,13.4,2.3,7.1,5.4,,1017.3,6.0,7.7,999.0,,
1983,1,2,5,,267,12.1,15.2,2.4,6.7,5.4,,1016.5,5.9,7.7,999.0,,
