YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1987,1,1,0,,354,7.6,10.9,4.2,12.5,7.7,,1021.4,2.3,7.4,999.0,,
1987,1,1,1,,353,6.5,10.0,4.5,12.5,8.2,,1022.7,2.3,7.4,999.0,,
1987,1,1,2,,348,7.2,10.3,5.3,12.5,9.0,,1023.7,2.3,7.4,999.0,,
1987,1,1,3,,5,7.8,10.2,5.1,12.5,9.0,,1023.8,2.1,7.4,999.0,,
1987,1,1,4,,23,6.7,9.3,4.8,12.5,8.9,,1023.2,1.8,7.4,999.0,,
1987,1,1,5,,22,5.3,8.7,4.2,12.5,8.3,,1023.8,1.6,7.4,999.0,,
1987,1,1,6,,3,4.4,6.7,3.7,12.5,7.9,,1025.2,1.7,7.4,999.0,,
1987,1,1,7,,5,3.0,5.0,3.1,12.5,7.5,,1026.2,1.6,7.4,999.0,,
1987,1,1,8,,22,2.8,4.7,2.8,12.5,7.2,,1026.5,1.8,7.4,999.0,,
1987,1,1,9,,355,2.7,4.5,2.3,12.5,6.7,,1026.7,1.8,7.4,999.0,,
1987,1,1,10,,9,3.1,5.4,2.0,12.5,6.5,,1027.1,1.9,7.4,999.0,,
1987,1,1,11,,17,3.7,6.0,1.8,12.5,6.1,,1027.3,1.9,7.4,999.0,,
1987,1,1,12,,61,0.6,1.8,2.0,11.1,6.8,,1028.4,1.9,7.4,999.0,,
1987,1,1,13,,53,3.5,5.0,2.1,11.1,7.2,,1027.7,2.4,7.4,999.0,,
1987,1,1,14,,66,3.7,5.6,2.1,11.1,7.3,,1027.4,2.5,7.3,999.0,,
1987,1,1,15,,85,4.0,6.0,2.7,11.1,8.1,,1027.5,2.7,7.3,999.0,,
1987,1,1,16,,96,4.0,5.6,2.8,10.0,8.1,,1026.2,3.0,7.4,999.0,,
1987,1,1,17,,120,4.1,5.6,2.6,11.1,8.1,,1025.7,3.1,7.3,999.0,,
1987,1,1,18,,161,3.8,5.4,2.7,11.1,8.2,,1026.1,3.2,7.3,999.0,,
1987,1,1,19,,150,3.1,4.5,2.5,12.5,8.1,,1025.7,3.3,7.4,999.0,,
1987,1,1,20,,152,1.5,3.2,2.2,12.5,7.7,,1025.5,3.4,7.4,999.0,,
1987,1,1,21,,135,1.7,2.8,1.9,12.5,7.3,,1024.6,3.3,7.4,999.0,,
1987,1,1,22,,125,2.0,3.2,1.6,12.5,6.7,,1024.3,3.5,7.4,999.0,,
