YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1978,12,16,12,,267,11.2,,1.7,,4.3,,1017.5,7.2,,,,
1978,12,16,13,,278,9.0,,,,,,1018.0,7.1,,,,
1978,12,16,14,,276,8.9,,,,,,1018.9,7.0,,,,
1978,12,16,15,,273,7.7,,1.5,,5.5,,1019.9,6.8,,,,
1978,12,16,16,,268,8.3,,,,,,1020.0,6.9,,,,
1978,12,16,17,,263,8.2,,,,,,1019.8,6.7,,,,
1978,12,16,18,,266,7.0,,1.4,,5.5,,1019.8,6.7,,,,
1978,12,16,19,,262,6.9,,,,,,1019.9,6.5,,,,
1978,12,16,20,,255,6.7,,,,,,1020.4,6.5,,,,
1978,12,16,21,,248,5.7,,1.6,,6.0,,1020.8,6.5,,,,
1978,12,16,22,,264,5.2,,,,,,1020.6,6.3,,,,
1978,12,16,23,,253,4.7,,,,,,1020.7,6.2,,,,
1978,12,17,0,,237,4.5,,1.2,,5.9,,1021.2,6.2,,,,
1978,12,17,1,,218,4.2,,,,,,1020.8,6.0,,,,
1978,12,17,2,,206,4.7,,,,,,1020.2,6.3,,,,
1978,12,17,3,,184,4.7,,1.0,,6.0,,1019.0,6.6,,,,
1978,12,17,4,,168,5.2,,,,,,1018.3,6.8,,,,
1978,12,17,5,,167,6.9,,,,,,1017.2,6.9,,,,
1978,12,17,6,,164,7.1,,0.9,,5.9,,1015.7,7.1,,,,
1978,12,17,7,,156,7.7,,,,,,1014.3,7.3,,,,
1978,12,17,8,,162,8.5,,,,,,1013.1,7.6,,,,
1978,12,17,9,,159,9.2,,1.1,,5.2,,1011.2,7.7,,,,
1978,12,17,10,,143,10.5,,,,,,1008.0,7.8,,,,
1978,12,17,11,,146,10.8,,,,,,1005.5,8.2,,,,
1978,12,17,12,,154,10.8,,1.4,,4.8,,1002.7,8.1,,,,
1978,12,17,13,,171,12.2,,,,,,1001.2,8.4,,,,
1978,12,17,14,,182,12.0,,,,,,999.3,8.0,,,,
1978,12,17,15,,179,10.5,,1.7,,5.0,,996.8,7.9,,,,
1978,12,17,16,,195,7.2,,,,,,993.7,7.8,,,,
1978,12,17,17,,271,13.2,,,,,,992.5,6.5,,,,
1978,12,17,18,,276,14.9,,1.6,,4.7,,992.1,6.4,,,,
1978,12,17,19,,274,15.4,,,,,,991.9,6.3,,,,
1978,12,17,20,,273,15.4,,,,,,992.3,6.4,,,,
1978,12,17,21,,265,17.1,,3.0,,6.2,,992.4,6.2,,,,
1978,12,17,22,,270,17.0,,,,,,992.7,5.6,,,,
1978,12,17,23,,275,16.2,,,,,,992.6,5.5,,,,
1978,12,18,0,,285,16.8,,3.7,,6.9,,992.6,5.3,,,,
1978,12,18,1,,277,17.6,,,,,,992.5,4.8,,,,
1978,12,18,2,,274,18.2,,,,,,992.1,4.1,,,,
1978,12,18,3,,272,18.1,,3.9,,7.1,,992.6,3.5,,,,
1978,12,18,4,,271,19.3,,,,,,992.9,2.7,,,,
1978,12,18,5,,281,18.7,,,,,,992.3,1.8,,,,
1978,12,18,6,,288,16.7,,4.4,,7.7,,992.1,1.6,,,,
1978,12,18,7,,286,17.8,,,,,,992.5,1.0,,,,
1978,12,18,8,,290,17.5,,,,,,992.1,0.8,,,,
1978,12,18,9,,289,19.8,,4.2,,7.6,,992.2,0.2,,,,
1978,12,18,10,,290,17.7,,,,,,992.7,-0.1,,,,
1978,12,18,11,,289,17.9,,,,,,993.6,-0.5,,,,
1978,12,18,12,,276,17.4,,4.2,,7.5,,994.4,-0.8,,,,
1978,12,18,13,,282,18.0,,,,,,994.5,-1.0,,,,
1978,12,18,14,,282,19.1,,,,,,994.8,-1.0,,,,
1978,12,18,15,,283,18.8,,4.5,,7.6,,994.9,-0.8,,,,
1978,12,18,16,,285,19.0,,,,,,995.1,-0.6,,,,
1978,12,18,17,,287,19.5,,,,,,994.7,-0.9,,,,
1978,12,18,18,,291,19.0,,4.5,,7.9,,995.4,-0.8,,,,
1978,12,18,19,,288,20.3,,,,,,995.0,-0.7,,,,
