YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1979,1,1,0,,182,6.1,,0.5,,5.2,,1034.7,4.8,6.9,999.0,,
1979,1,1,3,,189,8.5,,0.7,,3.9,,1033.5,5.0,6.8,999.0,,
1979,1,1,6,,190,10.8,,1.2,,4.5,,1030.9,5.2,6.8,999.0,,
1979,1,1,9,,186,11.1,,1.5,,5.0,,1028.1,5.8,7.1,999.0,,
1979,1,1,12,,191,12.6,,2.2,,5.6,,1025.4,5.9,7.1,999.0,,
1979,1,1,15,,202,14.9,,2.7,,6.1,,1022.3,7.0,7.0,999.0,,
1979,1,1,18,,221,12.2,,3.2,,6.7,,1018.8,8.5,7.0,999.0,,
1979,1,1,21,,227,10.8,,2.3,,6.3,,1018.1,8.9,7.1,999.0,,
1979,1,2,0,,230,9.9,,2.2,,6.2,,1018.3,8.8,7.2,999.0,,
1979,1,2,3,,209,12.8,,2.0,,5.3,,1017.9,9.3,7.2,999.0,,
1979,1,2,6,,218,12.2,,2.4,,5.8,,1015.6,10.0,7.2,999.0,,
1979,1,2,9,,216,11.5,,2.4,,6.2,,1014.5,9.9,7.2,999.0,,
1979,1,2,12,,212,12.0,,2.4,,6.1,,1014.7,10.3,7.1,999.0,,
1979,1,2,15,,197,12.8,,2.1,,5.4,,1014.7,9.9,7.1,999.0,,
1979,1,2,18,,198,13.3,,2.6,,6.0,,1011.3,10.1,7.2,999.0,,
1979,1,2,21,,203,12.5,,2.6,,6.3,,1010.7,10.1,7.2,999.0,,
1979,1,3,0,,194,13.4,,2.7,,6.4,,1009.0,10.5,7.2,999.0,,
1979,1,3,3,,193,16.6,,3.3,,6.6,,1005.7,10.8,7.1,999.0,,
1979,1,3,6,,196,17.4,,4.2,,7.4,,1002.1,11.0,7.0,999.0,,
1979,1,3,9,,191,16.8,,4.3,,7.8,,998.9,11.2,7.0,999.0,,
1979,1,3,12,,276,12.4,,3.8,,7.5,,1003.5,4.1,7.0,999.0,,
1979,1,3,15,,288,13.1,,3.5,,7.1,,1008.3,2.3,6.9,999.0,,
1979,1,3,18,,278,14.9,,3.7,,7.1,,1012.5,-0.5,6.9,999.0,,
1979,1,3,21,,296,12.8,,4.0,,7.9,,1017.6,-0.2,7.0,999.0,,
1979,1,4,0,,297,12.3,,3.4,,7.0,,1023.2,-1.9,7.0,999.0,,
