YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2001,1,24,17,,10,6.7,8.4,0.97,4.17,3.81,,1010.2,2.8,5.6,999.0,,
2001,1,24,18,,356,6.7,8.5,0.98,4.35,3.94,,1010.1,2.5,5.6,999.0,,
2001,1,24,19,,3,5.9,7.5,1.12,4.55,4.01,,1010.3,2.4,5.6,999.0,,
2001,1,24,20,,355,4.4,6.4,1.02,4.76,4.11,,1011.0,2.4,5.6,999.0,,
2001,1,24,21,,343,3.5,5.2,0.94,4.76,4.28,,1011.1,2.4,5.6,999.0,,
2001,1,24,22,,323,4.9,6.3,0.92,10.0,4.64,,1011.2,2.5,5.6,999.0,,
2001,1,24,23,,309,5.7,7.0,1.0,11.11,5.23,,1011.2,2.7,5.6,999.0,,
2001,1,25,0,,308,5.0,6.4,1.08,10.0,5.29,,1011.7,3.0,5.6,999.0,,
2001,1,25,1,,308,4.4,6.3,1.08,10.0,5.49,,1011.5,3.1,5.6,999.0,,
2001,1,25,2,,298,5.2,7.2,1.0,11.11,5.68,,1011.7,3.1,5.6,999.0,,
2001,1,25,3,,294,2.6,3.9,0.99,10.0,5.67,,1011.7,3.2,5.6,999.0,,
2001,1,25,4,,294,4.7,6.4,1.05,9.09,5.73,,1011.7,3.6,5.6,999.0,,
2001,1,25,5,,287,4.5,6.4,1.28,10.0,6.45,,1011.5,3.6,5.6,999.0,,
2001,1,25,6,,266,3.4,5.0,1.4,10.0,6.77,,1011.6,3.6,5.6,999.0,,
2001,1,25,7,,299,3.8,5.2,1.56,10.0,6.95,,1011.5,3.7,5.6,999.0,,
2001,1,25,8,,299,2.3,3.4,1.34,10.0,6.26,,1011.5,3.6,5.6,999.0,,
2001,1,25,9,,338,1.9,3.0,1.15,10.0,5.83,,1011.4,3.6,5.6,999.0,,
2001,1,25,10,,309,2.3,3.8,1.3,10.0,6.29,,1011.7,3.6,5.6,999.0,,
2001,1,25,11,,331,1.4,2.5,1.16,10.0,5.8,,1012.3,3.5,5.6,999.0,,
2001,1,25,12,,10,0.6,2.3,1.1,10.0,5.73,,1012.5,3.5,5.6,999.0,,
2001,1,25,13,,241,2.5,4.3,1.03,11.11,6.07,,1012.6,3.2,5.6,999.0,,
2001,1,25,14,,271,2.5,4.3,0.94,11.11,5.91,,1012.9,3.5,5.6,999.0,,
2001,1,25,15,,18,4.3,5.6,1.0,10.0,6.27,,1013.4,2.3,5.6,999.0,,
2001,1,25,16,,30,4.8,6.0,1.09,10.0,5.98,,1013.3,1.9,5.6,999.0,,
2001,1,25,17,,270,1.8,4.0,1.05,10.0,6.24,,1013.2,2.2,5.6,999.0,,
2001,1,25,18,,149,0.9,1.8,1.24,10.0,5.86,,1012.6,1.6,5.6,999.0,,
2001,1,25,19,,42,1.2,2.1,1.11,10.0,6.7,,1012.7,2.5,5.6,999.0,,
2001,1,25,20,,346,3.4,4.7,1.33,10.0,7.48,,1013.4,2.8,5.6,999.0,,
2001,1,25,21,,347,5.7,7.2,1.17,10.0,7.2,,1014.2,3.1,5.6,999.0,,
2001,1,25,22,,353,4.8,6.1,1.18,10.0,6.68,,1014.9,2.8,5.6,999.0,,
2001,1,25,23,,338,5.2,6.5,1.21,10.0,6.44,,1015.8,2.7,5.6,999.0,,
2001,1,26,0,,352,5.6,7.3,1.02,11.11,5.41,,1016.5,2.7,5.6,999.0,,
2001,1,26,1,,352,6.7,8.5,0.97,11.11,5.13,,1017.1,2.7,5.6,999.0,,
2001,1,26,2,,341,7.2,9.1,1.05,10.0,4.78,,1017.3,2.9,5.6,999.0,,
2001,1,26,3,,345,9.8,11.6,1.14,10.0,4.85,,1017.3,2.7,5.6,999.0,,
2001,1,26,4,,354,9.4,10.9,1.33,10.0,4.44,,1017.4,1.7,5.6,999.0,,
2001,1,26,5,,350,8.8,10.4,1.59,5.0,4.66,,1017.6,1.2,5.6,999.0,,
2001,1,26,6,,353,8.3,9.8,1.55,5.0,4.67,,1017.8,0.8,5.6,999.0,,
2001,1,26,7,,357,8.2,9.6,1.65,5.26,4.74,,1018.7,0.0,5.6,999.0,,
2001,1,26,8,,2,7.7,9.4,1.66,9.09,4.86,,1019.0,-0.5,5.6,999.0,,
2001,1,26,9,,6,7.5,9.5,1.64,10.0,4.99,,1019.4,-1.0,5.6,999.0,,
2001,1,26,10,,355,7.1,8.7,1.61,5.26,4.86,,1019.7,-1.5,5.6,999.0,,
2001,1,26,11,,354,7.2,9.0,1.63,5.26,5.05,,1020.3,-1.7,5.6,999.0,,
2001,1,26,12,,357,7.4,9.3,1.49,5.26,4.79,,1020.4,-1.8,5.6,999.0,,
2001,1,26,13,,10,6.2,8.1,1.37,11.11,4.87,,1021.0,-1.9,5.6,999.0,,
2001,1,26,14,,4,6.0,7.9,1.38,11.11,4.98,,1021.0,-1.5,5.6,999.0,,
2001,1,26,15,,355,5.2,6.7,1.17,11.11,4.87,,1020.7,-1.2,5.6,999.0,,
2001,1,26,16,,346,5.5,7.3,1.21,10.0,5.13,,1019.8,-1.0,5.6,999.0,,
2001,1,26,17,,3,4.7,5.9,1.27,11.11,5.58,,1018.9,-1.0,5.6,999.0,,
2001,1,26,18,,7,3.3,5.4,1.26,10.0,5.59,,1017.8,-1.0,5.8,999.0,,
2001,1,26,19,,357,2.0,3.2,1.33,11.11,6.12,,1017.4,-0.7,5.8,999.0,,
2001,1,26,20,,330,1.2,2.8,1.27,10.0,6.14,,1017.2,0.0,5.6,999.0,,
2001,1,26,21,,279,1.4,3.1,1.19,11.11,6.16,,1017.2,0.0,5.6,999.0,,
2001,1,26,22,,275,1.1,2.5,1.11,10.0,6.28,,1016.4,-0.4,5.6,999.0,,
2001,1,26,23,,267,3.4,4.7,1.1,11.11,6.42,,1016.3,-0.6,5.6,999.0,,
2001,1,27,0,,241,3.1,5.4,1.0,11.11,6.63,,1015.8,-0.3,5.6,999.0,,
2001,1,27,1,,230,3.7,5.1,0.92,11.11,6.59,,1015.5,0.4,5.6,999.0,,
2001,1,27,2,,249,5.1,6.9,0.86,11.11,6.57,,1014.8,1.1,5.6,999.0,,
2001,1,27,3,,232,4.5,5.9,0.93,11.11,5.98,,1013.8,0.9,5.6,999.0,,
2001,1,27,4,,236,4.7,6.2,0.95,10.0,5.59,,1012.8,1.3,5.6,999.0,,
2001,1,27,5,,237,5.2,6.8,1.02,10.0,5.7,,1011.8,1.7,5.6,999.0,,
2001,1,27,6,,218,6.2,7.4,1.1,10.0,5.6,,1010.9,2.0,5.6,999.0,,
2001,1,27,7,,224,5.1,6.9,1.34,9.09,5.66,,1010.8,2.1,5.6,999.0,,
2001,1,27,8,,215,5.4,7.0,1.5,9.09,5.87,,1009.7,2.7,5.6,999.0,,
2001,1,27,9,,221,6.9,8.5,1.43,9.09,5.47,,1009.5,2.8,5.6,999.0,,
2001,1,27,10,,229,6.4,8.1,1.44,10.0,5.43,,1008.7,2.7,5.6,999.0,,
2001,1,27,11,,231,6.8,8.5,1.52,9.09,5.3,,1008.0,2.5,5.6,999.0,,
2001,1,27,12,,213,6.6,8.3,1.59,11.11,5.37,,1007.7,2.5,5.7,999.0,,
2001,1,27,13,,221,7.6,9.4,1.63,10.0,5.72,,1007.2,2.8,5.8,999.0,,
2001,1,27,14,,222,8.8,10.6,1.83,12.5,5.51,,1006.7,3.2,5.6,999.0,,
2001,1,27,15,,228,8.6,10.8,2.11,11.11,5.8,,1006.4,3.2,5.6,999.0,,
2001,1,27,16,,237,8.5,10.4,1.93,11.11,5.75,,1005.6,3.2,5.6,999.0,,
2001,1,27,17,,245,8.4,10.7,2.07,11.11,6.04,,1004.9,3.1,5.6,999.0,,
2001,1,27,18,,254,8.9,10.9,2.05,10.0,5.47,,1004.1,2.8,5.6,999.0,,
2001,1,27,19,,249,6.8,8.9,2.03,11.11,5.67,,1003.8,2.7,5.6,999.0,,
2001,1,27,20,,243,3.7,5.9,2.19,12.5,6.6,,1003.5,2.5,5.6,999.0,,
2001,1,27,21,,254,3.5,5.0,2.35,12.5,7.41,,1004.0,1.9,5.6,999.0,,
2001,1,27,22,,286,3.4,4.8,2.2,12.5,7.29,,1004.4,1.6,5.6,999.0,,
2001,1,27,23,,287,5.1,6.7,2.15,12.5,7.3,,1004.6,1.3,5.6,999.0,,
2001,1,28,0,,292,5.5,7.2,2.14,12.5,7.37,,1004.8,1.4,5.6,999.0,,
2001,1,28,1,,297,6.1,7.9,1.9,12.5,7.09,,1005.0,1.6,5.6,999.0,,
2001,1,28,2,,301,6.8,8.5,1.95,12.5,7.45,,1005.4,1.7,5.6,999.0,,
2001,1,28,3,,312,7.0,9.0,2.17,12.5,7.26,,1005.5,1.5,5.6,999.0,,
2001,1,28,4,,325,7.9,9.6,2.25,12.5,7.12,,1005.5,1.6,5.6,999.0,,
2001,1,28,5,,325,8.5,10.1,2.42,12.5,7.49,,1005.3,1.6,5.6,999.0,,
2001,1,28,6,,335,10.5,12.9,2.14,11.11,6.31,,1006.2,1.0,5.6,999.0,,
2001,1,28,7,,336,10.0,13.0,2.23,12.5,5.54,,1007.2,0.1,5.6,999.0,,
2001,1,28,8,,321,11.1,13.4,2.47,12.5,5.74,,1008.0,-0.2,5.6,999.0,,
2001,1,28,9,,317,11.5,13.7,2.52,5.88,5.34,,1008.7,-0.4,5.6,999.0,,
2001,1,28,10,,317,12.0,14.8,2.49,5.56,5.33,,1009.4,-0.7,5.6,999.0,,
2001,1,28,11,,315,11.1,13.7,2.52,5.88,5.24,,1010.2,-0.6,5.6,999.0,,
2001,1,28,12,,317,12.2,14.0,2.75,5.88,5.56,,1011.2,0.0,5.6,999.0,,
2001,1,28,13,,316,12.1,14.5,2.83,6.67,5.42,,1012.4,0.4,5.8,999.0,,
2001,1,28,14,,315,11.5,13.6,2.78,6.67,5.65,,1013.2,0.1,5.8,999.0,,
2001,1,28,15,,316,11.6,14.3,2.85,6.67,5.76,,1013.7,0.0,5.8,999.0,,
2001,1,28,16,,313,10.1,12.6,2.53,6.67,5.5,,1014.0,-0.3,5.8,999.0,,
2001,1,28,17,,310,9.7,12.5,2.61,6.67,5.68,,1014.1,-0.4,5.9,999.0,,
2001,1,28,18,,303,8.9,11.4,2.29,6.25,5.29,,1014.0,-0.3,5.9,999.0,,
2001,1,28,19,,299,9.8,11.9,2.08,6.25,5.27,,1014.1,0.4,5.9,999.0,,
2001,1,28,20,,299,9.6,12.6,2.14,5.88,5.21,,1014.8,0.7,5.8,999.0,,
2001,1,28,21,,310,9.6,12.4,2.13,5.56,5.04,,1015.3,0.9,5.8,999.0,,
2001,1,28,22,,305,9.4,11.7,2.06,5.56,4.94,,1016.2,0.9,5.8,999.0,,
2001,1,28,23,,305,8.9,10.7,1.95,5.26,4.78,,1017.4,0.5,5.9,999.0,,
2001,1,29,0,,308,11.0,13.4,1.76,5.56,4.63,,1018.1,0.5,5.8,999.0,,
2001,1,29,1,,316,10.5,12.6,2.13,5.56,5.0,,1018.8,0.4,5.8,999.0,,
2001,1,29,2,,313,10.5,13.3,1.95,5.88,4.91,,1019.3,0.0,5.8,999.0,,
2001,1,29,3,,323,10.0,12.3,2.12,6.25,5.06,,1019.6,-0.5,5.8,999.0,,
2001,1,29,4,,329,10.2,12.0,2.06,6.25,5.06,,1020.0,-1.0,5.8,999.0,,
2001,1,29,5,,325,9.5,11.9,2.11,6.67,5.17,,1020.1,-1.4,5.8,999.0,,
2001,1,29,6,,336,8.4,10.3,1.99,6.25,5.15,,1020.4,-1.7,5.8,999.0,,
2001,1,29,7,,333,7.7,9.4,1.99,6.25,5.16,,1021.0,-1.9,5.8,999.0,,
2001,1,29,8,,342,6.4,8.9,1.85,5.26,5.02,,1021.3,-2.3,5.8,999.0,,
2001,1,29,9,,348,6.5,8.2,1.71,5.26,5.02,,1021.9,-2.5,5.6,999.0,,
2001,1,29,10,,336,5.6,8.2,1.54,5.0,4.86,,1022.2,-2.6,5.8,999.0,,
2001,1,29,11,,337,3.5,5.4,1.43,5.26,4.84,,1022.6,-3.0,5.6,999.0,,
2001,1,29,12,,354,4.8,6.5,1.21,5.0,4.63,,1023.4,-3.1,5.8,999.0,,
2001,1,29,13,,339,5.3,7.3,1.21,5.0,4.8,,1024.1,-3.0,5.7,999.0,,
2001,1,29,14,,343,3.6,5.3,1.12,5.56,4.72,,1023.8,-2.9,5.8,999.0,,
2001,1,29,15,,353,3.4,4.5,1.04,5.56,4.66,,1024.2,-3.0,5.8,999.0,,
2001,1,29,16,,14,1.6,3.0,1.01,4.76,4.59,,1023.6,-2.7,5.8,999.0,,
2001,1,29,17,,328,1.9,3.6,1.02,5.0,4.87,,1022.6,-2.6,5.8,999.0,,
2001,1,29,18,,16,1.8,3.8,0.98,6.67,5.0,,1021.6,-2.3,5.8,999.0,,
2001,1,29,19,,340,0.7,2.2,0.99,10.0,4.97,,1021.4,-2.3,5.8,999.0,,
2001,1,29,20,,211,1.8,3.4,1.01,10.0,5.22,,1021.2,-1.5,5.8,999.0,,
2001,1,29,21,,203,2.8,4.6,0.88,10.0,5.17,,1021.1,-1.2,5.8,999.0,,
2001,1,29,22,,225,5.2,7.8,0.82,9.09,5.22,,1021.0,-0.8,5.6,999.0,,
2001,1,29,23,,236,6.0,7.5,0.81,9.09,5.02,,1020.9,-0.4,5.8,999.0,,
2001,1,30,0,,234,6.5,8.2,0.77,10.0,4.24,,1020.4,0.4,5.8,999.0,,
2001,1,30,1,,227,6.9,8.9,0.87,10.0,4.2,,1019.3,0.9,5.8,999.0,,
2001,1,30,2,,225,8.1,10.7,0.89,4.0,3.96,,1018.9,1.3,5.8,999.0,,
2001,1,30,3,,228,9.3,11.8,1.09,4.17,3.95,,1018.1,1.7,5.8,999.0,,
2001,1,30,4,,237,8.5,10.3,1.26,4.35,4.06,,1016.9,2.3,5.8,999.0,,
2001,1,30,5,,229,9.7,12.0,1.38,5.0,4.17,,1015.9,2.3,5.7,999.0,,
2001,1,30,6,,229,10.5,13.5,1.58,5.56,4.44,,1015.1,2.4,5.6,999.0,,
2001,1,30,7,,232,11.0,13.6,1.88,5.26,4.62,,1014.8,2.4,5.8,999.0,,
2001,1,30,8,,226,11.8,13.9,2.28,5.88,4.99,,1014.4,2.5,5.6,999.0,,
2001,1,30,9,,236,11.2,13.2,2.37,5.88,5.02,,1014.0,2.9,5.6,999.0,,
2001,1,30,10,,236,10.0,11.9,2.16,6.67,4.98,,1013.9,2.8,5.6,999.0,,
2001,1,30,11,,233,9.5,11.4,2.11,6.67,5.03,,1014.2,3.2,5.6,999.0,,
2001,1,30,12,,234,9.2,11.1,2.0,6.67,4.89,,1014.0,3.5,5.8,999.0,,
2001,1,30,13,,231,9.2,11.3,2.0,6.25,4.94,,1014.0,3.6,5.6,999.0,,
2001,1,30,14,,230,9.4,11.0,1.85,6.25,4.75,,1013.4,4.0,5.6,999.0,,
2001,1,30,15,,238,7.7,9.2,1.67,6.25,4.72,,1012.8,4.4,5.6,999.0,,
2001,1,30,16,,224,8.6,9.9,1.57,6.25,4.64,,1011.9,4.7,5.6,999.0,,
2001,1,30,17,,220,7.3,8.7,1.68,6.25,4.71,,1010.3,4.8,5.6,999.0,,
2001,1,30,18,,215,4.7,6.0,1.45,5.88,4.63,,1008.5,4.4,5.6,999.0,,
2001,1,30,19,,202,5.0,6.0,1.36,5.56,4.71,,1007.3,4.3,5.6,999.0,,
2001,1,30,20,,135,6.2,7.3,1.27,5.26,4.76,,1005.6,4.3,5.6,999.0,,
2001,1,30,21,,106,9.2,11.5,1.11,5.56,4.55,,1002.0,4.3,5.6,999.0,,
2001,1,30,22,,100,11.2,13.9,1.15,5.0,3.93,,997.9,4.9,5.6,999.0,,
2001,1,30,23,,121,11.3,13.9,1.33,4.17,4.12,,995.7,6.2,5.6,999.0,,
2001,1,31,0,,180,10.4,13.3,1.4,5.0,4.24,,993.4,8.0,5.7,999.0,,
2001,1,31,1,,195,11.7,14.3,1.79,5.26,4.45,,991.5,8.2,5.8,999.0,,
2001,1,31,2,,218,11.0,12.9,2.14,5.88,4.92,,991.7,7.6,5.8,999.0,,
2001,1,31,3,,242,11.9,14.3,2.44,6.67,5.3,,992.3,6.8,5.6,999.0,,
2001,1,31,4,,268,11.9,15.0,2.41,7.14,4.98,,993.1,5.3,5.6,999.0,,
2001,1,31,5,,269,11.6,14.2,2.27,7.14,4.87,,993.9,4.3,5.6,999.0,,
2001,1,31,6,,253,10.2,12.0,2.16,7.14,5.05,,994.4,4.4,5.6,999.0,,
2001,1,31,7,,250,9.3,12.1,2.27,7.14,5.24,,994.7,5.1,5.6,999.0,,
2001,1,31,8,,259,8.1,9.9,2.12,7.69,5.27,,995.0,5.9,5.6,999.0,,
2001,1,31,9,,284,7.2,8.7,2.16,7.69,5.26,,995.7,5.6,5.6,999.0,,
2001,1,31,10,,289,7.5,9.0,2.03,7.69,5.19,,997.0,4.4,5.6,999.0,,
2001,1,31,11,,286,6.6,7.9,2.23,7.69,5.45,,998.3,3.6,5.6,999.0,,
2001,1,31,12,,302,5.5,6.7,2.09,8.33,5.65,,999.6,3.1,5.6,999.0,,
2001,1,31,13,,330,4.9,6.5,2.27,9.09,6.08,,1000.5,2.8,5.8,999.0,,
2001,1,31,14,,7,5.5,6.8,2.29,9.09,6.46,,1001.0,2.8,5.8,999.0,,
2001,1,31,15,,29,5.9,7.5,2.13,10.0,6.31,,1001.6,2.5,5.8,999.0,,
2001,1,31,16,,52,6.1,7.6,2.17,11.11,6.49,,1001.8,2.5,5.8,999.0,,
2001,1,31,17,,63,6.3,7.5,2.09,11.11,6.6,,1002.2,2.4,5.8,999.0,,
2001,1,31,18,,67,8.0,9.6,2.03,11.11,6.41,,1000.9,2.5,5.8,999.0,,
2001,1,31,19,,65,9.0,11.1,1.91,12.5,5.96,,1000.5,2.5,5.8,999.0,,
2001,1,31,20,,71,10.4,12.3,2.15,11.11,6.01,,1000.1,2.5,5.8,999.0,,
2001,1,31,21,,80,10.8,12.9,2.32,10.0,5.83,,999.8,2.5,5.8,999.0,,
2001,1,31,22,,94,11.2,13.0,2.45,12.5,5.81,,1000.0,2.7,5.8,999.0,,
2001,1,31,23,,105,12.2,14.9,2.38,11.11,5.63,,999.4,3.1,5.8,999.0,,
2001,2,1,0,,120,11.7,13.9,2.78,12.5,6.06,,999.8,3.6,5.8,999.0,,
2001,2,1,1,,136,10.3,13.0,2.86,12.5,5.92,,999.3,4.7,5.8,999.0,,
2001,2,1,2,,194,7.6,9.7,2.57,12.5,5.91,,998.5,5.8,5.8,999.0,,
2001,2,1,3,,313,7.4,9.3,2.3,12.5,5.95,,998.7,5.3,5.8,999.0,,
2001,2,1,4,,326,10.6,13.1,2.38,12.5,5.26,,1001.8,3.0,5.8,999.0,,
2001,2,1,5,,325,10.0,12.5,2.42,5.26,5.22,,1004.4,1.8,5.6,999.0,,
2001,2,1,6,,320,7.8,9.7,2.04,5.88,5.09,,1006.4,1.2,5.6,999.0,,
2001,2,1,7,,316,6.3,9.0,2.14,5.88,5.41,,1007.2,1.2,5.8,999.0,,
2001,2,1,8,,316,6.6,8.2,2.05,11.11,5.51,,1007.1,1.2,5.8,999.0,,
2001,2,1,9,,327,4.4,6.7,1.98,11.11,5.63,,1007.9,1.3,5.8,999.0,,
2001,2,1,10,,283,0.9,2.5,1.87,11.11,5.76,,1009.1,1.5,5.8,999.0,,
2001,2,1,11,,218,1.2,2.3,1.88,11.11,5.92,,1009.7,1.7,5.8,999.0,,
2001,2,1,12,,242,2.8,4.3,1.95,11.11,6.29,,1010.6,2.1,5.6,999.0,,
2001,2,1,13,,248,5.2,6.6,1.93,11.11,6.39,,1012.3,2.4,5.6,999.0,,
2001,2,1,14,,258,5.3,6.7,1.83,9.09,6.25,,1013.3,2.9,5.7,999.0,,
2001,2,1,15,,250,5.9,6.9,1.74,11.11,6.15,,1013.3,3.5,5.8,999.0,,
2001,2,1,16,,248,3.7,5.0,1.64,6.67,5.98,,1013.2,3.7,5.8,999.0,,
2001,2,1,17,,245,3.0,3.7,1.65,11.11,6.18,,1012.8,4.3,5.8,999.0,,
2001,2,1,18,,244,4.7,6.2,1.37,6.25,5.86,,1012.7,4.8,5.8,999.0,,
2001,2,1,19,,267,6.5,7.5,1.36,11.11,5.62,,1013.2,5.1,5.8,999.0,,
2001,2,1,20,,275,6.6,7.8,1.56,10.0,5.3,,1014.1,5.1,5.8,999.0,,
2001,2,1,21,,271,7.1,8.2,1.59,10.0,5.18,,1014.9,5.1,5.8,999.0,,
2001,2,1,22,,288,5.2,6.5,1.6,10.0,5.68,,1015.8,4.8,5.8,999.0,,
2001,2,1,23,,303,3.8,4.6,1.6,10.0,5.86,,1016.4,4.4,5.8,999.0,,
2001,2,2,0,,338,4.6,5.7,1.63,10.0,6.1,,1017.5,3.9,5.8,999.0,,
2001,2,2,1,,358,5.0,6.2,1.65,10.0,6.61,,1018.6,2.9,5.8,999.0,,
2001,2,2,2,,360,3.9,4.8,1.59,11.11,6.57,,1019.2,2.8,5.8,999.0,,
2001,2,2,3,,11,3.7,5.0,1.67,11.11,6.8,,1019.6,2.4,5.8,999.0,,
2001,2,2,4,,18,3.7,4.7,1.4,10.0,6.31,,1019.6,2.4,5.8,999.0,,
2001,2,2,5,,48,2.7,3.7,1.4,10.0,6.2,,1019.6,2.1,5.8,999.0,,
2001,2,2,6,,33,2.1,3.1,1.28,10.0,6.13,,1019.5,2.0,5.6,999.0,,
2001,2,2,7,,42,1.8,2.7,1.21,11.11,6.0,,1019.5,2.1,5.7,999.0,,
2001,2,2,8,,23,1.2,1.9,1.1,10.0,6.0,,1019.5,2.3,5.7,999.0,,
2001,2,2,9,,92,1.6,2.7,1.15,10.0,6.19,,1018.9,2.3,5.8,999.0,,
2001,2,2,10,,105,1.8,2.9,1.12,10.0,6.01,,1018.9,2.3,5.7,999.0,,
2001,2,2,11,,78,3.1,4.4,1.09,9.09,6.31,,1018.1,2.4,5.8,999.0,,
2001,2,2,12,,81,5.3,6.4,1.09,9.09,6.21,,1018.1,2.4,5.8,999.0,,
2001,2,2,13,,98,5.2,6.8,1.11,9.09,6.14,,1017.9,2.4,5.8,999.0,,
2001,2,2,14,,125,3.9,5.5,1.07,10.0,5.62,,1018.1,2.4,5.8,999.0,,
2001,2,2,15,,111,5.1,6.8,1.15,10.0,5.65,,1017.3,2.4,5.8,999.0,,
2001,2,2,16,,108,7.0,8.8,1.05,7.69,4.93,,1015.8,2.5,5.8,999.0,,
2001,2,2,17,,107,7.4,9.1,1.16,8.33,4.54,,1013.9,2.7,5.8,999.0,,
2001,2,2,18,,100,6.8,8.4,1.19,10.0,4.51,,1011.8,2.8,5.9,999.0,,
2001,2,2,19,,110,5.9,7.2,1.2,10.0,4.54,,1011.7,2.8,5.9,999.0,,
2001,2,2,20,,114,6.9,8.3,1.08,4.17,4.44,,1011.0,3.1,5.8,999.0,,
2001,2,2,21,,110,7.4,8.6,1.11,10.0,4.4,,1009.5,2.9,5.9,999.0,,
2001,2,2,22,,110,6.0,7.5,1.26,9.09,4.54,,1008.6,2.9,5.9,999.0,,
2001,2,2,23,,142,2.5,3.7,1.18,9.09,4.65,,1008.0,2.8,5.9,999.0,,
2001,2,3,0,,308,4.1,5.0,1.16,9.09,5.1,,1008.0,2.0,5.8,999.0,,
2001,2,3,1,,292,1.2,1.9,1.13,8.33,4.96,,1007.9,2.0,5.8,999.0,,
2001,2,3,2,,304,1.4,2.3,1.23,4.76,5.1,,1007.7,2.0,5.8,999.0,,
2001,2,3,3,,289,3.2,4.5,1.34,5.26,5.17,,1007.2,2.0,5.8,999.0,,
2001,2,3,4,,267,4.8,6.0,1.17,5.26,5.31,,1007.0,2.0,5.8,999.0,,
2001,2,3,5,,265,4.5,5.7,1.05,9.09,5.38,,1006.5,2.0,5.8,999.0,,
2001,2,3,6,,257,5.0,6.1,0.92,5.26,5.05,,1006.3,2.1,5.8,999.0,,
2001,2,3,7,,253,4.4,5.6,0.91,5.0,4.41,,1006.2,1.6,5.8,999.0,,
2001,2,3,8,,264,4.0,5.4,0.81,3.33,3.87,,1005.7,1.9,5.8,999.0,,
2001,2,3,9,,259,9.8,11.5,0.92,3.7,4.04,,1005.5,3.2,5.8,999.0,,
2001,2,3,10,,282,13.9,17.5,1.36,4.55,3.94,,1005.5,0.9,5.8,999.0,,
2001,2,3,11,,272,12.9,15.5,1.81,5.26,4.47,,1006.7,0.0,5.8,999.0,,
2001,2,3,12,,289,12.2,14.3,2.37,6.25,4.95,,1007.9,-0.3,5.6,999.0,,
2001,2,3,13,,279,9.8,12.4,2.34,6.67,5.05,,1009.2,-0.7,5.6,999.0,,
2001,2,3,14,,303,11.5,13.5,2.37,7.14,5.24,,1009.4,-0.3,5.6,999.0,,
2001,2,3,15,,313,12.4,15.0,2.41,7.14,5.17,,1010.7,-1.1,5.6,999.0,,
2001,2,3,16,,321,11.9,14.1,2.42,6.67,5.07,,1012.1,-0.9,5.5,999.0,,
