#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_deg,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_nmi,TIDE_ft
2008,1,1,23,0,116,10.3,13.2,2.72,6.67,5.7,,1004.9,4.6,6.1,3.0,,
2008,1,2,0,0,101,11.1,13.0,2.58,6.67,5.53,,1002.5,4.7,6.0,3.5,,
2008,1,2,1,0,93,9.9,12.0,2.54,6.67,5.56,,999.9,5.1,6.0,4.1,,
2008,1,2,2,0,94,6.3,7.7,2.64,7.14,5.84,,998.0,5.5,6.2,4.6,,
2008,1,2,3,0,193,4.4,5.7,2.83,7.69,6.21,,997.1,6.3,6.2,4.9,,
2008,1,2,4,0,255,10.8,13.2,3.13,7.69,6.4,,996.1,5.1,6.2,3.3,,
2008,1,2,5,0,257,11.9,14.4,2.76,8.33,5.92,,995.6,3.7,6.0,1.9,,
2008,1,2,6,0,255,13.1,17.4,2.63,8.33,5.53,,995.0,3.3,6.0,1.1,,
2008,1,2,7,0,304,13.6,17.8,2.73,5.56,5.62,,995.2,2.7,6.0,1.3,,
2008,1,2,8,0,308,9.5,11.2,2.6,5.88,5.51,,996.7,1.2,6.0,-0.2,,
2008,1,2,9,0,306,9.7,11.6,2.6,6.25,5.47,,997.1,0.9,6.0,-1.0,,
2008,1,2,10,0,306,10.5,12.8,2.25,5.88,5.21,,998.1,0.6,6.0,-1.5,,
2008,1,2,11,0,303,10.2,13.7,2.41,5.88,5.38,,999.3,0.3,6.0,-2.5,,
2008,1,2,12,0,326,10.4,12.9,2.18,5.88,5.21,,1000.3,0.0,6.0,-3.5,,
2008,1,2,13,0,332,10.7,13.8,2.67,5.88,5.5,,1001.7,-0.3,5.9,-4.5,,
2008,1,2,14,0,328,9.6,12.2,2.66,6.25,5.74,,1003.0,-0.7,5.9,-4.6,,
2008,1,2,15,0,326,9.4,12.1,2.33,6.67,5.53,,1004.5,-1.1,5.9,-5.1,,
2008,1,2,16,0,329,8.8,11.0,2.54,6.25,5.7,,1005.1,-1.4,5.9,-5.4,,
2008,1,2,17,0,329,8.3,10.7,2.31,6.25,5.59,,1005.6,-1.3,5.9,-5.2,,
2008,1,2,18,0,333,9.2,12.1,2.27,5.88,5.54,,1005.9,-1.2,5.9,-5.0,,
2008,1,2,19,0,332,9.6,12.3,2.1,6.25,5.21,,1006.4,-1.4,5.9,-5.4,,
2008,1,2,20,0,341,10.3,13.0,2.19,6.67,5.36,,1007.8,-1.2,5.9,-6.0,,
2008,1,2,21,0,339,11.2,14.2,2.23,6.25,5.38,,1008.7,-1.3,5.9,-5.7,,
2008,1,2,22,0,342,11.4,13.7,2.47,6.67,5.48,,1010.0,-1.3,6.0,-7.1,,
2008,1,2,23,0,341,12.1,15.8,2.64,6.67,5.52,,1011.1,-1.7,5.9,-6.5,,
2008,1,3,0,0,347,11.7,14.7,2.61,7.14,5.53,,1012.5,-2.5,5.9,-7.7,,
2008,1,3,1,0,358,12.1,15.3,2.62,7.14,5.55,,1013.7,-3.3,5.9,-7.4,,
2008,1,3,2,0,348,11.5,14.4,2.64,6.67,5.47,,1014.8,-4.2,5.9,-8.4,,
2008,1,3,3,0,358,11.8,14.6,2.83,7.14,5.73,,1016.1,-5.5,5.9,-9.3,,
2008,1,3,4,0,348,12.1,15.3,3.04,7.14,5.86,,1017.6,-6.3,5.9,-9.4,,
2008,1,3,5,0,335,11.7,14.3,3.31,7.69,5.99,,1018.6,-7.1,5.9,-9.5,,
2008,1,3,6,0,340,11.5,15.0,3.54,7.69,6.16,,1019.3,-7.4,5.9,-9.6,,
2008,1,3,7,0,343,11.8,15.4,3.69,7.69,6.4,,1020.0,-7.5,5.9,-10.2,,
2008,1,3,8,0,339,11.8,14.5,3.48,7.69,6.22,,1020.8,-7.7,5.9,-10.5,,
2008,1,3,9,0,346,12.4,15.9,3.41,7.69,6.31,,1021.1,-7.8,5.9,-10.1,,
2008,1,3,10,0,335,12.5,15.1,3.5,7.69,6.18,,1022.4,-8.3,5.9,-10.7,,
2008,1,3,11,0,340,12.5,15.9,3.12,7.69,6.01,,1023.6,-8.0,5.9,-10.5,,
2008,1,3,12,0,346,13.0,17.0,3.62,7.69,6.29,,1024.6,-8.0,5.9,-11.1,,
2008,1,3,13,0,339,12.0,15.1,3.15,7.69,5.99,,1025.7,-8.6,5.9,-10.8,,
2008,1,3,14,0,342,12.0,15.9,3.32,8.33,6.07,,1026.8,-8.7,5.8,-11.2,,
2008,1,3,15,0,341,11.4,14.1,3.53,7.69,6.3,,1027.8,-9.1,5.8,-11.6,,
2008,1,3,16,0,337,11.1,14.2,3.28,7.69,6.17,,1028.2,-9.5,5.8,-11.7,,
2008,1,3,17,0,339,10.6,14.1,3.2,7.69,6.05,,1028.3,-9.8,5.8,-11.6,,
2008,1,3,18,0,329,10.6,13.5,2.93,7.69,5.96,,1028.8,-9.6,5.8,-12.6,,
2008,1,3,19,0,321,9.7,12.3,2.81,7.69,5.74,,1029.1,-9.7,5.8,-11.4,,
2008,1,3,20,0,329,9.1,11.7,2.87,7.69,5.92,,1029.8,-9.3,5.8,-12.6,,
2008,1,3,21,0,337,9.0,11.4,2.36,7.14,5.5,,1030.1,-8.9,5.8,-12.0,,
2008,1,3,22,0,324,9.7,13.2,2.23,6.67,5.37,,1031.3,-8.2,5.6,-12.1,,
2008,1,3,23,0,344,9.8,12.0,2.36,6.67,5.41,,1032.0,-7.8,5.6,-11.0,,
2008,1,4,0,0,348,9.5,12.3,2.08,5.88,5.13,,1032.9,-7.6,5.6,-10.6,,
2008,1,4,1,0,353,8.1,10.5,2.04,6.67,5.19,,1033.2,-7.5,5.6,-11.6,,
2008,1,4,2,0,354,7.1,8.9,1.85,6.25,5.11,,1033.4,-7.6,5.6,-11.6,,
2008,1,4,3,0,337,5.5,7.8,1.91,6.25,5.21,,1033.7,-7.3,5.6,-12.1,,
2008,1,4,4,0,330,5.1,7.3,1.84,6.25,5.33,,1033.9,-7.0,5.6,-11.1,,
2008,1,4,5,0,320,5.0,7.9,1.69,6.25,5.15,,1033.9,-7.0,5.6,-12.3,,
2008,1,4,6,0,305,4.3,6.2,1.67,5.88,5.18,,1033.6,-6.8,5.6,-11.7,,
2008,1,4,7,0,315,2.6,4.7,1.42,5.88,4.99,,1034.1,-6.8,5.6,-13.0,,
2008,1,4,8,0,272,3.3,4.8,1.42,5.88,4.94,,1034.1,-6.4,5.6,-11.0,,
2008,1,4,9,0,262,3.9,6.4,1.33,5.26,4.94,,1033.5,-6.2,5.6,-11.1,,
2008,1,4,10,0,245,4.9,7.6,1.22,4.76,4.93,,1032.8,-5.6,5.6,-10.0,,
2008,1,4,11,0,241,6.8,8.7,1.08,6.25,4.79,,1032.9,-4.9,5.6,-8.7,,
2008,1,4,12,0,232,7.0,8.5,1.09,6.67,4.58,,1032.0,-4.6,5.6,-8.6,,
2008,1,4,13,0,218,9.5,11.4,1.11,4.17,4.17,,1031.3,-4.2,5.7,-8.3,,
2008,1,4,14,0,220,10.5,14.2,,,,,1031.1,-3.1,5.8,-8.4,,
2008,1,4,15,0,231,10.5,14.3,1.66,5.0,4.57,,1030.5,-2.8,5.8,-9.1,,
2008,1,4,16,0,230,11.9,15.3,1.9,5.88,4.85,,1029.2,-1.4,5.8,-7.1,,
2008,1,4,17,0,237,12.8,15.9,2.56,6.25,5.35,,1028.2,-1.2,5.8,-5.2,,
2008,1,4,18,0,247,12.0,14.8,2.62,7.14,5.54,,1027.0,-0.4,5.8,-5.1,,
2008,1,4,19,0,254,10.5,13.2,2.75,7.14,5.74,,1026.7,-0.2,5.8,-6.1,,
2008,1,4,20,0,260,11.4,13.8,2.53,7.14,5.38,,1026.5,-0.2,5.8,-6.2,,
2008,1,4,21,0,266,9.9,12.0,2.25,7.14,5.2,,1026.7,-0.3,5.6,-5.7,,
2008,1,4,22,0,269,9.4,11.9,2.33,6.67,5.28,,1026.8,0.0,5.6,-5.5,,
2008,1,4,23,0,264,9.2,12.0,2.12,6.25,5.12,,1027.2,0.1,5.6,-5.9,,
2008,1,5,0,0,273,9.1,10.8,2.22,6.67,5.19,,1027.3,0.4,5.8,-5.6,,
2008,1,5,1,0,269,9.2,11.4,2.07,5.88,5.01,,1027.2,0.9,5.8,-4.6,,
2008,1,5,2,0,271,8.6,11.3,1.97,6.25,5.03,,1027.2,1.2,5.6,-5.2,,
2008,1,5,3,0,261,8.4,10.3,1.82,6.25,4.94,,1027.1,1.4,5.8,-4.4,,
2008,1,5,4,0,274,8.4,10.7,1.88,6.25,5.15,,1026.9,1.4,5.6,-4.6,,
2008,1,5,5,0,258,8.3,10.2,1.94,6.25,5.16,,1026.6,1.3,5.6,-4.7,,
2008,1,5,6,0,265,8.6,11.3,1.98,6.67,5.15,,1026.1,1.2,5.5,-4.0,,
2008,1,5,7,0,262,8.8,11.1,2.18,6.25,5.15,,1026.5,1.3,5.5,-4.7,,
2008,1,5,8,0,263,8.7,11.6,1.98,6.25,5.23,,1026.6,1.4,5.5,-4.3,,
2008,1,5,9,0,268,8.7,10.8,1.82,6.25,4.96,,1026.6,1.6,5.5,-3.8,,
2008,1,5,10,0,268,7.7,9.8,1.74,6.25,4.81,,1026.9,1.4,5.5,-4.2,,
2008,1,5,11,0,272,6.6,7.7,1.73,5.88,4.89,,1027.3,1.3,5.5,-4.5,,
2008,1,5,12,0,275,6.3,8.3,1.65,5.88,4.77,,1027.2,1.5,5.5,-3.9,,
2008,1,5,13,0,265,5.8,7.3,1.55,5.88,4.86,,1027.2,1.7,5.6,-4.0,,
2008,1,5,14,0,252,5.8,7.1,1.49,5.88,4.9,,1027.3,2.0,5.6,-5.1,,
2008,1,5,15,0,252,5.4,7.4,1.5,5.88,4.88,,1027.4,2.2,5.6,-4.3,,
2008,1,5,16,0,245,5.6,7.1,1.32,5.56,4.83,,1027.2,2.4,5.6,-4.8,,
2008,1,5,17,0,239,5.3,6.6,1.25,5.56,4.73,,1026.1,2.5,5.6,-5.5,,
2008,1,5,18,0,235,6.4,8.2,1.19,5.26,4.68,,1025.8,2.8,5.6,-5.0,,
2008,1,5,19,0,237,6.1,7.4,1.11,5.0,4.53,,1025.7,2.8,5.6,-4.5,,
2008,1,5,20,0,238,5.9,7.3,1.14,4.76,4.51,,1025.7,2.8,5.6,-4.6,,
2008,1,5,21,0,234,8.0,9.2,1.09,3.7,3.96,,1025.7,3.2,5.6,-4.3,,
2008,1,5,22,0,236,7.6,9.2,0.88,2.94,3.55,,1025.7,3.5,5.5,-3.9,,
2008,1,5,23,0,222,7.2,8.0,0.84,2.94,3.69,,1025.1,3.9,5.6,-3.7,,
2008,1,6,0,0,222,9.6,11.0,0.7,12.5,3.89,,1024.3,4.7,5.8,-3.0,,
2008,3,3,16,50,187,8.6,10.4,0.85,3.33,3.63,,1022.8,2.4,4.0,-3.4,,
2008,3,3,17,50,192,9.3,11.0,1.1,3.85,3.89,,1022.0,2.7,4.0,-3.0,,
2008,3,3,18,50,196,10.2,12.6,1.4,4.55,4.1,,1020.9,3.1,4.0,-2.7,,
2008,3,3,19,50,190,9.9,11.6,1.6,5.0,4.33,,1019.5,3.6,4.0,-0.3,,
2008,3,3,20,50,193,9.3,11.0,1.76,5.56,4.6,,1018.2,4.3,4.0,0.9,,
2008,3,3,21,50,196,10.1,12.0,2.05,5.56,4.73,,1017.8,4.7,4.0,1.2,,
2008,3,3,22,50,196,10.1,12.6,2.11,6.25,4.97,,1016.6,4.8,4.0,1.4,,
2008,3,3,23,50,198,11.7,14.8,2.18,6.25,4.96,,1015.8,5.2,4.0,2.0,,
2008,3,4,0,50,198,12.0,14.4,2.46,6.67,5.21,,1015.0,5.5,4.0,3.1,,
2008,3,4,1,50,203,12.0,14.5,2.54,7.14,5.46,,1015.0,5.6,4.0,3.5,,
2008,3,4,2,50,208,12.0,14.3,2.66,6.67,5.41,,1014.7,5.6,4.0,3.5,,
2008,3,4,3,50,207,10.9,14.1,2.95,7.14,5.78,,1014.3,5.8,4.0,3.5,,
2008,3,4,4,50,201,11.8,14.4,2.7,7.14,5.6,,1013.4,5.9,4.0,3.3,,
2008,3,4,5,50,198,11.5,13.6,2.74,7.14,5.62,,1012.7,5.8,4.0,4.1,,
2008,3,4,6,50,202,11.7,14.1,2.95,7.14,5.55,,1012.5,6.5,4.0,5.0,,
2008,3,4,7,50,199,12.5,15.5,3.09,7.14,5.83,,1011.0,6.6,4.0,5.6,,
2008,3,4,8,50,200,13.2,16.5,3.18,7.14,5.79,,1010.1,6.7,4.0,5.8,,
2008,3,4,9,50,202,13.2,16.2,3.04,7.14,5.69,,1009.9,6.9,4.0,6.2,,
2008,3,4,10,50,206,12.9,15.6,3.12,7.14,5.7,,1009.7,7.1,4.0,6.3,,
2008,3,4,11,50,209,12.2,14.4,3.5,7.69,6.0,,1010.2,6.8,4.0,5.9,,
2008,3,4,12,50,208,12.1,14.5,3.22,7.69,5.83,,1010.6,7.0,4.0,5.9,,
2008,3,4,13,50,210,10.9,13.0,2.86,7.14,5.54,,1011.0,6.8,4.0,5.6,,
2008,3,4,14,50,214,10.6,12.5,2.72,7.14,5.55,,1011.6,7.0,4.0,5.8,,
2008,3,4,15,50,213,9.0,10.7,2.58,7.14,5.61,,1012.5,6.6,4.0,5.6,,
2008,3,4,16,50,215,8.0,9.5,2.5,7.14,5.63,,,6.4,4.0,5.3,,
2008,3,4,17,50,225,6.2,7.1,2.34,7.69,5.56,,1013.1,6.3,4.0,5.2,,
2008,3,4,18,50,219,5.2,6.5,2.31,7.69,5.81,,1012.8,6.2,4.0,5.2,,
2008,3,4,19,50,264,4.2,4.9,1.89,7.69,5.6,,1013.7,5.9,4.0,5.2,,
2008,3,4,20,50,255,4.1,5.6,1.83,7.69,5.45,,1014.6,7.2,4.0,4.5,,
2008,3,4,21,50,272,1.4,1.9,1.61,7.69,5.36,,1015.0,6.4,4.0,4.0,,
2008,3,4,22,50,315,3.0,3.8,1.52,7.69,5.3,,1016.7,5.2,4.0,4.2,,
2008,3,4,23,50,40,6.5,7.8,1.31,7.14,5.27,,1017.2,4.8,4.0,3.6,,
2008,3,5,0,50,34,8.2,10.1,1.33,7.14,4.79,,1017.8,3.9,4.0,3.1,,
2008,3,5,1,50,45,9.1,11.8,1.3,7.14,4.3,,1017.8,3.6,4.0,3.3,,
2008,3,5,2,50,50,9.7,12.2,1.38,7.14,4.3,,1018.0,3.5,4.0,3.3,,
2008,3,5,3,50,57,10.8,13.1,1.57,4.17,4.2,,1017.9,3.3,4.0,3.0,,
2008,3,5,4,50,59,12.3,15.3,1.73,4.76,4.38,,1017.3,3.1,4.0,2.9,,
2008,3,5,5,50,65,12.7,15.7,2.08,5.56,4.77,,1016.8,2.8,4.0,2.6,,
2008,3,5,6,50,70,13.7,17.0,2.45,5.88,4.99,,1015.8,2.8,4.0,2.6,,
2008,3,5,7,50,66,13.1,16.5,2.74,6.25,5.29,,1014.8,2.7,4.0,2.5,,
2008,3,5,8,50,69,13.3,15.4,2.87,7.14,5.4,,1013.9,2.8,4.0,2.6,,
2008,3,5,9,50,71,13.9,16.7,3.41,7.14,5.84,,1012.3,3.0,4.0,2.7,,
2008,3,5,10,50,71,13.2,15.9,3.39,7.69,5.84,,1011.1,3.2,4.0,2.9,,
2008,3,5,11,50,76,11.3,14.2,3.76,8.33,6.17,,1009.6,3.5,4.0,3.3,,
2008,3,5,12,50,84,10.8,12.7,2.99,7.69,5.82,,1008.0,4.3,4.0,4.0,,
2008,3,5,13,50,107,7.9,9.4,3.21,7.69,6.22,,1005.8,6.1,4.0,5.9,,
2008,3,5,14,50,174,10.6,13.6,2.79,7.69,5.83,,1004.7,8.4,4.0,8.1,,
2008,3,5,15,50,156,10.0,12.0,2.81,7.69,5.6,,1003.0,7.2,4.2,7.0,,
2008,3,5,16,50,154,9.2,11.2,2.68,7.69,5.51,,1000.5,7.2,4.2,7.0,,
2008,3,5,17,50,160,11.6,14.1,3.04,7.69,5.81,,998.8,8.0,4.3,7.8,,
2008,3,5,18,50,169,11.4,13.4,3.33,7.69,6.01,,997.6,7.8,4.3,7.5,,
2008,3,5,19,50,168,12.3,15.3,3.41,7.69,6.1,,996.7,7.5,4.3,7.3,,
2008,3,5,20,50,180,10.4,12.8,3.0,8.33,5.89,,997.6,6.7,4.3,5.8,,
2008,3,5,21,50,213,11.0,14.1,3.51,7.69,6.21,,999.4,6.7,4.3,5.8,,
2008,3,5,22,50,264,9.3,11.6,3.51,8.33,6.31,,1001.6,4.0,4.1,3.2,,
2008,3,5,23,50,257,8.6,11.7,3.17,9.09,6.27,,1003.0,5.5,4.1,2.9,,
2008,3,6,0,50,263,10.5,13.6,2.65,7.69,5.79,,1003.9,5.8,4.0,3.0,,
2008,3,6,1,50,253,9.9,12.9,3.1,8.33,6.12,,1005.5,5.2,4.1,3.1,,
2008,3,6,2,50,251,10.9,14.1,2.81,8.33,5.76,,1006.9,4.7,4.2,,,
2008,3,6,3,50,259,11.6,14.4,2.83,8.33,5.74,,1008.2,4.0,4.3,-0.1,,
2008,3,6,4,50,260,10.0,12.1,3.38,10.0,6.3,,1009.8,3.6,4.3,-1.1,,
2008,3,6,5,50,258,11.0,13.2,3.26,6.25,6.21,,1011.6,3.2,4.3,-1.5,,
2008,3,6,6,50,269,11.7,13.8,3.39,10.0,6.41,,1012.5,3.0,4.1,-2.2,,
2008,3,6,7,50,270,9.8,12.1,3.32,11.11,6.58,,1013.6,2.7,4.1,-1.8,,
2008,3,6,8,50,285,9.2,11.6,3.21,11.11,6.75,,1015.0,2.5,4.0,-1.7,,
2008,3,6,9,50,315,6.6,8.2,2.8,12.5,6.57,,1016.8,2.1,4.0,-1.1,,
2008,3,6,10,50,350,6.6,8.8,2.63,11.11,6.88,,1018.0,1.7,4.0,-2.8,,
2008,3,6,11,50,335,4.7,7.0,2.38,12.5,6.8,,1019.5,1.6,4.0,-3.3,,
2008,3,6,12,50,332,4.1,5.6,2.46,12.5,7.16,,1020.7,1.7,4.1,-4.4,,
2008,3,6,13,50,353,4.4,6.3,2.0,11.11,6.53,,1021.6,1.7,4.3,-4.5,,
2008,3,6,14,50,349,5.1,6.7,2.4,11.11,7.3,,1022.1,1.7,4.3,-5.1,,
2008,3,6,15,50,5,3.5,4.8,2.39,11.11,7.24,,1022.7,1.7,4.3,-4.8,,
2008,3,6,16,50,17,2.7,4.0,2.24,10.0,7.19,,1022.7,1.7,4.3,-4.8,,
2008,3,6,17,50,49,1.1,,,,,,,2.0,,,,
2008,3,6,18,50,48,0.2,1.3,2.35,11.11,7.69,,1023.6,2.5,4.7,-5.3,,
2008,3,6,19,50,129,0.8,1.9,2.18,10.0,7.65,,1024.1,2.4,4.4,-4.3,,
2008,3,6,20,50,155,1.2,2.6,2.16,11.11,8.2,,1024.1,2.4,4.7,-3.4,,
2008,3,6,21,50,158,1.4,2.5,2.17,11.11,8.31,,1025.0,2.1,4.6,-3.9,,
2008,3,6,22,50,146,2.2,3.3,1.86,11.11,8.25,,1025.1,2.1,4.4,-3.1,,
2008,3,6,23,50,149,2.7,3.6,1.73,11.11,8.11,,1025.6,2.3,4.3,-2.0,,
2008,3,7,0,50,128,3.5,4.6,1.59,11.11,8.0,,1025.4,2.4,4.3,-2.2,,
2008,3,7,1,50,120,4.4,5.3,1.88,11.11,8.66,,1025.5,2.6,4.3,-2.1,,
2008,3,7,2,50,121,4.1,5.3,1.81,10.0,8.44,,1025.6,2.8,4.3,-1.2,,
2008,3,7,3,50,133,3.9,4.8,1.69,10.0,8.34,,1025.4,3.1,4.3,-0.6,,
2008,3,7,4,50,149,4.7,6.1,1.94,10.0,8.49,,1025.5,3.2,4.3,0.4,,
2008,3,7,5,50,153,5.1,6.1,2.06,10.0,8.21,,1025.9,3.3,4.3,1.0,,
2008,3,7,6,50,163,3.8,5.7,2.23,10.0,8.0,,1026.7,3.5,4.3,1.7,,
2008,3,7,7,50,174,3.5,4.5,1.91,10.0,7.61,,1026.5,3.8,4.3,1.9,,
2008,3,7,8,50,164,3.2,4.7,1.8,9.09,7.38,,1027.1,3.9,4.3,1.2,,
2008,3,7,9,50,151,2.2,4.0,1.7,10.0,7.08,,1027.3,3.9,4.3,1.0,,
2008,3,7,10,50,110,0.7,2.0,1.68,10.0,7.02,,1027.0,3.6,4.3,0.4,,
2008,3,7,11,50,81,3.2,4.0,1.52,10.0,6.87,,1026.7,3.6,4.3,0.8,,
2008,3,7,12,50,68,3.8,5.5,1.42,10.0,6.41,,1026.8,3.5,4.3,0.6,,
2008,3,7,13,50,78,4.2,5.8,1.38,10.0,6.34,,1026.8,3.1,4.3,0.4,,
2008,3,7,14,50,110,4.3,5.8,1.26,10.0,6.21,,1028.3,3.1,4.3,0.3,,
2008,3,7,15,50,109,4.8,5.8,1.22,10.0,6.0,,1027.6,3.1,4.3,0.7,,
2008,3,7,16,50,92,4.0,5.1,1.16,9.09,5.76,,1027.4,3.2,4.3,0.8,,
2008,3,7,17,50,99,4.5,5.5,1.25,9.09,6.18,,1026.7,3.2,4.3,0.6,,
2008,3,7,18,50,98,5.9,7.8,1.3,8.33,6.28,,1025.2,3.2,4.3,1.1,,
2008,3,7,19,50,91,6.2,7.6,1.31,8.33,5.9,,1024.2,3.2,4.3,1.5,,
2008,3,7,20,50,97,5.3,6.4,1.3,8.33,5.65,,1024.1,3.5,4.3,1.9,,
2008,3,7,21,50,91,6.1,7.1,1.47,8.33,5.83,,1022.7,3.5,4.3,2.0,,
2008,3,7,22,50,98,7.7,8.8,1.44,8.33,5.27,,1020.5,3.6,4.3,2.1,,
2008,3,7,23,50,115,6.8,8.2,1.48,9.09,5.0,,1020.4,4.0,4.3,2.4,,
2008,3,8,0,50,111,7.8,9.5,1.48,10.0,4.65,,1018.8,4.0,4.3,1.8,,
2008,3,8,1,50,102,5.0,6.1,1.38,4.55,4.56,,1018.1,4.0,4.3,3.4,,
2008,3,8,2,50,93,5.9,7.9,1.3,9.09,4.7,,1016.5,3.9,4.3,3.6,,
2008,3,8,3,50,87,5.3,6.5,1.23,9.09,4.5,,1014.6,3.9,4.3,3.7,,
2008,3,8,4,50,98,4.9,6.1,1.25,9.09,4.54,,1013.0,3.9,4.3,3.7,,
2008,3,8,5,50,76,3.8,4.9,1.27,5.0,4.77,,1011.5,4.0,4.3,3.7,,
2008,3,8,6,50,58,5.7,6.7,1.3,8.33,5.17,,1008.9,4.0,4.3,3.8,,
2008,3,8,7,50,78,7.5,8.9,1.31,8.33,5.13,,1005.6,4.0,4.3,3.8,,
2008,3,8,8,50,186,2.1,4.6,1.36,7.69,5.17,,1005.6,7.0,4.3,6.9,,
2008,3,8,9,50,211,4.1,5.6,1.43,7.69,5.33,,1005.0,7.0,4.3,6.8,,
2008,3,8,10,50,237,3.7,4.5,1.62,7.14,5.18,,1006.3,5.9,4.3,5.7,,
2008,3,8,11,50,248,2.2,3.0,1.66,6.25,5.18,,1007.8,5.0,4.3,4.7,,
2008,3,8,12,50,353,6.8,8.0,1.8,6.25,5.28,,1008.9,3.3,4.3,3.0,,
2008,3,8,13,50,15,4.9,6.5,1.69,6.25,5.17,,1009.1,3.2,4.3,3.0,,
2008,3,8,14,50,22,5.6,7.1,1.74,6.25,5.25,,1009.1,3.1,4.3,2.9,,
2008,3,8,15,50,35,5.4,6.5,1.79,6.67,5.41,,1008.7,3.2,4.3,3.0,,
2008,3,8,16,50,53,5.9,6.9,1.61,6.25,5.4,,1007.9,3.5,4.3,3.3,,
2008,3,8,17,50,64,7.1,8.4,1.59,7.14,5.25,,1006.4,3.5,4.3,3.3,,
2008,3,8,18,50,69,7.2,8.9,1.62,6.67,5.31,,1005.4,3.9,4.3,3.7,,
2008,3,8,19,50,63,6.8,8.5,1.56,7.69,5.29,,1004.7,3.9,4.3,3.7,,
2008,3,8,20,50,64,8.2,10.1,1.7,7.14,5.28,,1003.1,4.0,4.3,3.8,,
2008,3,8,21,50,69,5.3,7.4,1.72,7.14,5.42,,1001.7,4.8,4.3,4.6,,
2008,3,8,22,50,157,2.0,2.7,1.74,7.14,5.54,,1000.8,7.6,4.3,7.3,,
2008,3,8,23,50,160,5.6,6.6,1.48,6.67,5.06,,998.5,7.4,4.3,7.2,,
2008,3,9,0,50,156,11.8,14.3,1.87,6.67,4.85,,995.0,8.8,4.3,8.8,,
2008,3,9,1,50,157,15.1,18.5,2.77,7.14,5.29,,992.2,9.9,4.3,9.9,,
2008,3,9,2,50,178,13.6,16.0,3.64,8.33,6.16,,992.2,9.3,4.3,9.2,,
2008,3,9,3,50,182,14.0,17.2,3.73,8.33,6.2,,992.5,7.9,4.3,7.7,,
2008,3,9,4,50,185,12.1,14.5,3.68,8.33,6.39,,993.0,7.1,4.3,5.4,,
2008,3,9,5,50,183,13.1,16.2,4.16,9.09,6.78,,992.9,7.0,4.3,4.5,,
2008,3,9,6,50,195,15.1,20.1,3.92,9.09,6.62,,993.1,6.7,4.3,3.4,,
