#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_mi,TIDE_ft
2015,1,2,16,50,271,14.8,18.0,2.41,7.14,5.21,,1014.4,3.6,8.4,,,
2015,1,2,17,50,287,12.3,15.5,2.49,7.14,5.29,,1015.3,3.3,8.4,,,
2015,1,2,18,50,279,11.9,16.2,2.04,7.14,5.1,,1016.4,2.9,8.4,,,
2015,1,2,19,50,283,12.6,15.6,2.19,7.14,5.17,,1017.3,3.0,8.4,,,
2015,1,2,20,50,284,13.9,16.7,2.26,5.88,4.9,,1018.5,3.0,8.4,,,
2015,1,2,21,50,295,12.8,15.7,2.26,5.88,5.04,,1019.8,2.5,8.4,,,
2015,1,2,22,50,296,13.1,17.6,2.43,6.67,5.17,,1020.8,2.2,8.4,,,
2015,1,2,23,50,298,14.1,,,,,,1022.4,1.8,,,,
2015,1,3,0,50,297,15.0,18.2,2.61,6.67,5.34,,1023.5,1.5,8.4,,,
2015,1,3,1,50,299,11.7,16.1,,,,,1025.0,0.8,8.4,,,
2015,1,3,2,50,309,10.3,13.9,2.12,6.25,4.94,,1026.7,0.2,8.4,,,
2015,1,3,3,50,327,10.0,12.2,1.65,5.88,4.56,,1028.0,-0.7,8.4,,,
2015,1,3,4,50,308,8.7,11.4,,,,,1029.1,-1.3,8.4,,,
2015,1,3,5,50,315,8.5,10.8,1.54,5.26,4.44,,1030.8,-1.9,8.3,,,
2015,1,3,6,50,328,7.9,10.3,1.4,5.0,4.39,,1032.1,-2.3,8.3,,,
2015,1,3,7,50,321,8.6,10.7,,,,,1033.0,-2.6,8.3,,,
2015,1,3,8,50,328,7.7,10.6,1.39,5.0,4.53,,1033.8,-3.1,8.2,,,
2015,1,3,9,50,334,7.2,9.8,1.32,5.26,4.52,,1034.3,-3.4,8.1,,,
2015,1,3,10,50,330,7.0,9.6,1.27,5.0,4.43,,1035.6,-3.6,8.1,,,
2015,1,3,11,50,323,6.4,7.6,1.21,5.26,4.36,,1036.9,-3.7,8.1,,,
2015,1,3,12,50,337,4.6,6.3,1.08,5.0,4.3,,1037.9,-4.0,8.1,,,
2015,1,3,13,50,356,6.5,9.0,1.05,4.76,4.15,,1038.4,-3.7,8.1,,,
2015,1,3,14,50,15,5.7,8.0,0.93,4.35,3.98,,1038.2,-3.9,8.1,,,
2015,1,3,15,50,25,3.7,6.3,0.79,4.35,4.01,,1038.6,-4.0,8.2,,,
2015,1,3,16,50,38,4.6,7.2,1.04,4.76,4.24,,1038.1,-3.8,8.2,,,
2015,1,3,17,50,49,3.3,5.7,1.05,4.76,4.2,,1038.8,-4.1,8.2,,,
2015,1,3,18,50,70,2.8,5.5,0.88,4.35,4.08,,1038.8,-4.0,8.2,,,
2015,1,3,19,50,72,4.2,6.3,0.76,4.35,4.08,,1038.9,-3.5,8.3,,,
2015,1,3,20,50,85,5.0,7.9,0.7,4.17,3.95,,1039.1,-3.2,8.3,,,
2015,1,3,21,50,110,6.0,8.3,0.62,4.35,3.95,,1038.3,-2.4,8.3,,,
2015,1,3,22,50,120,8.0,10.2,0.63,4.0,3.65,,1037.5,-1.6,8.3,,,
2015,1,3,23,50,118,9.1,11.8,0.74,3.13,3.42,,1036.2,-0.9,8.3,,,
2015,1,4,0,50,115,10.6,13.3,0.99,3.57,3.52,,1035.0,-1.0,8.3,,,
2015,1,4,1,50,116,11.8,14.2,1.25,4.35,3.82,,1032.6,-0.4,8.3,,,
2015,1,4,2,50,119,12.1,15.3,1.51,4.55,4.04,,1031.4,0.5,8.3,,,
2015,1,4,3,50,123,13.4,15.9,1.88,5.26,4.5,,1028.8,1.2,8.3,,,
2015,1,4,4,50,124,13.5,15.8,2.17,5.88,4.87,,1026.9,2.0,8.4,,,
2015,1,4,5,50,118,12.8,16.2,2.58,6.25,5.23,,1024.3,3.5,8.4,,,
2015,1,4,6,50,121,13.6,17.2,2.92,6.67,5.65,,1022.5,4.2,8.4,,,
2015,1,4,7,50,117,13.2,15.7,3.22,7.69,5.91,,1020.1,5.2,8.4,,,
2015,1,4,8,50,107,12.9,15.4,3.09,7.69,6.06,,1017.1,6.1,8.4,,,
2015,1,4,9,50,101,12.1,15.0,3.71,8.33,6.35,,1014.1,7.0,8.4,,,
2015,1,4,10,50,102,8.0,9.6,3.25,7.69,6.34,,1012.6,8.1,8.5,,,
2015,1,4,11,50,111,4.7,6.8,3.09,8.33,6.26,,1011.4,9.0,8.5,,,
2015,1,4,12,50,157,3.6,4.6,3.16,8.33,6.51,,1010.0,9.4,8.6,,,
2015,1,4,13,50,215,7.9,10.3,2.83,8.33,6.47,,1009.5,9.1,8.6,,,
2015,1,4,14,50,234,7.2,8.9,2.83,8.33,6.46,,1009.2,8.9,8.5,,,
2015,1,4,15,50,239,6.5,7.9,,,,,1008.2,8.5,8.6,,,
2015,1,4,16,50,213,5.0,6.6,2.5,8.33,6.71,,1006.2,7.3,8.6,,,
2015,1,4,17,50,274,6.0,7.2,2.27,8.33,6.61,,1006.2,5.9,8.6,,,
2015,1,4,18,50,262,6.9,8.8,2.82,9.09,7.09,,1006.6,4.6,8.6,,,
2015,1,4,19,50,259,4.8,6.6,2.58,8.33,6.87,,1006.0,4.4,8.5,,,
2015,1,4,20,50,197,5.6,7.3,2.53,8.33,6.79,,1003.8,5.4,8.5,,,
2015,1,4,21,50,192,9.8,11.9,2.53,9.09,6.69,,1002.3,7.8,8.5,,,
2015,1,4,22,50,209,9.8,11.5,2.79,8.33,6.57,,1001.7,9.5,8.6,,,
2015,1,4,23,50,211,10.0,13.0,2.51,9.09,6.27,,1001.3,9.9,8.6,,,
2015,1,5,0,50,234,7.4,8.7,2.34,9.09,5.96,,1001.6,9.7,8.6,,,
2015,1,5,1,50,226,8.6,10.4,2.26,9.09,6.05,,1001.9,9.5,8.7,,,
2015,1,5,2,50,219,6.4,7.6,2.29,9.09,6.27,,1000.1,9.3,8.7,,,
2015,1,5,3,50,218,7.8,9.1,2.42,10.0,6.53,,998.2,9.6,8.6,,,
2015,1,5,4,50,233,9.8,12.4,2.63,9.09,6.46,,998.5,9.9,8.7,,,
2015,1,5,5,50,244,11.4,13.9,2.75,9.09,6.53,,997.9,10.0,8.7,,,
2015,1,5,6,50,258,13.1,17.5,2.87,10.0,6.01,,998.1,9.2,8.6,,,
2015,1,5,7,50,266,15.7,20.7,2.9,10.0,5.8,,999.3,8.1,8.6,,,
2015,1,5,8,50,275,17.5,21.2,2.97,5.88,5.8,,999.6,7.6,8.5,,,
2015,1,5,9,50,271,16.2,19.8,3.26,6.25,5.92,,1001.6,7.0,8.5,,,
2015,1,5,10,50,271,15.5,18.2,3.18,6.67,5.75,,1002.6,6.3,8.5,,,
2015,1,5,11,50,282,14.4,18.5,3.55,7.14,6.11,,1004.1,6.0,8.5,,,
2015,1,5,12,50,278,15.1,19.2,3.57,7.69,6.13,,1005.6,5.5,8.4,,,
2015,1,5,13,50,275,14.0,17.0,3.11,7.14,5.83,,1006.2,5.0,8.4,,,
2015,1,5,14,50,273,17.1,20.7,3.75,7.14,6.16,,1007.0,4.2,8.4,,,
2015,1,5,15,50,272,17.2,21.2,4.03,7.14,6.22,,1007.7,3.5,8.4,,,
2015,1,5,16,50,278,17.0,21.4,,,,,1008.0,2.1,8.4,,,
2015,1,5,17,50,289,16.1,20.1,,,,,1009.0,0.9,8.4,,,
2015,1,5,18,50,285,15.8,,,,,,1010.0,0.4,8.4,,,
2015,1,5,19,50,285,17.0,22.2,,,,,1011.1,0.1,8.4,,,
2015,1,5,20,50,281,15.8,20.2,4.04,8.33,6.41,,1012.7,-0.7,8.4,,,
2015,1,5,21,50,287,16.6,20.2,4.71,7.69,6.59,,1014.0,-1.5,8.3,,,
2015,1,5,22,50,276,17.0,21.0,,,,,1015.2,-2.3,8.3,,,
2015,1,5,23,50,282,15.1,20.0,3.84,8.33,6.22,,1016.9,-3.3,8.2,,,
2015,1,6,0,50,289,16.2,20.4,4.16,7.69,6.27,,1018.5,-4.0,8.2,,,
2015,1,6,1,50,292,17.4,21.0,,,,,1019.2,-4.6,8.1,,,
2015,1,6,2,50,285,15.6,19.5,3.78,8.33,6.17,,1020.8,-5.8,8.1,,,
2015,1,6,3,50,295,14.2,19.1,3.69,7.69,6.19,,1020.2,-6.4,8.1,,,
2015,1,6,4,50,294,11.8,16.2,3.27,8.33,6.04,,1021.1,-6.6,8.0,,,
2015,1,6,5,50,296,10.7,13.9,2.95,7.69,5.75,,1022.2,-6.9,8.0,,,
2015,1,6,6,50,292,12.9,17.4,2.86,7.14,5.71,,1023.5,-7.3,8.0,,,
2015,1,6,7,50,297,11.3,15.5,2.49,7.14,5.41,,1024.6,-7.0,8.0,,,
2015,1,6,8,50,278,10.2,13.6,,,,,1025.0,-7.3,8.0,,,
2015,1,6,9,50,295,10.8,14.6,2.33,5.88,5.21,,1024.9,-7.6,8.0,,,
2015,1,6,10,50,291,9.9,12.9,2.09,6.67,5.16,,1024.8,-7.7,8.0,,,
2015,1,6,11,50,294,7.3,11.6,1.87,6.67,4.99,,1024.6,-7.7,8.0,,,
2015,1,6,12,50,287,8.0,11.7,1.66,6.25,4.86,,1025.7,-7.5,7.9,,,
2015,1,6,13,50,284,4.4,6.6,,,,,1025.5,-7.6,7.9,,,
2015,1,6,14,50,283,3.8,7.5,,,,,1025.5,-7.4,7.9,,,
2015,1,6,15,50,304,3.6,6.1,,,,,1024.5,-7.5,7.9,,,
2015,1,6,16,50,275,3.4,5.3,1.13,5.56,4.85,,1023.1,-7.5,7.9,,,
2015,1,6,17,50,269,5.5,7.7,1.03,5.88,4.69,,1022.0,-7.0,7.9,,,
2015,1,6,18,50,285,4.5,6.4,0.94,5.26,4.46,,1020.7,-7.5,7.9,,,
2015,1,6,19,50,281,5.4,7.5,,,,,1020.5,-7.4,7.9,,,
2015,1,6,20,50,267,5.4,7.3,0.88,5.0,4.39,,1019.9,-6.7,7.9,,,
2015,1,6,21,50,297,4.9,7.0,0.86,10.0,4.6,,1019.2,-6.8,7.9,,,
2015,1,6,22,50,289,5.3,7.1,0.77,4.55,4.32,,1019.0,-6.2,7.9,,,
2015,1,6,23,50,298,5.8,8.2,0.75,9.09,4.14,,1018.3,-6.1,7.9,,,
2015,1,7,0,50,305,5.4,7.6,0.72,4.35,3.83,,1017.6,-5.8,7.9,,,
2015,1,7,1,50,292,4.8,7.0,0.69,10.0,3.91,,1016.8,-5.6,7.9,,,
2015,1,7,2,50,302,6.0,8.8,,,,,1015.9,-5.6,7.9,,,
2015,1,7,3,50,316,4.9,7.5,,,,,1015.2,-5.3,7.9,,,
2015,1,7,4,50,301,4.8,6.7,0.61,9.09,4.04,,1014.4,-5.5,7.8,,,
2015,1,7,5,50,331,4.1,5.9,0.59,10.0,4.09,,1013.4,-5.3,7.8,,,
2015,1,7,6,50,298,3.2,6.2,0.6,9.09,4.44,,1013.0,-5.1,7.8,,,
2015,1,7,7,50,360,1.1,2.9,,,,,1012.1,-5.3,7.8,,,
2015,1,7,8,50,293,1.7,3.6,0.61,9.09,4.58,,1011.3,-5.2,7.8,,,
2015,1,7,9,50,228,1.6,3.4,0.63,8.33,5.13,,1011.0,-4.9,7.8,,,
2015,1,7,10,50,202,2.0,3.1,0.58,9.09,4.92,,1010.2,-5.5,7.8,,,
2015,1,7,11,50,203,1.3,2.5,0.62,8.33,4.88,,1009.6,-5.4,7.8,,,
2015,1,7,12,50,251,8.3,11.0,0.81,3.7,3.87,,1008.9,-3.8,7.8,,,
2015,1,7,13,50,245,9.7,12.2,1.04,4.17,3.84,,1008.5,-4.5,7.8,,,
2015,1,7,14,50,258,10.5,12.8,1.15,4.76,3.93,,1007.3,-4.0,7.8,,,
2015,1,7,15,50,273,10.5,13.2,1.27,4.76,4.03,,1006.2,-4.0,7.9,,,
2015,1,7,16,50,277,10.1,14.0,1.35,4.76,4.24,,1005.3,-4.0,7.9,,,
2015,1,7,17,50,257,11.0,13.6,1.55,5.26,4.33,,1004.4,-3.6,7.9,,,
2015,1,7,18,50,270,9.9,13.4,1.53,5.26,4.4,,1004.5,-3.5,7.9,,,
2015,1,7,19,50,286,10.0,12.8,,,,,1004.9,-3.7,7.9,,,
2015,1,7,20,50,296,10.0,14.0,1.51,5.88,4.24,,1005.5,-3.8,7.9,,,
2015,1,7,21,50,306,11.3,15.4,1.4,5.26,4.27,,1006.8,-5.4,7.9,,,
2015,1,7,22,50,312,13.2,18.1,1.61,5.88,4.31,,1007.2,-4.7,7.9,,,
2015,1,7,23,50,308,13.3,17.6,2.19,5.56,4.69,,1007.9,-4.0,7.9,,,
2015,1,8,0,50,305,13.1,19.8,,,,,1008.8,-4.9,7.9,,,
2015,1,8,1,50,308,14.8,19.1,2.6,6.67,5.02,,1010.0,-6.5,7.9,,,
2015,1,8,3,50,320,13.2,16.8,2.83,6.67,5.46,,1013.0,-10.6,7.8,,,
2015,1,8,4,50,320,13.1,16.9,2.93,6.67,5.55,,1013.7,-11.3,7.7,,,
2015,1,8,5,50,323,13.2,16.8,2.76,6.67,5.4,,1014.9,-11.7,7.7,,,
2015,1,8,6,50,336,13.0,16.1,2.62,6.67,5.25,,1016.1,-11.8,7.7,,,
2015,1,8,7,50,326,13.1,16.5,2.58,6.67,5.44,,1017.1,-12.7,7.7,,,
2015,1,8,8,50,325,12.4,15.6,2.49,6.67,5.15,,1017.9,-13.4,7.7,,,
2015,1,8,9,50,318,10.1,12.9,2.27,6.25,5.12,,1019.1,-13.7,7.7,,,
2015,1,8,10,50,331,10.6,13.4,1.99,6.25,4.71,,1020.3,-13.7,7.7,,,
2015,1,8,11,50,315,10.2,12.7,1.92,5.88,4.86,,1021.7,-14.1,7.7,,,
2015,1,8,12,50,318,9.7,13.0,1.93,5.88,4.84,,1023.1,-13.5,7.7,,,
2015,1,8,13,50,319,9.9,12.9,1.71,5.56,4.6,,1023.6,-13.2,7.7,,,
2015,1,8,14,50,312,7.1,10.1,1.54,5.56,4.52,,1023.8,-13.0,7.7,,,
2015,1,8,15,50,330,4.6,8.3,1.38,5.56,4.48,,1023.3,-12.5,7.7,,,
2015,1,8,16,50,261,5.0,8.0,1.17,5.0,4.34,,1022.8,-11.9,7.7,,,
2015,1,8,17,50,279,6.4,9.9,1.09,5.26,4.22,,1022.6,-11.8,7.7,,,
2015,1,8,18,50,259,6.0,8.5,1.1,5.56,4.32,,1022.6,-10.7,7.7,,,
2015,1,8,19,50,244,4.5,6.3,0.96,5.26,4.17,,1023.0,-10.0,7.7,,,
2015,1,8,20,50,269,8.4,11.1,0.95,5.56,4.23,,1023.0,-7.9,7.7,,,
2015,1,8,21,50,276,9.4,13.6,1.21,5.88,4.13,,1023.1,-7.0,7.7,,,
2015,1,8,22,50,259,9.2,12.2,1.38,5.56,4.27,,1023.6,-5.9,7.7,,,
2015,1,8,23,50,258,9.9,12.2,1.6,5.56,4.42,,1023.5,-4.6,7.7,,,
2015,1,9,0,50,252,8.5,11.3,1.58,5.56,4.38,,1023.3,-3.9,7.7,,,
2015,1,9,1,50,233,9.1,12.5,1.37,5.26,4.24,,1023.3,-3.3,7.7,,,
2015,1,9,2,50,224,10.5,13.3,1.44,5.56,4.3,,1022.5,-2.5,7.7,,,
2015,1,9,3,50,221,11.4,14.1,1.58,5.56,4.42,,1021.9,-2.1,7.8,,,
2015,1,9,4,50,221,13.5,16.2,1.98,6.25,4.8,,1020.9,-1.2,7.8,,,
2015,1,9,5,50,224,12.3,15.5,2.29,6.67,5.07,,1019.9,-1.0,7.8,,,
2015,1,9,6,50,222,13.6,16.9,2.45,6.67,5.34,,1019.2,-0.3,7.8,,,
2015,1,9,7,50,211,13.6,16.6,2.87,7.14,5.68,,1017.6,0.3,7.8,,,
2015,1,9,8,50,214,14.8,17.6,3.26,7.14,5.93,,1015.9,1.2,7.8,,,
2015,1,9,9,50,216,15.6,19.7,3.46,7.69,6.06,,1014.6,1.7,7.8,,,
2015,1,9,10,50,218,16.2,20.9,4.05,7.69,6.29,,1014.1,2.3,7.9,,,
2015,1,9,11,50,219,15.8,19.0,3.74,7.69,6.19,,1013.4,2.8,7.9,,,
2015,1,9,12,50,215,15.1,18.8,4.1,8.33,6.44,,1012.0,3.3,7.9,,,
2015,1,9,13,50,227,16.5,20.3,3.99,7.69,6.38,,1011.0,4.4,8.0,,,
2015,1,9,14,50,240,15.3,19.1,,,,,1010.1,4.5,8.0,,,
2015,1,9,15,50,255,14.7,17.6,4.38,8.33,6.46,,1010.1,1.9,8.0,,,
2015,1,9,16,50,245,17.6,20.7,4.41,8.33,6.41,,1009.4,0.3,8.0,,,
2015,1,9,17,50,246,15.6,18.9,4.23,7.69,6.39,,1009.1,-0.3,8.0,,,
2015,1,9,18,50,258,13.5,17.3,4.46,8.33,6.8,,1009.5,-0.3,8.0,,,
2015,1,9,19,50,257,12.1,15.8,4.17,9.09,6.54,,1010.1,-0.6,7.9,,,
2015,1,9,20,50,267,11.9,14.7,3.59,9.09,6.52,,1011.0,-0.6,7.9,,,
2015,1,9,21,50,265,12.4,15.5,3.45,9.09,6.48,,1011.8,0.0,7.9,,,
2015,1,9,22,50,273,12.5,16.4,2.92,9.09,5.9,,1013.2,0.2,7.8,,,
2015,1,9,23,50,266,12.6,15.5,2.71,7.69,5.77,,1014.2,0.2,7.8,,,
2015,1,10,0,50,263,12.8,15.8,2.66,7.14,5.58,,1014.8,0.3,7.8,,,
2015,1,10,1,50,276,12.2,15.5,2.78,7.14,5.81,,1015.7,-0.3,7.9,,,
2015,1,10,2,50,275,12.3,15.1,2.72,6.67,5.75,,1016.4,-0.5,7.9,,,
2015,1,10,3,50,275,11.2,13.5,2.52,7.14,5.57,,1016.9,-0.9,7.9,,,
2015,1,10,4,50,267,9.4,12.6,2.29,6.25,5.33,,1017.6,-1.0,7.9,,,
2015,1,10,5,50,265,9.9,13.7,2.25,7.14,5.46,,1017.8,-1.0,7.9,,,
2015,1,10,6,50,268,9.8,13.4,2.14,6.25,5.42,,1018.4,-1.2,7.8,,,
2015,1,10,7,50,273,9.6,13.9,2.0,6.67,5.3,,1018.9,-1.3,7.8,,,
2015,1,10,8,50,270,10.2,13.0,2.07,5.56,5.43,,1019.4,-1.7,7.7,,,
2015,1,10,9,50,277,8.9,11.4,,,,,1020.0,-2.2,7.7,,,
2015,1,10,11,50,273,9.0,11.1,2.21,10.81,5.73,,1021.3,-2.4,7.7,,,
2015,1,10,12,50,272,9.1,11.7,2.13,10.0,5.65,,1022.4,-2.6,7.6,,,
2015,1,10,13,50,271,9.5,12.3,2.08,10.81,5.52,,1023.7,-2.9,7.6,,,
2015,1,10,14,50,268,9.2,11.7,1.98,5.88,5.4,,1024.4,-3.3,7.6,,,
2015,1,10,15,50,268,10.0,13.8,1.88,5.88,5.32,,1024.3,-3.3,7.6,,,
2015,1,10,16,50,275,9.9,12.9,,,,,1024.1,-3.6,7.6,,,
2015,1,10,17,50,269,10.3,13.0,1.89,5.56,5.17,,1023.9,-3.2,7.6,,,
2015,1,10,18,50,271,11.0,15.6,1.95,5.88,5.21,,1024.3,-2.6,7.6,,,
2015,1,10,19,50,271,10.1,13.0,2.03,5.88,5.26,,1025.0,-3.0,7.6,,,
2015,1,10,20,50,270,8.8,12.5,2.25,5.88,5.47,,1025.7,-3.4,7.6,,,
2015,1,10,21,50,262,8.4,11.5,2.07,6.25,5.31,,1026.6,-3.3,7.7,,,
2015,1,10,22,50,265,8.5,12.0,2.02,5.88,5.27,,1027.6,-3.0,7.7,,,
2015,1,10,23,50,264,10.1,13.4,1.82,5.88,5.17,,1027.6,-2.4,7.7,,,
2015,1,11,0,50,263,9.9,12.4,1.87,10.0,5.13,,1028.3,-2.9,7.7,,,
2015,1,11,1,50,266,8.9,11.3,1.71,5.56,4.96,,1028.7,-2.9,7.7,,,
2015,1,11,2,50,260,10.0,13.0,1.8,5.56,5.11,,1028.9,-3.0,7.8,,,
2015,1,11,3,50,256,10.1,14.6,1.83,5.26,4.83,,1029.5,-2.6,7.8,,,
2015,1,11,4,50,272,11.8,15.0,2.6,10.81,7.52,,1029.7,-3.1,7.7,,,
2015,1,11,5,50,267,11.9,15.1,1.99,5.56,4.88,,1030.2,-3.4,7.6,,,
2015,1,11,6,50,273,11.7,15.3,,,,,1031.1,-3.3,7.6,,,
2015,1,11,7,50,269,10.5,13.6,,,,,1031.7,-3.3,7.6,,,
2015,1,11,8,50,270,9.4,12.1,2.08,6.25,5.17,,1032.0,-2.9,7.6,,,
2015,1,11,9,50,276,9.5,11.6,2.01,5.88,5.09,,1032.6,-2.8,7.6,,,
2015,1,11,10,50,278,7.7,11.0,,,,,1033.7,-3.0,7.7,,,
2015,1,11,11,50,276,6.6,9.2,1.66,5.88,4.85,,1034.4,-3.2,7.8,,,
2015,1,11,12,50,277,6.7,8.7,1.39,5.56,4.74,,1035.1,-2.9,7.7,,,
2015,1,11,13,50,,5.8,,,,,,,999.0,,,,
2015,1,11,14,50,262,3.2,5.4,1.22,5.88,4.59,,1036.2,-2.8,7.7,,,
2015,1,11,15,50,250,6.2,8.7,1.23,5.88,4.86,,1036.3,-2.5,7.6,,,
2015,1,11,16,50,247,6.0,8.4,1.11,5.26,4.55,,1035.1,-2.1,7.5,,,
2015,1,11,17,50,239,6.6,9.8,1.01,5.0,4.48,,1034.6,-2.0,7.6,,,
2015,1,11,18,50,240,7.9,9.8,0.99,5.0,4.12,,1034.3,-1.4,7.6,,,
2015,1,11,19,50,233,7.1,9.3,0.96,5.0,3.9,,1034.2,-1.1,7.6,,,
2015,1,11,20,50,226,7.0,9.2,0.91,5.0,4.05,,1033.9,-0.6,7.8,,,
2015,1,11,21,50,226,7.7,9.6,0.93,4.55,3.92,,1033.8,0.3,7.7,,,
2015,1,11,22,50,214,10.1,12.4,1.05,4.76,4.02,,1033.3,1.2,7.9,,,
2015,1,11,23,50,224,11.1,13.7,1.29,4.35,3.95,,1033.4,2.1,7.9,,,
2015,1,12,0,50,229,12.2,15.4,1.5,5.0,4.24,,1033.2,2.5,7.9,,,
2015,1,12,1,50,231,12.9,15.8,1.92,5.26,4.58,,1032.9,2.6,7.9,,,
2015,1,12,2,50,237,12.8,16.1,2.27,6.25,4.96,,1032.9,2.8,7.8,,,
2015,1,12,3,50,238,11.4,14.0,2.37,5.88,5.15,,1032.1,3.3,7.8,,,
2015,1,12,4,50,235,11.5,13.8,,,,,1031.2,3.9,7.8,,,
2015,1,12,5,50,236,11.2,13.4,2.56,6.67,5.43,,1030.9,4.4,7.9,,,
2015,1,12,6,50,233,11.1,13.9,2.4,6.67,5.31,,1030.5,4.7,8.0,,,
2015,1,12,7,50,233,10.9,12.8,2.31,7.14,5.36,,1029.5,5.0,8.0,,,
2015,1,12,8,50,232,11.5,13.6,,,,,1028.5,5.1,8.0,,,
2015,1,12,9,50,233,12.0,14.3,2.23,6.67,6.09,,1027.8,5.5,8.0,,,
2015,1,12,10,50,236,11.5,13.7,2.74,7.14,5.64,,1026.9,5.9,8.0,,,
2015,1,12,11,50,241,12.4,15.4,2.55,7.14,5.39,,1026.5,6.2,8.0,,,
2015,1,12,12,50,256,10.5,12.1,2.72,7.14,5.6,,1026.2,4.2,8.0,,,
2015,1,12,13,50,238,8.7,10.3,2.26,7.14,5.36,,1026.0,4.2,8.0,,,
2015,1,12,14,50,240,9.2,10.9,1.9,7.14,5.08,,1025.1,5.3,8.0,,,
