YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1989,1,1,0,,301,10.5,13.9,2.8,6.7,5.4,,1017.1,3.6,6.2,999.0,,
1989,1,1,1,,322,9.4,13.0,2.7,6.7,5.3,,1018.2,3.0,6.2,999.0,,
1989,1,1,2,,317,8.9,13.1,2.8,6.7,5.5,,1019.8,2.5,6.2,999.0,,
1989,1,1,3,,334,8.4,11.7,2.6,7.1,5.3,,1021.4,1.6,6.2,999.0,,
1989,1,1,4,,329,8.7,11.9,2.6,7.1,5.4,,1021.8,1.0,6.1,999.0,,
1989,1,1,5,,344,8.4,11.7,2.8,7.1,5.7,,1022.1,0.3,6.1,999.0,,
1989,1,1,6,,337,8.2,11.3,2.6,7.1,5.6,,1023.1,-0.6,6.1,999.0,,
1989,1,1,7,,354,8.3,11.7,2.3,6.7,5.3,,1024.1,-1.4,6.1,999.0,,
1989,1,1,8,,355,7.6,11.1,2.2,7.1,5.4,,1025.0,-2.2,6.1,999.0,,
1989,1,1,9,,354,4.4,7.3,2.1,6.7,5.3,,1025.6,-2.9,6.1,999.0,,
1989,1,1,10,,5,4.6,7.5,1.9,6.2,5.1,,1026.7,-3.1,6.1,999.0,,
1989,1,1,11,,20,4.6,7.5,1.8,6.7,5.2,,1027.8,-3.5,6.1,999.0,,
1989,1,1,12,,23,3.6,6.7,1.8,6.2,4.9,,1029.1,-3.7,6.1,999.0,,
1989,1,1,13,,26,5.1,8.3,1.8,5.9,5.0,,1029.2,-3.8,6.1,999.0,,
1989,1,1,14,,40,5.8,8.7,1.5,5.9,4.6,,1029.3,-4.0,6.1,999.0,,
1989,1,1,15,,54,4.7,7.0,1.5,5.9,4.6,,1030.1,-4.0,6.1,999.0,,
1989,1,1,16,,48,4.7,7.5,1.4,5.9,4.6,,1029.2,-3.9,6.1,999.0,,
1989,1,1,17,,61,4.9,7.3,1.2,5.9,4.5,,1028.0,-3.6,6.1,999.0,,
1989,1,1,18,,66,3.7,6.6,1.1,5.9,4.4,,1027.5,-3.1,6.1,999.0,,
