#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 09 01 18 50  10  1.6  3.7  0.06 99.00 11.18 999 1023.1 999.0 999.0 999.0 99.0 99.00
2020 09 01 19 50 359  1.1  3.6  0.06 99.00 10.95 999 1022.7 999.0 999.0 999.0 99.0 99.00
2020 09 01 20 50  79  0.9  2.6  0.08 99.00 12.97 999 1022.7 999.0 999.0 999.0 99.0 99.00
2020 09 01 21 50 120  0.6  2.4  0.07 99.00 11.67 999 1023.0 999.0 999.0 999.0 99.0 99.00
2020 09 01 22 50  51  0.3  1.7  0.10 99.00 13.46 999 1022.6 999.0 999.0 999.0 99.0 99.00
2020 09 01 23 50 165  0.1  1.3  0.09 99.00 13.13 999 1023.1 999.0 999.0 999.0 99.0 99.00
2020 09 02 00 50 165  0.0  0.0  0.06 99.00 10.87 999 1023.5 999.0 999.0 999.0 99.0 99.00
2020 09 02 01 50 165  0.1  0.8  0.08 99.00 12.57 999 1022.9 999.0 999.0 999.0 99.0 99.00
2020 09 02 02 50 165  0.0  0.0  0.05 99.00 10.26 999 1023.0 999.0 999.0 999.0 99.0 99.00
2020 09 02 03 50 165  0.0  0.0  0.05 99.00 11.09 999 1022.7 999.0 999.0 999.0 99.0 99.00
2020 09 02 04 50 165  0.0  0.0  0.07 99.00 12.44 999 1022.2 999.0 999.0 999.0 99.0 99.00
2020 09 02 05 50 165  0.0  0.5  0.05 99.00 10.58 999 1021.6 999.0 999.0 999.0 99.0 99.00
2020 09 02 06 50 165  0.0  0.0  0.05 99.00 10.11 999 1020.7 999.0 999.0 999.0 99.0 99.00
2020 09 02 07 50 165  0.0  0.7  0.17 99.00 17.14 999 1020.0 999.0 999.0 999.0 99.0 99.00
2020 09 02 08 50 165  0.0  0.7  0.12 99.00 15.36 999 1019.8 999.0 999.0 999.0 99.0 99.00
2020 09 02 09 50 165  0.1  1.2  0.05 99.00 10.06 999 1019.5 999.0 999.0 999.0 99.0 99.00
2020 09 02 10 50 165  0.1  0.9  0.04 99.00  9.15 999 1019.2 999.0 999.0 999.0 99.0 99.00
2020 09 02 11 50 140  1.0  2.6  0.08 99.00 12.55 999 1018.7 999.0 999.0 999.0 99.0 99.00
2020 09 02 12 50 133  1.4  2.7  0.05 99.00 10.25 999 1018.4 999.0 999.0 999.0 99.0 99.00
2020 09 02 13 50 132  1.3  2.8  0.04 99.00  9.96 999 1017.9 999.0 999.0 999.0 99.0 99.00
2020 09 02 14 50 132  1.5  3.1  0.04 99.00  9.57 999 1017.0 999.0 999.0 999.0 99.0 99.00
2020 09 02 15 50 118  0.7  2.5  0.08 99.00 12.88 999 1016.1 999.0 999.0 999.0 99.0 99.00
2020 09 02 16 50 130  0.8  4.7  0.06 99.00 11.18 999 1015.4 999.0 999.0 999.0 99.0 99.00
2020 09 02 17 50 135  0.5  2.7  0.05 99.00 10.44 999 1014.9 999.0 999.0 999.0 99.0 99.00
2020 09 02 18 50 192  0.7  3.6  0.12 99.00 15.03 999 1013.9 999.0 999.0 999.0 99.0 99.00
2020 09 02 19 50 170  0.8  2.6  0.14 99.00 15.22 999 1013.2 999.0 999.0 999.0 99.0 99.00
2020 09 02 20 50 250  0.7  3.4  0.24 99.00 19.82 999 1012.4 999.0 999.0 999.0 99.0 99.00
2020 09 02 21 50  98  0.9  3.4  0.11 99.00 14.73 999 1011.4 999.0 999.0 999.0 99.0 99.00
2020 09 02 22 50 357  0.6  2.8  0.14 99.00 15.78 999 1010.6 999.0 999.0 999.0 99.0 99.00
2020 09 02 23 50 254  0.7  1.9  0.04 99.00  9.93 999 1010.5 999.0 999.0 999.0 99.0 99.00
2020 09 03 00 50 165  0.0  0.2  0.07 99.00 11.99 999 1010.0 999.0 999.0 999.0 99.0 99.00
2020 09 03 01 50  25  1.7  3.8  0.09 99.00 13.22 999 1009.2 999.0 999.0 999.0 99.0 99.00
2020 09 03 02 50 189  1.6  5.0  0.08 99.00 13.45 999 1008.9 999.0 999.0 999.0 99.0 99.00
2020 09 03 03 50 193  1.2  3.1  0.04 99.00  9.72 999 1008.4 999.0 999.0 999.0 99.0 99.00
2020 09 03 04 50 177  0.5  2.7  0.08 99.00 12.51 999 1008.2 999.0 999.0 999.0 99.0 99.00
2020 09 03 05 50 165  0.1  1.6  0.08 99.00 12.62 999 1007.8 999.0 999.0 999.0 99.0 99.00
2020 09 03 06 50 185  1.9  3.1  0.05 99.00 10.47 999 1007.5 999.0 999.0 999.0 99.0 99.00
2020 09 03 07 50 169  0.3  1.8  0.09 99.00 13.04 999 1007.7 999.0 999.0 999.0 99.0 99.00
2020 09 03 08 50 165  0.0  0.2  0.08 99.00 13.20 999 1008.0 999.0 999.0 999.0 99.0 99.00
2020 09 03 09 50 165  0.0  0.0  0.05 99.00 10.54 999 1008.4 999.0 999.0 999.0 99.0 99.00
2020 09 03 10 50   7  0.6  1.2  0.07 99.00 12.31 999 1008.9 999.0 999.0 999.0 99.0 99.00
2020 09 03 11 50 165  0.0  0.0  0.06 99.00 11.41 999 1009.0 999.0 999.0 999.0 99.0 99.00
2020 09 03 12 50 165  0.0  0.1  0.06 99.00 11.12 999 1009.8 999.0 999.0 999.0 99.0 99.00
2020 09 03 13 50   7  0.7  1.6  0.08 99.00 12.54 999 1010.2 999.0 999.0 999.0 99.0 99.00
2020 09 03 14 50   6  0.6  1.0  0.09 99.00 13.51 999 1010.2 999.0 999.0 999.0 99.0 99.00
2020 09 03 15 50 165  0.0  0.4  0.08 99.00 12.97 999 1009.6 999.0 999.0 999.0 99.0 99.00
2020 09 03 16 50 105  0.4  0.9  0.11 99.00 14.12 999 1009.3 999.0 999.0 999.0 99.0 99.00
2020 09 03 17 50 165  0.1  0.6  0.12 99.00 15.66 999 1008.9 999.0 999.0 999.0 99.0 99.00
2020 09 03 18 50 165  0.0  0.0  0.11 99.00 14.06 999 1008.4 999.0 999.0 999.0 99.0 99.00
2020 09 03 19 50 165  0.0  0.9  0.06 99.00 11.01 999 1007.9 999.0 999.0 999.0 99.0 99.00
2020 09 03 20 50 165  0.0  0.0  0.04 99.00 10.12 999 1007.5 999.0 999.0 999.0 99.0 99.00
2020 09 03 21 50 141  0.2  1.2  0.11 99.00 15.04 999 1006.8 999.0 999.0 999.0 99.0 99.00
2020 09 03 22 50 230  0.2  1.1  0.10 99.00 13.98 999 1006.3 999.0 999.0 999.0 99.0 99.00
2020 09 03 23 50 165  0.0  0.0  0.08 99.00 12.91 999 1006.1 999.0 999.0 999.0 99.0 99.00
2020 09 04 00 50 230  0.2  1.5  0.15 99.00 15.98 999 1006.8 999.0 999.0 999.0 99.0 99.00
2020 09 04 01 50 165  0.1  1.2  0.15 99.00 15.32 999 1006.5 999.0 999.0 999.0 99.0 99.00
2020 09 04 02 50 165  0.0  0.2  0.07 99.00 12.32 999 1006.5 999.0 999.0 999.0 99.0 99.00
2020 09 04 03 50 165  0.0  0.2  0.07 99.00 12.06 999 1006.7 999.0 999.0 999.0 99.0 99.00
2020 09 04 04 50 165  0.0  0.6  0.04 99.00  9.85 999 1006.3 999.0 999.0 999.0 99.0 99.00
2020 09 04 05 50 165  0.0  0.0  0.07 99.00 12.64 999 1006.2 999.0 999.0 999.0 99.0 99.00
2020 09 04 06 50 165  0.0  0.1  0.11 99.00 14.23 999 1006.3 999.0 999.0 999.0 99.0 99.00
2020 09 04 07 50 165  0.0  0.0  0.05 99.00 10.61 999 1006.1 999.0 999.0 999.0 99.0 99.00
2020 09 04 08 50 307  0.1  1.1  0.11 99.00 14.28 999 1006.2 999.0 999.0 999.0 99.0 99.00
2020 09 04 09 50 165  0.1  1.2  0.04 99.00  9.37 999 1006.3 999.0 999.0 999.0 99.0 99.00
2020 09 04 10 50 165  0.0  0.0  0.05 99.00 10.76 999 1007.0 999.0 999.0 999.0 99.0 99.00
2020 09 04 11 50 165  0.0  0.6  0.05 99.00 10.76 999 1007.4 999.0 999.0 999.0 99.0 99.00
2020 09 04 13 50  12  1.1  2.2  0.05 99.00  9.94 999 1008.2 999.0 999.0 999.0 99.0 99.00
2020 09 04 14 50 132  0.6  2.3  0.17 99.00 17.01 999 1008.4 999.0 999.0 999.0 99.0 99.00
2020 09 04 15 50 117  0.2  1.8  0.06 99.00 11.68 999 1008.5 999.0 999.0 999.0 99.0 99.00
2020 09 04 16 50  90  1.4  3.4  0.08 99.00 12.46 999 1008.5 999.0 999.0 999.0 99.0 99.00
2020 09 04 18 50 189  1.8  4.4  0.11 99.00 13.96 999 1008.8 999.0 999.0 999.0 99.0 99.00
2020 09 04 19 50 179  1.7  5.2  0.08 99.00 12.62 999 1009.1 999.0 999.0 999.0 99.0 99.00
2020 09 04 20 50 183  3.1  6.5  0.11 99.00 14.26 999 1009.6 999.0 999.0 999.0 99.0 99.00
2020 09 04 21 50 169  3.4  5.7  0.09 99.00 13.22 999 1010.5 999.0 999.0 999.0 99.0 99.00
2020 09 04 22 50 214  1.7  3.2  0.10 99.00 13.82 999 1011.2 999.0 999.0 999.0 99.0 99.00
2020 09 04 23 50 264  0.2  1.4  0.09 99.00 13.53 999 1012.1 999.0 999.0 999.0 99.0 99.00
2020 09 05 00 50 165  0.1  1.1  0.06 99.00 11.81 999 1012.9 999.0 999.0 999.0 99.0 99.00
2020 09 05 01 50 211  0.1  0.9  0.13 99.00 15.30 999 1013.6 999.0 999.0 999.0 99.0 99.00
2020 09 05 02 50 165  0.1  0.8  0.14 99.00 15.78 999 1013.9 999.0 999.0 999.0 99.0 99.00
2020 09 05 03 50 165  0.0  0.6  0.05 99.00 10.51 999 1014.5 999.0 999.0 999.0 99.0 99.00
2020 09 05 04 50 185  0.5  2.3  0.14 99.00 16.13 999 1015.2 999.0 999.0 999.0 99.0 99.00
2020 09 05 05 50 220  1.2  2.4  0.08 99.00 12.57 999 1015.8 999.0 999.0 999.0 99.0 99.00
2020 09 05 06 50 223  0.2  1.3  0.04 99.00  9.70 999 1016.4 999.0 999.0 999.0 99.0 99.00
2020 09 05 07 50 165  0.0  0.7  0.05 99.00 10.36 999 1016.9 999.0 999.0 999.0 99.0 99.00
2020 09 05 08 50 235  0.2  1.2  0.23 99.00 20.76 999 1017.4 999.0 999.0 999.0 99.0 99.00
2020 09 05 09 50 236  0.4  1.3  0.09 99.00 13.52 999 1017.9 999.0 999.0 999.0 99.0 99.00
2020 09 05 10 50 231  0.2  1.4  0.04 99.00  9.20 999 1018.5 999.0 999.0 999.0 99.0 99.00
2020 09 05 11 50 144  0.1  1.0  0.05 99.00 10.80 999 1019.2 999.0 999.0 999.0 99.0 99.00
2020 09 05 12 50 178  1.4  3.3  0.04 99.00  9.31 999 1019.4 999.0 999.0 999.0 99.0 99.00
2020 09 05 13 50 174  1.9  3.9  0.06 99.00 11.20 999 1019.3 999.0 999.0 999.0 99.0 99.00
2020 09 05 14 50 226  1.9  4.0  0.05 99.00 10.79 999 1019.6 999.0 999.0 999.0 99.0 99.00
2020 09 05 15 50 179  0.6  3.4  0.08 99.00 12.66 999 1019.4 999.0 999.0 999.0 99.0 99.00
2020 09 05 16 50 222  1.8  4.1  0.11 99.00 14.80 999 1019.1 999.0 999.0 999.0 99.0 99.00
2020 09 05 17 50 143  0.6  3.6  0.07 99.00 12.22 999 1018.7 999.0 999.0 999.0 99.0 99.00
2020 09 05 18 50 134  0.6  2.6  0.12 99.00 15.61 999 1018.1 999.0 999.0 999.0 99.0 99.00
2020 09 05 19 50 132  1.2  3.9  0.05 99.00 10.78 999 1018.0 999.0 999.0 999.0 99.0 99.00
2020 09 05 20 50 210  2.1  4.6  0.12 99.00 14.28 999 1018.0 999.0 999.0 999.0 99.0 99.00
2020 09 05 21 50 188  1.9  4.8  0.12 99.00 14.65 999 1018.5 999.0 999.0 999.0 99.0 99.00
2020 09 05 22 50 122  0.2  1.7  0.19 99.00 17.63 999 1018.8 999.0 999.0 999.0 99.0 99.00
2020 09 05 23 50 235  0.4  1.5  0.08 99.00 12.36 999 1019.3 999.0 999.0 999.0 99.0 99.00
2020 09 06 00 50 229  0.3  1.3  0.10 99.00 14.07 999 1020.0 999.0 999.0 999.0 99.0 99.00
2020 09 06 01 50 233  0.2  1.3  0.10 99.00 14.02 999 1020.2 999.0 999.0 999.0 99.0 99.00
2020 09 06 02 50 165  0.0  0.0  0.08 99.00 13.33 999 1020.0 999.0 999.0 999.0 99.0 99.00
2020 09 06 03 50 236  0.6  1.7  0.10 99.00 13.82 999 1020.0 999.0 999.0 999.0 99.0 99.00
2020 09 06 04 50 165  0.0  0.0  0.07 99.00 12.05 999 1019.8 999.0 999.0 999.0 99.0 99.00
2020 09 06 05 50 165  0.0  0.0  0.05 99.00 10.51 999 1019.7 999.0 999.0 999.0 99.0 99.00
2020 09 06 06 50 165  0.0  0.0  0.10 99.00 14.08 999 1019.8 999.0 999.0 999.0 99.0 99.00
2020 09 06 07 50 165  0.0  0.5  0.05 99.00 10.34 999 1019.8 999.0 999.0 999.0 99.0 99.00
2020 09 06 08 50 165  0.0  0.7  0.18 99.00 17.55 999 1020.3 999.0 999.0 999.0 99.0 99.00
2020 09 06 09 50 165  0.0  0.7  0.04 99.00 10.43 999 1020.4 999.0 999.0 999.0 99.0 99.00
2020 09 06 10 50 165  0.0  0.0  0.07 99.00 11.77 999 1021.2 999.0 999.0 999.0 99.0 99.00
2020 09 06 11 50 165  0.1  1.0  0.05 99.00 10.60 999 1021.7 999.0 999.0 999.0 99.0 99.00
2020 09 06 12 50 165  0.0  0.0  0.14 99.00 16.12 999 1021.6 999.0 999.0 999.0 99.0 99.00
2020 09 06 13 50 165  0.0  0.7  0.15 99.00 17.17 999 1020.9 999.0 999.0 999.0 99.0 99.00
2020 09 06 14 50 187  0.9  1.8  0.09 99.00 12.87 999 1021.3 999.0 999.0 999.0 99.0 99.00
2020 09 06 15 50 126  1.1  2.2  0.11 99.00 14.33 999 1021.8 999.0 999.0 999.0 99.0 99.00
2020 09 06 16 50 150  2.0  3.4  0.12 99.00 14.70 999 1021.9 999.0 999.0 999.0 99.0 99.00
2020 09 06 17 50 136  1.7  3.1  0.06 99.00 11.24 999 1021.7 999.0 999.0 999.0 99.0 99.00
2020 09 06 18 50 132  1.2  2.6  0.07 99.00 11.43 999 1021.5 999.0 999.0 999.0 99.0 99.00
2020 09 06 19 50 133  1.0  2.9  0.05 99.00 10.83 999 1021.0 999.0 999.0 999.0 99.0 99.00
2020 09 06 20 50 201  0.4  1.9  0.12 99.00 14.83 999 1021.3 999.0 999.0 999.0 99.0 99.00
2020 09 06 21 50 193  0.2  1.2  0.12 99.00 14.82 999 1021.5 999.0 999.0 999.0 99.0 99.00
2020 09 06 22 50  10  0.6  1.9  0.10 99.00 13.70 999 1021.6 999.0 999.0 999.0 99.0 99.00
2020 09 06 23 50 165  0.0  0.7  0.08 99.00 12.73 999 1022.2 999.0 999.0 999.0 99.0 99.00
2020 09 07 00 50 165  0.0  0.7  0.10 99.00 13.75 999 1022.7 999.0 999.0 999.0 99.0 99.00
2020 09 07 01 50  11  0.2  0.8  0.06 99.00 11.62 999 1022.2 999.0 999.0 999.0 99.0 99.00
2020 09 07 03 50  11  0.4  1.4  0.10 99.00 13.63 999 1022.1 999.0 999.0 999.0 99.0 99.00
2020 09 07 04 50 165  0.0  0.0  0.03 99.00  8.66 999 1022.1 999.0 999.0 999.0 99.0 99.00
2020 09 07 05 50  10  0.1  1.2  0.06 99.00 11.24 999 1021.9 999.0 999.0 999.0 99.0 99.00
2020 09 07 06 50  35  0.9  1.7  0.08 99.00 12.66 999 1021.6 999.0 999.0 999.0 99.0 99.00
2020 09 07 07 50  35  0.9  1.7  0.07 99.00 12.04 999 1020.8 999.0 999.0 999.0 99.0 99.00
2020 09 07 08 50 165  0.0  0.0  0.05 99.00 10.02 999 1020.6 999.0 999.0 999.0 99.0 99.00
2020 09 07 09 50 266  0.8  1.9  0.04 99.00  9.60 999 1020.5 999.0 999.0 999.0 99.0 99.00
2020 09 07 10 50 251  0.1  1.4  0.03 99.00  9.03 999 1021.0 999.0 999.0 999.0 99.0 99.00
2020 09 07 11 50 141  0.5  2.2  0.04 99.00 10.14 999 1021.1 999.0 999.0 999.0 99.0 99.00
2020 09 07 12 50 183  3.2  6.2  0.08 99.00 13.11 999 1021.1 999.0 999.0 999.0 99.0 99.00
2020 09 07 13 50 159  1.1  5.3  0.05 99.00 10.17 999 1021.5 999.0 999.0 999.0 99.0 99.00
2020 09 07 14 50 301  1.9  6.4  0.05 99.00 11.23 999 1021.2 999.0 999.0 999.0 99.0 99.00
2020 09 07 15 50 135  2.6  6.2  0.05 99.00 10.33 999 1021.0 999.0 999.0 999.0 99.0 99.00
2020 09 07 16 50  72  1.5  4.5  0.09 99.00 13.68 999 1019.8 999.0 999.0 999.0 99.0 99.00
2020 09 07 17 50 110  2.1  5.8  0.05 99.00 10.37 999 1019.5 999.0 999.0 999.0 99.0 99.00
2020 09 07 18 50 160  1.3  4.5  0.07 99.00 11.81 999 1019.0 999.0 999.0 999.0 99.0 99.00
2020 09 07 19 50 117  1.0  3.4  0.04 99.00  9.66 999 1018.4 999.0 999.0 999.0 99.0 99.00
2020 09 07 20 50  81  0.9  3.6  0.07 99.00 11.70 999 1018.7 999.0 999.0 999.0 99.0 99.00
2020 09 07 21 50  67  1.1  5.4  0.06 99.00 11.57 999 1019.1 999.0 999.0 999.0 99.0 99.00
2020 09 07 22 50 221  0.9  3.5  0.06 99.00 11.66 999 1018.6 999.0 999.0 999.0 99.0 99.00
2020 09 07 23 50 146  0.6  2.5  0.08 99.00 12.42 999 1018.9 999.0 999.0 999.0 99.0 99.00
2020 09 08 00 50 204  0.9  3.7  0.09 99.00 14.37 999 1019.3 999.0 999.0 999.0 99.0 99.00
2020 09 08 01 50  39  0.7  2.8  0.07 99.00 11.90 999 1019.2 999.0 999.0 999.0 99.0 99.00
2020 09 08 02 50 151  1.1  4.2  0.07 99.00 11.85 999 1019.6 999.0 999.0 999.0 99.0 99.00
2020 09 08 03 50 167  0.6  2.7  0.07 99.00 12.43 999 1019.4 999.0 999.0 999.0 99.0 99.00
2020 09 08 04 50   1  0.6  2.2  0.05 99.00  9.99 999 1019.5 999.0 999.0 999.0 99.0 99.00
2020 09 08 05 50 337  1.0  3.1  0.09 99.00 12.99 999 1019.3 999.0 999.0 999.0 99.0 99.00
2020 09 08 06 50 170  0.4  1.8  0.05 99.00 10.71 999 1018.9 999.0 999.0 999.0 99.0 99.00
2020 09 08 07 50 171  0.3  1.9  0.04 99.00 10.05 999 1018.7 999.0 999.0 999.0 99.0 99.00
2020 09 08 08 50 170  0.9  2.5  0.08 99.00 12.75 999 1019.1 999.0 999.0 999.0 99.0 99.00
2020 09 08 09 50 278  1.9  3.4  0.07 99.00 12.24 999 1019.1 999.0 999.0 999.0 99.0 99.00
2020 09 08 10 50 287  1.9  3.6  0.05 99.00 10.97 999 1019.7 999.0 999.0 999.0 99.0 99.00
2020 09 08 11 50 287  1.8  3.6  0.13 99.00 15.79 999 1020.2 999.0 999.0 999.0 99.0 99.00
2020 09 08 12 50 278  1.4  2.3  0.03 99.00  7.84 999 1021.0 999.0 999.0 999.0 99.0 99.00
2020 09 08 13 50 289  3.0  5.2  0.07 99.00 12.18 999 1021.3 999.0 999.0 999.0 99.0 99.00
2020 09 08 14 50 154  1.8  3.9  0.07 99.00 12.50 999 1021.5 999.0 999.0 999.0 99.0 99.00
2020 09 08 15 50  81  0.3  2.0  0.07 99.00 12.07 999 1021.3 999.0 999.0 999.0 99.0 99.00
2020 09 08 16 50   9  0.8  2.1  0.08 99.00 12.15 999 1021.1 999.0 999.0 999.0 99.0 99.00
2020 09 08 17 50 281  0.8  2.0  0.15 99.00 16.01 999 1021.0 999.0 999.0 999.0 99.0 99.00
2020 09 08 18 50 269  2.0  3.6  0.06 99.00 10.97 999 1020.6 999.0 999.0 999.0 99.0 99.00
2020 09 08 19 50 127  0.4  2.2  0.14 99.00 16.26 999 1020.8 999.0 999.0 999.0 99.0 99.00
2020 09 08 20 50 253  1.3  3.3  0.10 99.00 14.01 999 1020.9 999.0 999.0 999.0 99.0 99.00
2020 09 08 21 50 352  0.4  1.8  0.07 99.00 12.09 999 1021.4 999.0 999.0 999.0 99.0 99.00
2020 09 08 22 50 153  0.4  3.0  0.10 99.00 13.98 999 1021.6 999.0 999.0 999.0 99.0 99.00
2020 09 08 23 50 161  0.2  1.2  0.05 99.00 10.27 999 1022.4 999.0 999.0 999.0 99.0 99.00
2020 09 09 00 50 173  0.5  2.4  0.08 99.00 12.13 999 1022.9 999.0 999.0 999.0 99.0 99.00
2020 09 09 01 50 225  0.2  1.5  0.08 99.00 12.75 999 1023.3 999.0 999.0 999.0 99.0 99.00
2020 09 09 02 50 165  0.0  0.8  0.04 99.00  9.94 999 1023.4 999.0 999.0 999.0 99.0 99.00
2020 09 09 03 50 165  0.1  0.8  0.10 99.00 13.92 999 1023.6 999.0 999.0 999.0 99.0 99.00
2020 09 09 04 50 274  1.4  2.6  0.07 99.00 12.20 999 1023.9 999.0 999.0 999.0 99.0 99.00
2020 09 09 05 50   6  0.2  1.3  0.04 99.00  9.82 999 1023.8 999.0 999.0 999.0 99.0 99.00
2020 09 09 06 50 165  0.0  0.2  0.07 99.00 11.13 999 1023.7 999.0 999.0 999.0 99.0 99.00
2020 09 09 07 50 252  0.4  1.6  0.11 99.00 14.84 999 1023.5 999.0 999.0 999.0 99.0 99.00
2020 09 09 08 50 165  0.1  1.0  0.10 99.00 14.58 999 1024.1 999.0 999.0 999.0 99.0 99.00
2020 09 09 09 50 260  0.2  1.6  0.04 99.00  9.58 999 1024.8 999.0 999.0 999.0 99.0 99.00
2020 09 09 10 50  34  0.8  2.3  0.08 99.00 13.19 999 1025.4 999.0 999.0 999.0 99.0 99.00
2020 09 09 11 50 266  0.5  2.0  0.08 99.00 12.49 999 1025.3 999.0 999.0 999.0 99.0 99.00
2020 09 09 12 50 278  1.1  2.1  0.07 99.00 11.86 999 1026.0 999.0 999.0 999.0 99.0 99.00
2020 09 09 13 50 235  0.3  1.4  0.03 99.00  8.69 999 1026.5 999.0 999.0 999.0 99.0 99.00
2020 09 09 14 50 248  0.6  1.9  0.10 99.00 14.29 999 1026.5 999.0 999.0 999.0 99.0 99.00
2020 09 09 15 50  22  0.5  2.2  0.16 99.00 17.17 999 1026.4 999.0 999.0 999.0 99.0 99.00
2020 09 09 16 50 278  0.3  1.5  0.05 99.00 10.51 999 1026.6 999.0 999.0 999.0 99.0 99.00
2020 09 09 17 50 105  1.1  2.6  0.07 99.00 11.68 999 1026.2 999.0 999.0 999.0 99.0 99.00
2020 09 09 18 50 336  1.0  2.7  0.06 99.00 10.86 999 1026.3 999.0 999.0 999.0 99.0 99.00
2020 09 09 19 50 352  0.8  2.8  0.08 99.00 12.92 999 1026.2 999.0 999.0 999.0 99.0 99.00
2020 09 09 20 50  64  0.8  2.4  0.07 99.00 12.57 999 1026.1 999.0 999.0 999.0 99.0 99.00
2020 09 09 21 50 237  0.2  1.7  0.06 99.00 11.12 999 1026.2 999.0 999.0 999.0 99.0 99.00
2020 09 09 22 50 251  0.9  2.5  0.05 99.00 10.05 999 1026.1 999.0 999.0 999.0 99.0 99.00
2020 09 09 23 50 323  0.4  2.1  0.10 99.00 14.10 999 1026.4 999.0 999.0 999.0 99.0 99.00
2020 09 10 00 50 264  0.9  2.1  0.12 99.00 14.85 999 1026.6 999.0 999.0 999.0 99.0 99.00
2020 09 10 01 50 165  0.0  0.0  0.17 99.00 17.46 999 1027.1 999.0 999.0 999.0 99.0 99.00
2020 09 10 02 50 165  0.0  0.8  0.10 99.00 13.90 999 1027.2 999.0 999.0 999.0 99.0 99.00
2020 09 10 03 50 165  0.0  0.9  0.05 99.00 10.13 999 1026.8 999.0 999.0 999.0 99.0 99.00
2020 09 10 04 50 275  0.5  2.7  0.06 99.00 11.42 999 1026.8 999.0 999.0 999.0 99.0 99.00
2020 09 10 05 50 273  0.1  0.9  0.05 99.00 10.25 999 1026.2 999.0 999.0 999.0 99.0 99.00
2020 09 10 06 50 165  0.0  0.0  0.06 99.00 11.92 999 1025.5 999.0 999.0 999.0 99.0 99.00
2020 09 10 07 50 165  0.0  0.0  0.10 99.00 13.82 999 1025.0 999.0 999.0 999.0 99.0 99.00
2020 09 10 08 50 165  0.0  0.0  0.10 99.00 13.89 999 1024.8 999.0 999.0 999.0 99.0 99.00
2020 09 10 09 50 165  0.0  0.0  0.07 99.00 11.96 999 1025.0 999.0 999.0 999.0 99.0 99.00
2020 09 10 10 50 165  0.0  0.0  0.06 99.00 10.81 999 1024.9 999.0 999.0 999.0 99.0 99.00
2020 09 10 11 50 263  0.6  1.1  0.08 99.00 13.23 999 1025.0 999.0 999.0 999.0 99.0 99.00
2020 09 10 13 50 165  0.1  0.9  0.05 99.00 10.40 999 1024.7 999.0 999.0 999.0 99.0 99.00
2020 09 10 14 50 118  0.9  1.7  0.13 99.00 15.77 999 1024.1 999.0 999.0 999.0 99.0 99.00
2020 09 10 15 50 165  0.0  0.4  0.07 99.00 12.08 999 1023.0 999.0 999.0 999.0 99.0 99.00
