YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1985,1,8,0,,71,7.9,10.6,1.1,3.8,3.7,,1004.0,-0.2,7.6,999.0,,
1985,1,8,1,,59,8.1,11.4,1.2,4.3,3.7,,1002.4,0.4,7.7,999.0,,
1985,1,8,2,,67,8.9,12.4,1.5,4.8,4.0,,1000.9,0.6,7.7,999.0,,
1985,1,8,3,,57,8.5,11.9,1.8,4.8,4.2,,,0.4,7.8,999.0,,
1985,1,8,4,,53,8.5,12.2,1.8,5.0,4.2,,997.9,0.4,7.8,999.0,,
1985,1,8,5,,46,7.7,11.5,1.9,5.6,4.4,,997.2,0.8,7.7,999.0,,
1985,1,8,6,,51,8.2,12.5,1.8,5.6,4.3,,996.5,1.2,7.7,999.0,,
1985,1,8,7,,50,9.3,13.0,,,,,995.5,1.0,7.5,999.0,,
1985,1,8,8,,56,9.2,12.8,2.1,6.3,4.7,,994.6,1.0,7.5,999.0,,
1985,1,8,9,,61,7.6,10.3,2.3,6.3,4.8,,994.0,1.0,7.5,999.0,,
1985,1,8,10,,63,6.7,9.5,2.3,6.3,4.9,,993.1,0.4,7.5,999.0,,
1985,1,8,11,,41,8.4,11.3,2.4,6.3,4.9,,992.8,0.1,7.5,999.0,,
1985,1,8,12,,39,7.0,10.3,2.3,6.3,4.8,,992.9,-0.2,7.5,999.0,,
1985,1,8,13,,356,7.7,11.4,2.2,6.3,4.9,,993.9,-0.2,7.6,999.0,,
1985,1,8,14,,343,9.1,12.1,2.2,6.7,4.9,,994.6,-1.3,7.7,999.0,,
1985,1,8,15,,340,8.2,12.2,2.5,6.3,5.0,,994.9,-1.6,7.6,999.0,,
1985,1,8,16,,349,7.3,10.2,2.4,6.3,5.1,,994.6,-1.9,7.6,999.0,,
1985,1,8,17,,333,6.1,8.7,2.2,6.3,5.1,,994.9,-1.4,7.5,999.0,,
1985,1,8,18,,314,7.8,11.0,2.1,7.7,4.9,,995.3,-1.1,7.5,999.0,,
1985,1,8,19,,304,9.3,11.7,2.0,5.9,4.8,,995.9,-0.7,7.6,999.0,,
1985,1,8,20,,303,7.8,10.7,2.4,9.1,5.3,,996.8,-0.7,7.6,999.0,,
1985,1,8,21,,307,8.3,11.8,2.4,9.1,5.2,,997.3,-1.0,7.6,999.0,,
1985,1,8,22,,312,8.7,12.0,2.5,10.0,5.3,,998.1,-0.9,7.5,999.0,,
1985,1,8,23,,308,9.0,12.7,2.5,5.6,5.1,,999.2,-1.2,7.5,999.0,,
1985,1,9,0,,318,9.2,12.5,2.6,5.6,5.1,,1000.1,-1.2,7.5,999.0,,
1985,1,9,1,,319,9.7,14.4,2.6,5.9,5.2,,1001.0,-1.6,7.6,999.0,,
1985,1,9,2,,317,10.5,14.0,3.0,6.7,5.4,,1001.6,-2.2,7.6,999.0,,
1985,1,9,3,,312,12.0,15.4,3.4,7.1,5.5,,1002.0,-2.7,7.6,999.0,,
1985,1,9,4,,310,11.9,16.2,3.6,7.7,5.9,,1002.9,-3.5,7.6,999.0,,
1985,1,9,5,,313,12.4,16.9,4.4,8.3,6.4,,1002.8,-3.5,7.5,999.0,,
1985,1,9,6,,310,12.9,17.2,4.7,8.3,6.7,,1003.7,-3.5,7.4,999.0,,
1985,1,9,7,,306,14.2,20.2,4.5,8.3,6.7,,1004.5,-3.6,7.5,999.0,,
1985,1,9,8,,305,14.3,18.3,4.6,9.1,6.7,,1005.0,-4.2,7.4,999.0,,
1985,1,9,9,,299,14.5,19.6,4.6,8.3,6.6,,1005.0,-4.0,7.4,999.0,,
1985,1,9,10,,299,13.9,19.6,4.6,8.3,6.8,,1005.5,-4.1,7.4,999.0,,
1985,1,9,11,,297,13.2,17.9,4.0,8.3,6.1,,1006.4,-3.9,7.4,999.0,,
1985,1,9,12,,295,13.7,18.3,4.2,8.3,6.3,,1007.1,-4.0,7.3,999.0,,
1985,1,9,13,,290,12.7,17.7,4.2,8.3,6.4,,1007.8,-3.9,7.3,999.0,,
1985,1,9,14,,287,13.8,17.7,4.2,8.3,6.5,,1008.4,-3.8,7.3,999.0,,
1985,1,9,15,,293,14.0,18.4,4.4,8.3,6.4,,1009.1,-4.0,7.3,999.0,,
1985,1,9,16,,288,13.7,18.3,4.9,8.3,6.8,,1008.8,-4.1,7.4,999.0,,
1985,1,9,17,,287,15.1,19.2,4.5,8.3,6.6,,1008.4,-4.5,7.3,999.0,,
1985,1,9,18,,284,13.8,18.1,4.1,8.3,6.1,,1009.1,-4.5,7.4,999.0,,
1985,1,9,19,,282,14.9,21.1,4.7,8.3,6.7,,1009.3,-4.4,7.4,999.0,,
1985,1,9,20,,285,14.2,19.1,4.4,9.1,6.6,,1010.2,-4.5,7.3,999.0,,
1985,1,9,21,,287,14.5,18.7,4.5,8.3,6.5,,1010.6,-3.9,7.4,999.0,,
1985,1,9,22,,289,13.7,18.7,4.7,8.3,6.5,,1011.2,-3.2,7.4,999.0,,
1985,1,9,23,,282,14.0,19.8,4.7,9.1,6.7,,1011.7,-3.1,7.5,999.0,,
1985,1,10,0,,287,13.5,18.5,4.7,9.1,6.6,,1012.6,-2.9,7.5,999.0,,
1985,1,10,1,,291,14.2,19.1,5.1,9.1,6.9,,1013.4,-2.9,7.5,999.0,,
1985,1,10,2,,293,13.4,19.0,5.0,9.1,7.1,,1013.4,-2.7,7.4,999.0,,
1985,1,10,3,,300,14.2,20.7,5.1,9.1,7.1,,1014.1,-3.2,7.3,999.0,,
1985,1,10,4,,298,14.0,17.2,4.7,9.1,6.8,,1014.4,-3.5,7.3,999.0,,
1985,1,10,5,,298,15.0,19.7,4.6,9.1,6.5,,1014.7,-3.7,7.4,999.0,,
1985,1,10,6,,297,14.5,18.9,4.1,8.3,6.4,,1015.4,-3.5,7.4,999.0,,
1985,1,10,7,,301,14.1,18.7,4.3,8.3,6.4,,1016.4,-3.4,7.4,999.0,,
1985,1,10,8,,306,14.1,19.5,4.2,8.3,6.2,,1017.1,-3.2,7.3,999.0,,
1985,1,10,9,,307,13.3,19.0,4.2,9.1,6.4,,1017.8,-3.1,7.3,999.0,,
1985,1,10,10,,298,13.6,18.9,4.6,8.3,6.5,,1018.1,-3.1,7.3,999.0,,
1985,1,10,11,,304,13.1,18.3,4.0,8.3,6.2,,1019.0,-3.7,7.3,999.0,,
1985,1,10,12,,298,14.3,19.3,4.1,8.3,6.2,,1019.2,-3.4,7.2,999.0,,
1985,1,10,13,,298,12.5,16.7,4.3,8.3,6.3,,1020.1,-3.5,7.2,999.0,,
1985,1,10,14,,298,12.5,17.5,4.1,8.3,6.3,,1020.7,-3.4,7.2,999.0,,
1985,1,10,15,,312,11.1,14.5,3.7,8.3,6.1,,1020.9,-3.4,7.2,999.0,,
1985,1,10,16,,306,11.2,15.0,3.3,7.7,5.8,,1020.4,-3.4,7.2,999.0,,
1985,1,10,17,,300,11.7,14.4,3.4,8.3,5.9,,1020.0,-3.0,7.2,999.0,,
1985,1,10,18,,302,9.9,12.7,3.0,7.7,5.6,,1019.6,-3.0,7.2,999.0,,
1985,1,10,19,,296,9.9,13.6,2.8,7.1,5.5,,1019.7,-3.1,7.2,999.0,,
1985,1,10,20,,304,10.3,13.5,2.7,7.1,5.3,,1020.0,-3.2,7.3,999.0,,
1985,1,10,21,,301,9.5,12.7,2.6,7.7,5.2,,1019.8,-2.7,7.3,999.0,,
1985,1,10,22,,302,8.6,12.1,2.4,7.1,5.0,,1020.0,-2.6,7.3,999.0,,
1985,1,10,23,,303,8.6,12.6,2.4,6.7,4.9,,1020.3,-2.2,7.3,999.0,,
1985,1,11,0,,307,9.7,13.3,2.4,6.7,5.1,,1020.4,-2.1,7.4,999.0,,
1985,1,11,1,,303,9.4,13.2,2.4,6.7,4.8,,1020.5,-2.2,7.3,999.0,,
1985,1,11,2,,304,8.3,11.5,2.4,6.7,5.0,,1020.1,-2.1,7.2,999.0,,
1985,1,11,3,,304,7.6,11.3,2.1,6.7,4.9,,1020.0,-2.5,7.2,999.0,,
1985,1,11,4,,312,7.0,10.2,1.9,6.3,4.6,,1019.6,-3.0,7.2,999.0,,
1985,1,11,5,,311,7.8,11.9,1.9,6.3,4.5,,1019.1,-3.3,7.2,999.0,,
1985,1,11,6,,308,7.7,11.5,2.0,6.3,4.7,,1018.9,-3.4,7.2,999.0,,
1985,1,11,7,,317,7.1,10.6,1.8,6.3,4.5,,1019.1,-3.4,7.2,999.0,,
1985,1,11,8,,298,7.0,10.4,1.8,5.9,4.5,,1019.0,-3.7,7.2,999.0,,
1985,1,11,9,,319,6.6,9.5,1.8,5.9,4.7,,1018.4,-4.3,7.3,999.0,,
1985,1,11,10,,308,5.4,8.0,1.6,5.9,4.4,,1018.1,-4.3,7.3,999.0,,
1985,1,11,11,,319,6.3,9.3,1.7,5.9,4.5,,1017.8,-4.1,7.4,999.0,,
1985,1,11,12,,322,6.3,9.9,1.5,5.6,4.1,,1017.5,-4.3,7.4,999.0,,
1985,1,11,13,,320,5.5,8.9,1.5,5.6,4.2,,1017.8,-3.9,7.3,999.0,,
1985,1,11,14,,335,5.0,8.3,1.3,5.6,4.2,,1016.6,-3.4,7.4,999.0,,
1985,1,11,15,,326,5.6,8.9,1.3,5.6,4.2,,1015.5,-3.3,7.4,999.0,,
1985,1,11,16,,323,4.4,7.1,1.2,5.3,4.3,,1014.6,-3.6,7.2,999.0,,
1985,1,11,17,,327,4.1,6.3,1.2,5.3,4.2,,1013.1,-3.7,7.2,999.0,,
1985,1,11,18,,318,4.4,6.5,1.1,5.0,4.1,,1012.1,-3.6,7.2,999.0,,
1985,1,11,19,,340,3.7,6.4,1.1,5.0,4.0,,1011.0,-3.3,7.2,999.0,,
1985,1,11,20,,345,3.9,6.2,1.0,5.0,4.0,,1010.4,-3.1,7.2,999.0,,
1985,1,11,21,,343,4.0,6.1,0.9,4.8,3.9,,1009.7,-3.0,7.2,999.0,,
1985,1,11,22,,349,4.7,7.4,0.9,4.8,3.9,,1008.9,-2.8,7.2,999.0,,
1985,1,11,23,,343,5.1,7.6,1.0,4.5,3.6,,1009.0,-2.7,7.2,999.0,,
1985,1,12,0,,354,6.1,8.3,1.0,4.2,3.5,,1008.8,-2.7,7.3,999.0,,
1985,1,12,1,,350,6.9,9.4,1.0,3.8,3.5,,1007.9,-2.6,7.3,999.0,,
1985,1,12,2,,341,7.5,10.4,1.1,4.3,3.6,,1007.2,-2.6,7.2,999.0,,
