#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 22 11 50  43  1.5  1.8  0.63  9.09  4.51 999 1019.7   2.9   4.2   3.2 99.0 99.00
2010 03 22 12 50 125  0.2  0.5  0.58  9.09  4.43 999 1020.6   3.0   4.2   3.2 99.0 99.00
2010 03 22 13 50 360  1.9  2.5  0.54  4.35  4.46 999 1020.7   2.9   4.3   3.1 99.0 99.00
2010 03 22 14 50  11  2.3  3.1  0.52  8.33  4.61 999 1020.7   3.4   4.4   3.4 99.0 99.00
2010 03 22 15 50  36  3.7  4.7  0.45  9.09  4.66 999 1020.4   4.0   4.4   4.0 99.0 99.00
2010 03 22 16 50  69  2.6  3.1  0.44  8.33  4.61 999 1020.3   3.9   4.4   3.9 99.0 99.00
2010 03 22 17 50  55  2.4  2.8  0.42  7.14  4.62 999 1020.0   4.2   4.5   3.8 99.0 99.00
2010 03 22 18 50  82  2.0  2.5  0.41  7.69  5.22 999 1019.7   4.0   4.7   3.8 99.0 99.00
2010 03 22 19 50  98  1.5  1.9  0.43  9.09  5.28 999 1019.6   4.1   4.6   3.9 99.0 99.00
2010 03 22 20 50  69  2.5  3.1  0.42  8.33  4.94 999 1019.4   4.0   4.9   4.1 99.0 99.00
2010 03 22 21 50  68  2.8  3.3  0.45  7.14  5.30 999 1019.6   3.9   4.9   4.2 99.0 99.00
2010 03 22 22 50  65  3.6  4.2  0.45  9.09  5.28 999 1019.6   3.8   4.7   4.1 99.0 99.00
2010 03 22 23 50  68  4.0  4.5  0.40  8.33  4.56 999 1019.6   3.9   4.6   4.1 99.0 99.00
2010 03 23 00 50  57  4.8  5.6  0.45  7.14  4.68 999 1019.8   3.9   4.6   4.0 99.0 99.00
2010 03 23 01 50  46  5.5  6.4  0.42  7.69  4.47 999 1019.7   4.1   4.5   3.6 99.0 99.00
2010 03 23 02 50  48  5.8  6.9  0.42  8.33  3.87 999 1019.7   4.0   4.4   3.8 99.0 99.00
2010 03 23 03 50  53  6.8  8.4  0.51  2.74  3.17 999 1018.8   3.9   4.5   3.8 99.0 99.00
2010 03 23 04 50  54  7.3  8.5  0.59  3.23  3.18 999 1018.4   3.8   4.3   4.0 99.0 99.00
2010 03 23 05 50  45  7.1  8.3  0.62  3.70  3.43 999 1017.9   3.9   4.3   4.1 99.0 99.00
2010 03 23 06 50  48  9.1 10.6  0.80  3.70  3.49 999 1016.7   4.0   4.3   4.2 99.0 99.00
2010 03 23 07 50  53  9.8 11.4  0.93  4.35  3.64 999 1016.0   3.9   4.4   4.2 99.0 99.00
2010 03 23 08 50  45 11.8 14.3  1.30  4.55  3.85 999 1014.5   3.9   4.3   4.2 99.0 99.00
2010 03 23 09 50  47 11.4 14.0  1.59  5.00  4.07 999 1014.2   4.0   4.3   4.3 99.0 99.00
2010 03 23 10 50  50 13.5 16.0  1.98  5.26  4.45 999 1013.5   4.0   4.3   4.7 99.0 99.00
2010 03 23 11 50  54 14.5 16.9  2.26  5.56  4.57 999 1012.9   3.9   4.3   4.5 99.0 99.00
2010 03 23 12 50  57 14.8 16.9  2.53  6.25  4.83 999 1012.1   4.0   4.3   4.6 99.0 99.00
2010 03 23 13 50  56 12.9 15.8  2.53  6.25  4.99 999 1011.5   4.0   4.3   4.7 99.0 99.00
2010 03 23 14 50  57 12.8 14.8  2.38  5.56  4.96 999 1010.5   4.1   4.3   4.7 99.0 99.00
2010 03 23 15 50  60 12.1 14.2  2.20  6.67  5.05 999 1009.2   4.2   4.3   4.8 99.0 99.00
2010 03 23 16 50  63 12.5 15.5  2.06  6.25  4.94 999 1008.0   4.3   4.3   4.9 99.0 99.00
2010 03 23 17 50  53 10.1 12.9  1.89  5.88  4.93 999 1007.2   4.2   4.2   4.9 99.0 99.00
2010 03 23 18 50  75  9.2 11.4  1.75  7.14  5.08 999 1005.5   4.6   4.2   5.3 99.0 99.00
2010 03 23 19 50  79  9.2 11.1  1.55  6.67  4.71 999 1003.9   5.0   4.3   5.6 99.0 99.00
2010 03 23 20 50  73  9.6 11.8  1.82  6.25  4.89 999 1002.7   4.7   4.3   5.3 99.0 99.00
2010 03 23 21 50  72 10.6 12.2  1.77  5.26  4.75 999 1001.6   4.8   4.2   5.5 99.0 99.00
2010 03 23 22 50  62 11.7 14.0  2.09  5.26  4.80 999 1000.4   4.4   4.2   5.1 99.0 99.00
2010 03 23 23 50  58 13.9 16.4  2.26  5.56  4.69 999  998.2   4.5   4.2   5.1 99.0 99.00
2010 03 24 00 50  55 14.8 17.9  2.50  5.56  4.62 999  996.2   4.3   4.2   5.0 99.0 99.00
2010 03 24 01 50  70 13.0 15.3  2.43  6.25  4.86 999  996.1   4.6   4.2   5.2 99.0 99.00
2010 03 24 02 50  68 11.2 14.4  2.21  6.25  4.73 999  994.9   4.3   4.2   5.0 99.0 99.00
2010 03 24 03 50  95  7.1  8.4  2.06  5.56  4.78 999  995.8   4.3   4.2   4.9 99.0 99.00
2010 03 24 04 50 130  7.6  9.2  1.92  5.88  5.04 999  995.0   4.5   4.2   5.1 99.0 99.00
2010 03 24 05 50 124  6.8  8.0  2.00  7.14  5.29 999  994.8   4.2   4.2   4.7 99.0 99.00
2010 03 24 06 50 143  5.0  6.0  1.98  7.69  5.69 999  993.9   4.1   4.1   4.7 99.0 99.00
2010 03 24 07 50 154  5.4  6.5  2.18  9.09  6.21 999  993.4   3.9   4.0   4.4 99.0 99.00
2010 03 24 08 50 131  1.5  2.2  2.57 10.00  7.07 999  992.6   3.6   4.0   4.1 99.0 99.00
2010 03 24 09 50  98  0.6  1.4  2.47  9.09  6.88 999  992.3   3.5   4.0   3.9 99.0 99.00
2010 03 24 10 50  18  2.1  2.9  2.43  9.09  7.12 999  992.7   3.4   4.0   3.9 99.0 99.00
2010 03 24 11 50   9  6.6  8.3  2.61 10.00  7.43 999  992.6   3.6   4.0   4.0 99.0 99.00
2010 03 24 12 50 352  6.7  9.2  2.53 10.81  7.32 999  993.0   3.5   4.0   3.8 99.0 99.00
2010 03 24 13 50 342  5.0  6.4  2.60 11.43  7.40 999  993.2   3.2   4.1   3.4 99.0 99.00
2010 03 24 14 50 307  6.6  8.0  2.64 11.43  7.78 999  993.2   3.1   4.2   3.2 99.0 99.00
2010 03 24 15 50 305  7.3  9.1  2.19 10.00  6.95 999  993.2   3.7   4.2   3.6 99.0 99.00
2010 03 24 16 50 306  7.0  9.1  2.46 10.81  7.16 999  993.2   3.8   4.2   3.3 99.0 99.00
2010 03 24 17 50 289  7.5  8.8  2.41 10.81  7.04 999  993.0   4.3   4.2   3.0 99.0 99.00
2010 03 24 18 50 280  7.5  9.6  2.29 10.00  6.60 999  993.2   4.9   4.2   2.7 99.0 99.00
2010 03 24 19 50 309 10.2 12.3  2.47 10.00  6.47 999  993.6   5.1   4.2   1.5 99.0 99.00
2010 03 24 20 50 313 12.4 15.5  2.54 10.81  5.83 999  994.7   4.4   4.1   0.2 99.0 99.00
2010 03 24 21 50 309 12.3 14.6  2.57 10.00  5.66 999  996.4   3.4   4.0   0.2 99.0 99.00
2010 03 24 22 50 310 12.8 15.9  2.51  5.26  5.43 999  997.7   2.6   4.0   0.4 99.0 99.00
2010 03 24 23 50 313 13.5 17.4  2.70 10.81  5.50 999  999.2   2.1   3.9  -0.1 99.0 99.00
2010 03 25 00 50 304 13.1 16.5  2.38 10.00  5.30 999 1000.5   2.3   3.9  -0.1 99.0 99.00
2010 03 25 01 50 309 13.1 17.3  2.38 10.81  5.33 999 1002.0   2.5   3.9  -0.4 99.0 99.00
2010 03 25 02 50 311 14.1 18.1  2.20 11.43  5.14 999 1002.3   2.6   3.9  -1.3 99.0 99.00
2010 03 25 03 50 310 13.1 15.3  2.21 10.81  5.05 999 1003.7   2.5   3.9  -1.7 99.0 99.00
2010 03 25 04 50 310 12.6 15.1  2.12 10.81  5.12 999 1004.6   2.6   3.8  -1.7 99.0 99.00
2010 03 25 05 50 307 12.0 14.5  1.90  5.26  4.92 999 1005.5   2.9   3.7  -1.9 99.0 99.00
2010 03 25 06 50 309 10.3 13.1  1.97 10.00  5.22 999 1006.0   2.8   3.7  -1.7 99.0 99.00
2010 03 25 07 50 308  9.9 11.9  1.90 10.00  5.07 999 1006.6   2.9   3.7  -2.1 99.0 99.00
2010 03 25 08 50 301  9.1 11.4  1.75 10.00  5.29 999 1007.5   3.1   3.6  -2.3 99.0 99.00
2010 03 25 09 50 285  8.4  9.9  1.54 10.00  5.25 999 1008.7   3.1   3.7  -1.2 99.0 99.00
2010 03 25 10 50 283  7.6  8.9  1.54  9.09  5.17 999 1009.9   3.5   3.7  -0.9 99.0 99.00
2010 03 25 11 50 283  8.4 10.0  1.49 10.00  5.25 999 1010.9   4.2   3.8  -1.4 99.0 99.00
2010 03 25 12 50 282  9.6 11.5  1.46 10.00  4.62 999 1011.8   4.4   3.8  -2.5 99.0 99.00
2010 03 25 13 50 280  5.6  7.3  1.25 10.00  4.75 999 1012.3   4.5   3.8  -1.2 99.0 99.00
2010 03 25 14 50 259  3.6  4.6  1.07 10.81  4.94 999 1012.8   4.2   3.9   0.2 99.0 99.00
2010 03 25 15 50 238  3.7  4.3  0.94 10.00  5.34 999 1012.5   4.4   4.1   1.3 99.0 99.00
2010 03 25 16 50 232  4.5  5.5  1.01 10.00  5.90 999 1012.1   4.7   4.2   1.3 99.0 99.00
2010 03 25 17 50 213  3.7  4.6  0.94 10.81  5.18 999 1011.3   4.8   4.2   2.5 99.0 99.00
2010 03 25 18 50 204  4.0  5.4  0.99  9.09  5.33 999 1010.3   5.3   4.2   1.7 99.0 99.00
2010 03 25 19 50 202  3.7  5.0  0.90  8.33  4.80 999 1009.8   5.4   4.3   2.1 99.0 99.00
2010 03 25 20 50 211  7.4  8.4  0.97  9.09  4.45 999 1009.3   5.0   4.2   2.2 99.0 99.00
2010 03 25 21 50 203  6.7  7.7  0.99  8.33  4.56 999 1008.6   4.9   4.3   2.4 99.0 99.00
2010 03 25 22 50 187  6.8  8.3  0.93  8.33  4.27 999 1007.9   4.5   4.3   2.7 99.0 99.00
2010 03 25 23 50 195  8.0  9.6  1.00 10.00  4.16 999 1007.3   5.1   4.3   2.5 99.0 99.00
2010 03 26 00 50 204  8.0  9.2  0.96  3.70  3.86 999 1006.4   5.6   4.2   2.0 99.0 99.00
2010 03 26 01 50 204  8.4  9.9  1.03  4.00  3.80 999 1005.7   5.5   4.2   2.6 99.0 99.00
2010 03 26 02 50 204  8.6 10.4  1.14  4.76  3.92 999 1005.2   5.3   4.2   3.5 99.0 99.00
2010 03 26 03 50 214  6.5  8.0  1.17  5.00  4.15 999 1004.8   5.6   4.2   3.6 99.0 99.00
2010 03 26 04 50 203  5.4  6.2  1.07  5.26  4.29 999 1004.5   4.8   4.2   4.2 99.0 99.00
2010 03 26 05 50 223  5.8  6.8  1.10  5.56  4.40 999 1004.0   4.8   4.2   4.7 99.0 99.00
2010 03 26 06 50 201  5.0  6.1  1.10  5.56  4.50 999 1003.0   4.5   4.1   4.6 99.0 99.00
2010 03 26 07 50 232  3.9  4.5  1.10  5.26  4.28 999 1002.8   4.3   4.0   4.5 99.0 99.00
2010 03 26 08 50 247  3.4  4.1  1.15  5.88  4.49 999 1002.8   4.2   4.0   4.4 99.0 99.00
2010 03 26 09 50 315  3.6  5.0  1.31  5.88  4.75 999 1003.0   4.1   4.0   4.4 99.0 99.00
2010 03 26 10 50 349 14.9 18.1  1.49  4.55  4.10 999 1004.0   0.1   4.1   0.9 99.0 99.00
2010 03 26 11 50   7 12.6 14.8  1.88  5.56  4.50 999 1005.0  -0.8   4.1   0.5 99.0 99.00
2010 03 26 12 50 357 14.1 16.0  1.89  5.56  4.46 999 1007.2  -2.2   4.1  -2.9 99.0 99.00
2010 03 26 13 50 360 12.2 13.9  2.07  5.56  4.55 999 1008.8  -2.6   4.0  -5.3 99.0 99.00
2010 03 26 14 50 359 13.3 15.9  1.88  4.55  4.20 999 1009.1  -2.6   4.0  -9.1 99.0 99.00
2010 03 26 15 50   9 12.7 15.3  1.81  4.35  4.09 999 1009.8  -2.8   3.9 999.0 99.0 99.00
2010 03 26 16 50 359 12.2 14.6  1.55  5.00  4.04 999 1010.6  -2.5   3.9  -6.5 99.0 99.00
2010 03 26 17 50 352 10.5 12.5  1.43  4.76  4.00 999 1011.2  -1.7   3.9 999.0 99.0 99.00
2010 03 26 18 50 355 10.2 12.2  1.39  4.55  4.15 999 1011.4  -1.2   3.8 999.0 99.0 99.00
2010 03 26 19 50 360 10.0 13.5  1.40  4.76  4.07 999 1011.7  -0.7   3.8 999.0 99.0 99.00
2010 03 26 20 50 357  9.7 11.9  1.34  4.76  4.25 999 1012.1  -0.5   3.8 999.0 99.0 99.00
2010 03 26 21 50 356  9.6 12.8  1.45  5.00  4.42 999 1013.1  -0.7   3.9 999.0 99.0 99.00
2010 03 26 22 50 357  9.8 12.3  1.33  5.00  4.46 999 1013.9  -0.8   3.9 999.0 99.0 99.00
2010 03 26 23 50   6  9.9 11.6  1.30  5.00  4.30 999 1015.0  -1.2   4.0 -11.4 99.0 99.00
2010 03 27 00 50   3  9.9 11.9  1.31  5.00  4.29 999 1016.4  -1.9   3.9 -12.9 99.0 99.00
2010 03 27 01 50  10 10.2 13.1  1.45  5.56  4.33 999 1017.5  -2.5   3.5 -13.1 99.0 99.00
2010 03 27 02 50   5 12.6 16.5  1.59  5.26  4.09 999 1018.3  -2.9   3.6 -13.8 99.0 99.00
2010 03 27 03 50  11 12.8 15.3  1.66  4.55  4.06 999 1019.2  -4.0   3.9 -14.5 99.0 99.00
2010 03 27 04 50   8 12.3 14.8  1.44  4.76  3.78 999 1020.1  -4.6   3.9 -14.1 99.0 99.00
2010 03 27 05 50  12 12.2 15.1  1.57  5.00  3.93 999 1021.2  -5.2   3.8 -14.3 99.0 99.00
2010 03 27 06 50   3 12.2 15.3  1.49  4.76  3.89 999 1022.0  -5.6   3.8 -13.8 99.0 99.00
2010 03 27 07 50   5 12.6 15.0  1.56  5.26  4.17 999 1022.9  -6.3   3.7 -14.0 99.0 99.00
2010 03 27 08 50   3 13.7 16.4  1.69  5.26  4.37 999 1023.9  -6.9   3.7 -15.3 99.0 99.00
2010 03 27 09 50 360 12.6 16.3  1.67  5.56  4.48 999 1024.8  -7.1   3.7 -15.3 99.0 99.00
2010 03 27 10 50 358 10.5 12.9  1.67  5.56  4.68 999 1025.8  -7.3   3.7 -14.5 99.0 99.00
2010 03 27 11 50   5 12.0 14.7  1.64  5.56  4.72 999 1026.6  -7.3   3.8 -15.2 99.0 99.00
2010 03 27 12 50   7 10.1 12.9  1.58  5.26  4.54 999 1027.2  -7.3   3.8 -14.0 99.0 99.00
2010 03 27 13 50   8  8.9 11.5  1.58  5.88  4.60 999 1028.0  -7.2   3.6 -15.0 99.0 99.00
2010 03 27 14 50  10  7.1  9.1  1.45  5.26  4.48 999 1028.7  -6.9   3.3 -16.1 99.0 99.00
2010 03 27 15 50 355  7.9 10.3  1.39  5.00  4.12 999 1028.6  -6.0   3.3 -15.7 99.0 99.00
2010 03 27 16 50   4  7.2  9.3  1.20  4.55  3.91 999 1028.8  -5.4   3.4 -16.5 99.0 99.00
2010 03 27 17 50 358  5.7  7.6  0.89  5.00  3.83 999 1028.7  -4.7   3.5 -16.8 99.0 99.00
2010 03 27 18 50 348  4.3  6.2  0.71  5.88  3.72 999 1028.5  -3.9   3.8 -12.5 99.0 99.00
2010 03 27 19 50 358  3.9  5.6  0.60  5.56  3.85 999 1028.5  -3.3   3.8 -13.7 99.0 99.00
2010 03 27 20 50 344  3.8  5.6  0.56 10.00  4.49 999 1028.8  -2.3   3.8 -13.8 99.0 99.00
2010 03 27 21 50  72  1.8  3.6  0.48  9.09  4.26 999 1029.1  -1.8   3.7 -12.3 99.0 99.00
2010 03 27 22 50 140  1.5  2.4  0.44 10.81  4.66 999 1029.7  -2.6   3.7 -14.7 99.0 99.00
2010 03 27 23 50 162  1.2  2.4  0.51  9.09  5.14 999 1030.3  -2.7   3.7 -13.8 99.0 99.00
2010 03 28 00 50 171  1.3  2.3  0.47 10.81  5.28 999 1030.9  -2.5   3.6 -13.6 99.0 99.00
2010 03 28 01 50 160  1.3  2.0  0.46 11.43  5.06 999 1030.8  -2.2   3.5 -13.8 99.0 99.00
2010 03 28 02 50 150  1.4  2.2  0.42  9.09  4.94 999 1031.1  -2.1   3.4 -14.1 99.0 99.00
2010 03 28 03 50 202  1.2  2.2  0.44 11.43  4.55 999 1031.7  -1.8   3.2 -13.1 99.0 99.00
2010 03 28 04 50 212  0.7  1.9  0.48 11.43  4.78 999 1032.2  -1.7   3.2 -14.5 99.0 99.00
2010 03 28 05 50 205  0.4  0.8  0.43 10.81  4.21 999 1032.2  -1.6   3.1 -14.9 99.0 99.00
2010 03 28 06 50 180  0.1  0.7  0.44 10.81  4.75 999 1032.2  -1.6   3.3 -15.4 99.0 99.00
2010 03 28 07 50 148  1.3  2.5  0.46 10.81  5.63 999 1032.2  -1.3   3.2 -12.9 99.0 99.00
2010 03 28 08 50 148  1.6  2.6  0.45 10.00  6.33 999 1032.1  -1.3   3.2 -11.3 99.0 99.00
2010 03 28 09 50 149  2.6  4.1  0.49  9.09  6.71 999 1032.6  -1.2   3.2 -10.4 99.0 99.00
2010 03 28 10 50 169  3.1  4.8  0.47 10.00  7.09 999 1033.0  -0.8   3.3  -7.3 99.0 99.00
2010 03 28 11 50 164  4.3  5.4  0.53  9.09  7.54 999 1033.0  -0.2   3.4  -7.1 99.0 99.00
2010 03 28 12 50 161  6.6  7.9  0.50 10.00  4.75 999 1032.8  -0.3   3.5  -7.4 99.0 99.00
2010 03 28 13 50 157  6.9  8.4  0.62 10.00  3.52 999 1032.8  -0.3   3.6  -7.4 99.0 99.00
2010 03 28 14 50 149  7.4  9.3  0.77  9.09  3.85 999 1032.8  -0.2   3.7  -7.5 99.0 99.00
2010 03 28 15 50 165  8.2  9.6  0.85  3.85  3.49 999 1032.4   0.2   3.7  -4.3 99.0 99.00
2010 03 28 16 50 166  8.8 10.2  0.99  4.00  3.75 999 1032.3   0.1   3.8  -3.0 99.0 99.00
2010 03 28 17 50 162  9.2 11.3  1.11  4.55  4.05 999 1031.7   0.3   3.8  -2.6 99.0 99.00
2010 03 28 18 50 163  9.3 10.8  1.21  4.76  4.17 999 1031.3   0.5   3.9  -2.4 99.0 99.00
2010 03 28 19 50 165  9.5 11.4  1.36  5.26  4.27 999 1030.7   0.6   3.9  -2.3 99.0 99.00
2010 03 28 20 50 164 10.3 12.7  1.37  5.26  4.24 999 1029.5   1.1   3.9  -2.0 99.0 99.00
2010 03 28 21 50 164 11.2 13.5  1.49  5.00  4.16 999 1028.6   0.9   4.0  -1.4 99.0 99.00
2010 03 28 22 50 162 10.4 12.3  1.63  5.26  4.24 999 1028.4   1.2   4.0   0.1 99.0 99.00
2010 03 28 23 50 152 11.7 13.8  2.05  5.26  4.51 999 1027.1   1.4   3.9   0.5 99.0 99.00
2010 03 29 00 50 158 12.2 13.8  2.04  5.88  4.63 999 1026.8   1.7   3.8   1.5 99.0 99.00
2010 03 29 01 50 160 11.9 13.8  2.05  5.56  4.66 999 1026.3   2.0   3.8   2.1 99.0 99.00
2010 03 29 02 50 163 11.5 13.8  2.21  6.25  4.92 999 1026.3   2.3   3.8   2.6 99.0 99.00
2010 03 29 03 50 155 11.6 13.7  2.27  6.25  5.05 999 1025.5   2.5   3.8   3.4 99.0 99.00
2010 03 29 04 50 156 10.3 12.8  2.06  6.67  5.01 999 1025.9   2.9   3.9   3.9 99.0 99.00
2010 03 29 05 50 150  9.1 10.9  2.07  6.25  5.23 999 1026.0   3.1   3.9   4.2 99.0 99.00
2010 03 29 06 50 138  8.6 10.0  1.82  6.67  5.08 999 1024.5   3.1   3.9   4.4 99.0 99.00
2010 03 29 07 50 137  9.6 11.7  1.71  5.88  4.91 999 1023.9   3.4   3.9   4.7 99.0 99.00
2010 03 29 08 50 131 10.1 11.7  1.71  6.25  4.69 999 1022.9   3.6   4.0   4.8 99.0 99.00
2010 03 29 09 50 134 10.3 12.4  1.73  6.25  4.59 999 1022.0   4.0   4.0   5.1 99.0 99.00
2010 03 29 10 50 137  9.8 11.7  1.78  5.88  4.63 999 1021.6   4.0   4.0   5.3 99.0 99.00
2010 03 29 11 50 137 11.7 13.8  1.75  5.88  4.37 999 1020.2   4.2   4.0   5.3 99.0 99.00
2010 03 29 12 50 141 11.3 13.5  1.70  5.00  4.27 999 1019.8   4.3   4.0   5.4 99.0 99.00
2010 03 29 13 50 139 11.3 13.5  1.90  5.88  4.52 999 1018.9   4.4   4.0   5.5 99.0 99.00
2010 03 29 14 50 139 10.9 13.2  2.05  5.88  4.78 999 1018.4   4.5   4.0   5.8 99.0 99.00
2010 03 29 15 50 141 10.9 12.8  2.04  6.25  4.73 999 1017.7   4.4   4.0   5.9 99.0 99.00
2010 03 29 16 50 146 12.0 16.2  1.93  6.25  4.69 999 1017.1   4.9   4.0   6.0 99.0 99.00
2010 03 29 17 50 141 12.3 14.8  2.19  6.25  4.90 999 1016.1   4.9   4.1   6.0 99.0 99.00
2010 03 29 18 50 143 12.0 14.3  2.02  6.67  4.83 999 1015.6   4.8   4.1   6.0 99.0 99.00
2010 03 29 19 50 140 11.6 13.9  2.09  6.67  5.03 999 1014.6   4.8   4.1   6.0 99.0 99.00
2010 03 29 20 50 148 12.8 15.4  2.16  6.67  5.10 999 1013.3   5.2   4.1   6.2 99.0 99.00
2010 03 29 21 50 159 12.6 14.9  2.18  6.67  5.05 999 1013.8   5.3   4.1   6.3 99.0 99.00
2010 03 29 22 50 161 12.1 14.8  2.65  6.67  5.36 999 1013.0   5.7   4.1   6.5 99.0 99.00
2010 03 29 23 50 164 12.7 14.9  2.61  6.67  5.21 999 1012.2   6.1   4.1   6.6 99.0 99.00
2010 03 30 00 50 166 13.8 17.1  2.99  7.69  5.42 999 1011.8   6.8   4.1   6.9 99.0 99.00
2010 03 30 01 50 165 13.2 16.1  3.21  7.14  5.69 999 1011.2   6.4   4.2   6.8 99.0 99.00
2010 03 30 02 50 164 14.2 17.5  3.65  8.33  6.16 999 1010.3   6.8   4.3   7.0 99.0 99.00
2010 03 30 03 50 166 13.1 14.9  3.37  8.33  5.99 999 1010.2   6.6   4.3   7.3 99.0 99.00
2010 03 30 04 50 172 12.5 15.0  3.12  8.33  5.94 999 1010.4   6.7   4.3   7.5 99.0 99.00
2010 03 30 05 50 166 10.9 12.9  2.96  8.33  6.13 999 1010.3   6.3   4.3   7.2 99.0 99.00
2010 03 30 06 50 175 10.9 13.2  2.87  9.09  6.05 999 1010.8   6.5   4.3   7.3 99.0 99.00
2010 03 30 07 50 249  7.5 10.3  2.94  9.09  6.43 999 1012.7   6.4   4.2   7.3 99.0 99.00
2010 03 30 08 50 208  4.1  4.9  2.71  9.09  6.42 999 1013.0   6.4   4.2   7.3 99.0 99.00
2010 03 30 09 50 293  0.3  0.9  2.75  8.33  6.51 999 1013.7   6.0   4.2   6.9 99.0 99.00
2010 03 30 10 50  85  2.1  2.6  2.67  8.33  6.51 999 1014.2   6.1   4.2   6.8 99.0 99.00
2010 03 30 11 50  59  1.8  2.5  2.48  7.69  6.16 999 1014.1   5.2   4.3   5.9 99.0 99.00
2010 03 30 12 50  95  1.4  4.7  2.54  8.33  6.11 999 1014.3   5.9   4.3   6.7 99.0 99.00
2010 03 30 13 50 122  1.3  2.2  2.32  9.09  6.00 999 1014.3   8.0   4.3   8.8 99.0 99.00
2010 03 30 14 50  61  2.0  2.8  2.24  8.33  6.25 999 1014.2   7.2   4.5   7.9 99.0 99.00
2010 03 30 15 50  88  3.4  4.6  1.91  8.33  5.96 999 1013.7   7.7   4.5   8.2 99.0 99.00
2010 03 30 16 50  73  5.4  6.3  2.00  9.09  6.12 999 1013.4   6.1   4.5   6.7 99.0 99.00
2010 03 30 17 50  69  4.4  5.4  1.76  9.09  5.93 999 1013.0   5.8   4.5   6.3 99.0 99.00
2010 03 30 18 50  75  5.8  6.6  1.77  9.09  5.97 999 1012.7   5.4   4.5   6.1 99.0 99.00
2010 03 30 19 50  98  7.5  8.5  1.59  9.09  5.71 999 1012.3   5.9   4.4   6.4 99.0 99.00
2010 03 30 20 50  97  8.2  9.8  2.01  9.09  6.17 999 1011.9   6.2   4.3   6.7 99.0 99.00
2010 03 30 21 50  67  7.1  8.6  2.00  9.09  6.35 999 1011.8   5.7   4.3   6.1 99.0 99.00
2010 03 30 22 50  72  8.5 10.1  2.33  9.09  6.57 999 1011.0   6.4   4.2   6.9 99.0 99.00
2010 03 30 23 50  71  9.0 10.5  2.24  9.09  6.14 999 1010.1   6.4   4.3   6.9 99.0 99.00
2010 03 31 00 50  69  9.5 11.1  2.49 10.00  6.54 999 1009.7   6.3   4.4   6.8 99.0 99.00
2010 03 31 01 50  60 10.3 12.1  2.34  8.33  6.02 999 1008.5   6.2   4.4   6.7 99.0 99.00
2010 03 31 02 50  63 11.9 13.8  2.38 10.00  5.84 999 1007.3   6.1   4.5   6.6 99.0 99.00
2010 03 31 03 50  56 12.5 15.2  2.56 10.81  5.69 999 1006.1   5.9   4.5   6.4 99.0 99.00
2010 03 31 04 50  67 11.4 13.6  2.79 10.81  5.65 999 1005.9   5.6   4.4   6.1 99.0 99.00
2010 03 31 05 50  64 10.9 13.2  2.74 10.81  5.78 999 1005.5   5.6   4.4   6.1 99.0 99.00
2010 03 31 06 50  56 10.9 12.8  3.09 10.81  6.19 999 1005.3   5.4   4.5   5.8 99.0 99.00
2010 03 31 07 50  53 11.4 13.5  3.15 11.43  6.26 999 1004.9   5.4   4.5   5.9 99.0 99.00
2010 03 31 08 50  44  9.4 11.4  3.32 10.81  6.73 999 1005.3   4.9   4.3   5.4 99.0 99.00
2010 03 31 09 50  57  8.5 11.6  3.76 12.90  7.82 999 1005.9   4.9   4.3   5.4 99.0 99.00
2010 03 31 10 50  63  6.0  8.4  3.93 12.12  8.28 999 1006.4   4.8   4.3   5.3 99.0 99.00
2010 03 31 11 50  86  3.4  4.4  3.44 12.90  7.81 999 1006.9   4.4   4.3   4.9 99.0 99.00
2010 03 31 12 50 168  4.5  6.0  3.06 12.12  7.43 999 1007.8   4.4   4.3   4.9 99.0 99.00
2010 03 31 13 50 171  4.4  6.2  2.90 12.12  7.78 999 1008.5   5.0   4.5   5.2 99.0 99.00
2010 03 31 14 50 169  3.5  4.3  2.68 12.12  7.77 999 1009.1   4.8   4.5   5.0 99.0 99.00
2010 03 31 15 50 168  2.5  3.8  2.62 12.90  7.82 999 1009.5   4.6   4.5   4.8 99.0 99.00
2010 03 31 16 50 144  2.2  3.1  2.88 11.43  8.20 999 1009.8   4.5   4.6   4.7 99.0 99.00
2010 03 31 17 50  11  1.3  2.6  3.43 12.12  8.99 999 1010.0   5.1   4.8   5.4 99.0 99.00
2010 03 31 18 50  29  3.3  5.0  3.09 11.43  8.44 999 1010.5   4.8   4.9   5.1 99.0 99.00
2010 03 31 19 50  29  3.5  5.2  2.88 12.90  8.23 999 1010.8   4.9   4.9   5.1 99.0 99.00
2010 03 31 20 50  20  4.4  5.6  2.92 11.43  8.46 999 1010.6   4.6   4.9   4.9 99.0 99.00
2010 03 31 21 50  49  2.2  3.6  2.64 12.12  8.42 999 1011.3   4.8   4.9   5.1 99.0 99.00
2010 03 31 22 50  26  2.3  3.6  2.64 12.12  8.61 999 1011.5   4.4   4.7   4.8 99.0 99.00
2010 03 31 23 50  33  5.3  6.8  2.62 11.43  8.52 999 1011.6   5.7   4.5   6.2 99.0 99.00
