#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_mi,TIDE_ft
2015,1,2,18,50,293,12.3,16.0,2.87,8.33,6.15,,1013.6,1.6,8.0,-7.2,,
2015,1,2,19,50,290,12.9,17.0,2.86,8.33,5.99,,1014.6,1.2,8.0,-7.7,,
2015,1,2,20,50,292,14.2,18.1,2.93,9.09,5.72,,1015.6,1.0,8.0,-8.6,,
2015,1,2,21,50,296,13.1,15.2,2.85,7.14,5.57,,1017.3,0.3,8.0,-9.0,,
2015,1,2,22,50,297,14.5,17.3,2.88,7.69,5.68,,1018.4,-0.3,7.9,-10.0,,
2015,1,2,23,50,301,14.6,17.9,2.82,8.33,5.53,,1019.6,-1.2,7.9,-11.5,,
2015,1,3,0,50,310,12.8,15.5,2.72,8.33,5.56,,1021.3,-1.8,7.9,-11.2,,
2015,1,3,1,50,313,11.9,15.9,2.8,8.33,5.84,,1023.0,-3.0,7.8,-11.2,,
2015,1,3,2,50,310,11.7,14.7,2.61,8.33,5.55,,1024.8,-3.9,7.8,-11.9,,
2015,1,3,3,50,306,14.0,17.3,2.53,8.33,5.49,,1025.8,-4.5,7.8,-12.4,,
2015,1,3,4,50,306,12.9,17.3,2.39,8.33,5.25,,1027.4,-5.4,7.8,-12.8,,
2015,1,3,5,50,313,12.3,16.1,1.95,7.69,5.06,,1029.0,-6.1,7.8,-12.8,,
2015,1,3,6,50,305,13.0,16.3,2.09,7.69,5.05,,1030.5,-6.2,7.8,-13.0,,
2015,1,3,7,50,315,11.5,15.6,1.98,7.69,4.88,,1031.8,-7.0,7.8,-12.9,,
2015,1,3,8,50,321,11.7,15.4,1.9,7.69,4.76,,1032.9,-7.7,7.8,-13.5,,
2015,1,3,9,50,323,12.1,15.1,1.81,7.69,4.58,,1033.5,-8.3,7.8,-13.8,,
2015,1,3,10,50,326,10.2,13.8,1.67,4.55,4.6,,1035.0,-8.8,7.7,-13.4,,
2015,1,3,11,50,328,10.4,13.3,1.61,5.0,4.62,,1036.1,-9.6,7.7,-13.9,,
2015,1,3,12,50,326,9.5,12.4,1.41,4.35,4.44,,1037.3,-9.8,7.7,-13.8,,
2015,1,3,13,50,336,7.8,10.9,1.35,4.55,4.4,,1038.8,-9.7,7.7,-13.4,,
2015,1,3,14,50,338,7.4,9.1,1.24,4.55,4.3,,1039.0,-10.1,7.7,-15.4,,
2015,1,3,15,50,331,7.3,9.8,1.14,4.0,4.02,,1038.9,-9.5,7.7,-14.0,,
2015,1,3,16,50,330,5.4,7.9,0.95,3.85,4.0,,1038.3,-9.2,7.7,-15.0,,
2015,1,3,17,50,357,6.4,8.7,0.77,3.33,3.76,,1038.3,-8.5,7.7,-14.3,,
2015,1,3,18,50,15,4.2,6.4,0.62,10.0,3.78,,1039.6,-8.3,7.7,-14.7,,
2015,1,3,19,50,32,2.9,4.4,0.51,9.09,3.78,,1039.9,-7.8,7.8,-14.2,,
2015,1,3,20,50,41,1.9,3.6,0.5,9.09,4.22,,1039.9,-7.5,7.8,-15.3,,
2015,1,3,21,50,42,3.1,4.5,0.45,9.09,4.55,,1039.7,-6.8,7.8,-13.6,,
2015,1,3,22,50,76,4.2,6.1,0.46,8.33,5.0,,1039.3,-6.3,7.7,-12.9,,
2015,1,3,23,50,78,3.8,6.3,0.42,8.33,4.75,,1039.9,-5.7,7.8,-11.4,,
2015,1,4,0,50,110,5.3,7.4,0.43,7.69,4.43,,1038.5,-4.9,7.8,-10.3,,
2015,1,4,1,50,122,6.0,8.3,0.46,8.33,3.92,,1037.2,-3.9,7.8,-8.9,,
2015,1,4,2,50,124,7.1,8.8,0.56,8.33,3.39,,1035.8,-3.5,7.8,-6.6,,
2015,1,4,3,50,115,9.6,11.3,0.68,3.13,3.32,,1033.6,-3.0,7.7,-3.8,,
2015,1,4,4,50,107,11.7,14.1,1.1,4.0,3.65,,1031.8,-2.5,7.6,-3.0,,
2015,1,4,5,50,109,12.3,15.1,1.4,4.76,4.1,,1029.9,-1.9,7.6,-2.2,,
2015,1,4,6,50,108,13.4,16.4,1.93,5.56,4.58,,1028.3,-1.0,7.7,-1.3,,
2015,1,4,7,50,104,13.6,18.0,2.32,6.25,5.15,,1026.7,-0.1,7.8,-0.4,,
2015,1,4,8,50,95,13.7,16.0,2.87,6.67,5.64,,1023.7,0.2,7.9,0.1,,
2015,1,4,9,50,94,13.6,16.0,2.89,7.14,5.67,,1021.6,1.0,7.9,0.7,,
2015,1,4,10,50,97,16.1,19.4,3.04,7.14,5.72,,1017.8,1.1,8.0,0.7,,
2015,1,4,11,50,98,14.6,17.7,3.37,7.14,5.8,,1016.3,1.5,8.0,1.0,,
2015,1,4,12,50,94,11.7,13.8,3.47,7.14,5.96,,1014.8,3.2,7.9,2.8,,
2015,1,4,13,50,107,14.3,17.4,3.69,8.33,6.41,,1011.5,4.9,7.8,4.4,,
2015,1,4,14,50,108,12.4,15.4,4.27,8.33,6.85,,1009.3,6.0,7.8,5.4,,
2015,1,4,15,50,117,10.6,13.2,4.38,9.09,6.89,,1007.7,6.5,7.8,6.2,,
2015,1,4,16,50,132,8.0,9.9,3.31,9.09,6.25,,1005.5,7.7,7.9,7.5,,
2015,1,4,17,50,198,5.2,6.4,2.7,8.33,5.94,,1003.8,8.8,7.9,8.7,,
2015,1,4,18,50,225,7.3,9.1,2.14,7.69,5.87,,1004.1,8.4,7.9,8.3,,
2015,1,4,19,50,221,7.7,9.9,1.62,7.14,5.14,,1004.2,8.5,8.1,8.5,,
2015,1,4,20,50,216,8.7,10.9,1.53,7.69,5.14,,1003.7,8.3,8.2,8.2,,
2015,1,4,21,50,202,7.3,8.4,1.6,8.33,5.22,,1002.3,8.1,8.2,7.8,,
2015,1,4,22,50,206,8.7,10.8,1.8,8.33,5.68,,1001.7,7.8,8.3,7.5,,
2015,1,4,23,50,206,8.5,9.8,2.24,9.09,6.03,,1001.2,7.6,8.3,7.5,,
2015,1,5,0,50,230,6.8,8.4,2.66,8.33,6.42,,1000.8,8.0,8.3,8.0,,
2015,1,5,1,50,245,7.8,9.5,3.0,10.0,6.84,,1000.3,7.7,8.3,7.7,,
2015,1,5,2,50,237,7.6,9.0,3.17,9.09,7.23,,999.2,8.0,8.3,8.0,,
2015,1,5,3,50,225,7.6,9.8,3.16,10.0,7.39,,997.5,8.5,8.3,8.5,,
2015,1,5,4,50,244,6.0,7.7,2.59,10.0,6.73,,996.2,8.8,8.2,8.7,,
2015,1,5,5,50,251,8.5,10.8,3.13,10.0,7.38,,996.1,8.7,8.2,8.6,,
2015,1,5,6,50,230,9.1,11.7,2.71,10.0,6.96,,994.6,9.0,8.2,8.7,,
2015,1,5,7,50,241,12.7,15.1,3.07,10.0,7.11,,993.9,9.1,8.2,8.4,,
2015,1,5,8,50,266,14.8,17.5,3.04,9.09,6.19,,994.6,7.8,8.1,5.5,,
2015,1,5,9,50,274,13.2,15.9,3.27,9.09,6.46,,996.8,7.0,8.1,4.0,,
2015,1,5,10,50,276,14.5,17.9,3.25,10.0,6.31,,998.0,6.7,8.1,1.9,,
2015,1,5,11,50,277,14.6,17.9,3.46,9.09,6.26,,999.6,5.7,8.0,0.3,,
2015,1,5,12,50,295,13.2,15.4,3.36,10.0,6.17,,1001.5,4.5,8.0,-0.6,,
2015,1,5,13,50,286,17.3,20.5,3.63,9.09,6.28,,1001.9,4.1,8.0,-4.1,,
2015,1,5,14,50,287,16.1,20.8,3.75,7.69,6.5,,1002.3,3.2,8.0,-5.1,,
2015,1,5,15,50,281,13.9,17.8,3.75,7.69,6.83,,1003.0,2.8,8.0,-4.2,,
2015,1,5,16,50,297,14.1,17.4,3.66,8.33,6.49,,1003.4,1.3,8.0,-5.1,,
2015,1,5,17,50,285,16.8,20.9,3.63,10.0,6.7,,1003.6,0.7,8.0,-6.6,,
2015,1,5,18,50,294,17.7,21.5,3.56,7.14,6.48,,1005.0,-0.6,8.0,-8.7,,
2015,1,5,19,50,291,15.0,19.2,3.81,9.09,7.0,,1006.7,-1.4,8.1,-8.5,,
2015,1,5,20,50,298,16.9,20.1,3.69,9.09,6.42,,1008.2,-2.6,8.2,-9.2,,
2015,1,5,21,50,294,17.1,21.9,3.86,9.09,6.57,,1009.5,-3.8,8.1,-9.5,,
2015,1,5,22,50,298,16.2,20.1,3.93,9.09,6.59,,1011.5,-4.8,8.0,-11.7,,
2015,1,5,23,50,289,17.9,22.9,4.53,10.0,6.81,,1012.8,-5.7,8.1,-12.0,,
2015,1,6,0,50,300,17.2,21.6,4.09,9.09,6.48,,1014.5,-7.1,8.0,-12.9,,
2015,1,6,1,50,290,18.1,21.6,4.1,9.09,6.63,,1015.6,-7.9,8.0,-13.3,,
2015,1,6,2,50,293,16.5,21.1,4.3,9.09,6.63,,1016.8,-8.2,8.0,-12.5,,
2015,1,6,3,50,300,16.8,21.3,4.13,9.09,6.64,,1017.8,-9.5,7.9,-13.5,,
2015,1,6,4,50,306,16.3,20.8,3.58,8.33,6.13,,1017.8,-10.4,7.9,-13.8,,
2015,1,6,5,50,303,13.5,20.2,3.5,6.25,6.14,,1019.4,-11.2,8.0,-14.4,,
2015,1,6,6,50,301,13.1,17.6,2.91,9.09,6.11,,1021.0,-11.6,7.9,-14.6,,
2015,1,6,7,50,304,13.9,17.3,2.8,9.09,5.98,,1022.1,-12.2,7.9,-15.0,,
2015,1,6,8,50,303,16.5,20.7,2.77,7.14,5.83,,1022.2,-11.5,7.8,-14.0,,
2015,1,6,9,50,304,17.1,22.3,2.83,8.33,5.5,,1022.9,-11.6,7.8,-14.2,,
2015,1,6,10,50,298,15.7,19.1,2.95,6.67,5.6,,1023.4,-11.7,7.8,-14.0,,
2015,1,6,11,50,296,13.5,18.7,2.6,8.33,5.42,,1023.7,-11.9,7.9,-13.9,,
2015,1,6,12,50,309,14.9,17.9,2.64,8.33,5.47,,1023.6,-11.8,7.7,-14.4,,
2015,1,6,13,50,305,13.3,16.5,2.4,7.14,5.14,,1024.1,-11.9,7.7,-14.2,,
2015,1,6,14,50,308,11.2,14.9,2.26,7.69,5.08,,1023.6,-12.0,7.7,-14.1,,
2015,1,6,15,50,305,10.7,14.2,2.05,6.25,4.99,,1022.9,-12.1,7.6,-14.6,,
2015,1,6,16,50,310,9.5,12.1,2.13,5.88,5.09,,1022.0,-11.9,7.6,-14.7,,
2015,1,6,17,50,300,8.7,11.9,1.92,7.69,5.14,,1021.3,-11.2,7.6,-14.5,,
2015,1,6,18,50,307,8.1,10.8,1.57,7.14,4.85,,1020.7,-10.9,7.6,-14.5,,
2015,1,6,19,50,319,4.8,8.4,1.25,7.14,4.61,,1020.5,-10.9,7.6,-15.4,,
2015,1,6,20,50,322,5.8,8.1,1.2,10.81,4.92,,1020.1,-10.3,7.7,-15.6,,
2015,1,6,21,50,342,5.5,7.4,1.05,5.88,4.8,,1019.6,-10.0,7.7,-14.8,,
2015,1,6,22,50,342,6.1,8.9,0.95,6.67,4.73,,1019.3,-9.9,7.6,-14.8,,
2015,1,6,23,50,346,4.4,7.5,0.95,10.0,4.78,,1019.3,-10.2,7.6,-15.7,,
2015,1,7,0,50,331,4.1,6.1,0.94,10.0,5.3,,1018.5,-10.0,7.7,-14.9,,
2015,1,7,1,50,344,4.8,6.4,0.85,10.0,5.12,,1017.5,-9.6,7.7,-14.1,,
2015,1,7,2,50,22,3.9,6.0,0.79,9.09,5.42,,1016.8,-9.5,7.7,-14.4,,
2015,1,7,3,50,351,2.4,5.0,0.73,8.33,5.35,,1015.9,-9.5,7.7,-14.1,,
2015,1,7,4,50,329,2.6,5.3,0.69,10.0,5.29,,1015.2,-9.5,7.6,-13.9,,
2015,1,7,5,50,348,2.8,4.9,0.68,10.0,5.61,,1014.3,-9.1,7.6,-13.9,,
2015,1,7,6,50,355,2.2,4.1,0.58,10.81,5.3,,1013.6,-9.0,7.5,-13.8,,
2015,1,7,7,50,353,3.3,5.1,0.54,10.81,5.58,,1012.9,-8.3,7.5,-12.8,,
2015,1,7,8,50,1,3.1,4.8,0.61,10.0,6.52,,1011.7,-8.1,7.6,-13.0,,
2015,1,7,9,50,43,2.1,4.4,0.53,9.09,6.51,,1011.1,-7.9,7.6,-13.2,,
2015,1,7,10,50,37,2.5,4.1,0.54,8.33,6.45,,1010.7,-7.3,7.6,-12.4,,
2015,1,7,11,50,64,3.2,5.0,0.54,9.09,6.45,,1010.2,-6.9,7.5,-12.0,,
2015,1,7,12,50,37,2.9,4.9,0.59,9.09,6.75,,1009.6,-6.5,7.5,-11.0,,
2015,1,7,13,50,60,3.1,4.9,0.56,9.09,6.38,,1009.0,-6.7,7.5,-10.1,,
2015,1,7,14,50,94,3.8,5.9,0.58,8.33,6.2,,1007.6,-5.9,7.5,-10.2,,
2015,1,7,15,50,82,5.0,6.9,0.58,9.09,5.34,,1005.8,-5.1,7.5,-9.0,,
2015,1,7,16,50,106,2.6,3.9,0.58,8.33,4.81,,1004.1,-4.8,7.6,-9.1,,
2015,1,7,17,50,93,5.4,7.0,0.7,7.69,3.92,,1003.2,-5.3,7.6,-6.6,,
2015,1,7,18,50,56,5.6,8.7,0.93,4.0,3.81,,1003.5,-5.2,7.6,-6.4,,
2015,1,7,19,50,353,6.1,7.8,0.89,4.17,3.69,,1003.9,-5.7,7.1,-6.2,,
2015,1,7,20,50,339,6.7,9.0,0.89,4.0,3.66,,1004.7,-6.0,7.1,-6.4,,
2015,1,7,21,50,341,8.3,10.3,0.93,3.57,3.49,,1004.9,-5.6,7.4,-6.0,,
2015,1,7,22,50,332,8.8,10.6,0.89,3.23,3.5,,1005.2,-5.8,7.5,-6.9,,
2015,1,7,23,50,323,9.6,11.8,0.86,3.33,3.44,,1005.8,-5.8,7.5,-7.7,,
2015,1,8,0,50,329,10.1,12.8,0.89,3.57,3.53,,1006.5,-5.9,7.5,-9.4,,
2015,1,8,1,50,324,10.5,13.4,1.15,4.17,3.94,,1007.0,-6.2,7.5,-10.3,,
2015,1,8,2,50,323,11.4,14.7,1.37,4.17,4.15,,1007.6,-6.6,7.5,-8.8,,
2015,1,8,3,50,328,11.7,14.3,1.62,4.55,4.45,,1007.9,-8.0,7.5,-9.2,,
2015,1,8,4,50,331,13.5,16.7,1.75,5.0,4.56,,1008.7,-9.0,7.5,-9.8,,
2015,1,8,5,50,345,14.0,16.8,2.15,5.26,4.7,,1009.8,-10.4,7.5,-11.3,,
2015,1,8,6,50,336,13.0,15.9,2.31,5.56,4.87,,1011.7,-11.5,7.5,-12.7,,
2015,1,8,7,50,342,12.5,15.0,2.21,5.26,4.77,,1013.6,-13.8,7.5,-15.3,,
2015,1,8,8,50,332,10.4,14.4,2.22,5.56,4.88,,1015.2,-14.8,7.6,-16.3,,
2015,1,8,9,50,338,9.5,14.4,2.14,5.26,4.77,,1016.5,-15.7,7.6,-17.5,,
2015,1,8,10,50,349,9.5,11.7,1.87,5.26,4.49,,1017.9,-16.1,7.5,-17.9,,
2015,1,8,11,50,325,8.2,10.6,1.49,5.0,4.22,,1019.6,-17.1,7.5,-19.0,,
2015,1,8,12,50,335,8.0,10.8,1.32,4.76,4.15,,1020.9,-17.4,7.5,-19.2,,
2015,1,8,13,50,322,7.5,9.7,1.34,4.55,4.15,,1021.8,-17.3,7.5,-19.3,,
2015,1,8,14,50,319,6.4,8.3,1.32,4.76,4.18,,1022.0,-17.5,7.5,-19.3,,
2015,1,8,15,50,312,5.8,7.8,1.1,4.17,4.16,,1021.6,-16.7,7.4,-18.5,,
2015,1,8,16,50,310,6.1,8.7,1.05,4.0,4.08,,1020.8,-16.0,7.4,-17.6,,
2015,1,8,17,50,296,5.4,7.9,0.89,4.17,4.06,,1020.7,-15.3,7.4,-17.0,,
2015,1,8,18,50,303,8.3,11.3,1.02,4.35,4.01,,1020.6,-14.0,7.3,-15.5,,
2015,1,8,19,50,298,7.3,10.4,0.92,4.17,3.93,,1021.1,-12.6,7.2,-13.9,,
2015,1,8,20,50,293,7.8,11.6,0.88,4.17,3.96,,1021.6,-12.0,7.3,-13.2,,
2015,1,8,21,50,297,7.8,10.2,0.81,3.85,3.87,,1022.2,-11.6,7.4,-12.9,,
2015,1,8,22,50,262,7.7,10.5,0.83,3.7,3.83,,1022.7,-10.4,7.4,-11.3,,
2015,1,8,23,50,267,8.8,12.6,0.88,4.17,3.92,,1022.6,-8.8,7.3,-9.5,,
2015,1,9,0,50,267,9.6,12.0,1.11,4.76,4.13,,1022.3,-7.6,7.3,-8.2,,
2015,1,9,1,50,280,9.2,12.4,1.25,5.26,4.23,,1022.4,-7.0,7.3,-7.5,,
2015,1,9,2,50,283,8.6,10.7,1.2,5.26,4.35,,1021.8,-6.3,7.4,-6.8,,
2015,1,9,3,50,256,7.7,9.9,1.43,5.26,4.35,,1021.3,-5.2,7.4,-6.8,,
2015,1,9,4,50,249,6.7,9.2,1.18,5.26,4.44,,1020.6,-3.9,7.5,-5.3,,
2015,1,9,5,50,236,12.2,16.3,1.2,5.26,4.09,,1019.5,-1.7,7.4,-4.4,,
2015,1,9,6,50,232,12.6,15.4,1.74,5.88,4.54,,1018.8,-1.1,7.4,-3.7,,
2015,1,9,7,50,215,12.7,16.4,2.03,6.67,4.9,,1017.9,0.1,7.4,-4.1,,
2015,1,9,8,50,206,14.2,17.6,2.62,7.14,5.72,,1015.8,1.4,7.5,-2.6,,
2015,1,9,9,50,213,14.7,19.2,3.06,7.69,6.0,,1014.6,2.1,7.5,-1.4,,
2015,1,9,10,50,220,15.1,20.0,3.3,7.69,6.12,,1013.2,2.8,7.3,-1.0,,
2015,1,9,11,50,226,17.1,22.4,3.9,8.33,6.6,,1012.2,3.8,7.4,0.0,,
2015,1,9,12,50,229,16.6,21.4,4.26,9.09,6.69,,1012.1,3.8,7.4,-0.1,,
2015,1,9,13,50,230,16.8,21.6,5.02,9.09,7.09,,1011.0,3.6,7.5,1.7,,
2015,1,9,14,50,232,19.3,24.2,5.61,9.09,7.36,,1010.3,3.6,7.5,1.7,,
2015,1,9,15,50,234,18.0,22.6,5.19,9.09,7.2,,1007.4,4.9,7.5,1.5,,
2015,1,9,16,50,263,12.7,16.0,,,,,1007.0,1.3,7.6,1.0,,
2015,1,9,17,50,249,15.3,20.1,5.38,10.81,7.55,,1006.1,2.3,7.6,1.3,,
2015,1,9,18,50,275,15.4,18.5,4.73,10.81,7.3,,1006.9,-1.2,7.6,-2.6,,
2015,1,9,19,50,268,14.3,17.4,5.0,10.0,7.69,,1007.8,-0.1,7.4,-4.2,,
2015,1,9,20,50,265,11.2,14.5,4.42,10.81,7.66,,1009.0,-0.7,7.5,-7.0,,
2015,1,9,21,50,281,9.8,13.1,3.76,10.81,7.67,,1009.9,-0.7,7.4,-6.7,,
2015,1,9,22,50,265,9.3,12.2,3.83,10.0,7.97,,1011.5,-0.5,7.5,-7.6,,
2015,1,9,23,50,262,10.1,13.5,3.71,10.81,7.43,,1012.6,-0.7,7.4,-7.4,,
2015,1,10,0,50,261,9.7,12.1,3.4,10.0,7.17,,1013.4,-0.6,7.2,-8.4,,
2015,1,10,1,50,269,10.1,13.2,3.27,10.0,6.91,,1013.7,-0.3,7.2,-9.9,,
2015,1,10,2,50,283,10.5,14.3,3.32,10.0,6.87,,1014.2,-0.6,7.2,-10.8,,
2015,1,10,3,50,287,11.3,13.8,3.23,10.0,6.48,,1015.2,-1.7,7.4,-9.7,,
2015,1,10,4,50,291,9.8,12.3,3.17,9.09,6.68,,1015.7,-2.3,7.4,-10.9,,
2015,1,10,5,50,296,10.0,13.2,2.97,10.0,6.63,,1016.4,-2.3,7.3,-11.1,,
2015,1,10,6,50,295,9.6,13.1,2.68,10.0,6.4,,1017.2,-2.5,7.3,-11.8,,
2015,1,10,7,50,290,8.8,11.3,2.71,9.09,6.87,,1017.8,-2.4,7.3,-10.7,,
2015,1,10,8,50,312,8.5,11.4,2.38,10.81,6.62,,1018.0,-2.6,7.3,-11.2,,
2015,1,10,9,50,309,7.2,10.3,2.26,9.09,6.52,,1018.8,-2.8,7.3,-10.7,,
2015,1,10,10,50,322,8.3,10.4,2.0,9.09,6.04,,1019.5,-3.7,7.3,-10.5,,
2015,1,10,11,50,329,8.3,10.5,2.28,8.33,6.6,,1020.3,-4.5,7.3,-12.4,,
2015,1,10,12,50,323,8.4,10.5,2.02,11.43,6.07,,1021.5,-4.6,7.3,-12.8,,
2015,1,10,13,50,324,8.5,10.8,2.24,11.43,6.45,,1022.5,-4.8,7.3,-12.5,,
2015,1,10,14,50,330,6.9,9.7,2.28,10.81,6.54,,1023.3,-5.4,7.3,-13.6,,
2015,1,10,15,50,323,7.7,11.0,2.04,10.81,6.37,,1022.9,-5.1,7.3,-12.6,,
2015,1,10,16,50,312,9.2,11.8,1.86,10.81,6.0,,1022.3,-4.6,7.2,-12.8,,
2015,1,10,17,50,310,8.5,11.3,2.17,10.0,6.37,,1022.2,-4.3,7.1,-11.2,,
2015,1,10,18,50,289,7.9,10.5,1.95,11.43,6.38,,1022.5,-4.1,7.1,-10.4,,
2015,1,10,19,50,278,9.8,12.9,2.06,11.43,6.2,,1023.0,-3.2,7.2,-10.7,,
2015,1,10,20,50,286,7.2,11.2,1.83,10.81,5.77,,1023.8,-3.5,7.2,-10.7,,
2015,1,10,21,50,278,7.3,9.6,1.74,11.43,5.63,,1024.6,-3.3,7.2,-11.3,,
2015,1,10,22,50,295,7.1,10.0,1.63,10.0,5.84,,1025.5,-3.5,7.2,-11.6,,
2015,1,10,23,50,307,7.7,10.6,1.66,10.81,6.21,,1026.3,-3.7,7.3,-11.6,,
2015,1,11,0,50,297,8.1,10.6,1.55,10.81,5.34,,1027.0,-4.1,7.3,-12.7,,
2015,1,11,1,50,304,8.0,10.1,1.65,10.0,5.3,,1027.5,-4.2,7.3,-12.7,,
2015,1,11,2,50,309,8.5,11.3,1.71,10.0,5.2,,1027.6,-4.4,7.3,-12.4,,
2015,1,11,3,50,294,7.5,10.2,1.75,10.0,5.52,,1027.9,-4.2,7.3,-12.1,,
2015,1,11,4,50,298,8.7,10.8,1.73,10.0,5.37,,1028.2,-4.2,7.3,-11.9,,
2015,1,11,5,50,286,7.9,10.5,1.69,9.09,5.42,,1028.7,-4.4,7.2,-12.3,,
2015,1,11,6,50,278,8.1,11.2,1.63,9.09,5.47,,1029.3,-4.2,7.2,-12.2,,
2015,1,11,7,50,274,9.5,11.7,1.54,10.0,5.25,,1029.4,-3.5,7.2,-10.2,,
2015,1,11,8,50,288,7.8,10.1,1.64,9.09,5.32,,1029.8,-3.5,7.2,-12.3,,
2015,1,11,9,50,296,9.3,12.5,1.55,10.0,5.02,,1030.6,-3.4,7.2,-11.1,,
2015,1,11,10,50,292,10.8,14.4,1.65,6.25,4.92,,1031.8,-3.6,7.1,-10.4,,
2015,1,11,11,50,297,9.8,12.8,1.7,6.25,5.17,,1032.5,-3.5,7.2,-10.1,,
