#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 02 10 50 269 11.5 13.8  2.66  8.33  6.03 999 1009.6   2.9   7.9  -4.3 99.0 99.00
2015 01 02 11 50 276 10.0 12.2  2.98  9.09  6.38 999 1010.5   2.7   7.9  -4.8 99.0 99.00
2015 01 02 12 50 285 11.3 14.0  3.36  9.09  6.80 999 1011.6   2.7   7.9  -5.7 99.0 99.00
2015 01 02 13 50 297 10.3 12.8  3.11  9.09  6.68 999 1012.7   2.4   8.0  -4.7 99.0 99.00
2015 01 02 14 50 280 10.1 12.2  2.39  9.09  6.20 999 1012.8   2.0   7.9  -5.7 99.0 99.00
2015 01 02 15 50 286  9.8 12.9  2.52  9.09  6.49 999 1012.7   1.9   7.9  -4.6 99.0 99.00
2015 01 02 16 50 296 11.1 14.1  2.47  9.09  6.44 999 1012.4   1.6   7.9  -5.6 99.0 99.00
2015 01 02 17 50 293 12.7 15.7  2.65  9.09  6.34 999 1012.8   1.6   7.9  -6.5 99.0 99.00
2015 01 02 18 50 293 12.3 16.0  2.87  8.33  6.15 999 1013.6   1.6   8.0  -7.2 99.0 99.00
2015 01 02 19 50 290 12.9 17.0  2.86  8.33  5.99 999 1014.6   1.2   8.0  -7.7 99.0 99.00
2015 01 02 20 50 292 14.2 18.1  2.93  9.09  5.72 999 1015.6   1.0   8.0  -8.6 99.0 99.00
2015 01 02 21 50 296 13.1 15.2  2.85  7.14  5.57 999 1017.3   0.3   8.0  -9.0 99.0 99.00
2015 01 02 22 50 297 14.5 17.3  2.88  7.69  5.68 999 1018.4  -0.3   7.9 -10.0 99.0 99.00
2015 01 02 23 50 301 14.6 17.9  2.82  8.33  5.53 999 1019.6  -1.2   7.9 -11.5 99.0 99.00
2015 01 03 00 50 310 12.8 15.5  2.72  8.33  5.56 999 1021.3  -1.8   7.9 -11.2 99.0 99.00
2015 01 03 01 50 313 11.9 15.9  2.80  8.33  5.84 999 1023.0  -3.0   7.8 -11.2 99.0 99.00
2015 01 03 02 50 310 11.7 14.7  2.61  8.33  5.55 999 1024.8  -3.9   7.8 -11.9 99.0 99.00
2015 01 03 03 50 306 14.0 17.3  2.53  8.33  5.49 999 1025.8  -4.5   7.8 -12.4 99.0 99.00
2015 01 03 04 50 306 12.9 17.3  2.39  8.33  5.25 999 1027.4  -5.4   7.8 -12.8 99.0 99.00
2015 01 03 05 50 313 12.3 16.1  1.95  7.69  5.06 999 1029.0  -6.1   7.8 -12.8 99.0 99.00
2015 01 03 06 50 305 13.0 16.3  2.09  7.69  5.05 999 1030.5  -6.2   7.8 -13.0 99.0 99.00
2015 01 03 07 50 315 11.5 15.6  1.98  7.69  4.88 999 1031.8  -7.0   7.8 -12.9 99.0 99.00
2015 01 03 08 50 321 11.7 15.4  1.90  7.69  4.76 999 1032.9  -7.7   7.8 -13.5 99.0 99.00
2015 01 03 09 50 323 12.1 15.1  1.81  7.69  4.58 999 1033.5  -8.3   7.8 -13.8 99.0 99.00
2015 01 03 10 50 326 10.2 13.8  1.67  4.55  4.60 999 1035.0  -8.8   7.7 -13.4 99.0 99.00
2015 01 03 11 50 328 10.4 13.3  1.61  5.00  4.62 999 1036.1  -9.6   7.7 -13.9 99.0 99.00
2015 01 03 12 50 326  9.5 12.4  1.41  4.35  4.44 999 1037.3  -9.8   7.7 -13.8 99.0 99.00
2015 01 03 13 50 336  7.8 10.9  1.35  4.55  4.40 999 1038.8  -9.7   7.7 -13.4 99.0 99.00
2015 01 03 14 50 338  7.4  9.1  1.24  4.55  4.30 999 1039.0 -10.1   7.7 -15.4 99.0 99.00
2015 01 03 15 50 331  7.3  9.8  1.14  4.00  4.02 999 1038.9  -9.5   7.7 -14.0 99.0 99.00
2015 01 03 16 50 330  5.4  7.9  0.95  3.85  4.00 999 1038.3  -9.2   7.7 -15.0 99.0 99.00
2015 01 03 17 50 357  6.4  8.7  0.77  3.33  3.76 999 1038.3  -8.5   7.7 -14.3 99.0 99.00
2015 01 03 18 50  15  4.2  6.4  0.62 10.00  3.78 999 1039.6  -8.3   7.7 -14.7 99.0 99.00
2015 01 03 19 50  32  2.9  4.4  0.51  9.09  3.78 999 1039.9  -7.8   7.8 -14.2 99.0 99.00
2015 01 03 20 50  41  1.9  3.6  0.50  9.09  4.22 999 1039.9  -7.5   7.8 -15.3 99.0 99.00
2015 01 03 21 50  42  3.1  4.5  0.45  9.09  4.55 999 1039.7  -6.8   7.8 -13.6 99.0 99.00
2015 01 03 22 50  76  4.2  6.1  0.46  8.33  5.00 999 1039.3  -6.3   7.7 -12.9 99.0 99.00
2015 01 03 23 50  78  3.8  6.3  0.42  8.33  4.75 999 1039.9  -5.7   7.8 -11.4 99.0 99.00
2015 01 04 00 50 110  5.3  7.4  0.43  7.69  4.43 999 1038.5  -4.9   7.8 -10.3 99.0 99.00
2015 01 04 01 50 122  6.0  8.3  0.46  8.33  3.92 999 1037.2  -3.9   7.8  -8.9 99.0 99.00
2015 01 04 02 50 124  7.1  8.8  0.56  8.33  3.39 999 1035.8  -3.5   7.8  -6.6 99.0 99.00
2015 01 04 03 50 115  9.6 11.3  0.68  3.13  3.32 999 1033.6  -3.0   7.7  -3.8 99.0 99.00
2015 01 04 04 50 107 11.7 14.1  1.10  4.00  3.65 999 1031.8  -2.5   7.6  -3.0 99.0 99.00
2015 01 04 05 50 109 12.3 15.1  1.40  4.76  4.10 999 1029.9  -1.9   7.6  -2.2 99.0 99.00
2015 01 04 06 50 108 13.4 16.4  1.93  5.56  4.58 999 1028.3  -1.0   7.7  -1.3 99.0 99.00
2015 01 04 07 50 104 13.6 18.0  2.32  6.25  5.15 999 1026.7  -0.1   7.8  -0.4 99.0 99.00
2015 01 04 08 50  95 13.7 16.0  2.87  6.67  5.64 999 1023.7   0.2   7.9   0.1 99.0 99.00
2015 01 04 09 50  94 13.6 16.0  2.89  7.14  5.67 999 1021.6   1.0   7.9   0.7 99.0 99.00
2015 01 04 10 50  97 16.1 19.4  3.04  7.14  5.72 999 1017.8   1.1   8.0   0.7 99.0 99.00
2015 01 04 11 50  98 14.6 17.7  3.37  7.14  5.80 999 1016.3   1.5   8.0   1.0 99.0 99.00
2015 01 04 12 50  94 11.7 13.8  3.47  7.14  5.96 999 1014.8   3.2   7.9   2.8 99.0 99.00
2015 01 04 13 50 107 14.3 17.4  3.69  8.33  6.41 999 1011.5   4.9   7.8   4.4 99.0 99.00
2015 01 04 14 50 108 12.4 15.4  4.27  8.33  6.85 999 1009.3   6.0   7.8   5.4 99.0 99.00
2015 01 04 15 50 117 10.6 13.2  4.38  9.09  6.89 999 1007.7   6.5   7.8   6.2 99.0 99.00
2015 01 04 16 50 132  8.0  9.9  3.31  9.09  6.25 999 1005.5   7.7   7.9   7.5 99.0 99.00
2015 01 04 17 50 198  5.2  6.4  2.70  8.33  5.94 999 1003.8   8.8   7.9   8.7 99.0 99.00
2015 01 04 18 50 225  7.3  9.1  2.14  7.69  5.87 999 1004.1   8.4   7.9   8.3 99.0 99.00
2015 01 04 19 50 221  7.7  9.9  1.62  7.14  5.14 999 1004.2   8.5   8.1   8.5 99.0 99.00
2015 01 04 20 50 216  8.7 10.9  1.53  7.69  5.14 999 1003.7   8.3   8.2   8.2 99.0 99.00
2015 01 04 21 50 202  7.3  8.4  1.60  8.33  5.22 999 1002.3   8.1   8.2   7.8 99.0 99.00
2015 01 04 22 50 206  8.7 10.8  1.80  8.33  5.68 999 1001.7   7.8   8.3   7.5 99.0 99.00
2015 01 04 23 50 206  8.5  9.8  2.24  9.09  6.03 999 1001.2   7.6   8.3   7.5 99.0 99.00
2015 01 05 00 50 230  6.8  8.4  2.66  8.33  6.42 999 1000.8   8.0   8.3   8.0 99.0 99.00
2015 01 05 01 50 245  7.8  9.5  3.00 10.00  6.84 999 1000.3   7.7   8.3   7.7 99.0 99.00
2015 01 05 02 50 237  7.6  9.0  3.17  9.09  7.23 999  999.2   8.0   8.3   8.0 99.0 99.00
2015 01 05 03 50 225  7.6  9.8  3.16 10.00  7.39 999  997.5   8.5   8.3   8.5 99.0 99.00
2015 01 05 04 50 244  6.0  7.7  2.59 10.00  6.73 999  996.2   8.8   8.2   8.7 99.0 99.00
2015 01 05 05 50 251  8.5 10.8  3.13 10.00  7.38 999  996.1   8.7   8.2   8.6 99.0 99.00
2015 01 05 06 50 230  9.1 11.7  2.71 10.00  6.96 999  994.6   9.0   8.2   8.7 99.0 99.00
2015 01 05 07 50 241 12.7 15.1  3.07 10.00  7.11 999  993.9   9.1   8.2   8.4 99.0 99.00
2015 01 05 08 50 266 14.8 17.5  3.04  9.09  6.19 999  994.6   7.8   8.1   5.5 99.0 99.00
2015 01 05 09 50 274 13.2 15.9  3.27  9.09  6.46 999  996.8   7.0   8.1   4.0 99.0 99.00
2015 01 05 10 50 276 14.5 17.9  3.25 10.00  6.31 999  998.0   6.7   8.1   1.9 99.0 99.00
2015 01 05 11 50 277 14.6 17.9  3.46  9.09  6.26 999  999.6   5.7   8.0   0.3 99.0 99.00
2015 01 05 12 50 295 13.2 15.4  3.36 10.00  6.17 999 1001.5   4.5   8.0  -0.6 99.0 99.00
2015 01 05 13 50 286 17.3 20.5  3.63  9.09  6.28 999 1001.9   4.1   8.0  -4.1 99.0 99.00
2015 01 05 14 50 287 16.1 20.8  3.75  7.69  6.50 999 1002.3   3.2   8.0  -5.1 99.0 99.00
2015 01 05 15 50 281 13.9 17.8  3.75  7.69  6.83 999 1003.0   2.8   8.0  -4.2 99.0 99.00
2015 01 05 16 50 297 14.1 17.4  3.66  8.33  6.49 999 1003.4   1.3   8.0  -5.1 99.0 99.00
2015 01 05 17 50 285 16.8 20.9  3.63 10.00  6.70 999 1003.6   0.7   8.0  -6.6 99.0 99.00
2015 01 05 18 50 294 17.7 21.5  3.56  7.14  6.48 999 1005.0  -0.6   8.0  -8.7 99.0 99.00
2015 01 05 19 50 291 15.0 19.2  3.81  9.09  7.00 999 1006.7  -1.4   8.1  -8.5 99.0 99.00
2015 01 05 20 50 298 16.9 20.1  3.69  9.09  6.42 999 1008.2  -2.6   8.2  -9.2 99.0 99.00
2015 01 05 21 50 294 17.1 21.9  3.86  9.09  6.57 999 1009.5  -3.8   8.1  -9.5 99.0 99.00
2015 01 05 22 50 298 16.2 20.1  3.93  9.09  6.59 999 1011.5  -4.8   8.0 -11.7 99.0 99.00
2015 01 05 23 50 289 17.9 22.9  4.53 10.00  6.81 999 1012.8  -5.7   8.1 -12.0 99.0 99.00
2015 01 06 00 50 300 17.2 21.6  4.09  9.09  6.48 999 1014.5  -7.1   8.0 -12.9 99.0 99.00
2015 01 06 01 50 290 18.1 21.6  4.10  9.09  6.63 999 1015.6  -7.9   8.0 -13.3 99.0 99.00
2015 01 06 02 50 293 16.5 21.1  4.30  9.09  6.63 999 1016.8  -8.2   8.0 -12.5 99.0 99.00
2015 01 06 03 50 300 16.8 21.3  4.13  9.09  6.64 999 1017.8  -9.5   7.9 -13.5 99.0 99.00
2015 01 06 04 50 306 16.3 20.8  3.58  8.33  6.13 999 1017.8 -10.4   7.9 -13.8 99.0 99.00
2015 01 06 05 50 303 13.5 20.2  3.50  6.25  6.14 999 1019.4 -11.2   8.0 -14.4 99.0 99.00
2015 01 06 06 50 301 13.1 17.6  2.91  9.09  6.11 999 1021.0 -11.6   7.9 -14.6 99.0 99.00
2015 01 06 07 50 304 13.9 17.3  2.80  9.09  5.98 999 1022.1 -12.2   7.9 -15.0 99.0 99.00
2015 01 06 08 50 303 16.5 20.7  2.77  7.14  5.83 999 1022.2 -11.5   7.8 -14.0 99.0 99.00
2015 01 06 09 50 304 17.1 22.3  2.83  8.33  5.50 999 1022.9 -11.6   7.8 -14.2 99.0 99.00
2015 01 06 10 50 298 15.7 19.1  2.95  6.67  5.60 999 1023.4 -11.7   7.8 -14.0 99.0 99.00
2015 01 06 11 50 296 13.5 18.7  2.60  8.33  5.42 999 1023.7 -11.9   7.9 -13.9 99.0 99.00
2015 01 06 12 50 309 14.9 17.9  2.64  8.33  5.47 999 1023.6 -11.8   7.7 -14.4 99.0 99.00
2015 01 06 13 50 305 13.3 16.5  2.40  7.14  5.14 999 1024.1 -11.9   7.7 -14.2 99.0 99.00
2015 01 06 14 50 308 11.2 14.9  2.26  7.69  5.08 999 1023.6 -12.0   7.7 -14.1 99.0 99.00
2015 01 06 15 50 305 10.7 14.2  2.05  6.25  4.99 999 1022.9 -12.1   7.6 -14.6 99.0 99.00
2015 01 06 16 50 310  9.5 12.1  2.13  5.88  5.09 999 1022.0 -11.9   7.6 -14.7 99.0 99.00
2015 01 06 17 50 300  8.7 11.9  1.92  7.69  5.14 999 1021.3 -11.2   7.6 -14.5 99.0 99.00
2015 01 06 18 50 307  8.1 10.8  1.57  7.14  4.85 999 1020.7 -10.9   7.6 -14.5 99.0 99.00
2015 01 06 19 50 319  4.8  8.4  1.25  7.14  4.61 999 1020.5 -10.9   7.6 -15.4 99.0 99.00
2015 01 06 20 50 322  5.8  8.1  1.20 10.81  4.92 999 1020.1 -10.3   7.7 -15.6 99.0 99.00
2015 01 06 21 50 342  5.5  7.4  1.05  5.88  4.80 999 1019.6 -10.0   7.7 -14.8 99.0 99.00
2015 01 06 22 50 342  6.1  8.9  0.95  6.67  4.73 999 1019.3  -9.9   7.6 -14.8 99.0 99.00
2015 01 06 23 50 346  4.4  7.5  0.95 10.00  4.78 999 1019.3 -10.2   7.6 -15.7 99.0 99.00
2015 01 07 00 50 331  4.1  6.1  0.94 10.00  5.30 999 1018.5 -10.0   7.7 -14.9 99.0 99.00
2015 01 07 01 50 344  4.8  6.4  0.85 10.00  5.12 999 1017.5  -9.6   7.7 -14.1 99.0 99.00
2015 01 07 02 50  22  3.9  6.0  0.79  9.09  5.42 999 1016.8  -9.5   7.7 -14.4 99.0 99.00
2015 01 07 03 50 351  2.4  5.0  0.73  8.33  5.35 999 1015.9  -9.5   7.7 -14.1 99.0 99.00
2015 01 07 04 50 329  2.6  5.3  0.69 10.00  5.29 999 1015.2  -9.5   7.6 -13.9 99.0 99.00
2015 01 07 05 50 348  2.8  4.9  0.68 10.00  5.61 999 1014.3  -9.1   7.6 -13.9 99.0 99.00
2015 01 07 06 50 355  2.2  4.1  0.58 10.81  5.30 999 1013.6  -9.0   7.5 -13.8 99.0 99.00
2015 01 07 07 50 353  3.3  5.1  0.54 10.81  5.58 999 1012.9  -8.3   7.5 -12.8 99.0 99.00
2015 01 07 08 50   1  3.1  4.8  0.61 10.00  6.52 999 1011.7  -8.1   7.6 -13.0 99.0 99.00
2015 01 07 09 50  43  2.1  4.4  0.53  9.09  6.51 999 1011.1  -7.9   7.6 -13.2 99.0 99.00
2015 01 07 10 50  37  2.5  4.1  0.54  8.33  6.45 999 1010.7  -7.3   7.6 -12.4 99.0 99.00
2015 01 07 11 50  64  3.2  5.0  0.54  9.09  6.45 999 1010.2  -6.9   7.5 -12.0 99.0 99.00
2015 01 07 12 50  37  2.9  4.9  0.59  9.09  6.75 999 1009.6  -6.5   7.5 -11.0 99.0 99.00
2015 01 07 13 50  60  3.1  4.9  0.56  9.09  6.38 999 1009.0  -6.7   7.5 -10.1 99.0 99.00
2015 01 07 14 50  94  3.8  5.9  0.58  8.33  6.20 999 1007.6  -5.9   7.5 -10.2 99.0 99.00
2015 01 07 15 50  82  5.0  6.9  0.58  9.09  5.34 999 1005.8  -5.1   7.5  -9.0 99.0 99.00
2015 01 07 16 50 106  2.6  3.9  0.58  8.33  4.81 999 1004.1  -4.8   7.6  -9.1 99.0 99.00
2015 01 07 17 50  93  5.4  7.0  0.70  7.69  3.92 999 1003.2  -5.3   7.6  -6.6 99.0 99.00
2015 01 07 18 50  56  5.6  8.7  0.93  4.00  3.81 999 1003.5  -5.2   7.6  -6.4 99.0 99.00
2015 01 07 19 50 353  6.1  7.8  0.89  4.17  3.69 999 1003.9  -5.7   7.1  -6.2 99.0 99.00
2015 01 07 20 50 339  6.7  9.0  0.89  4.00  3.66 999 1004.7  -6.0   7.1  -6.4 99.0 99.00
2015 01 07 21 50 341  8.3 10.3  0.93  3.57  3.49 999 1004.9  -5.6   7.4  -6.0 99.0 99.00
2015 01 07 22 50 332  8.8 10.6  0.89  3.23  3.50 999 1005.2  -5.8   7.5  -6.9 99.0 99.00
2015 01 07 23 50 323  9.6 11.8  0.86  3.33  3.44 999 1005.8  -5.8   7.5  -7.7 99.0 99.00
2015 01 08 00 50 329 10.1 12.8  0.89  3.57  3.53 999 1006.5  -5.9   7.5  -9.4 99.0 99.00
2015 01 08 01 50 324 10.5 13.4  1.15  4.17  3.94 999 1007.0  -6.2   7.5 -10.3 99.0 99.00
2015 01 08 02 50 323 11.4 14.7  1.37  4.17  4.15 999 1007.6  -6.6   7.5  -8.8 99.0 99.00
2015 01 08 03 50 328 11.7 14.3  1.62  4.55  4.45 999 1007.9  -8.0   7.5  -9.2 99.0 99.00
2015 01 08 04 50 331 13.5 16.7  1.75  5.00  4.56 999 1008.7  -9.0   7.5  -9.8 99.0 99.00
2015 01 08 05 50 345 14.0 16.8  2.15  5.26  4.70 999 1009.8 -10.4   7.5 -11.3 99.0 99.00
2015 01 08 06 50 336 13.0 15.9  2.31  5.56  4.87 999 1011.7 -11.5   7.5 -12.7 99.0 99.00
2015 01 08 07 50 342 12.5 15.0  2.21  5.26  4.77 999 1013.6 -13.8   7.5 -15.3 99.0 99.00
2015 01 08 08 50 332 10.4 14.4  2.22  5.56  4.88 999 1015.2 -14.8   7.6 -16.3 99.0 99.00
2015 01 08 09 50 338  9.5 14.4  2.14  5.26  4.77 999 1016.5 -15.7   7.6 -17.5 99.0 99.00
2015 01 08 10 50 349  9.5 11.7  1.87  5.26  4.49 999 1017.9 -16.1   7.5 -17.9 99.0 99.00
2015 01 08 11 50 325  8.2 10.6  1.49  5.00  4.22 999 1019.6 -17.1   7.5 -19.0 99.0 99.00
2015 01 08 12 50 335  8.0 10.8  1.32  4.76  4.15 999 1020.9 -17.4   7.5 -19.2 99.0 99.00
2015 01 08 13 50 322  7.5  9.7  1.34  4.55  4.15 999 1021.8 -17.3   7.5 -19.3 99.0 99.00
2015 01 08 14 50 319  6.4  8.3  1.32  4.76  4.18 999 1022.0 -17.5   7.5 -19.3 99.0 99.00
2015 01 08 15 50 312  5.8  7.8  1.10  4.17  4.16 999 1021.6 -16.7   7.4 -18.5 99.0 99.00
2015 01 08 16 50 310  6.1  8.7  1.05  4.00  4.08 999 1020.8 -16.0   7.4 -17.6 99.0 99.00
2015 01 08 17 50 296  5.4  7.9  0.89  4.17  4.06 999 1020.7 -15.3   7.4 -17.0 99.0 99.00
2015 01 08 18 50 303  8.3 11.3  1.02  4.35  4.01 999 1020.6 -14.0   7.3 -15.5 99.0 99.00
2015 01 08 19 50 298  7.3 10.4  0.92  4.17  3.93 999 1021.1 -12.6   7.2 -13.9 99.0 99.00
2015 01 08 20 50 293  7.8 11.6  0.88  4.17  3.96 999 1021.6 -12.0   7.3 -13.2 99.0 99.00
2015 01 08 21 50 297  7.8 10.2  0.81  3.85  3.87 999 1022.2 -11.6   7.4 -12.9 99.0 99.00
2015 01 08 22 50 262  7.7 10.5  0.83  3.70  3.83 999 1022.7 -10.4   7.4 -11.3 99.0 99.00
2015 01 08 23 50 267  8.8 12.6  0.88  4.17  3.92 999 1022.6  -8.8   7.3  -9.5 99.0 99.00
2015 01 09 00 50 267  9.6 12.0  1.11  4.76  4.13 999 1022.3  -7.6   7.3  -8.2 99.0 99.00
2015 01 09 01 50 280  9.2 12.4  1.25  5.26  4.23 999 1022.4  -7.0   7.3  -7.5 99.0 99.00
2015 01 09 02 50 283  8.6 10.7  1.20  5.26  4.35 999 1021.8  -6.3   7.4  -6.8 99.0 99.00
2015 01 09 03 50 256  7.7  9.9  1.43  5.26  4.35 999 1021.3  -5.2   7.4  -6.8 99.0 99.00
2015 01 09 04 50 249  6.7  9.2  1.18  5.26  4.44 999 1020.6  -3.9   7.5  -5.3 99.0 99.00
2015 01 09 05 50 236 12.2 16.3  1.20  5.26  4.09 999 1019.5  -1.7   7.4  -4.4 99.0 99.00
2015 01 09 06 50 232 12.6 15.4  1.74  5.88  4.54 999 1018.8  -1.1   7.4  -3.7 99.0 99.00
2015 01 09 07 50 215 12.7 16.4  2.03  6.67  4.90 999 1017.9   0.1   7.4  -4.1 99.0 99.00
2015 01 09 08 50 206 14.2 17.6  2.62  7.14  5.72 999 1015.8   1.4   7.5  -2.6 99.0 99.00
2015 01 09 09 50 213 14.7 19.2  3.06  7.69  6.00 999 1014.6   2.1   7.5  -1.4 99.0 99.00
2015 01 09 10 50 220 15.1 20.0  3.30  7.69  6.12 999 1013.2   2.8   7.3  -1.0 99.0 99.00
2015 01 09 11 50 226 17.1 22.4  3.90  8.33  6.60 999 1012.2   3.8   7.4   0.0 99.0 99.00
2015 01 09 12 50 229 16.6 21.4  4.26  9.09  6.69 999 1012.1   3.8   7.4  -0.1 99.0 99.00
2015 01 09 13 50 230 16.8 21.6  5.02  9.09  7.09 999 1011.0   3.6   7.5   1.7 99.0 99.00
2015 01 09 14 50 232 19.3 24.2  5.61  9.09  7.36 999 1010.3   3.6   7.5   1.7 99.0 99.00
2015 01 09 15 50 234 18.0 22.6  5.19  9.09  7.20 999 1007.4   4.9   7.5   1.5 99.0 99.00
2015 01 09 16 50 263 12.7 16.0 99.00 99.00 99.00 999 1007.0   1.3   7.6   1.0 99.0 99.00
2015 01 09 17 50 249 15.3 20.1  5.38 10.81  7.55 999 1006.1   2.3   7.6   1.3 99.0 99.00
2015 01 09 18 50 275 15.4 18.5  4.73 10.81  7.30 999 1006.9  -1.2   7.6  -2.6 99.0 99.00
2015 01 09 19 50 268 14.3 17.4  5.00 10.00  7.69 999 1007.8  -0.1   7.4  -4.2 99.0 99.00
2015 01 09 20 50 265 11.2 14.5  4.42 10.81  7.66 999 1009.0  -0.7   7.5  -7.0 99.0 99.00
2015 01 09 21 50 281  9.8 13.1  3.76 10.81  7.67 999 1009.9  -0.7   7.4  -6.7 99.0 99.00
2015 01 09 22 50 265  9.3 12.2  3.83 10.00  7.97 999 1011.5  -0.5   7.5  -7.6 99.0 99.00
2015 01 09 23 50 262 10.1 13.5  3.71 10.81  7.43 999 1012.6  -0.7   7.4  -7.4 99.0 99.00
2015 01 10 00 50 261  9.7 12.1  3.40 10.00  7.17 999 1013.4  -0.6   7.2  -8.4 99.0 99.00
2015 01 10 01 50 269 10.1 13.2  3.27 10.00  6.91 999 1013.7  -0.3   7.2  -9.9 99.0 99.00
2015 01 10 02 50 283 10.5 14.3  3.32 10.00  6.87 999 1014.2  -0.6   7.2 -10.8 99.0 99.00
2015 01 10 03 50 287 11.3 13.8  3.23 10.00  6.48 999 1015.2  -1.7   7.4  -9.7 99.0 99.00
2015 01 10 04 50 291  9.8 12.3  3.17  9.09  6.68 999 1015.7  -2.3   7.4 -10.9 99.0 99.00
2015 01 10 05 50 296 10.0 13.2  2.97 10.00  6.63 999 1016.4  -2.3   7.3 -11.1 99.0 99.00
2015 01 10 06 50 295  9.6 13.1  2.68 10.00  6.40 999 1017.2  -2.5   7.3 -11.8 99.0 99.00
