#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_mi,TIDE_ft
2011,11,10,18,50,68,1.5,2.0,0.0,,4.28,,1010.9,11.8,12.6,10.9,,
2011,11,10,19,50,51,3.1,3.8,0.0,,4.42,,1009.8,11.8,12.4,11.1,,
2011,11,10,20,50,55,2.0,3.0,0.0,,4.1,,1008.8,11.9,12.3,11.3,,
2011,11,10,21,50,125,6.1,7.4,0.0,,4.23,,1007.2,12.3,12.3,11.5,,
2011,11,10,22,50,141,6.5,9.5,0.0,,4.18,,1005.9,12.8,12.5,11.7,,
2011,11,10,23,50,138,6.8,9.2,0.0,,4.2,,1004.6,13.3,12.8,12.4,,
2011,11,11,0,50,128,4.8,6.4,0.0,,4.25,,1003.1,12.4,12.5,11.7,,
2011,11,11,1,50,112,3.4,4.9,0.0,,4.61,,1001.3,12.0,12.3,11.3,,
2011,11,11,2,50,127,6.4,8.2,0.0,,4.31,,998.9,12.8,12.5,12.1,,
2011,11,11,3,50,171,4.2,5.9,0.0,,4.46,,997.4,12.6,12.6,11.9,,
2011,11,11,4,50,195,5.4,8.5,0.0,,4.38,,996.4,13.0,12.9,12.4,,
2011,11,11,5,50,216,2.6,7.5,0.0,,4.35,,995.3,12.8,12.9,12.3,,
2011,11,11,6,50,240,0.8,2.7,0.0,,4.29,,994.6,12.4,12.6,11.9,,
2011,11,11,7,50,269,1.0,2.0,0.0,,4.27,,993.9,12.6,12.6,12.1,,
2011,11,11,8,50,329,3.5,8.5,0.0,,4.21,,993.9,9.6,11.3,7.9,,
2011,11,11,9,50,341,3.5,6.4,0.0,,4.18,,993.6,8.6,9.9,6.4,,
2011,11,11,10,50,339,3.4,6.9,0.0,,4.2,,992.9,8.5,9.6,5.8,,
2011,11,11,11,50,335,2.6,5.2,0.0,,4.21,,993.3,8.2,9.3,5.1,,
2011,11,11,12,50,5,2.3,4.2,0.0,,4.32,,992.2,8.4,9.1,4.6,,
2011,11,11,13,50,281,1.8,3.7,0.0,,4.24,,992.4,8.3,9.1,4.7,,
2011,11,11,14,50,304,3.9,10.2,0.0,,4.2,,992.7,7.6,8.7,3.4,,
2011,11,11,15,50,310,3.0,6.4,0.0,,4.23,,992.5,7.8,8.6,3.3,,
2011,11,11,16,50,301,2.8,6.6,0.0,,4.24,,992.3,7.8,8.7,2.2,,
2011,11,11,17,50,292,3.1,7.3,0.0,,4.55,,992.4,7.3,8.6,3.0,,
2011,11,11,18,50,309,3.3,7.1,0.0,,4.54,,993.0,5.6,7.6,2.4,,
2011,11,11,19,50,290,2.1,5.3,0.0,,4.12,,993.9,5.5,7.1,2.8,,
2011,11,11,20,50,313,1.9,4.5,0.0,,4.08,,995.1,5.4,6.8,2.3,,
2011,11,11,21,50,241,1.0,2.7,0.0,,4.25,,995.8,5.3,6.7,2.6,,
2011,11,11,22,50,268,2.8,4.7,0.0,,4.11,,997.0,5.7,6.6,-0.5,,
2011,11,11,23,50,266,3.9,6.9,0.0,,4.18,,998.5,4.9,6.1,-1.6,,
2011,11,12,0,50,262,3.6,6.7,0.0,,4.3,,999.7,4.7,5.7,-1.6,,
2011,11,12,1,50,259,3.6,6.3,0.0,,4.23,,1000.9,4.5,5.5,-2.2,,
2011,11,12,2,50,254,3.4,6.3,0.0,,4.34,,1001.8,3.9,5.1,-2.7,,
2011,11,12,3,50,258,4.0,6.0,0.0,,4.34,,1002.8,3.5,4.6,-2.7,,
2011,11,12,4,50,273,3.3,7.1,0.0,,4.26,,1004.7,3.1,4.5,-2.4,,
2011,11,12,5,50,272,3.2,6.8,0.0,,4.17,,1006.2,2.9,4.1,-4.6,,
2011,11,12,6,50,237,1.0,2.8,0.0,,4.2,,1007.6,2.7,3.9,-3.0,,
2011,11,12,7,50,257,2.9,4.9,0.0,,4.53,,1008.8,2.6,3.8,-4.8,,
2011,11,12,8,50,255,1.4,2.8,0.0,,4.16,,1010.0,2.2,3.6,-4.8,,
2011,11,12,9,50,237,1.0,2.8,0.0,,4.25,,1011.2,1.9,3.4,-4.6,,
2011,11,12,10,50,260,1.0,2.6,0.0,,4.14,,1012.3,1.7,3.0,-5.1,,
2011,11,12,11,50,245,0.9,2.1,0.0,,4.44,,1013.3,1.8,2.9,-4.6,,
2011,11,12,12,50,250,2.3,4.7,0.0,,4.19,,1013.7,2.8,3.1,-3.4,,
2011,11,12,13,50,247,1.7,4.7,0.0,,4.31,,1013.8,3.7,3.6,-2.9,,
2011,11,12,14,50,226,0.6,2.1,0.0,,4.17,,1014.4,5.3,4.5,-2.7,,
2011,11,12,15,50,246,1.5,4.8,0.0,,4.25,,1014.2,6.2,5.5,-3.1,,
2011,11,12,16,50,250,0.9,3.4,0.0,,4.14,,1013.7,6.6,6.2,-2.3,,
2011,11,12,17,50,244,1.2,5.0,0.0,,3.97,,1013.3,7.3,6.6,0.0,,
2011,11,12,18,50,225,1.2,7.2,0.0,,4.38,,1012.9,7.7,7.2,0.0,,
2011,11,12,19,50,215,1.4,4.6,0.0,,4.19,,1013.0,7.9,7.5,0.6,,
2011,11,12,20,50,200,3.5,7.0,0.0,,4.4,,1012.9,8.2,7.9,1.0,,
2011,11,12,21,50,208,0.9,3.0,0.0,,4.19,,1013.1,8.4,7.9,0.6,,
2011,11,12,22,50,225,0.5,2.0,0.0,,4.22,,1013.6,8.0,7.7,1.0,,
2011,11,12,23,50,222,0.6,2.2,0.0,,4.34,,1013.8,7.8,7.5,1.5,,
2011,11,13,0,50,243,1.2,2.9,0.0,,4.61,,1014.5,8.1,7.6,-0.3,,
2011,11,13,1,50,250,2.2,4.0,0.0,,4.29,,1015.4,7.9,7.4,-0.8,,
2011,11,13,2,50,257,1.4,2.4,0.0,,4.41,,1016.0,7.5,7.4,-0.2,,
2011,11,13,3,50,253,1.4,2.3,0.0,,4.25,,1016.7,6.7,7.0,-0.4,,
2011,11,13,4,50,261,2.0,2.8,0.0,,4.48,,1017.5,5.8,6.6,-0.1,,
2011,11,13,5,50,267,2.3,3.3,0.0,,4.25,,1017.8,5.9,6.4,-0.4,,
2011,11,13,6,50,265,2.3,3.3,0.0,,4.23,,1018.2,5.5,6.2,-0.4,,
2011,11,13,7,50,257,1.4,2.3,0.0,,4.16,,1018.3,5.1,6.0,-0.2,,
2011,11,13,8,50,188,0.3,1.0,0.0,,4.23,,1018.6,3.6,5.6,0.4,,
2011,11,13,9,50,249,0.4,1.2,0.0,,4.3,,1019.2,3.9,5.3,0.8,,
2011,11,13,10,50,276,0.7,1.2,0.0,,4.21,,1019.7,4.0,5.1,1.4,,
2011,11,13,11,50,237,0.3,1.3,0.0,,4.36,,1020.4,5.0,5.1,2.7,,
2011,11,13,12,50,180,0.1,0.6,0.0,,4.19,,1020.5,7.0,5.3,3.8,,
2011,11,13,13,50,204,1.4,4.1,0.0,,4.18,,1020.5,10.2,6.2,5.3,,
2011,11,13,14,50,180,3.6,5.2,0.0,,4.27,,1020.3,11.2,8.6,5.6,,
2011,11,13,15,50,185,3.7,5.3,0.0,,4.26,,1019.7,11.2,9.8,6.4,,
2011,11,13,16,50,179,3.3,4.9,0.0,,4.47,,1018.5,11.5,10.2,6.4,,
2011,11,13,17,50,195,4.1,6.5,0.0,,4.31,,1017.9,11.2,10.5,6.9,,
2011,11,13,18,50,195,3.9,5.6,0.0,,4.45,,1017.3,11.7,11.0,7.1,,
2011,11,13,19,50,200,3.4,5.9,0.0,,4.31,,1016.9,11.3,10.9,8.6,,
2011,11,13,20,50,185,2.8,3.5,0.0,,4.41,,1016.1,10.8,10.6,9.0,,
2011,11,13,21,50,200,2.1,2.8,0.0,,4.54,,1015.8,10.5,10.4,9.1,,
2011,11,13,22,50,202,3.5,6.9,0.0,,4.14,,1015.2,11.2,10.4,9.0,,
2011,11,13,23,50,198,2.9,5.9,0.0,,4.23,,1014.6,11.3,10.6,8.7,,
2011,11,14,0,50,198,3.3,10.2,0.0,,4.47,,1013.8,12.2,11.0,8.2,,
2011,11,14,1,50,189,1.9,5.1,0.0,,4.31,,1013.6,12.0,11.2,7.9,,
2011,11,14,2,50,202,1.8,5.8,0.0,,4.05,,1012.7,11.9,11.4,7.9,,
2011,11,14,3,50,206,1.2,7.1,0.0,,4.31,,1011.9,12.0,11.5,7.3,,
2011,11,14,4,50,176,0.8,4.2,0.0,,4.27,,1011.7,11.9,11.5,7.3,,
2011,11,14,5,50,231,0.6,2.3,0.0,,4.46,,1011.2,11.6,11.3,7.8,,
2011,11,14,6,50,214,0.8,3.0,0.0,,4.19,,1010.7,12.0,11.5,7.2,,
2011,11,14,7,50,183,0.7,5.9,0.0,,4.34,,1010.3,11.8,11.5,7.6,,
2011,11,14,8,50,190,0.6,3.5,0.0,,4.5,,1009.9,11.7,11.5,7.6,,
2011,11,14,9,50,205,1.2,4.3,0.0,,4.36,,1009.4,12.1,11.6,8.4,,
2011,11,14,10,50,234,1.8,7.6,0.0,,4.17,,1009.3,12.0,11.6,8.7,,
2011,11,14,11,50,207,0.9,2.2,0.0,,4.35,,1009.3,11.8,11.5,8.5,,
2011,11,14,12,50,224,1.3,4.3,0.0,,4.26,,1009.1,12.2,11.7,8.3,,
2011,11,14,13,50,150,2.3,5.5,,,,,1008.6,12.8,12.6,7.5,,
2011,11,14,14,50,224,6.0,8.5,,,,,1008.5,12.6,13.1,7.2,,
2011,11,14,16,50,157,4.7,6.5,,,,,1006.6,11.6,13.6,7.8,,
2011,11,14,17,50,168,5.5,7.0,,,,,1006.6,12.0,13.6,7.8,,
2011,11,14,18,50,138,3.1,4.9,,,,,1006.8,11.9,13.1,8.2,,
2011,11,14,19,50,166,0.5,3.3,,,,,1006.8,12.6,12.8,8.0,,
2011,11,14,20,50,55,0.4,1.1,,,,,1006.6,12.6,12.8,8.2,,
2011,11,14,21,50,33,0.4,1.1,,,,,1006.8,12.5,12.7,8.5,,
2011,11,14,22,50,6,0.7,1.6,,,,,1006.9,12.4,12.6,8.9,,
2011,11,14,23,50,185,0.8,1.3,,,,,1007.1,12.5,12.5,9.2,,
2011,11,15,0,50,299,0.3,1.2,,,,,1007.0,12.5,12.5,9.6,,
