YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 05 22 22  32  3.4  4.0  0.64  4.17  4.01 999 1026.9   6.8   6.1   4.8 99.0 99.00
2003 05 22 23  37  4.3  5.1  0.64  5.26  3.99 999 1026.9   7.3   6.1   4.9 99.0 99.00
2003 05 23 00  34  6.8  8.1  0.62  4.76  3.75 999 1026.8   7.9   6.1   4.7 99.0 99.00
2003 05 23 01  63  6.5  7.6  0.62  5.00  3.73 999 1027.3   7.5   6.0   4.9 99.0 99.00
2003 05 23 02  88  3.2  3.7  0.63  4.55  3.78 999 1028.2   7.3   6.1   5.4 99.0 99.00
2003 05 23 03  43  2.7  3.2  0.72  5.56  3.90 999 1028.0   6.7   6.2   5.3 99.0 99.00
2003 05 23 04  20  3.0  3.5  0.66  5.56  3.95 999 1027.9   6.5   6.2   5.0 99.0 99.00
2003 05 23 05  53  4.7  5.6  0.64  5.88  4.12 999 1028.0   6.5   6.2   5.0 99.0 99.00
2003 05 23 06  47  4.4  5.2  0.63  6.25  4.42 999 1027.8   6.5   6.2   4.9 99.0 99.00
2003 05 23 07  57  4.2  4.8  0.58  6.25  4.10 999 1027.6   6.4   6.1   5.0 99.0 99.00
2003 05 23 08  51  5.1  6.0  0.62  6.25  4.13 999 1027.3   6.3   6.1   5.0 99.0 99.00
2003 05 23 09  50  5.7  6.6  0.63  5.88  3.74 999 1027.1   6.3   6.5   5.0 99.0 99.00
2003 05 23 10  52  6.5  7.6  0.64  3.33  3.53 999 1027.5   6.3   6.6   5.0 99.0 99.00
2003 05 23 11  55  6.7  7.8  0.66  3.13  3.39 999 1027.9   6.3   6.7   5.0 99.0 99.00
2003 05 23 12  61  6.8  8.0  0.66  3.13  3.39 999 1028.1   6.3   6.7   5.1 99.0 99.00
2003 05 23 13  41  6.9  8.0  0.75  3.33  3.38 999 1028.5   6.1   6.8   5.0 99.0 99.00
2003 05 23 14  37  6.7  7.9  0.76  3.23  3.33 999 1028.5   6.0   6.5   4.9 99.0 99.00
2003 05 23 15  46  7.3  8.5  0.71  3.57  3.27 999 1028.8   6.0   6.4   5.1 99.0 99.00
2003 05 23 16  49  6.5  7.2  0.72  3.33  3.30 999 1028.7   5.6   6.5   5.0 99.0 99.00
2003 05 23 17  52  6.9  7.8  0.65  3.23  3.31 999 1028.5   5.6   6.5   5.0 99.0 99.00
2003 05 23 18  46  5.6  6.5  0.58  3.23  3.42 999 1028.4   5.9   6.5   5.1 99.0 99.00
2003 05 23 19  48  4.4  5.1  0.52  5.00  3.65 999 1028.0   6.3   6.5   5.4 99.0 99.00
2003 05 23 20 102  3.7  4.3  0.50  5.00  4.10 999 1028.0   6.4   6.5   5.5 99.0 99.00
2003 05 23 21 109  2.2  3.0  0.47  8.33  4.34 999 1027.9   6.7   6.8   5.7 99.0 99.00
2003 05 23 22 130  1.2  1.4  0.46  5.88  4.44 999 1027.7   6.6   6.9   5.7 99.0 99.00
2003 05 23 23 106  1.7  2.0  0.61  5.00  4.49 999 1027.5   6.7   7.0   5.8 99.0 99.00
2003 05 24 00 106  1.6  1.8  0.64  5.26  4.38 999 1027.5   6.8   7.0   5.9 99.0 99.00
2003 05 24 01 101  1.3  1.7  0.59  5.26  4.40 999 1027.4   6.9   7.0   5.7 99.0 99.00
2003 05 24 02  43  1.2  1.5  0.60  4.55  4.38 999 1027.5   6.9   6.9   5.8 99.0 99.00
2003 05 24 03  31  0.9  1.2  0.63  5.26  4.51 999 1027.3   6.7   6.9   5.8 99.0 99.00
2003 05 24 04  40  3.9  4.5  0.65  5.56  4.42 999 1026.7   6.5   6.8   5.5 99.0 99.00
2003 05 24 05 101  2.3  2.7  0.57  5.56  4.33 999 1026.5   6.5   6.6   5.5 99.0 99.00
2003 05 24 06  67  3.4  3.8  0.54  5.56  4.30 999 1025.9   6.5   6.5   5.5 99.0 99.00
2003 05 24 07  82  3.9  4.4  0.70  5.56  4.66 999 1025.5   6.8   6.5   5.7 99.0 99.00
2003 05 24 08 113  5.0  5.7  0.75  5.26  4.61 999 1025.3   6.9   6.5   5.3 99.0 99.00
2003 05 24 09 106  5.8  6.8  0.78  5.26  4.56 999 1024.9   6.7   6.5   5.3 99.0 99.00
2003 05 24 10  89  5.8  7.1  0.83  5.56  4.33 999 1024.9   6.6   6.6   5.3 99.0 99.00
2003 05 24 11  84  6.7  8.4  0.99  5.56  4.47 999 1024.7   6.5   6.6   5.2 99.0 99.00
2003 05 24 12  75  7.4  8.3  0.97  5.56  4.18 999 1024.6   6.3   6.6   5.1 99.0 99.00
2003 05 24 13  74  6.5  7.5  1.04  6.25  4.41 999 1025.4   6.3   6.6   5.2 99.0 99.00
2003 05 24 14  64  7.3  8.4  1.05  5.88  4.40 999 1025.2   6.3   6.6   5.3 99.0 99.00
2003 05 24 15  57  8.1  9.4  1.04  6.25  4.39 999 1024.9   6.0   6.6   5.2 99.0 99.00
2003 05 24 16  54  8.8 10.1  1.05  4.76  4.24 999 1024.8   5.9   6.6   5.0 99.0 99.00
2003 05 24 17  54  7.9  9.3  1.10  6.25  4.23 999 1025.0   5.8   6.7   5.0 99.0 99.00
2003 05 24 18  59  7.9  9.0  1.05  6.25  4.06 999 1024.7   5.7   6.7   5.1 99.0 99.00
2003 05 24 19  59  7.3  8.7  1.17  5.88  4.45 999 1024.4   5.8   6.7   5.0 99.0 99.00
2003 05 24 20  62  6.8  8.2  1.30  5.88  4.56 999 1024.0   6.0   6.6   5.4 99.0 99.00
2003 05 24 21  56  4.5  5.3  1.38  5.88  5.07 999 1024.0   6.2   6.5   5.7 99.0 99.00
2003 05 24 22  53  4.5  5.4  1.35  5.56  5.06 999 1023.6   6.4   6.5   5.8 99.0 99.00
2003 05 24 23  56  5.1  5.9  1.43  6.67  5.14 999 1023.3   6.5   6.6   5.9 99.0 99.00
2003 05 25 00  51  4.7  5.4  1.40  5.88  5.37 999 1023.3   6.4   6.6   5.8 99.0 99.00
2003 05 25 01  64  4.5  5.0  1.34  6.25  5.24 999 1023.3   6.7   6.5   6.0 99.0 99.00
2003 05 25 02  79  5.5  6.3  1.20  6.25  5.02 999 1023.0   6.9   6.5   5.8 99.0 99.00
2003 05 25 03  69  5.8  6.6  1.17 11.43  4.98 999 1022.4   6.9   6.5   5.3 99.0 99.00
2003 05 25 04  71  6.6  8.2  1.19 11.43  4.83 999 1022.0   7.2   6.5   5.2 99.0 99.00
2003 05 25 05  63  8.1  9.3  1.25 11.43  4.75 999 1020.9   7.5   6.5   4.5 99.0 99.00
2003 05 25 06  59  9.0 10.2  1.20 11.43  4.44 999 1019.9   7.1   6.5   4.7 99.0 99.00
2003 05 25 07  65  9.7 11.1  1.26 11.43  4.23 999 1018.6   7.2   6.5   5.1 99.0 99.00
2003 05 25 08  55  8.4 10.1  1.45 11.43  4.36 999 1018.4   7.0   6.5   5.5 99.0 99.00
2003 05 25 09  53  9.0 10.3  1.50  3.85  4.39 999 1017.8   6.6   6.5   5.7 99.0 99.00
2003 05 25 10  50  9.9 11.9  1.57 10.81  4.66 999 1017.2   6.7   6.4   6.0 99.0 99.00
2003 05 25 11  48 12.1 14.2  1.60  5.26  4.40 999 1016.0   6.8   6.4   6.1 99.0 99.00
2003 05 25 12  36  9.0 11.7  1.62  4.35  4.42 999 1017.5   6.8   6.4   6.1 99.0 99.00
2003 05 25 13  31 11.6 14.3  1.84  4.76  4.43 999 1015.3   6.6   6.3   5.9 99.0 99.00
2003 05 25 14  45 14.9 17.3  2.20  5.00  4.62 999 1013.9   6.7   6.3   6.1 99.0 99.00
2003 05 25 15  26 11.6 14.0  2.53  5.26  4.81 999 1015.2   6.8   6.2   5.9 99.0 99.00
2003 05 25 16  41 13.3 16.7  2.47  5.26  4.92 999 1014.8   6.8   6.2   6.0 99.0 99.00
2003 05 25 17  36 13.3 17.0 99.00 99.00 99.00 999 1014.1   6.8   6.3   5.9 99.0 99.00
2003 05 25 18  38 13.0 16.1  2.61  5.56  5.13 999 1014.1   7.1   6.3   5.9 99.0 99.00
2003 05 25 19  39 12.5 15.2  2.84  5.88  5.44 999 1014.6   7.1   6.3   6.2 99.0 99.00
2003 05 25 20  25 10.0 12.2  2.64  6.25  5.73 999 1014.8   7.1   6.3   6.4 99.0 99.00
2003 05 25 21  23  8.7 11.0  2.44 10.00  6.00 999 1014.8   7.1   6.3   6.4 99.0 99.00
2003 05 25 22  20  9.4 11.3  2.27 10.00  5.94 999 1014.8   7.5   6.2   6.8 99.0 99.00
2003 05 25 23  24  8.4 10.5  2.29 11.43  6.00 999 1015.7   7.7   6.2   7.0 99.0 99.00
2003 05 26 00  15  6.5  8.3  2.12 10.00  5.86 999 1016.3   7.3   6.2   6.7 99.0 99.00
2003 05 26 01   2  4.8  6.1  2.14 10.81  5.91 999 1017.0   7.2   6.2   6.6 99.0 99.00
2003 05 26 02 346  5.4  6.6  2.04 11.43  6.26 999 1017.5   7.5   6.2   6.9 99.0 99.00
2003 05 26 03 347  4.4  5.3  1.81 10.00  5.86 999 1017.8   7.0   6.2   6.5 99.0 99.00
2003 05 26 04 357  5.7  7.1  1.76 10.81  5.72 999 1018.4   7.4   6.2   6.1 99.0 99.00
2003 05 26 05 359  6.0  7.2  1.69 10.00  6.06 999 1018.2   7.2   6.2   5.9 99.0 99.00
2003 05 26 06 345  4.8  5.6  1.57 10.00  6.71 999 1018.3   7.1   6.2   5.9 99.0 99.00
2003 05 26 07 317  4.2  5.0  1.38 10.00  7.08 999 1019.2   7.0   6.4   5.9 99.0 99.00
2003 05 26 08 329  4.0  5.1  1.38  9.09  7.37 999 1019.4   7.2   6.4   6.0 99.0 99.00
2003 05 26 09 344  3.7  4.8  1.21  9.09  7.07 999 1019.2   7.1   6.4   6.0 99.0 99.00
2003 05 26 10  21  5.0  6.2  1.39  8.33  7.37 999 1019.4   7.4   6.4   5.7 99.0 99.00
2003 05 26 11   8  4.2  5.4  1.30  9.09  6.87 999 1019.9   7.1   6.4   5.6 99.0 99.00
2003 05 26 12  19  5.0  5.9  1.13  9.09  6.61 999 1020.1   7.0   6.2   5.6 99.0 99.00
2003 05 26 13  10  6.2  7.5  1.12  8.33  6.16 999 1019.6   6.9   6.1   5.4 99.0 99.00
2003 05 26 14  12  4.5  5.4  1.16 10.00  5.99 999 1020.0   7.0   6.1   5.5 99.0 99.00
2003 05 26 15  20  2.7  3.3  1.02  9.09  5.93 999 1020.2   7.3   6.2   5.6 99.0 99.00
2003 05 26 16  23  3.7  4.5  0.92  9.09  5.77 999 1019.5   7.2   6.4   5.7 99.0 99.00
2003 05 26 17  27  0.2  0.7  0.99  9.09  6.38 999 1020.2   7.9   6.9   6.2 99.0 99.00
2003 05 26 18  99  1.1  1.6  0.87  9.09  6.32 999 1019.6   7.9   7.0   6.3 99.0 99.00
2003 05 26 19 148  0.3  0.5  0.91  8.33  7.04 999 1019.7   8.2   7.7   6.4 99.0 99.00
2003 05 26 20 302  0.6  0.9  0.86  7.69  7.06 999 1019.4   8.3   7.8   6.4 99.0 99.00
2003 05 26 21 149  0.3  0.8  0.91  8.33  7.21 999 1018.9   8.8   7.7   6.1 99.0 99.00
2003 05 26 22 344  3.2  3.7  0.92  7.69  7.24 999 1017.9   7.7   7.4   6.4 99.0 99.00
2003 05 26 23 354  5.1  5.8  0.90  9.09  7.11 999 1017.7   7.7   7.3   6.1 99.0 99.00
2003 05 27 00  25  5.9  6.7  0.88  8.33  6.68 999 1017.4   8.1   6.9   6.2 99.0 99.00
2003 05 27 01  43  6.4  7.2  0.86  7.14  5.21 999 1016.6   8.1   6.6   6.3 99.0 99.00
2003 05 27 02  60  6.4  7.4  0.94  9.09  4.86 999 1016.9   7.8   6.6   6.2 99.0 99.00
2003 05 27 03  63  6.7  7.8  0.95  7.69  4.35 999 1016.7   7.7   6.5   6.2 99.0 99.00
2003 05 27 04  48  5.2  5.9  0.90  8.33  4.56 999 1016.6   7.0   6.5   5.9 99.0 99.00
2003 05 27 05  43  4.1  5.0  0.82  9.09  4.37 999 1017.0   7.3   6.5   6.2 99.0 99.00
2003 05 27 06  39  5.8  7.3  0.87  8.33  4.54 999 1015.4   6.7   6.6   5.8 99.0 99.00
2003 05 27 07  68  3.7  4.7  0.82  8.33  4.72 999 1016.8   6.7   6.5   5.9 99.0 99.00
2003 05 27 08  53  4.5  5.4  0.75  7.69  5.06 999 1015.8   6.8   6.5   6.0 99.0 99.00
2003 05 27 09  21  3.7  4.2  0.77  7.69  5.71 999 1016.0   6.5   6.5   5.8 99.0 99.00
2003 05 27 10  22  5.3  6.4  0.75  7.69  6.21 999 1015.9   6.4   6.5   5.6 99.0 99.00
2003 05 27 11  29  5.7  6.7  0.79  7.69  5.38 999 1015.7   6.5   6.5   5.6 99.0 99.00
2003 05 27 12  21  5.8  6.7  0.72  7.69  4.69 999 1016.0   6.5   6.5   5.6 99.0 99.00
2003 05 27 13  16  6.1  7.1  0.72  8.33  4.30 999 1016.2   6.3   6.6   5.5 99.0 99.00
2003 05 27 14  15  6.5  7.8  0.80  7.69  4.01 999 1016.0   6.6   6.5   5.7 99.0 99.00
2003 05 27 15  21  6.1  7.0  0.74  8.33  3.91 999 1016.2   6.7   6.6   5.7 99.0 99.00
2003 05 27 16  37  5.1  5.8  0.73  8.33  3.92 999 1016.0   7.0   6.7   6.3 99.0 99.00
2003 05 27 17  29  4.6  5.3  0.62  7.69  3.88 999 1015.7   7.2   6.8   6.1 99.0 99.00
2003 05 27 18  18  3.0  3.5  0.62  8.33  4.36 999 1016.0   7.2   6.8   6.0 99.0 99.00
2003 05 27 19  20  2.1  2.5  0.61  7.69  4.83 999 1015.6   7.6   6.9   6.3 99.0 99.00
2003 05 27 20  16  3.2  3.5  0.60  7.69  5.13 999 1014.6   7.7   7.1   6.5 99.0 99.00
2003 05 27 21  22  0.9  1.7  0.65  7.69  5.75 999 1014.6   8.1   7.3   6.7 99.0 99.00
2003 05 27 22 102  2.9  3.6  0.70  7.69  6.38 999 1014.4   8.4   7.0   6.7 99.0 99.00
2003 05 27 23 104  1.5  1.7  0.76  8.33  6.51 999 1014.3   8.7   6.9   6.9 99.0 99.00
2003 05 28 00  34  1.4  1.6  0.83  7.69  6.57 999 1013.7   8.6   7.1   6.7 99.0 99.00
2003 05 28 01 293  2.2  2.6  0.95  8.33  6.52 999 1013.7   7.3   7.3   6.2 99.0 99.00
2003 05 28 02 289  2.2  2.6  0.89  8.33  6.55 999 1014.0   7.2   7.3   6.2 99.0 99.00
2003 05 28 03 282  2.2  2.6  0.92  8.33  6.55 999 1013.5   7.4   7.1   6.4 99.0 99.00
2003 05 28 04 241  0.5  0.8  0.85  7.69  6.47 999 1013.6   7.4   7.2   6.4 99.0 99.00
2003 05 28 05 297  1.2  1.4  0.77  7.69  6.49 999 1013.2   7.5   6.7   6.6 99.0 99.00
2003 05 28 06 211  1.4  1.6  0.79  8.33  6.54 999 1012.9   7.1   7.0   6.4 99.0 99.00
2003 05 28 07 170  1.1  1.3  0.70  8.33  6.06 999 1012.3   7.0   6.9   6.3 99.0 99.00
2003 05 28 08 154  1.7  2.1  0.76  7.69  6.50 999 1012.0   6.8   6.3   6.2 99.0 99.00
2003 05 28 09 182  2.3  2.8  0.73  8.33  6.32 999 1012.0   6.8   6.5   6.2 99.0 99.00
2003 05 28 10 189  2.3  2.7  0.74  7.69  6.50 999 1011.8   6.9   6.5   6.2 99.0 99.00
2003 05 28 11 189  2.0  2.5  0.85  7.14  6.59 999 1011.7   6.9   6.5   6.2 99.0 99.00
2003 05 28 12 200  0.5  1.0  0.85  7.69  6.56 999 1011.1   7.1   6.5   6.4 99.0 99.00
2003 05 28 13 246  0.5  0.8  1.02  7.69  6.91 999 1010.3   7.4   6.7   6.6 99.0 99.00
2003 05 28 14 100  2.7  3.3  1.04  7.69  7.06 999 1009.3   7.4   6.8   6.6 99.0 99.00
2003 05 28 15 163  3.2  3.8  1.09  8.33  6.99 999 1009.9   7.3   6.9   6.6 99.0 99.00
2003 05 28 16 187  2.5  2.9  1.05  8.33  7.04 999 1009.9   7.2   6.9   6.6 99.0 99.00
2003 05 28 17 148  1.2  1.5  1.08  8.33  7.23 999 1008.9   7.3   7.1   6.8 99.0 99.00
2003 05 28 18 226  0.2  0.7  0.91  7.69  6.93 999 1008.5   7.5   7.1   7.0 99.0 99.00
2003 05 28 19  40  0.4  0.6  0.97  8.33  6.93 999 1007.6   7.3   6.7   6.8 99.0 99.00
2003 05 28 20 313  0.6  1.1  1.00  8.33  7.05 999 1007.2   7.4   6.8   7.0 99.0 99.00
2003 05 28 21   8  0.9  1.3  0.93  9.09  7.00 999 1006.4   7.4   7.0   7.0 99.0 99.00
2003 05 28 22  59  1.2  1.5  1.03  9.09  7.04 999 1006.0   7.5   6.9   7.0 99.0 99.00
2003 05 28 23 109  1.7  1.9  0.99  7.69  6.62 999 1005.4   7.2   6.8   6.7 99.0 99.00
2003 05 29 00 160  1.6  2.0  1.16  8.33  7.07 999 1005.5   7.2   6.9   6.7 99.0 99.00
2003 05 29 01 174  2.0  2.4  0.93  9.09  6.91 999 1004.9   7.2   6.9   6.7 99.0 99.00
2003 05 29 02 172  2.1  2.5  0.93  7.69  7.03 999 1004.5   7.0   6.9   6.5 99.0 99.00
2003 05 29 03 175  3.2  3.7  0.92  8.33  6.89 999 1003.9   6.8   6.7   6.3 99.0 99.00
2003 05 29 04 185  3.2  3.7  0.81  8.33  6.80 999 1003.2   6.9   6.7   6.4 99.0 99.00
2003 05 29 05 165  2.8  3.3  0.82  8.33  6.86 999 1002.5   7.0   6.7   6.4 99.0 99.00
2003 05 29 06 154  3.4  4.1  0.87  9.09  6.82 999 1001.9   7.0   6.6   6.5 99.0 99.00
2003 05 29 07 156  3.2  3.8  0.86  8.33  7.06 999 1001.3   7.1   6.6   6.6 99.0 99.00
2003 05 29 08 170  3.6  4.2  0.73  8.33  6.56 999 1000.7   7.1   6.6   6.6 99.0 99.00
2003 05 29 09 176  3.2  3.7  0.80  7.69  6.55 999 1000.3   7.1   6.6   6.6 99.0 99.00
2003 05 29 10 155  4.5  5.2  0.79  7.69  6.23 999 1000.1   7.1   6.6   6.6 99.0 99.00
2003 05 29 11 170  4.4  5.0  0.76  7.69  5.52 999 1000.1   7.2   6.7   6.7 99.0 99.00
2003 05 29 12 189  3.7  4.3  0.75  6.67  5.31 999 1000.0   7.3   6.7   6.8 99.0 99.00
2003 05 29 13 189  4.1  4.6  0.71  7.69  5.21 999  999.8   7.3   6.6   6.9 99.0 99.00
2003 05 29 14 204  4.0  4.6  0.75  7.69  5.29 999  999.4   7.5   6.6   7.1 99.0 99.00
2003 05 29 15 209  4.8  5.3  0.63  7.69  5.04 999  999.6   7.4   6.6   7.0 99.0 99.00
2003 05 29 16 207  4.3  4.9  0.66  7.14  4.99 999  999.5   7.4   6.7   7.1 99.0 99.00
2003 05 29 17 214  4.8  5.5  0.63  8.33  5.04 999  999.5   7.6   6.8   7.3 99.0 99.00
2003 05 29 18 210  5.0  5.7  0.71  8.33  4.84 999  999.5   7.7   6.8   7.4 99.0 99.00
2003 05 29 19 209  6.1  7.3  0.72  7.69  4.34 999  999.5   7.9   6.7   7.5 99.0 99.00
2003 05 29 20 216  4.0  4.9  0.81  8.33  4.48 999  999.6   7.8   6.7   7.5 99.0 99.00
2003 05 29 21 198  5.6  6.7  0.87  8.33  4.46 999  999.3   7.8   6.8   7.4 99.0 99.00
