#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 11 15 06 50 200  1.8  3.8 99.00 99.00 99.00 999 1003.7  11.8  12.0  10.7 99.0 99.00
2011 11 15 07 50 193  1.3  4.1 99.00 99.00 99.00 999 1002.1  11.8  12.0  10.9 99.0 99.00
2011 11 15 08 50 251  0.6  3.5 99.00 99.00 99.00 999 1002.1  12.2  12.1  11.1 99.0 99.00
2011 11 15 09 50 218  1.2  3.4 99.00 99.00 99.00 999 1001.7  12.1  12.1  11.0 99.0 99.00
2011 11 15 10 50 283  0.2  1.6 99.00 99.00 99.00 999 1001.6  12.1  12.0  10.8 99.0 99.00
2011 11 15 11 50 323  0.5  2.0 99.00 99.00 99.00 999 1001.6  12.1  12.0  10.7 99.0 99.00
2011 11 15 12 50 342  0.7  1.9 99.00 99.00 99.00 999 1002.5  11.9  12.0  10.5 99.0 99.00
2011 11 15 13 50 321  0.4  1.5 99.00 99.00 99.00 999 1003.2  12.1  12.2  10.5 99.0 99.00
2011 11 15 14 50   7  0.6  1.9 99.00 99.00 99.00 999 1003.1  12.9  12.9  10.8 99.0 99.00
2011 11 15 15 50  14  0.4  1.2 99.00 99.00 99.00 999 1003.5  12.7  13.2  10.6 99.0 99.00
2011 11 15 16 50   2  0.5  1.5 99.00 99.00 99.00 999 1003.0  12.8  13.5  10.6 99.0 99.00
2011 11 15 17 50 343  0.3  1.1 99.00 99.00 99.00 999 1004.0  13.0  13.5  11.0 99.0 99.00
2011 11 15 18 50 332  0.3  1.3 99.00 99.00 99.00 999 1004.8  13.0  13.5  11.2 99.0 99.00
2011 11 15 19 50  44  0.2  1.2 99.00 99.00 99.00 999 1005.9  12.9  13.5  11.3 99.0 99.00
2011 11 15 20 50 122  0.7  1.8 99.00 99.00 99.00 999 1007.4  13.7  13.5   5.9 99.0 99.00
2011 11 15 21 50 180  0.0  0.4 99.00 99.00 99.00 999 1008.0  12.1  13.0   6.1 99.0 99.00
2011 11 15 22 50 180  0.1  0.6 99.00 99.00 99.00 999 1009.4  11.8  12.6   5.4 99.0 99.00
2011 11 15 23 50 180  0.1  0.5 99.00 99.00 99.00 999 1010.1  11.1  12.2   4.7 99.0 99.00
2011 11 16 00 50 180  0.0  0.1 99.00 99.00 99.00 999 1010.8  11.9  12.0   1.9 99.0 99.00
2011 11 16 01 50 180  0.0  0.2 99.00 99.00 99.00 999 1011.7  10.1  11.5   2.9 99.0 99.00
2011 11 16 02 50 187  0.3  1.1 99.00 99.00 99.00 999 1012.3   9.5  11.1   4.6 99.0 99.00
2011 11 16 03 50 180  0.0  0.5 99.00 99.00 99.00 999 1012.4   8.1  10.5   4.7 99.0 99.00
2011 11 16 04 50 180  0.0  0.4 99.00 99.00 99.00 999 1012.9   8.5  10.0   3.7 99.0 99.00
2011 11 16 05 50 180  0.1  0.6 99.00 99.00 99.00 999 1012.8   8.9   9.7   3.0 99.0 99.00
2011 11 16 06 50 180  0.0  0.5 99.00 99.00 99.00 999 1013.5   8.2   9.4   3.4 99.0 99.00
2011 11 16 07 50 180  0.0  0.3 99.00 99.00 99.00 999 1013.7   6.4   8.9   3.7 99.0 99.00
2011 11 16 08 50 180  0.0  0.0 99.00 99.00 99.00 999 1013.7   5.9   8.3   3.2 99.0 99.00
2011 11 16 09 50 180  0.0  0.4 99.00 99.00 99.00 999 1013.9   5.0   7.7   2.9 99.0 99.00
2011 11 16 10 50 180  0.0  0.0 99.00 99.00 99.00 999 1014.2   5.4   7.4   3.6 99.0 99.00
2011 11 16 11 50 180  0.0  0.0 99.00 99.00 99.00 999 1014.4   5.7   7.2   4.0 99.0 99.00
2011 11 16 12 50  83  5.4  6.6 99.00 99.00 99.00 999 1014.8  10.9   8.6   6.5 99.0 99.00
2011 11 16 13 50  99  7.0  7.8 99.00 99.00 99.00 999 1015.0  10.9  10.7   6.3 99.0 99.00
2011 11 16 14 50  74  4.3  5.3 99.00 99.00 99.00 999 1014.7  10.8  11.4   6.5 99.0 99.00
2011 11 16 15 50 129  3.8  6.7 99.00 99.00 99.00 999 1014.2  11.3  11.9   6.2 99.0 99.00
2011 11 16 16 50 128  2.0  4.5 99.00 99.00 99.00 999 1012.9  11.6  11.9   6.9 99.0 99.00
2011 11 16 18 50 162  6.9  8.1  1.32  8.33  5.14 999 1010.9  10.6  10.2   8.5 99.0 99.00
2011 11 16 19 50 171  7.0  8.3  1.23  8.33  5.23 999 1010.7  10.7  10.1   9.2 99.0 99.00
2011 11 16 20 50 177  6.9  8.3  1.24  9.09  5.25 999 1010.3  10.8  10.1   9.6 99.0 99.00
2011 11 16 21 50 167  5.7  6.5  1.30  8.33  5.30 999 1009.8  10.7  10.1   9.7 99.0 99.00
2011 11 16 22 50 177  5.4  6.2  1.27  9.09  5.29 999 1009.6  10.8  10.1  10.0 99.0 99.00
2011 11 16 23 50 157  4.2  5.1  1.25  9.09  5.63 999 1008.5  10.6  10.1   9.9 99.0 99.00
2011 11 17 00 50 157  2.9  3.5  1.21  9.09  5.54 999 1007.6  10.5  10.1   9.9 99.0 99.00
2011 11 17 01 50 117  2.2  2.6  1.06  9.09  5.62 999 1006.4  10.3  10.2   9.7 99.0 99.00
2011 11 17 02 50 126  2.6  3.1  1.09  8.33  5.79 999 1005.3  10.2  10.2   9.7 99.0 99.00
2011 11 17 03 50  90  0.8  1.3  0.99  7.69  5.68 999 1004.3  10.2  10.2   9.7 99.0 99.00
2011 11 17 04 50 290  1.7  2.0  1.16  8.33  6.20 999 1004.3  10.2  10.2   9.7 99.0 99.00
2011 11 17 05 50 331  1.5  1.9  1.19  8.33  6.33 999 1003.1  10.1  10.2   9.7 99.0 99.00
2011 11 17 06 50 335  0.3  0.8  1.04  8.33  6.18 999 1002.5  10.1  10.2   9.7 99.0 99.00
2011 11 17 07 50 288  1.8  2.4  1.17  8.33  6.56 999 1002.9  10.0  10.1   9.6 99.0 99.00
2011 11 17 08 50 269  1.6  1.9  1.19  8.33  6.57 999 1002.6  10.0  10.1   9.6 99.0 99.00
2011 11 17 09 50 259  2.4  3.1  0.93  9.09  6.20 999 1003.2  10.1  10.1   9.7 99.0 99.00
2011 11 17 10 50 281  2.8  3.3  0.94  8.33  6.30 999 1003.6  10.2  10.1   9.8 99.0 99.00
2011 11 17 11 50 300  3.2  3.9  1.03  9.09  6.56 999 1004.1  10.4  10.1  10.0 99.0 99.00
2011 11 17 12 50 307  4.8  5.8  0.79  8.33  5.91 999 1005.2  10.6  10.1   9.6 99.0 99.00
2011 11 17 13 50 333  8.0  9.7  0.82  8.33  4.89 999 1005.4  10.2  10.1   6.6 99.0 99.00
2011 11 17 14 50 330  9.0 11.4  0.92  7.69  4.30 999 1006.4   9.0  10.1   3.9 99.0 99.00
2011 11 17 15 50 341  8.3  9.5  1.11  7.69  4.35 999 1005.7   8.2  10.1   2.0 99.0 99.00
2011 11 17 16 50 339  7.8  9.7  1.11  4.17  4.44 999 1005.2   8.1  10.1   0.7 99.0 99.00
2011 11 17 17 50 331  6.4  8.0  1.06  8.33  4.41 999 1005.8   8.2  10.1   0.2 99.0 99.00
2011 11 17 18 50 334  7.9  9.1  1.03  8.33  4.69 999 1004.0   8.1  10.1  -0.8 99.0 99.00
2011 11 17 19 50 346  6.2  7.9  1.13  8.33  5.20 999 1003.9   8.0  10.1  -0.6 99.0 99.00
2011 11 17 20 50 335  5.7  6.8  1.20  9.09  5.87 999 1004.7   8.0  10.1  -1.4 99.0 99.00
2011 11 17 21 50 359  3.8  5.6  1.17 10.00  5.82 999 1004.8   7.0  10.0  -1.3 99.0 99.00
2011 11 17 22 50 341  5.2  8.0  1.13  9.09  5.69 999 1005.3   6.0  10.0   0.6 99.0 99.00
2011 11 17 23 50 338 11.2 13.9  1.11  9.09  5.49 999 1003.7   5.1  10.0   1.6 99.0 99.00
2011 11 18 00 50 338 10.0 11.8  1.19  8.33  4.24 999 1004.4   4.1  10.0   2.0 99.0 99.00
2011 11 18 01 50 345 11.0 13.1  1.33  9.09  4.33 999 1004.1   3.7  10.0   1.5 99.0 99.00
2011 11 18 02 50 328  9.4 12.2  1.32  9.09  4.76 999 1004.2   3.8  10.0   1.7 99.0 99.00
2011 11 18 03 50 313 10.5 12.9  1.53  8.33  4.98 999 1004.0   3.4  10.0   1.4 99.0 99.00
2011 11 18 04 50 317 11.7 14.1  1.61  9.09  4.77 999 1004.4   3.2  10.1   1.2 99.0 99.00
2011 11 18 05 50 320 11.4 13.6  1.56  4.76  4.63 999 1005.5   3.2  10.1   0.8 99.0 99.00
2011 11 18 06 50 331  9.1 11.1  1.47  9.09  4.57 999 1006.7   3.8  10.1  -0.6 99.0 99.00
2011 11 18 07 50 315  8.8 11.0  1.22  4.55  4.39 999 1007.5   3.9  10.1  -1.2 99.0 99.00
2011 11 18 08 50 321 10.4 13.3  1.21  4.00  4.19 999 1008.8   3.6  10.1  -5.1 99.0 99.00
2011 11 18 09 50 320 10.8 12.7  1.18  4.17  4.15 999 1010.2   3.2  10.0  -4.7 99.0 99.00
2011 11 18 10 50 320 10.3 11.9 99.00 99.00 99.00 999 1011.7   3.0  10.1  -5.1 99.0 99.00
2011 11 18 11 50 318  8.7 10.4  1.38  4.00  4.12 999 1013.1   3.1  10.0  -4.3 99.0 99.00
2011 11 18 12 50 307  9.8 12.1  1.01  4.17  4.08 999 1014.5   3.3  10.0  -4.9 99.0 99.00
2011 11 18 13 50 317  8.5 10.2  1.08 10.00  4.36 999 1015.5   3.3  10.0  -4.6 99.0 99.00
2011 11 18 14 50 292  7.9 10.2  1.07 10.00  4.43 999 1016.6   3.7  10.0  -2.9 99.0 99.00
2011 11 18 15 50 297  8.9 11.3  1.15  4.55  4.50 999 1017.0   3.5  10.0  -2.0 99.0 99.00
2011 11 18 16 50 296 10.0 12.1  1.24 10.00  4.58 999 1017.1   3.9  10.0  -2.4 99.0 99.00
2011 11 18 17 50 303  8.9 11.2  1.37  6.25  4.63 999 1017.8   4.4  10.0  -3.0 99.0 99.00
2011 11 18 18 50 283  8.6 10.9  1.58  5.56  4.67 999 1018.7   4.8  10.0  -3.6 99.0 99.00
2011 11 18 19 50 284  8.8 10.9  1.51  6.25  4.90 999 1019.8   5.4   9.9  -3.7 99.0 99.00
2011 11 18 20 50 278 10.5 13.5  1.48  5.26  4.89 999 1020.3   5.8   9.9  -3.4 99.0 99.00
2011 11 18 21 50 285 10.6 12.9  1.50  8.33  4.73 999 1021.2   5.9   9.9  -3.9 99.0 99.00
2011 11 18 22 50 282 10.1 13.0  1.72  8.33  5.14 999 1022.8   5.4   9.9  -5.6 99.0 99.00
2011 11 18 23 50 281 11.6 14.0  1.90  7.69  5.30 999 1024.0   5.5   9.9  -5.4 99.0 99.00
2011 11 19 00 50 292 11.7 14.2  1.85  7.69  5.26 999 1025.1   5.2   9.9  -4.7 99.0 99.00
2011 11 19 01 50 282  9.1 12.1  1.87  7.69  5.32 999 1025.9   5.1   9.9  -4.3 99.0 99.00
2011 11 19 02 50 287 10.0 12.6  1.86  6.67  5.46 999 1026.2   5.6   9.9  -3.6 99.0 99.00
2011 11 19 03 50 273  8.6 10.8  2.02  7.14  5.63 999 1026.3   5.9   9.9  -4.2 99.0 99.00
2011 11 19 04 50 254  9.4 11.5  2.00  6.67  5.47 999 1026.3   6.4   9.8  -4.3 99.0 99.00
2011 11 19 05 50 261  8.8 11.0  2.00  6.67  5.39 999 1026.5   6.8   9.9  -4.4 99.0 99.00
2011 11 19 06 50 249  9.0 10.7  1.76  6.67  5.19 999 1026.3   7.1   9.9  -2.7 99.0 99.00
2011 11 19 07 50 247  9.8 11.8  1.70  6.25  4.86 999 1026.1   7.1   9.9  -1.0 99.0 99.00
2011 11 19 08 50 243  9.4 11.6  1.54  5.26  4.63 999 1026.3   6.8   9.9  -1.0 99.0 99.00
2011 11 19 09 50 254  7.8  9.2  1.52  5.56  4.78 999 1026.4   6.8   9.8  -1.3 99.0 99.00
2011 11 19 10 50 237  9.6 11.9  1.68  6.25  5.11 999 1026.4   7.4   9.8  -0.3 99.0 99.00
2011 11 19 11 50 226 10.2 12.5  1.88  6.25  5.16 999 1026.6   8.1   9.8   1.0 99.0 99.00
2011 11 19 12 50 217 12.4 15.2  1.95  6.67  5.35 999 1025.7   8.3  10.0   1.4 99.0 99.00
2011 11 19 13 50 221 13.9 17.3  2.26  7.14  5.51 999 1025.6   8.4   9.9   1.5 99.0 99.00
2011 11 19 14 50 220 13.4 16.3  2.83  7.69  5.96 999 1025.1   8.7   9.8   2.6 99.0 99.00
2011 11 19 15 50 220 15.3 18.1  3.51  7.69  6.30 999 1023.7   9.0   9.8   2.8 99.0 99.00
2011 11 19 16 50 222 14.7 19.5  3.62  8.33  6.29 999 1022.9   9.0   9.9   3.3 99.0 99.00
2011 11 19 17 50 227 15.0 18.3  4.23  8.33  6.68 999 1022.3   9.1   9.9   3.0 99.0 99.00
2011 11 19 18 50 230 15.6 18.8  4.28  8.33  6.69 999 1021.6   9.3   9.9   3.2 99.0 99.00
2011 11 19 19 50 235 15.1 18.4  4.22  8.33  6.71 999 1021.9   9.5  10.0   3.5 99.0 99.00
2011 11 19 20 50 233 13.8 16.9  4.48  9.09  6.97 999 1021.9   9.6  10.0   5.1 99.0 99.00
2011 11 19 21 50 234 13.0 15.8  3.79  9.09  6.66 999 1022.1   9.7  10.0   4.9 99.0 99.00
2011 11 19 22 50 235 11.0 13.7  3.74  9.09  6.71 999 1022.7   9.8  10.0   5.3 99.0 99.00
2011 11 19 23 50 236 10.3 13.2  3.23  9.09  6.53 999 1023.1   9.9  10.0   5.8 99.0 99.00
2011 11 20 00 50 229  9.9 12.5  3.23  9.09  6.87 999 1022.9  10.0  10.0   6.2 99.0 99.00
2011 11 20 01 50 225 11.9 14.5  3.30  9.09  6.84 999 1022.4  10.0   9.9   6.1 99.0 99.00
2011 11 20 02 50 222 11.7 14.2  3.40  9.09  6.90 999 1021.9   9.9   9.9   6.3 99.0 99.00
2011 11 20 03 50 224 12.6 15.1  3.44  9.09  6.75 999 1021.5   9.9   9.9   6.3 99.0 99.00
2011 11 20 04 50 221 11.6 14.2  3.27  8.33  6.61 999 1020.8   9.9  10.0   6.9 99.0 99.00
2011 11 20 05 50 219 11.9 13.7  3.93  9.09  6.78 999 1019.9  10.0   9.9   7.4 99.0 99.00
2011 11 20 06 50 223 13.3 16.2  3.33  8.33  6.27 999 1019.0  10.2  10.0   7.2 99.0 99.00
2011 11 20 07 50 231 14.5 17.8  3.56  9.09  6.33 999 1018.0  10.4   9.9   6.6 99.0 99.00
