YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 03 02 08 999 99.0 99.0  0.55  3.03  3.20 999 1024.3   2.5   3.7 999.0 99.0 99.00
2004 03 02 09 999 99.0 99.0  0.52  3.03  3.24 999 1022.9   2.5   3.8 999.0 99.0 99.00
2004 03 02 10 999 99.0 99.0  0.57  3.03  3.23 999 1023.1   2.7   3.3 999.0 99.0 99.00
2004 03 02 11 999 99.0 99.0  0.59  2.86  3.25 999 1021.9   2.6   3.1 999.0 99.0 99.00
2004 03 02 12 999 99.0 99.0  0.67  3.13  3.25 999 1020.4   3.0   3.1 999.0 99.0 99.00
2004 03 02 13 999 99.0 99.0  0.80  3.45  3.43 999 1020.9   3.2   3.1 999.0 99.0 99.00
2004 03 02 14 999 99.0 99.0  0.88  3.70  3.63 999 1020.2   3.2   3.7 999.0 99.0 99.00
2004 03 02 15 999 99.0 99.0  0.94  4.00  3.70 999 1018.9   3.3   3.5 999.0 99.0 99.00
2004 03 02 16 999 99.0 99.0  1.07  4.35  3.96 999 1017.3   3.6   3.5 999.0 99.0 99.00
2004 03 02 17 999 99.0 99.0  1.17  4.35  4.12 999 1015.7   3.9   3.4 999.0 99.0 99.00
2004 03 02 18 999 99.0 99.0  1.25  4.76  4.16 999 1013.8   3.8   3.4 999.0 99.0 99.00
2004 03 02 19 999 99.0 99.0  1.37  4.76  4.03 999 1012.2   4.0   3.4 999.0 99.0 99.00
2004 03 02 20 999 99.0 99.0  1.24  4.76  4.03 999 1010.7   3.9   3.4 999.0 99.0 99.00
2004 03 02 21 999 99.0 99.0  1.30  4.76  4.14 999 1008.9   3.8   3.4 999.0 99.0 99.00
2004 03 02 22 999 99.0 99.0  1.45  5.26  4.44 999 1007.1   3.7   3.4 999.0 99.0 99.00
2004 03 02 23 999 99.0 99.0  1.47  5.88  4.45 999 1007.0   3.6   3.4 999.0 99.0 99.00
2004 03 03 00 999 99.0 99.0  1.44  5.88  4.54 999 1006.8   3.9   3.4 999.0 99.0 99.00
2004 03 03 01 999 99.0 99.0  1.53  5.88  4.63 999 1006.4   4.2   3.4 999.0 99.0 99.00
2004 03 03 02 999 99.0 99.0  1.40  5.88  4.70 999 1006.0   3.6   3.4 999.0 99.0 99.00
2004 03 03 03 999 99.0 99.0  1.34  6.25  5.00 999 1006.3   3.6   3.4 999.0 99.0 99.00
2004 03 03 04 999 99.0 99.0  1.29  6.25  5.17 999 1006.6   3.7   3.4 999.0 99.0 99.00
2004 03 03 05 999 99.0 99.0  1.45  6.25  5.36 999 1006.4   3.8   3.4 999.0 99.0 99.00
2004 03 03 06 999 99.0 99.0  1.15  6.25  5.06 999 1007.1   4.3   3.4 999.0 99.0 99.00
2004 03 03 07 999 99.0 99.0  1.28  6.25  4.81 999 1007.4   4.6   3.7 999.0 99.0 99.00
2004 03 03 08 999 99.0 99.0  1.32  6.25  4.39 999 1007.4   4.6   3.8 999.0 99.0 99.00
2004 03 03 09 999 99.0 99.0  1.32  6.67  4.54 999 1007.9   5.4   3.8 999.0 99.0 99.00
2004 03 03 10 999 99.0 99.0  1.39  6.25  4.43 999 1008.0   5.4   3.6 999.0 99.0 99.00
2004 03 03 11 999 99.0 99.0  1.44  6.25  4.42 999 1008.8   5.2   3.5 999.0 99.0 99.00
2004 03 03 12 999 99.0 99.0  1.60  6.25  4.82 999 1009.5   5.0   3.4 999.0 99.0 99.00
2004 03 03 13 999 99.0 99.0  1.54  7.14  4.74 999 1010.2   4.6   3.4 999.0 99.0 99.00
2004 03 03 14 999 99.0 99.0  1.61  7.14  4.65 999 1010.7   4.8   3.5 999.0 99.0 99.00
2004 03 03 15 999 99.0 99.0  1.74  7.14  5.10 999 1011.0   4.8   3.6 999.0 99.0 99.00
2004 03 03 16 999 99.0 99.0  1.40  7.14  4.95 999 1010.8   5.7   3.9 999.0 99.0 99.00
2004 03 03 17 999 99.0 99.0  1.50  7.14  4.90 999 1010.8   5.3   3.9 999.0 99.0 99.00
2004 03 03 18 999 99.0 99.0  1.57  7.14  4.75 999 1010.9   5.5   3.7 999.0 99.0 99.00
2004 03 03 19 999 99.0 99.0  1.50  6.67  4.53 999 1011.6   5.3   3.7 999.0 99.0 99.00
2004 03 03 20 999 99.0 99.0  1.67  4.76  4.56 999 1012.0   5.6   3.7 999.0 99.0 99.00
2004 03 03 21 999 99.0 99.0  1.66  5.00  4.52 999 1012.5   5.3   3.6 999.0 99.0 99.00
2004 03 03 22 999 99.0 99.0  1.51  4.00  4.46 999 1013.9   4.8   3.6 999.0 99.0 99.00
2004 03 03 23 999 99.0 99.0  1.59  4.55  4.72 999 1015.8   4.7   3.7 999.0 99.0 99.00
2004 03 04 00 999 99.0 99.0  1.53  7.69  4.71 999 1017.0   4.2   3.7 999.0 99.0 99.00
2004 03 04 01 999 99.0 99.0  1.43  7.14  4.83 999 1017.8   4.0   3.7 999.0 99.0 99.00
2004 03 04 02 999 99.0 99.0  1.19  7.69  4.55 999 1018.8   3.3   3.6 999.0 99.0 99.00
2004 03 04 03 999 99.0 99.0  1.27  6.25  4.38 999 1018.5   2.9   3.6 999.0 99.0 99.00
2004 03 04 04 999 99.0 99.0  1.24  3.70  4.17 999 1018.5   2.6   3.6 999.0 99.0 99.00
2004 03 04 05 999 99.0 99.0  1.21  4.00  4.12 999 1018.9   2.2   3.7 999.0 99.0 99.00
2004 03 04 06 999 99.0 99.0  1.22  9.09  4.31 999 1019.5   1.9   3.6 999.0 99.0 99.00
2004 03 04 07 999 99.0 99.0  1.24  3.57  4.12 999 1019.2   1.8   3.6 999.0 99.0 99.00
2004 03 04 08 999 99.0 99.0  1.01  9.09  4.13 999 1018.9   1.6   3.6 999.0 99.0 99.00
2004 03 04 09 999 99.0 99.0  1.05  8.33  4.58 999 1019.1   1.6   3.6 999.0 99.0 99.00
2004 03 04 10 999 99.0 99.0  1.00  9.09  4.34 999 1019.8   1.5   3.6 999.0 99.0 99.00
2004 03 04 11 999 99.0 99.0  1.02  7.69  4.75 999 1019.6   1.3   3.6 999.0 99.0 99.00
2004 03 04 12 999 99.0 99.0  1.05  8.33  5.21 999 1020.4   1.2   3.6 999.0 99.0 99.00
2004 03 04 13 999 99.0 99.0  0.99  9.09  5.14 999 1020.9   1.2   3.5 999.0 99.0 99.00
2004 03 04 14 999 99.0 99.0  0.94  9.09  5.09 999 1020.9   1.2   3.5 999.0 99.0 99.00
2004 03 04 15 999 99.0 99.0  0.85 10.00  5.18 999 1020.6   1.2   3.5 999.0 99.0 99.00
2004 03 04 16 999 99.0 99.0  0.83 10.00  5.44 999 1020.3   1.5   3.6 999.0 99.0 99.00
2004 03 04 17 999 99.0 99.0  0.74  9.09  5.56 999 1019.9   2.1   3.6 999.0 99.0 99.00
2004 03 04 18 999 99.0 99.0  0.83 10.00  5.56 999 1019.3   2.9   3.7 999.0 99.0 99.00
2004 03 04 19 999 99.0 99.0  0.86 10.00  4.62 999 1018.4   3.2   3.8 999.0 99.0 99.00
2004 03 04 20 999 99.0 99.0  0.98  9.09  4.01 999 1017.7   3.4   3.7 999.0 99.0 99.00
2004 03 04 21 999 99.0 99.0  1.00  9.09  4.05 999 1018.4   3.5   3.7 999.0 99.0 99.00
2004 03 04 22 999 99.0 99.0  0.98  7.69  3.98 999 1018.5   3.6   3.7 999.0 99.0 99.00
2004 03 04 23 999 99.0 99.0  0.88  8.33  4.10 999 1019.2   3.7   3.7 999.0 99.0 99.00
2004 03 05 00 999 99.0 99.0  0.95  8.33  4.10 999 1019.4   3.8   3.7 999.0 99.0 99.00
2004 03 05 01 999 99.0 99.0  0.86  8.33  4.17 999 1019.8   3.8   3.6 999.0 99.0 99.00
2004 03 05 02 999 99.0 99.0  0.88  7.69  3.95 999 1019.9   3.7   3.6 999.0 99.0 99.00
2004 03 05 03 999 99.0 99.0  0.83  9.09  4.02 999 1020.3   3.6   3.6 999.0 99.0 99.00
2004 03 05 04 999 99.0 99.0  0.76  9.09  4.18 999 1021.1   3.3   3.6 999.0 99.0 99.00
2004 03 05 05 999 99.0 99.0  0.68  7.14  4.07 999 1022.0   3.4   3.6 999.0 99.0 99.00
2004 03 05 06 999 99.0 99.0  0.63  9.09  4.23 999 1022.9   3.3   3.6 999.0 99.0 99.00
2004 03 05 07 999 99.0 99.0  0.60  7.69  4.01 999 1023.1   3.0   3.6 999.0 99.0 99.00
2004 03 05 08 999 99.0 99.0  0.58  8.33  3.75 999 1023.4   2.6   3.6 999.0 99.0 99.00
2004 03 05 09 999 99.0 99.0  0.67  8.33  3.55 999 1024.2   2.5   3.6 999.0 99.0 99.00
2004 03 05 10 999 99.0 99.0  0.61  8.33  3.53 999 1024.7   2.3   3.6 999.0 99.0 99.00
2004 03 05 11 999 99.0 99.0  0.59  7.69  3.83 999 1025.0   2.2   3.6 999.0 99.0 99.00
2004 03 05 12 999 99.0 99.0  0.56  8.33  3.87 999 1025.7   2.1   3.6 999.0 99.0 99.00
2004 03 05 13 999 99.0 99.0  0.58  7.14  4.26 999 1026.1   2.1   3.6 999.0 99.0 99.00
2004 03 05 14 999 99.0 99.0  0.55  7.69  4.29 999 1025.7   2.2   3.5 999.0 99.0 99.00
2004 03 05 15 999 99.0 99.0  0.51  7.69  4.04 999 1025.2   2.1   3.3 999.0 99.0 99.00
2004 03 05 16 999 99.0 99.0  0.51  9.09  4.21 999 1024.8   2.3   3.0 999.0 99.0 99.00
2004 03 05 17 999 99.0 99.0  0.51  7.69  4.36 999 1024.2   2.2   3.0 999.0 99.0 99.00
2004 03 05 18 999 99.0 99.0  0.47  7.14  4.17 999 1023.4   2.1   3.0 999.0 99.0 99.00
2004 03 05 19 999 99.0 99.0  0.49  8.33  4.29 999 1022.2   2.0   3.0 999.0 99.0 99.00
2004 03 05 20 999 99.0 99.0  0.51  8.33  3.91 999 1020.7   2.0   3.1 999.0 99.0 99.00
2004 03 05 21 999 99.0 99.0  0.56  3.85  3.44 999 1019.3   2.1   3.3 999.0 99.0 99.00
2004 03 05 22 999 99.0 99.0  0.61  7.14  3.34 999 1018.8   1.8   3.3 999.0 99.0 99.00
2004 03 05 23 999 99.0 99.0  0.71  3.23  3.40 999 1017.7   1.8   3.4 999.0 99.0 99.00
2004 03 06 00 999 99.0 99.0  0.86  3.85  3.58 999 1016.2   1.9   3.6 999.0 99.0 99.00
2004 03 06 01 999 99.0 99.0  1.06  4.35  3.79 999 1012.8   1.8   3.5 999.0 99.0 99.00
2004 03 06 02 999 99.0 99.0  1.37  4.55  4.07 999 1012.1   2.1   3.5 999.0 99.0 99.00
2004 03 06 03 999 99.0 99.0  1.20  4.55  4.10 999 1012.2   2.2   3.5 999.0 99.0 99.00
2004 03 06 04 999 99.0 99.0  1.43  4.76  4.14 999 1008.5   2.3   3.5 999.0 99.0 99.00
2004 03 06 05 999 99.0 99.0  1.39  5.00  4.20 999 1006.9   2.5   3.5 999.0 99.0 99.00
2004 03 06 06 999 99.0 99.0  1.63  5.26  4.32 999 1004.7   2.5   3.5 999.0 99.0 99.00
2004 03 06 07 999 99.0 99.0  1.37  5.26  4.33 999 1004.5   2.8   3.5 999.0 99.0 99.00
2004 03 06 08 999 99.0 99.0  1.37  5.26  4.52 999 1002.6   3.4   3.5 999.0 99.0 99.00
2004 03 06 09 999 99.0 99.0  1.23  5.26  4.51 999 1002.8   3.3   3.5 999.0 99.0 99.00
2004 03 06 10 999 99.0 99.0  1.12  5.56  4.47 999 1001.0   3.0   3.4 999.0 99.0 99.00
2004 03 06 11 999 99.0 99.0  1.17  5.56  4.67 999 1000.7   3.0   2.9 999.0 99.0 99.00
2004 03 06 12 999 99.0 99.0  1.01  5.88  4.57 999 1000.9   3.2   3.2 999.0 99.0 99.00
2004 03 06 13 999 99.0 99.0  0.98  5.26  4.42 999 1001.3   3.2   3.3 999.0 99.0 99.00
2004 03 06 14 999 99.0 99.0  1.06  5.56  4.61 999  998.6   2.8   3.2 999.0 99.0 99.00
2004 03 06 15 999 99.0 99.0  1.20  5.88  4.85 999  997.2   2.8   3.1 999.0 99.0 99.00
2004 03 06 16 999 99.0 99.0  1.02  5.56  4.59 999  997.6   3.1   3.2 999.0 99.0 99.00
2004 03 06 17 999 99.0 99.0  0.93  5.88  4.75 999  996.3   3.2   3.1 999.0 99.0 99.00
2004 03 06 18 999 99.0 99.0  0.94  5.26  4.70 999  992.9   3.7   3.2 999.0 99.0 99.00
2004 03 06 19 999 99.0 99.0  0.90  5.88  4.80 999  992.5   4.3   3.3 999.0 99.0 99.00
2004 03 06 20 999 99.0 99.0  0.84  5.88  4.78 999  992.1   4.1   3.1 999.0 99.0 99.00
2004 03 06 21 999 99.0 99.0  0.93  5.88  4.59 999  991.6   4.1   3.1 999.0 99.0 99.00
2004 03 06 22 999 99.0 99.0  0.97  6.25  4.36 999  990.7   5.1   3.2 999.0 99.0 99.00
2004 03 06 23 999 99.0 99.0  0.98  5.56  4.38 999  991.7   4.3   3.3 999.0 99.0 99.00
2004 03 07 00 999 99.0 99.0  1.08  5.26  4.69 999  991.7   4.4   3.1 999.0 99.0 99.00
2004 03 07 01 999 99.0 99.0  1.20  5.88  4.95 999  992.3   4.1   3.2 999.0 99.0 99.00
2004 03 07 02 999 99.0 99.0  1.44  6.25  5.25 999  993.1   4.1   3.2 999.0 99.0 99.00
2004 03 07 03 999 99.0 99.0  1.60  6.67  5.41 999  993.3   4.7   3.1 999.0 99.0 99.00
2004 03 07 04 999 99.0 99.0  1.55  7.14  5.09 999  993.8   4.8   3.2 999.0 99.0 99.00
2004 03 07 05 999 99.0 99.0  1.84  4.35  4.46 999  994.4   4.2   3.2 999.0 99.0 99.00
2004 03 07 06 999 99.0 99.0  1.95  4.76  4.70 999  995.8   2.9   3.6 999.0 99.0 99.00
2004 03 07 07 999 99.0 99.0  1.96  5.56  4.77 999  997.1   2.0   3.7 999.0 99.0 99.00
2004 03 07 08 999 99.0 99.0  2.19  5.56  4.86 999  998.4   1.4   3.7 999.0 99.0 99.00
2004 03 07 09 999 99.0 99.0  2.40  5.88  5.10 999  999.5   1.1   3.5 999.0 99.0 99.00
2004 03 07 10 999 99.0 99.0  2.27  5.56  4.91 999 1000.6   0.8   3.5 999.0 99.0 99.00
2004 03 07 11 999 99.0 99.0  2.42  5.26  4.97 999 1001.9   0.8   3.5 999.0 99.0 99.00
2004 03 07 12 999 99.0 99.0  2.07  5.88  4.79 999 1002.8   0.6   3.6 999.0 99.0 99.00
2004 03 07 13 999 99.0 99.0  2.07  5.56  5.10 999 1004.4   0.7   3.7 999.0 99.0 99.00
2004 03 07 14 999 99.0 99.0  2.25  7.69  5.30 999 1004.7   0.7   3.8 999.0 99.0 99.00
2004 03 07 15 999 99.0 99.0  2.48  5.26  5.21 999 1005.9   0.6   4.0 999.0 99.0 99.00
2004 03 07 16 999 99.0 99.0  2.14  5.00  4.98 999 1007.0   0.7   3.7 999.0 99.0 99.00
2004 03 07 17 999 99.0 99.0  1.84  9.09  5.03 999 1007.4   1.1   3.5 999.0 99.0 99.00
2004 03 07 18 999 99.0 99.0  1.89 10.00  5.21 999 1007.9   1.3   3.5 999.0 99.0 99.00
2004 03 07 19 999 99.0 99.0  1.57  7.14  5.12 999 1008.8   1.6   3.8 999.0 99.0 99.00
2004 03 07 20 999 99.0 99.0  1.41 10.81  5.00 999 1009.1   2.0   3.7 999.0 99.0 99.00
2004 03 07 21 999 99.0 99.0  1.25  6.25  4.95 999 1009.5   2.1   3.6 999.0 99.0 99.00
2004 03 07 22 999 99.0 99.0  1.09 10.00  4.76 999 1010.2   2.2   3.4 999.0 99.0 99.00
2004 03 07 23 999 99.0 99.0  1.01  9.09  5.14 999 1010.5   1.6   3.2 999.0 99.0 99.00
2004 03 08 00 999 99.0 99.0  1.01  9.09  5.07 999 1011.3   1.6   3.0 999.0 99.0 99.00
2004 03 08 01 999 99.0 99.0  0.99  8.33  5.05 999 1012.5   1.4   2.9 999.0 99.0 99.00
2004 03 08 02 999 99.0 99.0  1.03 10.00  5.59 999 1012.2   1.0   2.8 999.0 99.0 99.00
2004 03 08 03 999 99.0 99.0  1.04  8.33  5.40 999 1012.8   0.8   3.1 999.0 99.0 99.00
2004 03 08 04 999 99.0 99.0  1.00 10.81  4.97 999 1012.8   0.7   3.3 999.0 99.0 99.00
2004 03 08 05 999 99.0 99.0  0.94 10.00  4.65 999 1013.1   0.5   3.3 999.0 99.0 99.00
2004 03 08 06 999 99.0 99.0  0.94 10.00  4.77 999 1013.3   0.6   3.2 999.0 99.0 99.00
2004 03 08 07 999 99.0 99.0  0.85 10.81  4.60 999 1013.1   0.3   3.2 999.0 99.0 99.00
2004 03 08 08 999 99.0 99.0  0.80 10.00  4.74 999 1012.2   0.1   2.9 999.0 99.0 99.00
2004 03 08 09 999 99.0 99.0  0.81 10.00  4.70 999 1009.9  -0.3   2.8 999.0 99.0 99.00
2004 03 08 10 999 99.0 99.0  1.00  9.09  3.83 999 1009.9  -1.1   2.8 999.0 99.0 99.00
2004 03 08 11 999 99.0 99.0  1.30  4.76  4.21 999 1010.7  -1.7   2.9 999.0 99.0 99.00
2004 03 08 12 999 99.0 99.0  1.32  5.00  4.54 999 1011.4  -1.6   2.7 999.0 99.0 99.00
2004 03 08 13 999 99.0 99.0  1.51  5.26  4.79 999 1012.6  -2.0   3.0 999.0 99.0 99.00
2004 03 08 14 999 99.0 99.0  1.58  5.56  4.86 999 1013.0  -2.5   3.0 999.0 99.0 99.00
2004 03 08 15 999 99.0 99.0  1.60  5.56  4.97 999 1011.9  -2.4   2.6 999.0 99.0 99.00
2004 03 08 16 999 99.0 99.0  1.79  5.88  5.03 999 1011.2  -2.3   2.4 999.0 99.0 99.00
2004 03 08 17 999 99.0 99.0  2.27  5.88  4.89 999 1010.0  -2.2   2.3 999.0 99.0 99.00
2004 03 08 18 999 99.0 99.0  2.29  5.56  4.94 999 1009.6  -2.3   2.3 999.0 99.0 99.00
2004 03 08 19 999 99.0 99.0  2.64  5.56  5.03 999 1008.9  -2.2   2.4 999.0 99.0 99.00
2004 03 08 20 999 99.0 99.0  2.41  5.56  4.92 999 1007.9  -1.8   2.4 999.0 99.0 99.00
2004 03 08 21 999 99.0 99.0  2.49  5.56  4.84 999 1008.0  -1.6   2.3 999.0 99.0 99.00
2004 03 08 22 999 99.0 99.0  2.33  5.88  4.83 999 1008.8  -1.4   2.2 999.0 99.0 99.00
2004 03 08 23 999 99.0 99.0  2.30  6.67  4.89 999 1009.7  -1.2   2.2 999.0 99.0 99.00
2004 03 09 00 999 99.0 99.0  2.35  6.67  5.15 999 1010.6  -1.6   2.2 999.0 99.0 99.00
2004 03 09 01 999 99.0 99.0  2.09  7.14  5.30 999 1011.4  -1.9   2.2 999.0 99.0 99.00
2004 03 09 02 999 99.0 99.0  2.47  7.69  5.70 999 1011.9  -2.6   2.2 999.0 99.0 99.00
2004 03 09 03 999 99.0 99.0  2.18  7.69  5.46 999 1012.0  -2.8   2.2 999.0 99.0 99.00
2004 03 09 04 999 99.0 99.0  2.07  5.56  5.25 999 1011.9  -3.3   2.2 999.0 99.0 99.00
2004 03 09 05 999 99.0 99.0  2.13  6.25  5.22 999 1012.1  -3.7   2.2 999.0 99.0 99.00
2004 03 09 06 999 99.0 99.0  2.11  5.56  4.94 999 1012.7  -3.8   2.2 999.0 99.0 99.00
2004 03 09 07 999 99.0 99.0  2.08  5.26  4.95 999 1013.1  -4.3   2.1 999.0 99.0 99.00
2004 03 09 08 999 99.0 99.0  1.92  7.14  4.88 999 1013.5  -4.6   2.2 999.0 99.0 99.00
2004 03 09 09 999 99.0 99.0  2.01  7.14  4.95 999 1014.3  -5.0   2.2 999.0 99.0 99.00
2004 03 09 10 999 99.0 99.0  2.00  6.67  4.93 999 1015.4  -5.3   2.2 999.0 99.0 99.00
2004 03 09 11 999 99.0 99.0  1.81  6.67  4.81 999 1016.4  -5.3   2.1 999.0 99.0 99.00
2004 03 09 12 999 99.0 99.0  1.45  7.14  4.76 999 1017.4  -5.4   2.1 999.0 99.0 99.00
2004 03 09 13 999 99.0 99.0  1.30  6.67  4.80 999 1018.3  -5.4   2.1 999.0 99.0 99.00
2004 03 09 14 999 99.0 99.0  1.23  4.76  4.84 999 1019.1  -5.7   2.1 999.0 99.0 99.00
2004 03 09 15 999 99.0 99.0  1.14  6.67  5.14 999 1019.6  -5.1   2.2 999.0 99.0 99.00
2004 03 09 16 999 99.0 99.0  1.03  6.67  4.92 999 1020.0  -4.8   2.3 999.0 99.0 99.00
2004 03 09 17 999 99.0 99.0  1.09 10.81  5.21 999 1020.1  -4.4   2.2 999.0 99.0 99.00
2004 03 09 18 999 99.0 99.0  1.11 12.90  5.46 999 1020.4  -3.7   2.3 999.0 99.0 99.00
2004 03 09 19 999 99.0 99.0  1.12 11.43  5.89 999 1021.1  -3.2   2.3 999.0 99.0 99.00
2004 03 09 20 999 99.0 99.0  1.01 12.12  5.64 999 1021.6  -2.9   2.3 999.0 99.0 99.00
2004 03 09 21 999 99.0 99.0  0.94 11.43  5.70 999 1022.1  -2.8   2.0 999.0 99.0 99.00
2004 03 09 22 999 99.0 99.0  1.05 12.90  5.90 999 1023.1  -2.8   1.9 999.0 99.0 99.00
2004 03 09 23 999 99.0 99.0  1.04 10.81  6.28 999 1024.1  -2.6   2.0 999.0 99.0 99.00
2004 03 10 00 999 99.0 99.0  0.95 12.12  7.08 999 1024.8  -2.3   2.0 999.0 99.0 99.00
2004 03 10 01 999 99.0 99.0  0.90 13.79  7.43 999 1025.8  -2.0   2.2 999.0 99.0 99.00
2004 03 10 02 999 99.0 99.0  0.91 12.12  7.24 999 1026.4  -1.6   2.2 999.0 99.0 99.00
2004 03 10 03 999 99.0 99.0  0.85 12.12  5.96 999 1026.4  -1.4   2.2 999.0 99.0 99.00
2004 03 10 04 999 99.0 99.0  0.95 10.00  5.78 999 1026.4  -1.1   2.1 999.0 99.0 99.00
2004 03 10 05 999 99.0 99.0  0.90 10.81  5.47 999 1026.8  -0.8   2.1 999.0 99.0 99.00
2004 03 10 06 999 99.0 99.0  0.89 12.12  5.53 999 1027.6  -0.4   2.1 999.0 99.0 99.00
2004 03 10 07 999 99.0 99.0  0.81 12.90  5.43 999 1028.0  -0.4   2.1 999.0 99.0 99.00
2004 03 10 08 999 99.0 99.0  0.72 12.12  5.55 999 1028.3  -0.3   2.1 999.0 99.0 99.00
2004 03 10 09 999 99.0 99.0  0.73 11.43  6.24 999 1028.6  -0.3   1.9 999.0 99.0 99.00
2004 03 10 10 999 99.0 99.0  0.70 10.00  6.26 999 1029.3  -0.3   1.8 999.0 99.0 99.00
2004 03 10 11 999 99.0 99.0  0.74 10.00  6.56 999 1030.3  -0.2   1.9 999.0 99.0 99.00
2004 03 10 12 999 99.0 99.0  0.69 10.00  6.54 999 1031.0   0.0   2.0 999.0 99.0 99.00
2004 03 10 13 999 99.0 99.0  0.80 12.90  7.01 999 1031.5   0.0   2.0 999.0 99.0 99.00
2004 03 10 14 999 99.0 99.0  0.79 10.81  6.30 999 1031.9  -0.1   2.1 999.0 99.0 99.00
2004 03 10 15 999 99.0 99.0  0.70  9.09  5.66 999 1032.4  -0.1   2.2 999.0 99.0 99.00
2004 03 10 16 999 99.0 99.0  0.66 10.81  5.46 999 1032.2  -0.2   2.2 999.0 99.0 99.00
2004 03 10 17 999 99.0 99.0  0.67  7.69  5.03 999 1032.7  -0.2   2.2 999.0 99.0 99.00
2004 03 10 18 999 99.0 99.0  0.66  9.09  3.74 999 1031.8  -0.4   2.2 999.0 99.0 99.00
2004 03 10 19 999 99.0 99.0  0.75  7.14  4.21 999 1032.0  -0.3   1.8 999.0 99.0 99.00
2004 03 10 20 999 99.0 99.0  0.70 11.43  4.54 999 1031.8  -0.2   1.7 999.0 99.0 99.00
2004 03 10 21 999 99.0 99.0  0.65 11.43  4.87 999 1031.4   0.0   1.7 999.0 99.0 99.00
2004 03 10 22 999 99.0 99.0  0.67 10.81  5.12 999 1031.8   0.1   1.6 999.0 99.0 99.00
2004 03 10 23 999 99.0 99.0  0.58 10.81  4.96 999 1031.6   0.0   1.6 999.0 99.0 99.00
2004 03 11 00 999 99.0 99.0  0.65 10.81  5.00 999 1031.3   0.0   1.6 999.0 99.0 99.00
2004 03 11 01 999 99.0 99.0  0.60 10.00  4.24 999 1030.8  -0.1   1.8 999.0 99.0 99.00
2004 03 11 02 999 99.0 99.0  0.61  8.33  4.27 999 1030.0  -0.2   1.9 999.0 99.0 99.00
2004 03 11 03 999 99.0 99.0  0.68  9.09  4.57 999 1029.0   0.1   2.0 999.0 99.0 99.00
2004 03 11 04 999 99.0 99.0  0.68 10.00  3.90 999 1028.6   0.4   2.0 999.0 99.0 99.00
2004 03 11 05 999 99.0 99.0  0.70 10.00  3.72 999 1027.7   0.5   1.6 999.0 99.0 99.00
2004 03 11 06 999 99.0 99.0  0.85  3.85  3.64 999 1026.6  -0.2   1.5 999.0 99.0 99.00
2004 03 11 07 999 99.0 99.0  1.02  3.85  3.79 999 1025.7  -0.2   1.5 999.0 99.0 99.00
2004 03 11 08 999 99.0 99.0  0.99  4.00  3.84 999 1023.4   0.1   1.5 999.0 99.0 99.00
2004 03 11 09 999 99.0 99.0  1.12  4.17  3.90 999 1023.6   0.2   1.6 999.0 99.0 99.00
2004 03 11 10 999 99.0 99.0  1.19  4.17  3.82 999 1022.5   0.5   1.7 999.0 99.0 99.00
2004 03 11 11 999 99.0 99.0  1.67  4.76  4.37 999 1021.4   0.4   1.8 999.0 99.0 99.00
2004 03 11 12 999 99.0 99.0  1.89  5.26  4.50 999 1021.1   0.4   1.8 999.0 99.0 99.00
2004 03 11 13 999 99.0 99.0  2.08  5.56  4.76 999 1019.9   0.5   1.8 999.0 99.0 99.00
2004 03 11 14 999 99.0 99.0  2.01  5.88  4.72 999 1017.8   0.4   1.8 999.0 99.0 99.00
2004 03 11 15 999 99.0 99.0  2.34  6.25  5.19 999 1016.9   0.3   1.8 999.0 99.0 99.00
2004 03 11 16 999 99.0 99.0  2.50  6.67  5.40 999 1015.5   0.3   1.8 999.0 99.0 99.00
2004 03 11 17 999 99.0 99.0  2.58  7.14  5.46 999 1014.1   0.7   2.0 999.0 99.0 99.00
2004 03 11 18 999 99.0 99.0  2.83  7.14  5.58 999 1011.5   0.8   2.1 999.0 99.0 99.00
2004 03 11 19 999 99.0 99.0  3.31  7.14  5.94 999 1009.8   1.5   1.9 999.0 99.0 99.00
2004 03 11 20 999 99.0 99.0  3.00  6.67  5.72 999 1008.8   2.8   1.9 999.0 99.0 99.00
2004 03 11 21 999 99.0 99.0  2.98  7.14  5.79 999 1007.3   3.0   1.9 999.0 99.0 99.00
2004 03 11 22 999 99.0 99.0  2.76  7.14  5.52 999 1006.4   2.4   1.9 999.0 99.0 99.00
2004 03 11 23 999 99.0 99.0  3.13  6.67  5.95 999 1005.5   2.7   1.9 999.0 99.0 99.00
2004 03 12 00 999 99.0 99.0  3.23  6.67  5.86 999 1004.3   2.3   2.0 999.0 99.0 99.00
2004 03 12 01 999 99.0 99.0  3.44 13.79  6.36 999 1003.5   2.1   2.0 999.0 99.0 99.00
2004 03 12 02 999 99.0 99.0  3.20 12.90  6.25 999 1003.6   1.9   2.0 999.0 99.0 99.00
2004 03 12 03 999 99.0 99.0  3.27 12.90  6.90 999 1003.1   1.8   2.0 999.0 99.0 99.00
2004 03 12 04 999 99.0 99.0  3.28 12.12  7.06 999 1002.8   0.9   2.0 999.0 99.0 99.00
2004 03 12 05 999 99.0 99.0  3.33 12.12  7.76 999 1002.5   1.1   2.0 999.0 99.0 99.00
2004 03 12 06 999 99.0 99.0  2.55 11.43  6.78 999 1002.4   1.1   2.0 999.0 99.0 99.00
