#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 00 50 293  7.1  8.2  0.70 10.00  4.61  97 1027.1   3.1   7.6  -6.8 99.0 99.00
2017 01 02 01 50 298  6.5  7.9  0.53 10.81  4.53 241 1028.5   2.7   7.6  -7.1 99.0 99.00
2017 01 02 02 50 306  5.7  7.3  0.58 10.00  4.85 127 1029.4   2.0   7.5  -7.5 99.0 99.00
2017 01 02 03 50 276  3.8  4.9  0.48 10.00  5.27 120 1030.1   2.1   7.3  -7.7 99.0 99.00
2017 01 02 04 50 274  4.6  5.6  0.42 10.00  5.13 149 1030.1   2.3   7.3  -7.5 99.0 99.00
2017 01 02 05 50 268  4.8  6.0  0.36 10.81  5.68 107 1030.6   2.4   7.2  -6.9 99.0 99.00
2017 01 02 06 50 274  4.5  5.4  0.36 10.00  5.71 134 1031.0   2.3   7.3  -6.4 99.0 99.00
2017 01 02 07 50 267  4.2  5.3  0.42 10.81  6.79  83 1031.8   2.0   7.4  -6.1 99.0 99.00
2017 01 02 08 50 267  4.3  5.4  0.39 10.00  5.87 148 1031.8   2.0   7.5  -6.0 99.0 99.00
2017 01 02 09 50 258  3.9  5.0  0.40 10.00  6.84 134 1032.3   2.2   7.3  -5.1 99.0 99.00
2017 01 02 10 50 260  4.4  5.2  0.46 10.81  7.22 100 1033.4   2.0   7.3  -5.2 99.0 99.00
2017 01 02 11 50 290  2.4  3.1  0.48  9.09  6.20 129 1033.6   1.1   7.3  -5.1 99.0 99.00
2017 01 02 12 50 268  2.8  3.6  0.51  8.33  6.66 125 1035.0   1.1   7.2  -4.8 99.0 99.00
2017 01 02 13 50 307  2.2  3.1  0.57  9.09  6.99 133 1034.7   1.1   7.1  -4.0 99.0 99.00
2017 01 02 14 50 345  2.3  3.0  0.52  8.33  7.37 123 1035.3   1.5   7.2  -5.0 99.0 99.00
2017 01 02 15 50  30  2.5  3.3  0.47  8.33  7.03 125 1034.8   1.9   7.4  -4.4 99.0 99.00
2017 01 02 16 50  46  0.9  1.6  0.47  8.33  6.89 142 1034.2   2.6   7.5  -3.7 99.0 99.00
2017 01 02 17 50  13  0.7  1.2  0.42  9.09  6.71 152 1033.6   3.1   7.5  -2.5 99.0 99.00
2017 01 02 18 50 314  0.6  1.1  0.41  8.33  6.50 146 1033.4   3.6   6.7  -1.8 99.0 99.00
2017 01 02 19 50 290  1.1  1.6  0.43  9.09  6.78 149 1033.6   3.6   6.6  -1.5 99.0 99.00
2017 01 02 20 50 297  1.1  1.6  0.46 10.00  6.37 106 1033.6   3.6   6.7  -1.1 99.0 99.00
2017 01 02 21 50 334  1.5  2.1  0.42 10.00  5.40 128 1033.4   3.7   6.5  -1.2 99.0 99.00
2017 01 02 22 50 344  1.4  2.2  0.48  9.09  5.37 137 1033.3   4.0   6.7  -1.1 99.0 99.00
2017 01 02 23 50 355  1.8  2.4  0.50  8.33  5.47 156 1032.9   4.0   6.6  -1.2 99.0 99.00
2017 01 03 00 50 351  2.4  2.9  0.50  8.33  5.56 158 1032.9   3.9   6.2  -1.8 99.0 99.00
2017 01 03 01 50 356  3.0  3.6  0.57  8.33  5.69 135 1032.5   3.8   6.3  -1.3 99.0 99.00
2017 01 03 02 50  31  3.7  4.3  0.53  7.69  5.69 150 1031.4   3.9   6.4  -1.1 99.0 99.00
2017 01 03 03 50  49  4.1  4.8  0.56  7.69  6.24 138 1030.0   4.3   6.5  -0.1 99.0 99.00
2017 01 03 04 50 133  4.4  5.6  0.51  8.33  5.24 142 1029.2   5.1   6.6  -0.6 99.0 99.00
2017 01 03 05 50 127  4.6  5.6  0.48  7.69  4.33 156 1029.0   5.1   6.8  -0.5 99.0 99.00
2017 01 03 06 50 111  5.6  7.2  0.46  6.67  3.61 133 1028.7   5.2   7.2   0.0 99.0 99.00
2017 01 03 07 50 111  6.2  7.7  0.55  2.86  3.62 136 1028.7   5.3   7.4   0.2 99.0 99.00
2017 01 03 08 50 105  7.4  8.8  0.61  3.45  3.53 133 1028.1   5.2   7.4  -0.5 99.0 99.00
2017 01 03 09 50 107  8.4  9.5  0.73  3.70  3.58 129 1027.2   5.1   7.1  -0.5 99.0 99.00
2017 01 03 10 50 115  8.4 10.3  0.95  4.00  3.82 127 1026.5   5.2   7.0   0.2 99.0 99.00
2017 01 03 11 50 109  8.7 10.9  1.09  4.55  4.01 135 1026.1   5.2   7.1   0.5 99.0 99.00
2017 01 03 12 50 109  9.1 10.9  1.28  5.26  4.31 137 1025.2   5.3   7.1   1.0 99.0 99.00
2017 01 03 13 50 115  8.9 10.3  1.46  5.26  4.50 133 1024.7   5.4   7.1   0.8 99.0 99.00
2017 01 03 14 50 114  8.7 10.6  1.52  5.88  4.59 136 1024.5   5.6   7.1   1.5 99.0 99.00
2017 01 03 15 50 112  9.1 10.7  1.50  5.56  4.62 134 1022.8   5.6   7.2   1.7 99.0 99.00
2017 01 03 16 50 108 10.0 11.9  1.64  6.67  4.82 154 1020.8   5.6   7.2   1.6 99.0 99.00
2017 01 03 17 50 109 10.2 12.7  1.87  6.67  4.97 148 1019.1   5.6   7.3   1.6 99.0 99.00
2017 01 03 18 50  99 10.5 12.3  1.91  7.14  5.09 151 1017.8   5.6   7.3   1.7 99.0 99.00
2017 01 03 19 50  90 11.1 13.1  2.33  7.14  5.56 136 1016.6   5.1   7.2   0.7 99.0 99.00
2017 01 03 20 50  79 11.6 13.9  2.20  7.14  5.34 138 1015.4   4.3   7.2   2.5 99.0 99.00
2017 01 03 21 50  79 11.7 14.0  2.31  7.14  5.47 127 1013.2   4.6   7.3   3.5 99.0 99.00
2017 01 03 22 50  74 13.7 15.9  2.68  7.14  5.74 117 1011.6   4.6   7.3   3.7 99.0 99.00
2017 01 03 23 50  77 13.8 17.5  3.05  8.33  6.07 122 1009.7   5.2   7.3   4.1 99.0 99.00
2017 01 04 00 50  63 13.5 17.0  3.45  9.09  6.44 121 1007.9   5.1   7.3   4.3 99.0 99.00
2017 01 04 01 50  58 13.5 16.9  3.54  9.09  6.47 132 1006.2   5.1   7.3   4.2 99.0 99.00
2017 01 04 02 50  53 13.7 17.1  3.96  8.33  6.63 105 1003.9   5.1   7.3   4.3 99.0 99.00
2017 01 04 03 50  46 14.4 17.8  4.29  9.09  7.03 103 1001.2   5.0   7.3   4.2 99.0 99.00
2017 01 04 04 50  37 14.0 17.4  4.49 10.00  7.27 105  998.5   5.0   7.3   4.5 99.0 99.00
2017 01 04 05 50  19 11.1 13.8  4.68 10.00  7.68  97  996.3   4.7   7.4   4.3 99.0 99.00
2017 01 04 06 50   5 11.4 13.8  4.82 10.00  7.88 109  994.5   3.1   7.4   2.8 99.0 99.00
2017 01 04 07 50   1 11.8 14.2  4.65 10.00  7.74  97  992.1   2.8   7.4   2.5 99.0 99.00
2017 01 04 08 50 349 11.5 14.4  4.33 11.43  7.77  79  990.8   2.5   7.3   2.1 99.0 99.00
2017 01 04 09 50 322 11.3 14.1  4.35 10.81  8.00  87  990.9   1.3   6.8   0.8 99.0 99.00
2017 01 04 10 50 324 10.9 13.6  3.81 10.81  7.93  92  990.9   1.3   6.5   0.2 99.0 99.00
2017 01 04 11 50 317  9.6 12.2  4.12 10.81  8.70  90  991.6   1.6   6.4  -0.1 99.0 99.00
2017 01 04 12 50 295  6.1  8.5  3.55 11.43  8.70  86  992.8   1.6   6.3  -0.1 99.0 99.00
2017 01 04 13 50 285  4.9  6.8  3.37 11.43  8.99  95  993.7   2.1   6.3   0.2 99.0 99.00
2017 01 04 14 50 246  4.8  6.4  3.06 10.00  9.05 105  994.4   3.0   6.1   0.3 99.0 99.00
2017 01 04 15 50 235  5.8  7.6  2.75 10.81  8.65  80  994.4   4.2   6.1   1.1 99.0 99.00
2017 01 04 16 50 227  5.8  7.4  2.65 10.81  8.38  91  992.6   4.8   6.2   2.1 99.0 99.00
2017 01 04 17 50 225  7.9 10.0  2.53 10.00  7.99  93  992.4   5.4   6.4   3.1 99.0 99.00
2017 01 04 18 50 235  6.1  7.4  2.12 10.00  7.41 104  991.9   6.5   6.5   3.3 99.0 99.00
2017 01 04 19 50 219  7.0  8.6  1.89 10.81  7.03 121  992.6   6.6   6.6   4.0 99.0 99.00
2017 01 04 20 50 238  6.7  7.9  2.03 10.81  7.31 107  992.8   7.0   6.7   3.5 99.0 99.00
2017 01 04 21 50 229  7.6  8.6  1.97 10.00  6.94 116  993.1   7.0   6.7   4.2 99.0 99.00
2017 01 04 22 50 237  7.0  8.2  2.00 10.00  7.26 119  993.7   6.8   6.8   3.4 99.0 99.00
2017 01 04 23 50 224  6.9  8.3  1.88 10.00  7.08 128  993.6   6.8   6.5   3.4 99.0 99.00
2017 01 05 00 50 256  9.6 13.2  2.11 10.00  7.11 109  993.9   6.4   6.6   0.7 99.0 99.00
2017 01 05 01 50 258  9.7 11.9  1.98 10.00  6.96 118  994.7   5.5   5.6  -1.6 99.0 99.00
2017 01 05 02 50 255 11.5 14.7  2.00 10.00  6.62 104  995.1   4.7   5.8  -4.9 99.0 99.00
2017 01 05 03 50 261 13.7 16.8  1.92 10.81  6.08  99  996.0   3.5   6.0  -8.0 99.0 99.00
2017 01 05 04 50 260 12.0 14.9  1.78 10.00  5.37 118  997.1   2.4   6.2  -7.7 99.0 99.00
2017 01 05 05 50 255 11.7 14.6  1.79 10.00  5.43 116  997.5   1.5   6.0  -8.6 99.0 99.00
2017 01 05 06 50 256 13.8 16.7  1.54 10.00  4.87  98  998.3   0.8   6.0  -7.8 99.0 99.00
2017 01 05 07 50 260 13.3 16.3  1.58  5.26  4.63 207  999.7  -0.1   6.0  -9.6 99.0 99.00
2017 01 05 08 50 259 12.0 15.6  1.57 10.81  4.77 107 1000.7  -0.5   6.0 -10.4 99.0 99.00
2017 01 05 09 50 253 13.3 16.9  1.48  5.56  4.53 206 1001.2  -1.0   5.9 -11.1 99.0 99.00
2017 01 05 10 50 253 13.1 16.6  1.51  5.26  4.62 209 1002.5  -1.2   5.8 -10.3 99.0 99.00
2017 01 05 11 50 262 14.8 18.9  1.49  5.26  4.59 205 1003.9  -2.0   5.8 -11.3 99.0 99.00
2017 01 05 12 50 250 12.7 17.1  1.57  5.88  4.63 201 1005.4  -2.2   5.9 -11.0 99.0 99.00
2017 01 05 13 50 250 12.3 15.3  1.54  5.56  4.55 204 1006.4  -2.4   5.9 -10.9 99.0 99.00
2017 01 05 14 50 247 12.3 15.9  1.51  9.09  4.59 122 1007.5  -2.1   5.9 -10.7 99.0 99.00
2017 01 05 15 50 236 13.1 16.7  1.54  5.00  4.54 208 1007.9  -1.5   6.0 -10.1 99.0 99.00
2017 01 05 16 50 252 13.1 17.4  1.51 10.00  4.58 134 1006.9  -0.9   6.2  -9.6 99.0 99.00
2017 01 05 17 50 263 12.5 15.8  1.41  5.00  4.38 204 1007.2  -0.3   6.5 -10.1 99.0 99.00
2017 01 05 18 50 266  8.7 10.8  1.37  5.88  4.38 193 1008.1   0.0   6.5 -11.1 99.0 99.00
2017 01 05 19 50 247  7.5  9.5  1.16  4.35  4.43 206 1008.6   0.2   6.4 -11.6 99.0 99.00
2017 01 05 20 50 252  7.4 10.0  1.03 10.00  4.49 121 1009.6   0.3   6.2 -12.0 99.0 99.00
2017 01 05 21 50 265  6.1  8.4  0.95 10.00  4.47 148 1010.3   0.1   5.9 -11.5 99.0 99.00
2017 01 05 22 50 241  9.0 11.4  0.82 10.00  4.39 130 1010.4   0.2   6.1 -11.7 99.0 99.00
2017 01 05 23 50 249  9.5 11.5  0.95 10.00  4.78 138 1011.1  -0.2   6.0 -11.6 99.0 99.00
2017 01 06 00 50 251 10.1 12.5  0.93 10.81  4.13 142 1011.4  -0.7   5.8 -10.8 99.0 99.00
2017 01 06 01 50 247  9.8 12.4  1.10 10.00  4.36 105 1011.8  -1.0   6.3 -10.4 99.0 99.00
2017 01 06 02 50 251 10.8 13.4  1.07 10.00  4.23 141 1012.5  -1.2   6.7  -9.9 99.0 99.00
2017 01 06 03 50 262 11.1 14.3  1.10  4.55  4.20 194 1012.3  -1.6   6.5  -9.9 99.0 99.00
2017 01 06 04 50 266 10.8 13.9  1.04 10.00  4.08 159 1013.3  -2.2   6.4  -8.2 99.0 99.00
2017 01 06 05 50 268  8.5 11.4  1.00 10.00  4.36 151 1013.3  -2.5   6.4  -7.4 99.0 99.00
2017 01 06 06 50 268  7.6  9.9  0.76 10.81  4.25 133 1013.9  -2.4   6.4  -6.0 99.0 99.00
2017 01 06 07 50 251  7.9 10.0  0.72 10.00  4.10  98 1014.4  -2.3   6.6  -5.5 99.0 99.00
2017 01 06 08 50 253  7.4  9.2  0.70 10.00  4.28 143 1014.1  -2.6   6.7  -5.1 99.0 99.00
2017 01 06 09 50 243  6.3  7.9  0.64 10.00  3.94 164 1014.2  -2.9   6.8  -4.9 99.0 99.00
2017 01 06 10 50 262  5.0  6.5  0.66 10.00  4.69 112 1014.0  -2.4   6.9  -5.7 99.0 99.00
2017 01 06 11 50 260  4.9  6.4  0.63 10.00  4.95 126 1014.4  -2.2   7.0  -5.8 99.0 99.00
2017 01 06 12 50 253  4.5  6.0  0.58 10.00  5.37 126 1015.7  -2.0   6.8  -6.0 99.0 99.00
2017 01 06 13 50 252  4.9  6.4  0.62  9.09  5.48 128 1016.8  -2.0   6.8  -5.9 99.0 99.00
2017 01 06 14 50 286  4.1  5.8  0.66  9.09  5.65 122 1016.7  -2.5   6.8  -7.8 99.0 99.00
2017 01 06 15 50 288  6.2  7.7  0.67  9.09  5.73 125 1016.7  -2.5   7.0  -7.5 99.0 99.00
2017 01 06 16 50 283  5.4  6.9  0.65  8.33  5.51 135 1016.0  -2.3   7.0  -7.8 99.0 99.00
2017 01 06 17 50 296  6.0  7.7  0.71  9.09  6.09 115 1016.0  -1.9   7.0  -8.0 99.0 99.00
2017 01 06 18 50 311  5.1  6.8  0.70  9.09  5.53 123 1016.0  -1.8   6.9  -8.9 99.0 99.00
2017 01 06 19 50 316  4.7  6.9  0.62 16.00  5.81 152 1016.4  -1.2   6.8  -8.9 99.0 99.00
2017 01 06 20 50 332  4.3  6.8  0.61 14.81  6.69 221 1017.1  -1.4   6.6 -10.1 99.0 99.00
2017 01 06 21 50 301  4.3  5.7  0.58 14.81  6.81  90 1018.0  -1.3   6.7 -11.2 99.0 99.00
2017 01 06 22 50 325  5.1  6.9  0.55 13.79  6.65  97 1018.9  -1.3   6.5 -11.2 99.0 99.00
2017 01 06 23 50 329  6.7  8.5  0.62 13.79  5.79 100 1020.0  -1.8   6.5 -12.1 99.0 99.00
2017 01 07 00 50 332  8.0 10.1  0.66 13.79  4.65 127 1020.8  -2.0   6.8 -12.0 99.0 99.00
2017 01 07 01 50 339  7.4  8.8  0.79 14.81  4.80 156 1022.1  -2.9   6.0 -11.3 99.0 99.00
2017 01 07 02 50 335  6.6  8.4  0.72 14.81  4.39 313 1022.9  -3.1   6.1 -11.1 99.0 99.00
2017 01 07 03 50 329  6.4  7.8  0.71 14.81  4.94 305 1023.6  -3.4   6.1 -12.0 99.0 99.00
2017 01 07 04 50 334  6.7  7.9  0.75  9.09  4.91 126 1023.8  -3.8   6.1 -12.2 99.0 99.00
2017 01 07 05 50 334  6.1  7.5  0.72 14.81  4.89 348 1024.3  -4.1   6.1 -12.4 99.0 99.00
2017 01 07 06 50 326  5.5  7.0  0.65  9.09  5.07 132 1026.1  -4.1   6.1 -12.5 99.0 99.00
2017 01 07 07 50 332  6.5  8.3  0.65 13.79  5.39 106 1025.9  -4.2   6.2 -12.3 99.0 99.00
2017 01 07 08 50 337  6.0  7.7  0.70 13.79  5.49 136 1026.8  -4.6   6.3 -13.3 99.0 99.00
2017 01 07 09 50 346  5.1  6.6  0.61 13.79  4.83 211 1026.8  -4.8   6.4 -12.1 99.0 99.00
2017 01 07 10 50 358  5.2  6.8  0.58 13.79  4.73 273 1027.4  -4.8   6.4 -12.4 99.0 99.00
2017 01 07 11 50 360  5.1  6.7  0.67 12.90  5.27 151 1027.9  -5.0   6.5 -12.0 99.0 99.00
2017 01 07 12 50  10  5.7  8.0  0.67 12.90  4.86 104 1028.3  -4.9   6.7 -10.6 99.0 99.00
2017 01 07 13 50   8  7.1  8.7  0.74 12.12  4.84  97 1028.0  -5.1   6.8 -11.4 99.0 99.00
2017 01 07 14 50  19  7.5  9.0  0.94 13.79  4.97  97 1027.9  -4.7   6.9 -10.4 99.0 99.00
2017 01 07 15 50   8  6.6  8.1  0.91 10.00  4.95 160 1027.4  -4.7   6.8 -11.3 99.0 99.00
2017 01 07 16 50   6  7.0  9.2  1.01  9.09  5.18 146 1026.2  -4.5   6.6 -10.9 99.0 99.00
2017 01 07 17 50   5  6.4  7.9  0.98  9.09  5.01 138 1024.8  -4.8   6.5 -11.4 99.0 99.00
2017 01 07 18 50  26  6.9 10.4  0.98  9.09  5.52 145 1024.5  -4.9   6.4 -10.4 99.0 99.00
2017 01 07 19 50  12  6.8  8.4  0.91  9.09  4.96 101 1024.4  -5.8   6.5  -8.4 99.0 99.00
2017 01 07 20 50  27  7.6  9.6  0.95 10.00  4.88 139 1024.2  -5.9   6.6  -7.9 99.0 99.00
2017 01 07 21 50  18  9.2 11.0  0.94  9.09  4.53 139 1023.0  -5.7   6.7  -7.3 99.0 99.00
2017 01 07 22 50   5  9.8 12.4  1.06 10.00  4.20 116 1022.2  -5.6   6.7  -6.7 99.0 99.00
2017 01 07 23 50   7 10.8 13.5  1.31  5.26  4.39  86 1020.4  -6.1   6.8  -7.4 99.0 99.00
2017 01 08 00 50 349 12.2 14.9  1.32  5.00  4.26  77 1018.9  -6.3   6.8  -7.4 99.0 99.00
2017 01 08 01 50   2 12.5 15.2  1.35  5.26  4.20  84 1017.8  -6.4   6.8  -7.5 99.0 99.00
2017 01 08 02 50 359 13.1 16.1  1.42  5.56  4.30  75 1017.8  -6.5   6.7  -7.6 99.0 99.00
2017 01 08 03 50  11 12.6 15.2  1.48  5.88  4.45  76 1017.4  -6.6   6.5  -7.7 99.0 99.00
2017 01 08 04 50 356 11.7 14.6  1.63  5.56  4.69  69 1016.8  -7.0   6.3  -8.2 99.0 99.00
2017 01 08 05 50 345 10.1 12.4  1.64  6.25  4.95  75 1016.6  -7.5   6.0  -9.0 99.0 99.00
2017 01 08 06 50 341  9.6 11.6  1.61  6.67  5.08  88 1017.1  -7.5   5.9  -9.3 99.0 99.00
2017 01 08 07 50 339 10.1 12.7  1.65  6.67  5.08  77 1016.8  -7.8   5.9  -9.6 99.0 99.00
2017 01 08 08 50 337  9.2 12.1  1.71  7.14  5.30  76 1017.2  -7.7   5.9 -10.0 99.0 99.00
2017 01 08 09 50 317 10.2 12.8  1.62  8.33  5.31  96 1016.8  -7.7   5.9 -13.0 99.0 99.00
2017 01 08 10 50 321  9.8 12.2  1.61  7.69  5.47  85 1017.4  -8.5   5.9 -13.7 99.0 99.00
2017 01 08 11 50 320  8.9 12.1  1.60  7.69  5.51  86 1018.0  -8.9   5.9 -13.7 99.0 99.00
2017 01 08 12 50 320  9.7 12.3  1.51  7.69  5.36  78 1018.7  -9.5   5.7 -14.4 99.0 99.00
2017 01 08 13 50 317  8.8 10.6  1.54 10.00  5.94 122 1019.3  -9.4   5.5 -14.3 99.0 99.00
2017 01 08 14 50 320  8.9 11.4  1.44  7.14  5.72  80 1019.8  -9.4   5.5 -15.1 99.0 99.00
2017 01 08 15 50 322  7.1  9.9  1.51  9.09  6.27 101 1020.2  -9.0   5.4 -15.8 99.0 99.00
2017 01 08 16 50 324  6.9  9.4  1.41 10.00  6.29 112 1020.2  -8.2   5.3 -15.9 99.0 99.00
2017 01 08 17 50 321  6.7  8.8  1.56 10.81  7.00 105 1020.1  -7.2   5.2 -16.3 99.0 99.00
2017 01 08 18 50 318  7.8  9.9  1.62 10.81  6.68 112 1020.3  -6.2   5.2 -16.0 99.0 99.00
2017 01 08 19 50 318  8.0 11.1  1.59 11.43  6.78 103 1021.1  -5.7   5.2 -16.1 99.0 99.00
2017 01 08 20 50 300  8.1 10.4  1.46 10.81  6.63 106 1022.3  -5.9   5.2 -16.4 99.0 99.00
2017 01 08 21 50 317  8.6 11.5  1.23 10.00  6.15 106 1023.3  -5.9   5.2 -15.8 99.0 99.00
2017 01 08 22 50 319  8.8 11.0  1.17 10.81  5.80 107 1024.1  -6.3   5.2 -15.7 99.0 99.00
2017 01 08 23 50 324  9.9 11.7  1.16 10.81  5.30 101 1025.3  -6.8   5.2 -15.0 99.0 99.00
2017 01 09 00 50 304  7.5 10.3  1.00 10.00  5.14 118 1026.7  -7.3   5.2 -14.5 99.0 99.00
2017 01 09 01 50 293  6.5  8.3  0.94 10.00  5.38 100 1027.8  -8.1   5.1 -15.6 99.0 99.00
2017 01 09 02 50 302  8.8 11.7  0.94 10.81  4.91 104 1028.5  -8.3   5.1 -15.2 99.0 99.00
2017 01 09 03 50 305  8.4 11.6  0.90 10.81  4.98 111 1029.3  -9.0   5.1 -16.1 99.0 99.00
2017 01 09 04 50 297  7.7 10.2  0.97 10.00  5.05 113 1029.8  -9.0   5.1 -15.2 99.0 99.00
2017 01 09 05 50 287  8.5 10.6  0.90 10.00  5.17 101 1030.7  -9.8   5.0 -15.9 99.0 99.00
2017 01 09 06 50 283  7.5  9.1  0.73 10.00  4.93 120 1031.8 -10.2   5.0 -16.1 99.0 99.00
2017 01 09 07 50 282  8.1 10.6  0.76 10.00  4.76 101 1032.5 -10.2   4.9 -15.8 99.0 99.00
2017 01 09 08 50 276  8.7 11.4  0.74 10.81  4.10  97 1033.2 -10.4   5.0 -16.0 99.0 99.00
2017 01 09 09 50 285  6.4  8.2  0.63 10.81  4.16  92 1034.0 -11.2   5.0 -16.5 99.0 99.00
2017 01 09 10 50 276  5.1  6.8  0.59 10.81  4.40  84 1035.5 -11.4   5.1 -18.1 99.0 99.00
2017 01 09 11 50 283  4.3  6.2  0.50 10.81  4.03 100 1036.3 -11.5   4.9 -18.5 99.0 99.00
2017 01 09 12 50 291  3.8  5.2  0.51 11.43  4.49 115 1036.9 -11.7   4.8 -18.9 99.0 99.00
2017 01 09 13 50 277  2.3  4.1  0.40 10.81  4.46 118 1037.9 -11.2   4.9 -18.7 99.0 99.00
2017 01 09 14 50 274  2.9  4.9  0.41 10.81  4.78 123 1039.0 -11.1   4.8 -18.8 99.0 99.00
2017 01 09 15 50 287  1.0  3.0  0.37 10.81  4.63  88 1038.6 -10.6   4.6 -20.5 99.0 99.00
2017 01 09 16 50 327  2.9  4.6  0.39 10.00  4.87  94 1038.1 -10.5   4.4 -20.1 99.0 99.00
2017 01 09 17 50 321  0.7  2.3  0.42  9.09  5.42 129 1037.6  -9.7   4.5 -19.6 99.0 99.00
2017 01 09 18 50 224  1.6  3.8  0.42  9.09  5.95 102 1037.8  -8.9   3.9 -18.1 99.0 99.00
2017 01 09 19 50 257  2.1  3.9  0.37 11.43  5.63 121 1038.1  -8.7   4.2 -18.1 99.0 99.00
2017 01 09 20 50 199  3.4  5.4  0.35 10.81  6.08 121 1037.9  -7.8   4.4 -15.6 99.0 99.00
2017 01 09 21 50 206  4.3  6.3  0.35 10.81  5.87  89 1038.2  -6.5   4.4 -13.5 99.0 99.00
2017 01 09 22 50 220  5.9  8.3  0.37 10.00  3.73 116 1037.8  -5.5   4.6 -12.9 99.0 99.00
2017 01 09 23 50 213  6.8  8.4  0.42 11.43  3.40 131 1037.6  -5.1   4.7 -12.4 99.0 99.00
2017 01 10 00 50 239  6.9  9.2  0.54  3.13  3.17 214 1037.8  -5.0   4.8 -11.9 99.0 99.00
2017 01 10 01 50 234  6.0  7.8  0.64  3.45  3.42 200 1037.4  -4.5   4.8 -10.0 99.0 99.00
2017 01 10 02 50 244  8.6 10.4  0.78  4.00  3.61 193 1037.6  -4.3   4.9  -9.7 99.0 99.00
2017 01 10 03 50 230 11.0 13.2  0.96  4.35  3.90 202 1037.8  -4.3   4.9 -10.9 99.0 99.00
2017 01 10 04 50 224 10.8 13.5  1.29  4.76  4.25 207 1037.4  -3.9   4.9  -9.4 99.0 99.00
2017 01 10 05 50 236 10.4 12.3  1.39  5.26  4.36 200 1037.1  -4.0   4.9  -9.4 99.0 99.00
2017 01 10 06 50 235  9.2 11.2  1.33  5.26  4.52 197 1037.3  -4.3   4.8  -9.3 99.0 99.00
2017 01 10 07 50 238  9.2 11.7  1.42  5.56  4.50 191 1037.3  -3.4   4.9  -9.1 99.0 99.00
