YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
92,1,1,0,,263,4.8,5.7,1.0,11.1,7.9,,1033.9,2.8,6.2,,,
92,1,1,1,,275,3.4,4.1,0.9,11.1,8.1,,1033.9,2.1,6.2,,,
92,1,1,2,,276,2.6,3.5,0.9,11.1,8.2,,1033.9,1.3,6.1,,,
92,1,1,3,,270,3.0,3.7,0.9,11.1,8.3,,1033.9,1.1,6.0,,,
92,1,1,4,,273,2.6,3.8,0.9,10.0,8.5,,1033.8,0.8,6.0,,,
92,1,1,5,,280,3.7,4.2,0.9,11.1,8.5,,1033.0,0.4,6.0,,,
92,1,1,6,,276,4.0,4.6,0.9,11.1,8.7,,1032.9,0.4,6.0,,,
92,1,1,7,,281,2.7,3.4,0.9,10.0,8.6,,1033.0,0.0,6.1,,,
92,1,1,8,,298,3.4,4.8,0.9,10.0,8.8,,1033.0,-0.2,6.0,,,
92,1,1,9,,298,2.3,2.9,0.8,11.1,8.9,,1032.4,-0.7,6.0,,,
92,1,1,10,,302,1.9,2.5,0.7,9.1,8.3,,1032.4,-0.9,6.0,,,
92,1,1,11,,352,0.7,1.2,0.8,10.0,8.5,,1032.9,-0.4,6.0,,,
92,1,1,15,,10,3.0,3.7,0.5,11.1,7.8,,1034.6,2.4,5.8,,,
92,1,1,16,,29,2.0,2.8,0.5,10.0,7.9,,1034.6,2.4,5.9,,,
92,1,1,17,,32,2.7,3.2,0.5,9.1,7.9,,1034.0,2.3,5.6,,,
92,1,1,18,,47,2.2,2.9,0.5,9.1,8.4,,1033.8,2.3,5.7,,,
92,1,1,19,,54,1.7,2.3,0.5,10.0,8.4,,1033.8,2.8,5.6,,,
92,1,1,20,,20,1.1,1.5,0.5,9.1,8.1,,1033.9,2.8,5.7,,,
92,1,1,21,,130,2.6,3.6,0.5,9.1,7.5,,1033.8,3.9,5.9,,,
92,1,1,22,,120,3.3,4.1,0.5,10.0,7.2,,1033.8,3.1,5.8,,,
92,1,1,23,,118,2.9,3.6,0.4,9.1,6.1,,1033.8,3.2,5.9,,,
92,1,2,0,,121,3.0,3.9,0.4,10.0,5.6,,1033.8,3.5,5.9,,,
92,1,2,1,,144,2.3,3.0,0.4,10.0,6.5,,1033.8,3.6,5.9,,,
92,1,2,2,,140,3.5,4.5,0.4,10.0,6.7,,1033.1,3.9,5.9,,,
92,1,2,3,,140,5.0,5.7,0.3,10.0,6.4,,1033.0,3.9,5.9,,,
92,1,2,4,,147,4.5,5.5,0.3,9.1,6.4,,1033.0,4.0,5.9,,,
92,1,2,5,,151,4.6,5.5,0.3,9.1,6.2,,1032.9,4.0,5.9,,,
92,1,2,6,,158,4.8,5.8,0.4,9.1,6.6,,1032.5,4.0,5.9,,,
92,1,2,7,,146,5.5,6.7,0.4,9.1,6.5,,1032.4,4.4,5.9,,,
92,1,2,8,,156,5.3,6.4,0.5,9.1,6.2,,1032.1,4.7,5.9,,,
92,1,2,9,,149,6.3,7.7,0.5,8.3,5.8,,1030.9,4.8,5.9,,,
92,1,2,10,,177,5.5,6.9,0.6,10.0,5.4,,1031.0,5.1,5.9,,,
92,1,2,11,,343,2.7,3.5,0.6,8.3,4.7,,1030.9,2.9,6.0,,,
92,1,2,12,,345,3.3,3.9,0.6,9.1,4.8,,1030.8,2.1,5.9,,,
92,1,2,13,,354,3.0,4.0,0.5,4.0,4.6,,1030.6,2.3,5.9,,,
92,1,2,14,,350,2.8,3.9,0.6,10.0,4.8,,1030.0,2.7,5.9,,,
92,1,2,15,,180,7.7,9.0,0.6,4.2,4.7,,1029.9,5.2,5.9,,,
92,1,2,16,,222,5.0,6.0,0.5,4.3,4.4,,1029.7,1.9,5.9,,,
92,1,2,17,,235,5.0,6.1,0.5,4.5,4.5,,1028.5,1.2,5.9,,,
92,1,2,18,,232,3.5,4.8,0.5,4.5,4.7,,1028.2,1.6,5.9,,,
92,1,2,19,,227,3.7,5.1,0.6,5.0,5.0,,1027.8,1.9,5.9,,,
92,1,2,20,,222,5.8,7.3,0.6,4.8,4.8,,1028.0,2.3,5.9,,,
92,1,2,21,,242,6.1,7.7,0.7,4.5,4.7,,1028.4,2.3,5.8,,,
92,1,2,22,,233,5.1,6.6,0.7,5.0,4.8,,1029.1,2.6,5.8,,,
