YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1993,1,4,8,,212,11.7,13.7,2.0,7.1,5.3,,1024.7,5.1,5.6,,,
1993,1,4,9,,216,11.4,13.7,2.0,7.1,5.5,,1022.8,5.4,5.7,,,
1993,1,4,10,,214,10.3,12.5,1.8,6.7,5.3,,1022.1,5.7,5.7,,,
1993,1,4,11,,224,9.5,10.9,1.7,6.7,5.2,,1022.2,5.9,5.5,,,
1993,1,4,12,,220,8.8,10.2,1.6,7.1,5.4,,1021.2,5.7,5.3,,,
1993,1,4,13,,234,6.7,7.6,1.5,7.1,5.5,,1021.9,5.4,5.2,,,
1993,1,4,14,,212,8.7,10.1,1.4,7.1,5.5,,1021.2,5.5,5.2,,,
1993,1,4,15,,217,9.0,10.6,1.4,7.1,5.4,,1021.3,5.9,5.1,,,
1993,1,4,16,,223,8.9,10.2,1.5,7.1,5.6,,1020.4,6.3,5.1,,,
1993,1,4,17,,219,5.8,6.9,1.3,7.1,5.7,,1019.6,6.5,5.1,,,
1993,1,4,18,,207,7.4,8.5,1.4,7.1,5.7,,1018.6,6.8,5.1,,,
1993,1,4,19,,201,7.1,8.2,1.3,7.1,5.5,,1017.4,7.2,5.1,,,
1993,1,4,20,,210,6.3,7.5,1.4,7.7,5.5,,1017.3,7.5,5.1,,,
1993,1,4,21,,204,7.7,8.7,1.4,7.1,5.7,,1016.4,7.7,5.1,,,
1993,1,4,22,,207,8.5,9.7,1.4,7.7,5.6,,1016.4,8.5,5.1,,,
1993,1,4,23,,208,6.6,8.0,1.4,7.1,5.6,,1016.6,7.9,5.1,,,
1993,1,5,0,,191,9.6,10.8,1.3,7.1,5.3,,1015.8,8.7,5.1,,,
1993,1,5,1,,202,10.3,12.1,1.3,7.1,5.4,,1015.1,8.7,5.1,,,
1993,1,5,2,,194,8.7,10.2,1.5,7.1,5.5,,1015.0,8.2,5.1,,,
1993,1,5,3,,195,8.2,9.8,1.7,7.1,5.5,,1014.9,8.1,5.1,,,
1993,1,5,4,,191,9.2,10.7,1.7,7.1,5.5,,1014.4,8.0,5.0,,,
1993,1,5,5,,193,8.7,10.1,1.7,6.7,5.5,,1014.0,7.9,4.9,,,
1993,1,5,6,,187,8.8,10.0,1.5,6.7,5.5,,1013.2,7.8,4.9,,,
1993,1,5,7,,190,7.1,8.9,1.5,6.2,5.5,,1012.7,7.9,4.9,,,
1993,1,5,8,,183,11.0,13.4,1.5,7.1,5.2,,1011.0,8.6,5.0,,,
1993,1,5,9,,187,9.5,12.9,1.7,6.7,5.3,,1009.6,8.6,5.0,,,
1993,1,5,10,,185,7.9,11.8,1.6,6.7,5.4,,1008.6,8.6,5.0,,,
1993,1,5,11,,177,11.3,14.3,1.6,6.7,5.2,,1007.1,9.1,5.0,,,
1993,1,5,12,,177,13.8,16.2,2.0,6.7,5.5,,1005.7,9.5,5.1,,,
1993,1,5,13,,180,13.7,17.7,2.2,6.7,5.6,,1004.3,9.4,5.1,,,
1993,1,5,14,,178,13.4,16.3,2.1,7.1,5.6,,1003.2,9.6,5.2,,,
1993,1,5,15,,184,13.5,16.4,2.6,7.1,5.8,,1002.5,9.6,5.2,,,
1993,1,5,16,,187,9.6,14.3,2.4,7.1,5.9,,1001.6,9.3,5.2,,,
1993,1,5,17,,194,10.2,13.7,2.4,7.7,5.9,,1000.3,9.4,4.9,,,
1993,1,5,18,,205,8.5,10.4,2.6,7.7,6.2,,1000.1,8.8,4.9,,,
1993,1,5,19,,220,8.0,9.6,2.6,7.7,6.4,,1000.8,8.8,4.9,,,
1993,1,5,20,,215,9.4,10.8,2.5,7.7,6.4,,1001.5,8.7,5.1,,,
1993,1,5,21,,232,9.2,10.4,2.3,8.3,6.4,,1003.9,9.1,5.1,,,
1993,1,5,22,,282,10.0,13.6,1.9,7.1,6.1,,1006.6,10.8,5.2,,,
1993,1,5,23,,309,9.8,12.1,2.0,8.3,6.3,,1010.4,8.0,5.1,,,
1993,1,6,0,,318,11.0,13.0,1.7,8.3,6.3,,1013.2,6.3,5.3,,,
1993,1,6,1,,337,11.3,13.6,1.5,8.3,6.2,,1015.0,4.5,5.2,,,
1993,1,6,2,,333,8.6,10.3,1.3,8.3,6.1,,1017.4,3.2,5.2,,,
1993,1,6,3,,342,8.4,10.0,1.1,8.3,6.4,,1019.1,2.6,5.3,,,
1993,1,6,4,,348,11.2,13.5,1.0,8.3,5.7,,1020.4,2.1,5.3,,,
1993,1,6,5,,349,8.6,10.8,0.9,9.1,5.2,,1021.5,1.8,5.2,,,
1993,1,6,6,,353,8.6,10.1,0.9,8.3,6.2,,1022.4,1.4,5.3,,,
1993,1,6,7,,2,6.0,7.1,0.8,9.1,6.7,,1023.6,0.9,5.3,,,
1993,1,6,8,,3,5.0,6.4,0.9,9.1,7.4,,1024.3,0.6,5.3,,,
1993,1,6,9,,360,6.1,7.4,0.9,9.1,7.3,,1024.1,0.4,5.3,,,
1993,1,6,10,,31,4.9,6.2,1.1,8.3,7.7,,1024.2,0.1,5.4,,,
1993,1,6,11,,42,2.4,4.1,1.1,8.3,7.5,,1024.1,-0.1,5.3,,,
1993,1,6,12,,71,1.6,2.7,1.2,10.0,7.5,,1025.0,0.5,5.3,,,
1993,1,6,13,,111,2.3,3.3,1.1,10.0,7.3,,1025.5,1.2,5.3,,,
1993,1,6,14,,296,4.5,5.3,1.0,10.0,7.0,,1025.8,0.9,5.2,,,
1993,1,6,15,,346,2.7,3.5,1.0,11.1,7.1,,1025.9,0.5,5.2,,,
1993,1,6,16,,52,2.7,3.5,1.0,11.1,7.4,,1025.1,0.6,5.2,,,
1993,1,6,17,,305,4.1,5.3,1.0,11.1,7.6,,1024.1,0.4,5.2,,,
1993,1,6,18,,284,3.1,4.2,1.4,10.0,8.5,,1023.6,0.6,5.2,,,
1993,1,6,19,,289,3.0,4.4,1.3,10.0,8.5,,1023.5,0.9,5.2,,,
1993,1,6,20,,231,1.1,2.0,1.2,11.1,8.2,,1022.6,1.1,5.1,,,
1993,1,6,21,,206,2.6,3.4,1.1,11.1,8.1,,1022.6,1.7,5.1,,,
1993,1,6,22,,240,3.7,4.7,1.2,11.1,8.0,,1022.8,2.0,5.2,,,
1993,1,6,23,,238,4.7,5.8,1.2,10.0,8.3,,1022.9,2.4,5.2,,,
1993,1,7,0,,235,2.9,3.8,1.1,11.1,8.2,,1022.1,2.4,5.2,,,
1993,1,7,1,,234,3.4,4.4,1.1,11.1,8.3,,1022.2,2.6,5.2,,,
1993,1,7,2,,217,4.9,6.4,1.0,11.1,8.2,,1022.6,2.9,5.2,,,
1993,1,26,18,,356,1.1,2.6,0.3,9.1,6.6,,1030.5,-6.1,4.3,,,
1993,1,26,19,,84,1.4,2.3,0.3,12.5,7.3,,1030.3,-5.6,4.4,,,
1993,1,26,20,,105,2.2,3.9,0.3,9.1,7.3,,1029.9,-5.2,4.4,,,
1993,1,26,21,,150,3.8,5.3,0.3,9.1,7.9,,1029.8,-4.5,4.4,,,
1993,1,26,22,,144,5.2,7.3,0.3,9.1,7.6,,1029.0,-4.2,4.4,,,
1993,1,26,23,,152,5.6,8.0,0.3,9.1,7.3,,1029.8,-3.2,4.4,,,
1993,1,27,0,,166,7.5,9.4,0.3,9.1,5.6,,1029.6,-2.6,4.4,,,
1993,1,27,1,,164,8.8,11.2,0.4,9.1,4.6,,1029.7,-2.1,4.4,,,
1993,1,27,2,,176,8.4,11.3,0.5,3.4,4.1,,1028.8,-1.6,4.4,,,
1993,1,27,3,,166,8.5,10.9,0.6,3.8,4.1,,1028.3,-0.7,4.5,,,
1993,1,27,4,,180,7.4,9.3,0.7,4.0,4.2,,1027.3,-1.0,4.4,,,
1993,1,27,5,,169,6.1,8.3,0.6,4.3,4.3,,1025.8,-0.7,4.5,,,
1993,1,27,6,,180,7.0,8.8,0.6,4.2,4.1,,1025.1,-0.4,4.5,,,
1993,1,27,7,,163,6.1,7.9,0.6,4.3,4.3,,1024.1,-0.3,4.7,,,
1993,1,27,8,,180,5.7,7.8,0.5,3.8,4.3,,1023.5,-0.2,4.5,,,
1993,1,27,9,,152,5.0,7.4,0.5,4.0,4.2,,1022.1,0.1,4.4,,,
1993,1,27,10,,154,5.7,7.4,0.4,4.2,4.2,,1021.2,0.5,4.4,,,
1993,1,27,11,,338,5.1,6.4,0.5,4.0,4.4,,1020.6,-0.8,4.5,,,
1993,1,27,12,,344,5.8,7.0,0.5,4.0,4.3,,1020.3,-1.8,4.5,,,
1993,1,27,13,,15,4.0,4.9,0.5,4.0,4.3,,1019.0,-1.3,4.5,,,
1993,1,27,14,,4,6.6,7.9,0.6,4.3,4.4,,1017.8,-1.3,4.5,,,
1993,1,27,15,,29,7.6,8.8,0.6,4.3,4.4,,1016.5,-1.9,4.5,,,
1993,1,27,16,,7,7.9,9.4,0.7,4.5,4.3,,1015.0,-1.5,4.5,,,
1993,1,27,17,,6,7.6,9.0,0.8,4.8,4.3,,1012.8,-1.1,4.5,,,
1993,1,27,18,,13,7.9,8.9,0.8,4.8,4.3,,1010.2,-0.7,4.5,,,
1993,1,27,19,,12,8.3,9.9,0.8,5.3,4.4,,1008.0,-0.4,4.5,,,
1993,1,27,21,,360,9.3,11.5,0.9,5.9,4.7,,1006.1,0.3,4.5,,,
1993,1,27,22,,347,8.3,9.8,1.0,6.2,5.0,,1005.6,0.4,4.7,,,
1993,1,27,23,,356,8.2,9.8,1.3,6.2,5.8,,1005.2,0.2,4.6,,,
1993,1,28,0,,349,7.1,8.8,1.2,7.1,6.0,,1005.7,0.0,4.5,,,
1993,1,28,1,,340,7.3,9.1,1.5,7.1,6.4,,1005.8,-0.3,4.5,,,
1993,1,28,2,,342,6.7,8.0,1.7,8.3,7.0,,1006.2,-0.6,4.5,,,
1993,1,28,3,,338,5.1,6.1,1.9,8.3,7.3,,1005.9,-0.6,4.6,,,
1993,1,28,4,,339,3.7,5.1,2.0,9.1,7.4,,1005.7,-0.8,4.6,,,
1993,1,28,5,,305,2.9,4.2,2.0,8.3,7.4,,1005.6,-0.7,4.7,,,
1993,1,28,6,,254,4.7,6.3,1.8,9.1,7.5,,1005.6,-0.3,4.7,,,
1993,1,28,7,,267,7.3,8.9,1.8,9.1,7.8,,1005.8,0.0,4.5,,,
1993,1,28,8,,274,10.3,12.7,1.7,9.1,7.5,,1006.4,-0.3,4.5,,,
1993,1,28,9,,277,11.0,13.4,1.6,9.1,8.0,,1007.0,-0.9,4.5,,,
1993,1,28,10,,277,10.7,13.4,2.3,12.5,8.9,,1007.9,-1.4,4.5,,,
1993,1,28,11,,282,10.5,13.3,3.0,12.5,10.5,,1008.9,-2.3,4.4,,,
1993,1,28,12,,285,8.5,11.5,3.3,14.3,10.8,,1010.1,-3.3,4.4,,,
1993,1,28,13,,301,8.6,11.5,2.5,14.3,9.6,,1011.3,-3.8,4.4,,,
1993,1,28,14,,300,9.4,12.7,2.3,14.3,9.4,,1012.2,-4.2,4.4,,,
1993,1,28,15,,312,8.8,11.4,2.3,14.3,9.8,,1012.7,-4.2,4.4,,,
1993,1,28,16,,298,8.4,11.2,2.2,14.3,9.9,,1013.1,-4.0,4.4,,,
1993,1,28,17,,284,8.6,10.8,1.8,14.3,9.8,,1013.4,-3.4,4.5,,,
1993,1,28,18,,296,5.9,8.0,1.7,12.5,10.3,,1013.5,-2.3,4.5,,,
1993,1,28,19,,340,2.4,3.7,1.6,12.5,10.7,,1013.1,-1.5,4.5,,,
1993,1,28,20,,8,1.4,2.6,1.9,12.5,11.0,,1013.9,-1.4,4.5,,,
1993,1,28,21,,267,1.4,2.4,1.5,12.5,10.4,,1014.2,-1.8,4.4,,,
1993,1,28,22,,250,5.6,7.8,1.5,12.5,10.5,,1014.7,-2.0,4.4,,,
1993,1,28,23,,245,5.0,6.7,1.9,12.5,10.7,,1015.0,-2.3,4.4,,,
1993,1,29,0,,273,6.1,7.5,1.6,12.5,10.5,,1015.6,-2.4,4.4,,,
1993,1,29,1,,274,4.8,5.9,1.9,12.5,10.9,,1016.1,-2.2,4.4,,,
1993,1,29,2,,248,2.1,3.4,1.5,12.5,10.6,,1016.4,-2.2,4.4,,,
1993,1,29,3,,222,3.3,4.5,1.4,12.5,10.6,,1015.7,-1.7,4.4,,,
1993,1,29,4,,203,8.0,12.0,1.3,12.5,10.7,,1014.4,-0.7,4.4,,,
1993,1,29,5,,191,8.9,11.4,1.1,12.5,9.0,,1014.0,-1.1,4.5,,,
1993,1,29,6,,188,8.7,11.1,1.2,12.5,7.2,,1012.6,-0.8,4.5,,,
1993,1,29,7,,177,10.8,13.8,1.1,12.5,5.3,,1010.7,0.2,4.5,,,
1993,1,29,8,,173,12.0,14.3,1.3,12.5,6.0,,1008.8,1.4,4.4,,,
1993,1,29,9,,176,12.8,15.4,1.6,12.5,5.7,,1006.8,2.4,4.5,,,
1993,1,29,10,,195,11.6,13.7,1.8,5.9,5.6,,1005.9,2.8,4.5,,,
1993,1,29,17,,274,14.1,17.8,1.6,12.5,5.7,,1005.0,2.8,4.5,,,
1993,1,29,18,,263,12.7,15.8,1.6,12.5,5.7,,1004.5,2.9,4.4,,,
1993,1,29,19,,278,12.0,15.1,1.4,12.5,5.4,,1004.1,2.8,4.4,,,
1993,1,29,20,,262,13.6,17.0,1.2,4.2,4.9,,1004.9,2.3,4.4,,,
1993,1,29,21,,277,15.2,18.2,1.4,4.3,4.9,,1006.3,1.3,4.4,,,
1993,1,29,22,,286,15.0,18.1,1.3,11.1,5.0,,1007.9,-0.7,4.4,,,
1993,1,29,23,,285,13.9,17.2,1.2,12.5,4.6,,1009.5,-1.8,4.3,,,
1993,1,30,0,,295,16.3,19.3,1.3,12.5,4.5,,1011.1,-3.8,4.3,,,
1993,1,30,1,,299,15.7,20.2,1.3,11.1,4.5,,1013.0,-5.5,4.4,,,
1993,1,30,2,,285,14.9,18.2,1.5,4.2,4.5,,1013.9,-7.2,4.3,,,
1993,1,30,3,,302,10.3,14.7,1.1,11.1,4.6,,1014.9,-8.4,4.2,,,
1993,1,30,4,,293,13.5,17.3,1.0,11.1,4.6,,1015.7,-9.0,4.1,,,
1993,1,30,5,,282,11.7,14.6,0.8,12.5,4.5,,1015.6,-9.5,4.1,,,
1993,1,30,6,,275,11.1,15.2,0.8,4.0,4.3,,1015.3,-9.8,4.2,,,
1993,1,30,7,,270,9.6,13.0,0.7,11.1,4.6,,1015.2,-10.2,4.2,,,
1993,1,30,8,,254,10.1,13.0,0.8,4.3,4.5,,1014.4,-10.0,4.2,,,
1993,1,30,9,,253,11.4,14.1,0.8,4.2,4.4,,1013.5,-9.3,4.2,,,
1993,1,30,10,,220,9.0,11.6,0.8,4.3,4.3,,1012.0,-9.1,4.3,,,
1993,1,30,11,,222,12.4,16.3,0.8,4.2,4.4,,1010.5,-7.7,4.1,,,
1993,1,30,12,,234,14.6,17.9,1.4,4.8,4.7,,1010.1,-6.7,4.1,,,
1993,1,30,13,,274,10.7,14.2,1.6,5.9,5.0,,1010.6,-7.7,4.1,,,
1993,1,30,14,,296,10.9,14.3,1.6,6.2,5.2,,1011.0,-9.7,4.0,,,
1993,1,30,15,,303,9.0,12.1,1.7,6.7,5.5,,1011.5,-10.6,4.1,,,
1993,1,30,16,,304,15.1,18.4,1.4,6.2,4.8,,1011.0,-9.4,4.2,,,
1993,1,30,17,,318,13.2,16.2,1.5,6.2,4.8,,1011.5,-11.5,4.2,,,
1993,1,30,18,,323,13.3,17.3,1.4,4.3,4.6,,1012.1,-12.3,4.2,,,
1993,1,30,19,,315,13.5,18.0,1.2,4.5,4.5,,1012.9,-13.0,4.3,,,
1993,1,30,20,,313,10.6,14.8,1.0,4.2,4.2,,1014.1,-13.6,4.3,,,
1993,1,30,21,,324,9.2,12.2,0.8,4.0,4.4,,1015.4,-14.3,4.3,,,
1993,1,30,22,,337,6.2,10.1,0.7,3.8,4.1,,1016.5,-15.0,4.3,,,
1993,1,30,23,,350,7.1,10.0,0.6,3.7,4.0,,1017.8,-15.6,4.3,,,
1993,1,31,0,,338,6.6,8.7,0.5,3.7,4.2,,1018.7,-16.1,4.3,,,
1993,1,31,1,,355,7.0,9.6,0.5,3.6,4.2,,1018.8,-16.3,4.3,,,
1993,1,31,2,,347,5.4,8.0,0.4,3.4,4.3,,1019.0,-16.9,4.3,,,
1993,1,31,3,,353,4.8,6.9,0.4,10.0,4.8,,1018.8,-17.0,4.3,,,
1993,1,31,4,,19,4.1,5.7,0.4,11.1,5.2,,1017.8,-17.2,4.3,,,
1993,1,31,5,,20,3.0,5.0,0.3,10.0,5.2,,1017.3,-17.4,4.2,,,
1993,1,31,6,,51,2.2,3.7,0.3,10.0,5.6,,1016.5,-17.0,4.2,,,
1993,1,31,7,,49,3.7,5.8,0.3,11.1,5.7,,1015.0,-16.7,4.2,,,
1993,1,31,8,,65,3.4,5.5,0.3,10.0,5.6,,1013.8,-15.9,4.3,,,
1993,1,31,9,,53,5.5,6.8,0.3,10.0,5.7,,1012.9,-15.3,4.3,,,
1993,1,31,10,,48,7.1,8.9,0.4,10.0,4.7,,1011.0,-14.7,4.3,,,
1993,1,31,11,,76,6.2,7.7,0.4,10.0,4.9,,1009.6,-12.8,4.1,,,
1993,1,31,12,,107,7.2,9.7,0.5,3.6,4.4,,1008.1,-10.8,4.2,,,
1993,1,31,13,,111,8.2,10.8,0.5,3.7,4.2,,1006.8,-9.2,4.3,,,
1993,1,31,14,,130,8.7,11.5,0.7,3.8,4.1,,1005.6,-7.7,4.3,,,
1993,1,31,15,,110,9.6,12.4,0.9,4.3,4.2,,1004.0,-6.6,4.3,,,
1993,1,31,16,,112,7.8,9.9,1.2,4.8,4.3,,1002.6,-5.2,4.4,,,
1993,1,31,17,,357,12.2,14.1,1.4,5.0,4.4,,1000.7,-11.9,4.3,,,
1993,1,31,18,,358,11.7,14.4,1.6,5.6,4.5,,999.2,-12.2,4.2,,,
1993,1,31,19,,3,12.5,14.8,1.5,5.9,4.6,,998.3,-12.2,4.1,,,
1993,1,31,20,,360,11.8,14.2,1.6,5.9,4.7,,997.9,-12.4,4.0,,,
1993,1,31,21,,358,11.5,14.4,1.6,5.9,4.7,,997.6,-12.0,3.9,,,
1993,1,31,22,,360,11.3,13.3,1.7,6.7,5.0,,997.3,-11.6,4.0,,,
1993,1,31,23,,347,10.3,13.6,1.8,7.1,5.2,,997.7,-12.0,4.0,,,
1993,2,1,0,,345,9.9,11.6,1.7,7.7,5.2,,998.0,-12.3,4.0,,,
1993,2,1,1,,337,10.7,12.8,1.8,7.7,5.4,,997.9,-12.0,4.1,,,
1993,2,1,2,,347,10.3,12.1,1.7,7.7,5.2,,998.1,-12.0,4.3,,,
1993,2,1,3,,339,9.3,11.4,1.8,7.7,5.6,,998.6,-12.0,4.2,,,
1993,2,1,4,,333,9.7,12.0,2.0,7.7,5.8,,999.0,-12.1,4.1,,,
1993,2,1,5,,358,8.7,10.4,1.8,7.7,5.9,,998.3,-11.9,4.0,,,
1993,2,1,6,,8,9.7,11.1,2.3,8.3,6.5,,996.8,-11.0,4.0,,,
1993,2,1,7,,360,8.4,10.6,2.2,9.1,6.5,,997.0,-10.8,4.0,,,
1993,2,1,8,,4,7.2,8.8,2.4,8.3,6.6,,996.9,-10.4,4.1,,,
1993,2,1,9,,2,7.8,9.3,2.2,9.1,6.8,,996.7,-10.3,4.1,,,
1993,2,1,10,,345,8.9,11.3,2.2,9.1,6.7,,997.0,-10.8,4.1,,,
1993,2,1,11,,343,11.1,13.2,2.3,9.1,6.4,,997.7,-11.7,4.0,,,
1993,2,1,12,,350,12.4,15.3,2.2,9.1,5.9,,998.7,-12.1,4.0,,,
1993,2,1,13,,357,13.2,15.7,2.2,9.1,5.6,,999.6,-11.8,3.9,,,
