YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1983,1,1,0,,243,4.9,7.2,0.6,8.3,7.1,,1024.0,2.9,7.1,,,
1983,1,1,1,,228,4.0,5.0,0.5,7.7,6.8,,1023.1,2.8,7.2,,,
1983,1,1,2,,243,4.7,5.6,0.5,7.7,6.8,,1022.7,3.0,7.3,,,
1983,1,1,3,,244,5.5,6.4,0.5,7.7,6.4,,1021.7,3.3,7.4,,,
1983,1,1,4,,250,5.5,6.4,0.5,8.3,6.1,,1020.6,3.1,7.4,,,
1983,1,1,5,,263,8.8,10.7,0.5,7.7,4.5,,1020.2,0.5,7.5,,,
1983,1,1,6,,269,8.0,10.0,0.7,3.6,4.0,,1019.8,0.3,7.5,,,
1983,1,1,7,,254,7.6,9.3,0.6,3.7,3.9,,1019.6,0.8,7.5,,,
1983,1,1,8,,252,7.4,9.1,0.6,4.0,4.0,,1019.4,1.3,7.3,,,
1983,1,1,9,,266,7.1,8.9,0.6,4.0,4.2,,1019.2,1.1,7.2,,,
1983,1,1,10,,274,7.1,8.9,0.6,3.8,4.0,,1018.8,1.1,7.2,,,
1983,1,1,11,,281,8.2,10.4,0.6,4.0,4.0,,1018.9,0.9,7.1,,,
1983,1,1,12,,276,7.5,9.0,0.6,8.3,4.0,,1019.4,0.5,7.2,,,
1983,1,1,13,,271,6.2,7.5,0.6,8.3,4.3,,1019.8,0.5,7.2,,,
1983,1,1,14,,262,7.1,8.7,0.6,7.7,4.2,,1019.9,0.9,7.3,,,
1983,1,1,15,,254,6.8,8.3,0.6,8.3,4.2,,1019.9,1.5,7.4,,,
1983,1,1,16,,255,7.9,9.6,0.6,3.7,3.9,,1018.7,1.9,7.5,,,
1983,1,1,17,,253,7.8,9.6,0.6,3.7,3.9,,1017.3,2.2,7.5,,,
1983,1,1,18,,256,6.9,8.9,0.7,4.0,4.0,,1016.5,2.6,7.5,,,
1983,1,1,19,,244,8.2,10.3,0.8,4.0,4.0,,1016.0,3.0,7.4,,,
1983,1,1,20,,243,7.4,9.1,0.7,4.3,4.1,,1015.8,3.3,7.3,,,
1983,1,1,21,,251,8.4,10.9,0.7,4.3,4.3,,1015.9,3.9,7.2,,,
1983,1,1,22,,256,8.1,10.0,0.8,4.3,4.2,,1016.5,4.1,7.3,,,
1983,1,1,23,,264,8.8,10.6,0.8,4.5,4.3,,1016.7,4.0,7.2,,,
1983,1,2,0,,259,10.0,12.5,0.9,3.8,4.2,,1016.8,4.0,7.2,,,
1983,1,2,1,,256,9.9,13.0,1.0,10.0,4.2,,1016.8,4.1,7.3,,,
1983,1,2,2,,256,9.9,13.1,1.1,4.0,4.3,,1015.9,3.7,7.6,,,
1983,1,2,3,,258,9.4,12.6,1.1,9.1,4.5,,1016.1,3.7,7.7,,,
1983,1,2,4,,255,10.1,12.7,1.0,10.0,4.4,,1016.0,3.4,7.7,,,
1983,1,2,5,,252,9.0,11.6,1.0,10.0,4.3,,1015.5,2.8,7.7,,,
1983,1,2,6,,257,9.5,11.9,0.9,10.0,4.4,,1015.0,2.8,7.7,,,
1983,1,2,7,,252,9.6,12.0,1.0,4.5,4.3,,1015.1,2.9,7.7,,,
1983,1,2,8,,246,11.0,13.8,1.1,4.8,4.2,,1015.7,2.8,7.6,,,
1983,1,2,9,,248,10.3,13.3,1.2,5.0,4.4,,1015.2,2.7,7.6,,,
1983,1,2,10,,254,9.6,12.2,1.2,5.3,4.4,,1015.4,2.5,7.6,,,
1983,1,2,11,,258,9.4,11.8,1.2,5.3,4.5,,1015.5,2.5,7.6,,,
1983,1,2,12,,264,10.0,12.0,1.2,5.3,4.5,,1015.6,2.4,7.5,,,
1983,1,2,13,,260,8.8,11.2,1.1,5.0,4.3,,1016.0,2.7,7.5,,,
1983,1,2,14,,259,9.2,11.3,1.0,5.0,4.2,,1016.6,3.1,7.5,,,
1983,1,2,15,,257,8.6,10.6,1.0,4.8,4.2,,1016.3,3.1,7.5,,,
1983,1,2,16,,255,7.8,9.4,0.9,4.0,4.2,,1015.7,3.5,7.5,,,
1983,1,2,17,,252,8.2,10.1,0.9,4.0,4.1,,1014.4,4.0,7.6,,,
1983,1,2,18,,252,7.6,9.3,0.8,4.5,4.1,,1013.5,4.5,7.6,,,
1983,1,2,19,,253,7.5,9.2,0.7,4.2,4.2,,1013.0,4.8,7.5,,,
1983,1,2,20,,242,7.5,9.3,0.8,4.5,4.1,,1012.7,5.1,7.4,,,
1983,1,2,21,,238,7.3,9.6,0.8,4.2,4.0,,1013.3,5.3,7.3,,,
1983,1,2,22,,240,8.6,10.7,0.8,4.0,4.0,,1013.7,5.5,7.4,,,
1983,1,2,23,,244,9.3,11.7,1.0,4.5,4.2,,1013.4,5.0,7.4,,,
1983,1,3,0,,255,8.5,10.9,1.1,4.8,4.3,,1013.8,4.7,7.3,,,
1983,1,3,1,,301,6.6,8.8,1.0,5.3,4.6,,1014.1,3.5,7.0,,,
1983,1,3,2,,312,9.3,11.9,0.8,4.8,4.0,,1013.9,2.4,7.3,,,
1983,1,3,3,,310,7.4,10.1,0.7,4.8,4.1,,1013.9,1.5,7.2,,,
1983,1,3,4,,334,5.6,7.9,0.7,5.0,4.1,,1013.7,0.5,7.4,,,
1983,1,3,5,,324,7.2,9.3,0.6,5.0,4.0,,1012.9,-0.6,7.4,,,
1983,1,3,6,,313,8.1,10.2,0.5,3.4,3.7,,1013.0,-0.9,7.4,,,
1983,1,3,7,,307,4.7,6.4,0.4,8.3,4.3,,1013.5,-1.2,7.4,,,
1983,1,3,8,,316,4.6,6.0,0.3,8.3,4.4,,1013.8,-1.2,7.4,,,
1983,1,3,9,,288,3.4,4.1,0.3,8.3,4.8,,1013.7,-1.3,7.4,,,
1983,1,3,10,,314,4.6,6.1,0.2,8.3,4.4,,1014.0,-1.5,7.4,,,
1983,1,3,11,,20,3.8,5.2,0.3,9.1,3.9,,1014.9,-2.5,7.4,,,
1983,1,3,12,,329,3.3,5.8,0.3,8.3,3.5,,1015.3,-2.8,7.4,,,
1983,1,3,13,,343,4.3,6.3,0.3,8.3,3.5,,1016.0,-3.2,7.5,,,
1983,1,3,14,,311,6.9,9.1,0.4,8.3,3.7,,1016.7,-3.3,7.4,,,
1983,1,3,15,,300,6.5,8.2,0.3,8.3,3.5,,1017.2,-3.4,7.4,,,
1983,1,3,16,,297,6.4,8.8,0.4,2.9,3.2,,1016.7,-3.5,7.5,,,
1983,1,3,17,,294,6.0,8.3,0.3,2.9,3.2,,1015.4,-3.0,7.5,,,
1983,1,3,18,,279,5.5,7.6,0.3,2.9,3.2,,1015.0,-2.3,7.5,,,
1983,1,3,19,,275,6.0,9.2,0.3,3.7,3.2,,1014.7,-1.7,7.5,,,
1983,1,3,20,,284,6.8,9.0,0.4,3.8,3.4,,1014.9,-1.1,7.5,,,
1983,1,3,21,,286,9.2,12.6,0.6,3.8,3.5,,1015.5,-1.2,7.5,,,
1983,1,3,22,,282,8.3,10.5,0.6,3.8,3.5,,1016.1,-0.9,7.5,,,
1983,1,3,23,,258,7.6,10.1,0.5,3.6,3.3,,1016.5,-0.5,7.5,,,
1983,1,4,0,,281,10.0,12.8,0.5,3.4,3.3,,1017.5,-0.9,7.4,,,
1983,1,4,1,,286,9.7,12.7,0.5,3.6,3.4,,1018.7,-1.6,7.4,,,
1983,1,4,2,,294,8.4,10.6,0.5,3.4,3.4,,1019.7,-2.3,7.3,,,
1983,1,4,3,,315,10.2,14.0,0.5,3.6,3.2,,1020.5,-3.4,7.4,,,
1983,1,4,4,,310,10.6,15.6,0.8,3.6,3.6,,1021.6,-4.0,7.4,,,
1983,1,4,5,,344,11.0,15.1,0.9,4.2,3.8,,1023.0,-6.2,7.5,,,
1983,1,4,6,,342,11.0,14.6,1.0,4.5,4.0,,1025.1,-8.2,7.5,,,
