YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1982,2,16,23,,350,6.6,9.2,0.6,7.7,4.4,,1016.5,3.4,3.2,,,
1982,2,17,0,,354,7.3,11.4,0.7,3.4,3.9,,1017.9,1.9,3.2,,,
1982,2,17,1,,344,12.0,15.9,0.9,3.8,3.8,,1018.0,0.9,3.2,,,
1982,2,17,2,,340,10.6,16.0,0.8,3.8,3.7,,1019.0,-0.3,3.2,,,
1982,2,17,3,,344,10.4,17.1,0.9,3.8,3.7,,1019.7,-1.7,3.1,,,
1982,2,17,4,,341,10.1,14.9,1.0,4.0,3.7,,1020.5,-2.7,3.1,,,
1982,2,17,5,,349,9.4,14.7,1.0,3.7,3.8,,1020.2,-3.3,3.1,,,
1982,2,17,6,,354,8.8,13.2,0.9,10.0,4.2,,1021.8,-3.5,3.2,,,
1982,2,17,7,,349,8.3,13.0,0.9,3.7,3.9,,1022.2,-3.7,3.2,,,
1982,2,17,8,,356,7.7,11.5,0.8,3.7,3.9,,1022.4,-4.2,3.2,,,
1982,2,17,9,,0,7.3,10.9,0.7,3.7,3.9,,1022.6,-4.6,3.2,,,
1982,2,17,10,,352,6.4,9.0,0.7,9.1,4.2,,1023.4,-5.1,3.2,,,
1982,2,17,11,,357,7.3,11.1,0.7,3.6,3.9,,1023.3,-5.6,3.2,,,
1982,2,17,12,,353,7.0,10.2,0.6,3.4,3.8,,1024.5,-6.0,3.2,,,
1982,2,17,13,,9,7.3,10.1,0.6,3.4,3.9,,1025.2,-6.6,3.2,,,
1982,2,17,14,,18,6.1,9.0,0.7,3.4,3.8,,1026.1,-6.6,3.2,,,
1982,2,17,15,,20,7.1,10.5,0.7,3.4,4.0,,1026.6,-6.8,3.2,,,
1982,2,17,16,,18,6.8,10.5,0.8,4.5,4.1,,1026.3,-6.7,3.2,,,
1982,2,17,17,,32,5.1,8.1,0.8,4.8,4.2,,1026.3,-6.5,3.2,,,
1982,2,17,18,,21,3.8,6.2,0.7,8.3,4.5,,1026.2,-5.9,3.2,,,
1982,2,17,19,,29,4.2,6.6,0.6,8.3,4.6,,1026.0,-5.0,3.2,,,
1982,2,17,20,,32,4.4,6.5,0.6,8.3,4.8,,1025.6,-4.6,3.3,,,
1982,2,17,21,,29,5.6,7.6,,,,,1025.4,-4.0,3.3,,,
1982,2,17,22,,31,5.9,7.7,0.5,8.3,4.7,,1025.7,-3.7,3.2,,,
1982,2,17,23,,39,6.2,8.7,0.5,9.1,4.2,,1026.6,-3.4,3.2,,,
1982,2,18,0,,52,6.2,8.2,0.5,5.3,4.3,,1026.5,-3.3,3.2,,,
1982,2,18,1,,49,7.0,9.6,0.6,5.3,4.3,,1027.2,-3.2,3.2,,,
1982,2,18,2,,43,7.7,10.8,0.7,3.4,4.0,,1027.5,-3.1,3.2,,,
1982,2,18,3,,47,7.8,10.4,0.8,4.3,4.1,,1027.5,-3.3,3.2,,,
1982,2,18,4,,45,7.9,10.9,0.8,4.3,4.0,,1028.1,-3.6,3.1,,,
1982,2,18,5,,45,9.3,12.9,0.9,4.0,4.1,,1028.4,-4.5,3.1,,,
1982,2,18,6,,51,9.1,12.7,1.0,4.5,4.1,,1029.5,-5.3,3.1,,,
1982,2,18,7,,44,8.6,12.3,1.1,5.0,4.4,,1029.9,-6.1,3.1,,,
1982,2,18,8,,40,8.7,13.4,1.3,5.3,4.4,,1029.9,-6.9,3.1,,,
1982,2,18,9,,46,7.9,11.7,,,,,1029.7,-7.5,3.1,,,
1982,2,18,10,,45,7.2,11.0,1.5,5.6,4.8,,1029.8,-7.6,3.1,,,
1982,2,18,11,,40,7.2,11.3,1.4,5.9,4.7,,1030.3,-7.9,3.1,,,
1982,2,18,12,,48,6.1,10.1,1.5,5.9,4.9,,1031.0,-7.7,3.1,,,
1982,2,18,13,,37,6.0,9.1,1.4,5.9,4.9,,1031.8,-8.0,3.2,,,
1982,2,18,14,,34,5.1,7.4,1.3,6.3,4.9,,1032.3,-8.0,3.2,,,
1982,2,18,15,,30,4.5,6.8,1.3,6.7,5.1,,1032.6,-7.6,3.3,,,
1982,2,18,16,,15,3.6,6.4,1.2,6.7,5.0,,1032.8,-7.3,3.3,,,
1982,2,18,17,,21,3.1,5.2,1.1,6.7,5.0,,1032.3,-6.7,3.3,,,
1982,2,18,18,,25,1.6,3.3,1.1,6.3,5.1,,1031.5,-6.0,3.4,,,
1982,2,18,19,,42,1.3,2.8,1.0,6.3,5.0,,1030.9,-5.3,3.5,,,
1982,2,18,20,,71,1.1,1.9,0.8,5.0,4.9,,1030.6,-4.7,3.6,,,
1982,2,18,21,,125,0.5,1.1,0.8,5.6,4.9,,1030.4,-4.1,3.6,,,
1982,2,18,22,,164,2.1,3.1,0.8,5.6,4.9,,1029.5,-4.5,3.5,,,
1982,2,18,23,,164,1.4,2.4,0.8,6.3,5.0,,1029.4,-4.4,3.5,,,
1982,2,19,0,,179,2.0,2.8,0.7,6.3,5.0,,1029.0,-4.1,3.5,,,
1982,2,19,1,,196,1.9,3.1,0.7,5.6,5.1,,1028.7,-3.9,3.4,,,
1982,2,19,2,,199,2.9,4.2,0.6,5.6,5.0,,1028.2,-3.5,3.4,,,
1982,2,19,3,,216,3.3,4.2,0.7,5.9,5.0,,1027.7,-3.2,3.4,,,
1982,2,19,4,,202,3.5,4.5,0.6,5.0,5.0,,1026.9,-3.0,3.3,,,
1982,2,19,5,,202,4.2,5.1,0.6,5.3,5.1,,1026.4,-2.7,3.3,,,
1982,2,19,6,,215,4.3,5.7,0.6,5.3,5.2,,1026.1,-2.4,3.3,,,
1982,2,19,7,,269,4.4,5.2,0.6,5.6,5.2,,1025.5,-4.2,3.3,,,
1982,2,19,8,,271,4.5,5.1,0.7,7.7,5.5,,1024.7,-4.4,3.3,,,
1982,2,19,9,,260,3.1,4.7,0.6,7.1,5.4,,1023.5,-4.2,3.3,,,
1982,2,19,10,,254,3.2,5.0,0.6,6.7,5.5,,1022.8,-2.8,3.3,,,
1982,2,19,11,,271,3.1,4.4,0.5,7.1,5.2,,1022.0,-3.8,3.3,,,
1982,2,19,12,,263,2.9,3.9,0.6,6.7,5.5,,1021.7,-3.4,3.3,,,
1982,2,19,13,,269,3.3,4.2,0.6,6.7,5.4,,1021.3,-3.1,3.3,,,
1982,2,19,14,,251,3.0,4.7,0.6,8.3,4.7,,1020.1,-2.4,3.2,,,
1982,2,19,18,,219,4.4,5.3,0.6,7.7,5.1,,1016.0,-0.2,3.3,,,
1982,2,19,19,,212,4.3,5.4,0.7,8.3,5.2,,1014.6,0.3,3.3,,,
1982,2,19,20,,210,3.3,4.3,0.7,8.3,5.3,,1013.2,0.6,3.3,,,
1982,2,19,21,,239,1.4,2.0,0.7,4.2,4.9,,1012.2,0.8,3.3,,,
1982,2,19,22,,336,1.7,2.4,0.8,4.3,4.7,,1010.9,0.5,3.3,,,
1982,2,19,23,,318,0.4,1.3,0.8,7.7,4.9,,1010.9,0.5,3.3,,,
1982,2,20,0,,4,1.7,2.3,0.8,4.5,4.8,,1010.3,0.6,3.2,,,
1982,2,20,1,,32,2.0,2.6,0.8,4.5,4.8,,1009.3,0.6,3.1,,,
1982,2,20,2,,16,3.3,4.2,0.8,5.3,4.8,,1008.4,0.8,3.1,,,
1982,2,20,3,,1,4.7,5.5,0.8,4.5,4.7,,1007.3,0.8,3.2,,,
1982,2,20,4,,8,5.6,6.6,0.8,5.0,5.0,,1006.3,0.6,3.3,,,
1982,2,20,5,,12,5.6,6.8,0.8,5.3,4.9,,1006.0,0.4,3.2,,,
1982,2,20,6,,13,6.4,8.1,0.8,5.3,4.7,,1005.2,0.4,3.2,,,
1982,2,20,7,,14,7.5,9.8,0.7,5.3,4.4,,1004.1,0.2,3.3,,,
1982,2,20,8,,11,7.8,11.1,0.9,5.3,4.5,,1003.2,-0.1,3.2,,,
1982,2,20,9,,11,8.0,11.0,0.8,5.3,4.4,,1003.0,-0.2,3.2,,,
1982,2,20,10,,7,8.2,11.0,0.8,3.4,4.0,,1003.4,-0.3,3.2,,,
1982,2,20,11,,2,8.5,12.4,0.8,3.7,4.2,,1003.6,-0.5,3.3,,,
1982,2,20,12,,10,9.1,13.4,1.0,3.7,4.1,,1003.7,-0.5,3.4,,,
1982,2,20,13,,4,9.9,14.3,1.1,3.8,4.3,,1003.9,-0.2,3.4,,,
1982,2,20,14,,8,9.4,14.1,1.1,4.0,4.1,,1003.9,0.0,3.5,,,
1982,2,20,15,,8,9.2,14.2,1.4,4.0,4.3,,1003.7,0.3,3.5,,,
1982,2,20,16,,4,9.9,14.2,1.3,4.2,4.3,,1003.6,0.7,3.6,,,
1982,2,20,17,,4,9.4,13.3,1.4,5.9,4.4,,1003.1,1.5,3.7,,,
1982,2,20,18,,1,8.1,12.2,1.3,6.7,4.6,,1003.0,2.4,3.6,,,
1982,2,20,19,,0,7.4,10.6,1.2,6.7,4.8,,1002.5,2.6,3.6,,,
1982,2,20,20,,2,7.3,9.8,1.3,6.7,5.3,,1002.6,3.1,3.6,,,
1982,2,20,21,,4,7.4,9.5,1.4,7.1,5.5,,1002.4,3.3,3.6,,,
1982,2,20,22,,355,8.1,10.9,1.4,8.3,5.6,,1002.6,3.4,3.6,,,
1982,2,20,23,,8,7.6,10.0,1.4,8.3,5.7,,1003.0,3.5,3.7,,,
1982,2,21,0,,22,8.2,12.2,1.6,7.7,5.8,,1002.9,3.5,3.7,,,
1982,2,21,1,,10,7.6,10.2,1.7,9.1,6.2,,1003.1,3.5,3.7,,,
1982,2,21,2,,6,7.3,9.9,1.5,9.1,5.6,,1002.8,3.3,3.7,,,
1982,2,21,3,,5,7.2,10.0,1.4,9.1,5.7,,1002.4,3.2,3.6,,,
1982,2,21,4,,4,7.3,10.2,1.6,10.0,6.1,,1001.9,3.1,3.6,,,
1982,2,21,5,,3,7.0,10.5,1.7,10.0,6.4,,1001.8,3.0,3.6,,,
1982,2,21,6,,5,7.6,10.9,1.7,10.0,6.3,,1001.8,3.0,3.6,,,
1982,2,21,7,,14,6.6,9.9,1.7,10.0,6.2,,1001.7,2.8,3.6,,,
1982,2,21,8,,12,7.7,11.4,1.7,10.0,6.4,,1001.0,2.7,3.6,,,
1982,2,21,9,,11,8.1,11.6,2.2,11.1,7.0,,1001.0,2.4,3.6,,,
1982,2,21,10,,7,8.8,12.5,2.1,11.1,6.8,,1001.0,2.3,3.6,,,
1982,2,21,11,,5,9.2,13.8,2.4,11.1,7.2,,1001.0,1.6,3.6,,,
1982,2,21,12,,11,8.4,13.7,2.0,11.1,6.6,,1001.2,1.1,3.6,,,
1982,2,21,13,,13,7.7,12.2,2.1,11.1,6.5,,1001.5,0.4,3.6,,,
1982,2,21,14,,9,8.1,12.1,1.8,10.0,6.2,,1001.4,0.5,3.6,,,
1982,2,21,15,,8,8.4,12.0,1.9,11.1,6.4,,1001.3,0.6,3.6,,,
1982,2,21,16,,10,7.6,11.4,1.7,11.1,6.3,,1001.0,0.9,3.6,,,
1982,2,21,17,,12,7.6,10.5,1.7,10.0,6.4,,1000.9,1.3,3.6,,,
1982,2,21,18,,4,6.5,9.0,1.8,10.0,6.4,,1001.0,1.3,3.6,,,
1982,2,21,19,,11,6.9,10.2,2.2,11.1,7.5,,1000.9,1.3,3.7,,,
1982,2,21,20,,2,7.7,10.6,2.1,10.0,7.2,,1000.9,1.7,3.7,,,
1982,2,21,21,,356,7.8,10.1,2.1,11.1,7.4,,1000.9,1.6,3.7,,,
1982,2,21,22,,2,8.5,12.4,2.0,11.1,7.1,,1001.1,1.8,3.7,,,
1982,2,21,23,,351,8.0,12.1,1.8,11.1,6.3,,1001.6,1.7,3.7,,,
1982,2,22,0,,355,7.2,10.6,1.7,10.0,6.2,,1002.1,1.9,3.7,,,
1982,2,22,1,,6,8.9,14.2,1.6,10.0,5.6,,1002.2,1.6,3.7,,,
1982,2,22,2,,350,7.3,9.9,1.5,10.0,5.6,,1002.6,0.6,3.7,,,
1982,2,22,3,,353,6.9,10.0,1.5,10.0,5.4,,1002.9,0.3,3.7,,,
1982,2,22,4,,348,7.9,11.6,1.4,8.3,5.4,,1002.4,0.3,3.7,,,
1982,2,22,5,,357,9.2,14.3,1.4,10.0,5.4,,1002.2,0.4,3.7,,,
1982,2,22,6,,3,9.8,15.2,1.6,10.0,5.2,,1002.1,0.0,3.8,,,
1982,2,22,7,,,,,1.8,10.0,5.8,,1002.4,-0.2,3.8,,,
1982,2,22,8,,12,9.6,15.0,1.7,11.1,5.3,,1002.8,-1.0,3.8,,,
1982,2,22,9,,11,9.8,15.9,2.0,10.0,5.7,,1003.0,-1.4,3.8,,,
1982,2,22,10,,8,8.6,16.0,2.0,10.0,5.5,,1003.2,-1.9,3.8,,,
1982,2,22,11,,10,9.8,15.4,2.1,10.0,5.6,,1004.1,-2.5,3.8,,,
1982,2,22,12,,10,9.4,15.1,1.8,11.1,5.5,,1004.7,-2.7,3.8,,,
1982,2,22,13,,3,9.7,15.6,1.7,11.1,5.2,,1005.3,-2.8,3.8,,,
1982,2,22,14,,8,9.5,14.7,1.7,8.3,5.3,,1005.8,-2.6,3.8,,,
1982,2,22,15,,1,9.9,14.7,1.7,11.1,5.3,,1006.3,-3.1,3.7,,,
1982,2,22,16,,4,9.9,14.4,1.7,11.1,5.1,,1006.3,-2.7,3.7,,,
1982,2,22,17,,4,8.9,14.1,1.8,11.1,5.2,,1006.4,-2.3,3.7,,,
1982,2,22,18,,14,9.4,15.0,1.7,10.0,5.1,,1006.6,-2.1,3.9,,,
1982,2,22,19,,8,8.5,12.6,1.7,10.0,5.3,,1007.3,-2.0,3.9,,,
1982,2,22,20,,5,7.5,11.1,1.7,10.0,5.5,,1007.9,-1.9,3.9,,,
1982,2,22,21,,9,7.6,11.1,1.7,11.1,5.6,,1008.6,-1.5,3.9,,,
1982,2,22,22,,9,9.4,13.4,1.7,10.0,5.7,,1009.2,-1.3,3.9,,,
1982,2,22,23,,11,8.3,12.1,1.7,10.0,5.6,,1010.1,-1.1,4.0,,,
1982,2,23,0,,8,8.6,12.8,1.7,8.3,5.6,,1010.8,-1.3,4.0,,,
1982,2,23,1,,5,8.4,13.3,1.6,9.1,5.6,,1010.8,-1.2,3.9,,,
1982,2,23,2,,12,8.5,13.4,1.7,7.7,5.3,,1011.2,-1.5,4.0,,,
1982,2,23,3,,13,8.4,12.3,1.7,7.7,5.2,,1011.7,-2.0,4.0,,,
1982,2,23,4,,18,7.7,11.2,1.7,7.7,5.3,,1012.1,-2.0,4.0,,,
1982,2,23,5,,7,7.7,11.6,1.7,7.1,5.7,,1012.3,-2.1,4.0,,,
1982,2,23,6,,,,,1.8,11.1,5.7,,1012.4,-2.4,4.0,,,
1982,2,23,7,,24,8.0,11.2,1.6,10.0,5.6,,1012.4,-2.4,4.1,,,
1982,2,23,8,,19,7.0,10.4,1.7,11.1,5.6,,1012.8,-2.6,4.0,,,
1982,2,23,9,,14,7.9,11.2,1.7,10.0,5.7,,1012.9,-2.7,4.0,,,
1982,2,23,10,,17,6.1,9.9,1.8,11.1,6.3,,1013.2,-2.7,4.0,,,
1982,2,23,11,,12,6.5,9.5,1.6,9.1,6.2,,1012.8,-3.0,4.0,,,
1982,2,23,12,,13,6.8,10.2,1.5,8.3,6.0,,1013.2,-3.1,4.1,,,
1982,2,23,13,,15,6.1,8.8,1.5,7.7,6.0,,1013.6,-3.0,4.1,,,
1982,2,23,14,,11,5.3,7.6,1.3,7.7,5.9,,1013.1,-2.9,4.2,,,
1982,2,23,15,,7,4.0,5.6,1.2,8.3,5.8,,1012.8,-2.5,4.2,,,
1982,2,23,16,,336,2.5,4.0,1.1,7.7,6.1,,1012.0,-2.3,4.2,,,
1982,2,23,17,,316,1.1,2.6,1.2,11.1,6.5,,1010.6,-1.3,4.3,,,
1982,2,23,18,,218,1.3,2.5,1.0,11.1,6.7,,1009.3,-1.1,4.3,,,
1982,2,23,19,,205,2.3,3.1,0.9,10.0,6.8,,1008.2,-1.0,4.4,,,
1982,2,23,20,,221,3.9,4.7,1.1,10.0,7.7,,1007.5,-0.4,4.3,,,
1982,2,23,21,,219,4.7,6.3,1.3,10.0,7.9,,1006.9,0.2,4.2,,,
1982,2,23,22,,249,2.6,4.0,1.1,9.1,7.6,,1007.1,1.4,4.1,,,
1982,2,23,23,,287,3.8,4.8,1.1,10.0,7.8,,1007.3,1.5,4.1,,,
1982,2,24,0,,294,2.2,3.7,1.0,8.3,7.4,,1007.3,1.6,4.0,,,
1982,2,24,1,,268,2.4,3.2,1.0,9.1,7.4,,1007.1,2.1,4.0,,,
1982,2,24,2,,250,3.2,3.7,0.8,10.0,7.0,,1006.9,2.3,4.0,,,
1982,2,24,3,,268,7.1,8.3,0.7,10.0,7.0,,1006.8,2.1,3.9,,,
1982,2,24,4,,302,6.9,8.4,0.6,10.0,6.6,,1007.1,2.3,3.8,,,
1982,2,24,5,,327,8.9,11.7,0.5,6.7,5.7,,1007.9,1.9,3.8,,,
