YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 02 01 329  6.4  8.1  0.34 12.12  3.20 999 1023.9   2.0   6.7  -6.9 99.0 99.00
2004 01 02 02 329  5.4  6.3  0.31 12.12  2.98 999 1024.3   1.6   6.6  -7.1 99.0 99.00
2004 01 02 03 334  6.2  7.3  0.30  2.47  2.73 999 1024.4   1.4   6.5  -6.6 99.0 99.00
2004 01 02 04 345  5.8  7.1  0.27  9.09  2.82 999 1024.3   1.0   6.7  -6.9 99.0 99.00
2004 01 02 05 345  5.6  6.9  0.37  2.47  2.71 999 1024.1   0.8   6.6  -6.7 99.0 99.00
2004 01 02 06 330  4.7  5.8  0.28  2.60  2.78 999 1024.3   0.5   6.7  -7.3 99.0 99.00
2004 01 02 07 335  2.7  4.0  0.25  8.33  4.00 999 1024.8   0.2   6.3  -7.1 99.0 99.00
2004 01 02 08 352  2.5  3.8  0.25 12.12  4.42 999 1024.7   0.1   6.1  -7.7 99.0 99.00
2004 01 02 09 341  1.5  2.8  0.23 12.12  4.31 999 1024.6   0.0   5.8  -7.6 99.0 99.00
2004 01 02 10  45  0.7  1.6  0.23 12.12  5.31 999 1024.0   0.1   5.9  -7.2 99.0 99.00
2004 01 02 11  42  2.6  4.1  0.23  8.33  5.33 999 1023.6   0.3   5.9  -6.3 99.0 99.00
2004 01 02 12  66  2.9  4.3  0.24  8.33  4.84 999 1023.4   0.5   5.9  -5.5 99.0 99.00
2004 01 02 13  65  3.9  5.3  0.24 11.43  5.35 999 1024.0   0.4   6.2  -5.7 99.0 99.00
2004 01 02 14  86  3.4  5.3  0.25 11.43  3.43 999 1024.8   0.7   6.3  -4.6 99.0 99.00
2004 01 02 15 110  1.9  3.0  0.25  6.67  3.24 999 1025.6   1.2   6.0  -4.4 99.0 99.00
2004 01 02 16 100  4.6  5.8  0.28 10.81  3.91 999 1023.4   0.1   5.3  -1.5 99.0 99.00
2004 01 02 17 129  5.1  6.4  0.33  7.69  3.30 999 1022.3   0.9   5.5  -1.4 99.0 99.00
2004 01 02 18 164  4.6  5.3  0.48  3.03  2.99 999 1022.0   0.9   5.7  -0.8 99.0 99.00
2004 01 02 19 291  4.1  5.1  0.42  3.03  3.52 999 1022.2   0.6   5.8  -1.2 99.0 99.00
2004 01 02 20 342  4.3  6.2  0.42  3.03  3.27 999 1022.1  -0.1   6.0  -1.9 99.0 99.00
2004 01 02 21  11  4.4  5.6  0.49  3.57  3.41 999 1021.8   0.7   6.1  -1.1 99.0 99.00
2004 01 02 22  19  6.6  7.4  0.63  3.85  3.34 999 1021.3   0.2   6.1  -1.2 99.0 99.00
2004 01 02 23  11  6.9  8.0  0.58  3.85  3.21 999 1021.6   0.3   6.1  -1.2 99.0 99.00
2004 01 03 00  12  6.5  7.7  0.63  3.70  3.32 999 1021.5  -0.4   6.1  -2.0 99.0 99.00
2004 01 03 01  17  6.7  7.9  0.66  3.70  3.21 999 1021.6  -0.9   6.0  -2.3 99.0 99.00
2004 01 03 02  11  6.3  7.5  0.65  4.00  3.28 999 1022.2  -0.9   6.1  -2.4 99.0 99.00
2004 01 03 03   6  6.1  7.2  0.76  4.17  3.40 999 1022.1  -1.2   6.1  -2.5 99.0 99.00
2004 01 03 04  18  5.0  5.9  0.70  4.35  3.49 999 1022.1  -1.1   5.9  -2.3 99.0 99.00
2004 01 03 05  15  4.6  5.8  0.71  4.55  3.65 999 1021.9  -0.8   5.8  -2.1 99.0 99.00
2004 01 03 06   5  4.8  5.9  0.66  4.17  3.52 999 1021.7  -1.3   5.7  -2.7 99.0 99.00
2004 01 03 07 359  5.7  7.0  0.67  4.76  3.59 999 1021.5  -2.0   5.6  -3.4 99.0 99.00
2004 01 03 08 360  5.2  5.9  0.64  4.76  3.41 999 1021.1  -1.9   5.4  -3.2 99.0 99.00
2004 01 03 09  11  5.7  6.5  0.66  5.00  3.59 999 1019.5  -1.6   5.5  -2.8 99.0 99.00
2004 01 03 10  23  5.6  6.9  0.67  4.76  3.62 999 1018.5  -1.0   5.4  -2.1 99.0 99.00
2004 01 03 11  35  5.6  7.2  0.63  5.00  3.56 999 1017.3  -1.0   5.2  -2.0 99.0 99.00
2004 01 03 12 359  4.8  5.9  0.61  5.00  3.52 999 1018.0  -0.7   5.2  -1.6 99.0 99.00
2004 01 03 13  16  4.9  5.5  0.65  4.76  3.54 999 1016.9  -0.7   5.2  -1.6 99.0 99.00
2004 01 03 14  31  3.4  3.9  0.61  4.76  3.38 999 1016.0  -0.1   5.1  -0.9 99.0 99.00
2004 01 03 15 348  2.5  3.0  0.65  4.35  3.36 999 1016.2  -0.4   5.1  -1.3 99.0 99.00
2004 01 03 16 355  1.5  1.7  0.68  4.35  3.73 999 1014.8  -0.3   5.1  -1.3 99.0 99.00
2004 01 03 17 353  1.2  1.5  0.73  5.26  4.17 999 1013.1   0.2   5.1  -0.8 99.0 99.00
2004 01 03 18 329  1.4  1.8  0.84  4.76  4.31 999 1012.2   0.2   5.1  -0.8 99.0 99.00
2004 01 03 19 276  0.6  0.9  0.94  5.00  4.52 999 1011.8   0.3   5.1  -0.7 99.0 99.00
2004 01 03 20 180  0.0  0.0  0.87  5.00  4.39 999 1010.6   0.6   5.1  -0.4 99.0 99.00
2004 01 03 21 245  2.6  3.5  0.85  5.56  4.45 999 1010.9   2.1   5.1   1.0 99.0 99.00
2004 01 03 22 334  2.0  3.1  0.90  5.00  4.65 999 1011.8   1.7   5.1   0.5 99.0 99.00
2004 01 03 23 180  2.5  3.0  0.94  5.88  4.83 999 1010.9   2.3   5.1   1.0 99.0 99.00
2004 01 04 00 238  3.1  4.0  0.94  6.25  4.93 999 1011.0   3.0   5.1   1.1 99.0 99.00
2004 01 04 01 257  2.1  3.0  0.94  6.25  5.14 999 1010.7   3.0   5.1   1.0 99.0 99.00
2004 01 04 02 228  2.4  2.9  0.98  6.25  5.39 999 1010.4   3.1   5.1   1.2 99.0 99.00
2004 01 04 03 239  2.7  3.6  0.98  6.25  5.44 999 1009.8   3.0   5.1   0.9 99.0 99.00
2004 01 04 04 206  3.4  4.1  0.98  6.25  5.54 999 1009.2   3.2   5.0   1.4 99.0 99.00
2004 01 04 05 241  3.7  4.4  0.90  6.25  5.40 999 1009.3   3.3   5.1   1.6 99.0 99.00
2004 01 04 06 252  3.6  4.4  0.89  6.25  5.27 999 1009.1   3.4   5.0   1.4 99.0 99.00
2004 01 04 07 242  2.2  3.0  0.85  5.88  5.10 999 1008.5   3.4   5.0   1.5 99.0 99.00
2004 01 04 08 304  3.3  3.9  0.78  6.67  5.23 999 1009.3   3.3   5.1   1.5 99.0 99.00
2004 01 04 09 327  1.9  2.3  0.78  5.88  5.26 999 1008.9   2.7   5.1   0.9 99.0 99.00
2004 01 04 10 234  0.3  0.6  0.75  6.25  5.07 999 1008.1   3.1   5.1   1.2 99.0 99.00
2004 01 04 11 309  1.6  2.8  0.77  6.25  5.14 999 1008.0   3.2   5.1   1.5 99.0 99.00
2004 01 04 12 302  2.4  3.2  0.72  6.25  4.96 999 1008.6   3.0   5.2   0.9 99.0 99.00
2004 01 04 13 253  1.9  2.4  0.69  5.88  4.95 999 1008.8   3.2   5.1   1.4 99.0 99.00
2004 01 04 14 254  4.1  4.9  0.59  5.88  4.78 999 1009.5   4.5   5.1   2.4 99.0 99.00
2004 01 04 15 250  3.5  3.9  0.55  5.26  4.55 999 1010.1   4.6   5.1   2.4 99.0 99.00
2004 01 04 16 233  4.1  5.2  0.56  5.88  4.79 999 1009.8   5.6   5.1   3.4 99.0 99.00
2004 01 04 17 259  4.7  5.2  0.56  5.88  4.41 999 1010.5   6.1   5.1   3.1 99.0 99.00
2004 01 04 18 352  1.1  1.3  0.56  5.88  4.50 999 1010.7   4.9   5.1   3.0 99.0 99.00
2004 01 04 19 235  0.6  1.1  0.57  6.25  4.91 999 1010.6   5.2   4.9   2.4 99.0 99.00
2004 01 04 20 267  0.4  0.9  0.58  6.67  5.21 999 1011.7   5.2   5.0   3.2 99.0 99.00
2004 01 04 21   6  5.9  7.4  0.54  6.67  5.34 999 1012.1   5.5   4.9  -1.1 99.0 99.00
2004 01 04 22 359  5.8  7.0  0.53  6.25  4.68 999 1012.8   5.1   5.0  -1.8 99.0 99.00
2004 01 04 23 347  7.7  9.6  0.56  6.67  3.58 999 1013.8   4.7   5.0  -2.8 99.0 99.00
2004 01 05 00 357  6.5  7.6  0.63  6.67  3.67 999 1014.5   4.0   5.0  -3.1 99.0 99.00
2004 01 05 01   4  7.3  8.6  0.62  6.67  3.59 999 1015.0   3.6   5.1  -2.8 99.0 99.00
2004 01 05 02   2  8.5 10.3  0.85  6.67  3.42 999 1015.3   2.8   5.2  -3.6 99.0 99.00
2004 01 05 03 356  9.4 11.7  0.77  6.67  3.50 999 1015.8   2.3   5.2  -4.4 99.0 99.00
2004 01 05 04 345  9.1 10.9  0.80  6.25  3.43 999 1015.6   2.0   5.1  -5.1 99.0 99.00
2004 01 05 05 348  9.0 10.6  0.76  6.25  3.43 999 1015.2   1.7   5.1  -5.9 99.0 99.00
2004 01 05 06 352  8.4 10.1  0.73  2.94  3.18 999 1015.1   1.5   5.2  -6.3 99.0 99.00
2004 01 05 07 355  5.9  7.7  0.58  6.25  3.14 999 1015.7   1.2   5.3  -7.8 99.0 99.00
2004 01 05 08 333  4.8  6.3  0.52 10.81  3.37 999 1016.5   1.2   5.5  -8.2 99.0 99.00
2004 01 05 09 321  2.9  4.0  0.47 10.00  4.19 999 1015.7   0.9   5.4  -8.1 99.0 99.00
2004 01 05 10 308  3.7  5.0  0.41 10.00  5.15 999 1015.6   0.9   5.4  -7.9 99.0 99.00
2004 01 05 11 352  4.0  5.9  0.41  6.25  5.11 999 1015.9   0.9   5.5  -8.8 99.0 99.00
2004 01 05 12  15  4.9  7.1  0.45  6.67  4.58 999 1015.6   0.7   5.5  -9.1 99.0 99.00
2004 01 05 13  37  5.7  7.2  0.49  7.14  4.14 999 1015.6   0.5   5.6  -7.7 99.0 99.00
2004 01 05 14  32  7.6  9.0  0.65  7.14  3.65 999 1015.6   0.1   5.6  -7.7 99.0 99.00
2004 01 05 15  41  7.5  9.2  0.73  6.67  3.61 999 1015.9   0.1   5.6  -6.8 99.0 99.00
2004 01 05 16  42  6.1  7.8  0.77  3.23  3.57 999 1015.5  -0.2   5.5  -6.8 99.0 99.00
2004 01 05 17  35  6.0  8.0  0.72  6.25  3.81 999 1014.3  -0.1   5.7  -6.4 99.0 99.00
2004 01 05 18  42  5.7  8.2  0.75  3.70  3.77 999 1013.4  -0.3   5.7  -6.6 99.0 99.00
2004 01 05 19  49  5.1  6.7  0.80  7.69  3.83 999 1012.7  -0.3   5.6  -6.6 99.0 99.00
2004 01 05 20  32  4.8  6.3  0.78  3.57  3.76 999 1013.3  -0.5   5.7  -6.1 99.0 99.00
2004 01 05 21  62  7.6  9.2  0.86  4.35  3.81 999 1011.9   0.0   5.6  -5.7 99.0 99.00
2004 01 05 22  63  6.4  8.3  1.00  4.55  3.95 999 1012.2   0.0   5.5  -6.6 99.0 99.00
2004 01 05 23  63  6.1  7.7  1.03  4.55  4.00 999 1012.0   0.0   5.5  -5.6 99.0 99.00
2004 01 06 00  37  5.5  7.7  0.96  4.35  3.94 999 1011.8  -0.9   5.5  -5.6 99.0 99.00
2004 01 06 01  28  5.9  7.8  0.99  4.76  4.06 999 1011.2  -1.3   5.5 999.0 99.0 99.00
2004 01 06 02  19  6.2  7.3  0.97  4.55  3.98 999 1010.7  -2.0   5.5  -4.7 99.0 99.00
2004 01 06 03  25  6.0  7.7  0.98  4.55  4.09 999 1010.2  -1.8   5.6  -5.3 99.0 99.00
2004 01 06 04  19  6.3  8.3  0.95  5.00  3.95 999 1009.6  -2.0   5.8  -5.6 99.0 99.00
2004 01 06 05  19  6.3  7.7  0.91  5.00  3.91 999 1008.5  -2.2   5.8  -5.6 99.0 99.00
2004 01 06 06   3  5.4  6.9  0.89  5.00  4.00 999 1008.5  -2.7   5.7  -5.7 99.0 99.00
2004 01 06 07 354  5.7  7.2  0.83  4.76  3.94 999 1009.0  -2.9   5.7  -5.3 99.0 99.00
2004 01 06 08 338  4.5  5.9  0.85  5.26  4.08 999 1009.0  -3.1   5.6  -5.3 99.0 99.00
2004 01 06 09 341  3.9  5.3  0.83  5.00  4.35 999 1008.7  -3.1   5.6  -5.7 99.0 99.00
2004 01 06 10 291  3.5  4.6  0.72  5.00  4.66 999 1009.2  -3.0   5.4  -5.6 99.0 99.00
2004 01 06 11 328  3.0  4.1  0.78  5.26  5.03 999 1009.3  -2.5   5.3  -5.1 99.0 99.00
2004 01 06 12 319  2.2  3.6  0.79  7.14  5.22 999 1009.5  -2.6   5.3  -5.5 99.0 99.00
2004 01 06 13 285  2.7  3.5  0.78  5.26  5.44 999 1010.2  -2.1   5.2  -5.6 99.0 99.00
2004 01 06 14 275  5.1  6.2 99.00 99.00 99.00 999 1010.4  -1.4   5.2  -5.6 99.0 99.00
2004 01 06 15 268  8.3  9.9  0.72  8.33  4.51 999 1010.1  -0.7   5.4  -6.7 99.0 99.00
2004 01 06 16 254  8.7 10.9  0.77  7.69  3.80 999 1009.4  -0.5   5.6  -6.7 99.0 99.00
2004 01 06 17 260  8.9 11.4  0.76  9.09  3.83 999 1008.7  -0.3   5.1  -7.9 99.0 99.00
2004 01 06 18 267  9.6 12.0  0.80  3.70  3.71 999 1007.9   0.4   5.0  -8.1 99.0 99.00
2004 01 06 19 269  9.3 11.9  0.69  4.00  3.62 999 1007.7   1.1   5.0  -8.0 99.0 99.00
2004 01 06 20 286  9.1 13.6  0.80  4.00  3.64 999 1008.4   1.4   4.9  -9.1 99.0 99.00
2004 01 06 21 281  7.5  9.6  0.76  3.85  3.61 999 1009.4   1.3   4.9  -9.9 99.0 99.00
2004 01 06 22 260  8.8 10.9  0.77  4.00  3.79 999 1009.7   1.1   4.9  -9.6 99.0 99.00
2004 01 06 23 261  8.1 10.3  0.75  8.33  3.64 999 1010.1   1.0   4.9  -8.6 99.0 99.00
2004 01 07 00 256  8.7 10.5  0.84  3.85  3.61 999 1010.3   0.4   5.0  -8.7 99.0 99.00
2004 01 07 01 245  8.9 10.9  0.95  4.55  3.82 999 1010.2   0.1   5.0  -7.9 99.0 99.00
2004 01 07 02 265 12.0 14.8  0.96  4.17  3.62 999 1010.3  -0.5   5.0  -7.9 99.0 99.00
2004 01 07 03 285 10.2 14.6  0.89  4.17  3.55 999 1010.9  -2.1   5.1 999.0 99.0 99.00
2004 01 07 04 303 10.2 12.5  0.84  4.55  3.40 999 1011.9  -3.0   5.0 -11.0 99.0 99.00
2004 01 07 05 300  8.7 11.0  0.76  5.00  3.45 999 1012.3  -4.2   5.1 -12.5 99.0 99.00
2004 01 07 06 297  8.0  9.9  0.63  4.76  3.20 999 1013.0  -5.2   5.2 -14.6 99.0 99.00
2004 01 07 07 285  6.9  8.4  0.54  9.09  3.15 999 1013.7  -5.3   5.0 -14.0 99.0 99.00
2004 01 07 08 278  7.9 10.1  0.61  9.09  3.64 999 1013.6  -5.7   4.8 -13.0 99.0 99.00
2004 01 07 09 279  8.4 10.6  0.59  3.57  3.37 999 1013.4  -5.7   4.7 -12.2 99.0 99.00
2004 01 07 10 261  8.7 11.3  0.62  3.70  3.28 999 1013.3  -5.9   4.8 -11.6 99.0 99.00
2004 01 07 11 257  9.2 11.4  0.80  4.00  3.34 999 1013.2  -6.2   4.7 -11.0 99.0 99.00
2004 01 07 12 265 10.2 13.7  0.91  4.17  3.50 999 1013.5  -6.8   4.7 -12.8 99.0 99.00
2004 01 07 13 267 10.8 13.9  0.97  4.55  3.60 999 1013.7  -7.2   4.8 -13.5 99.0 99.00
2004 01 07 14 261 11.7 14.6  1.03  4.55  3.53 999 1014.0  -7.3   4.8 -13.9 99.0 99.00
2004 01 07 15 269 10.6 13.9  0.96  4.35  3.55 999 1014.1  -6.9   4.9 -13.8 99.0 99.00
2004 01 07 16 280 11.0 14.1  1.01  4.55  3.49 999 1013.4  -6.6   4.9 -14.9 99.0 99.00
2004 01 07 17 269  8.9 12.0  0.83  4.00  3.46 999 1012.9  -6.4   5.0 -15.2 99.0 99.00
2004 01 07 18 281  8.9 12.0  0.84  4.17  3.42 999 1012.3  -6.1   5.0 -16.8 99.0 99.00
2004 01 07 19 274  8.8 12.9  0.83  4.76  3.60 999 1012.3  -5.8   5.2 -15.8 99.0 99.00
2004 01 07 20 262 11.9 16.0  0.84  4.17  3.41 999 1012.2  -5.3   5.3 -16.7 99.0 99.00
2004 01 07 21 252 10.0 12.7  0.85  4.17  3.35 999 1012.5  -5.4   5.4 -15.6 99.0 99.00
2004 01 07 22 271 11.7 14.8  0.84  5.00  3.42 999 1012.2  -5.3   5.3 -16.8 99.0 99.00
2004 01 07 23 243 13.1 18.0  1.22  4.35  3.61 999 1012.1  -5.3   5.5 -13.9 99.0 99.00
2004 01 08 00 241 13.9 17.8  1.40  5.00  3.79 999 1012.1  -5.4   6.1 -12.7 99.0 99.00
2004 01 08 01 262 14.4 21.2  1.70  5.26  4.15 999 1012.2  -5.9   6.0 -11.5 99.0 99.00
2004 01 08 02 275 10.9 14.0  1.42  5.56  3.97 999 1012.5  -6.6   5.9 -11.2 99.0 99.00
2004 01 08 03 283 12.2 17.7  1.22  5.88  3.90 999 1012.5  -6.8   6.2 -13.9 99.0 99.00
2004 01 08 04 285 11.4 15.7  1.16  5.26  3.59 999 1013.1  -7.4   6.3 -15.9 99.0 99.00
2004 01 08 05 300 10.5 16.6  1.07  5.26  3.53 999 1013.5  -8.3   6.2 -16.3 99.0 99.00
2004 01 08 06 288 13.3 16.2  1.23  4.17  3.60 999 1013.9  -9.8   6.3 -18.5 99.0 99.00
2004 01 08 07 297 12.0 14.3  1.07  3.13  3.37 999 1015.4 -11.2   6.4 -19.4 99.0 99.00
2004 01 08 08 315  9.3 11.5  0.91  3.03  3.16 999 1016.8 -12.6   6.5 -19.9 99.0 99.00
2004 01 08 09 310 10.2 13.9  0.70  3.03  2.97 999 1017.5 -13.8   6.6 -21.1 99.0 99.00
2004 01 08 10 313 10.8 13.8  0.76  3.13  2.99 999 1018.3 -14.8   6.6 -22.2 99.0 99.00
2004 01 08 11 306  9.7 12.3  0.68  3.23  2.88 999 1018.8 -15.4   6.5 -22.9 99.0 99.00
2004 01 08 12 302  8.7 11.3  0.58  2.60  2.84 999 1019.6 -16.3   6.6 -24.4 99.0 99.00
2004 01 08 13 298  7.4  9.9  0.48  3.03  2.77 999 1020.2 -16.5   6.7 -24.1 99.0 99.00
2004 01 08 14 282  6.8 10.8  0.54  3.03  2.87 999 1020.4 -16.3   6.7 -23.3 99.0 99.00
2004 01 08 15 299  7.3 10.1  0.52  3.23  2.92 999 1020.4 -16.1   6.6 -24.6 99.0 99.00
2004 01 08 16 302  7.4 10.1  0.58  3.33  2.90 999 1019.4 -15.1   6.6 -24.3 99.0 99.00
2004 01 08 17 292  8.6 11.6  0.62  2.94  2.80 999 1018.2 -13.5   6.8 -23.3 99.0 99.00
2004 01 08 18 276  7.5 10.2  0.60  2.86  2.81 999 1017.8 -12.9   6.6 -24.1 99.0 99.00
2004 01 08 19 315 12.8 16.3  0.98  3.45  3.11 999 1017.5 -11.6   6.6 -21.9 99.0 99.00
2004 01 08 20 311 12.9 16.1  0.98  3.03  3.19 999 1017.7 -11.2   6.6 -21.1 99.0 99.00
2004 01 08 21 301  8.2 11.1  0.77  3.23  2.97 999 1018.6 -11.7   6.5 -22.9 99.0 99.00
2004 01 08 22 320  8.7 11.0  0.54  3.23  2.83 999 1019.3 -12.5   6.4 -23.7 99.0 99.00
2004 01 08 23 303  8.7 10.7  0.57  3.33  2.96 999 1020.0 -12.8   6.4 -23.7 99.0 99.00
2004 01 09 00 302  7.7  9.5  0.53  3.57  3.00 999 1020.8 -12.8   6.5 -22.7 99.0 99.00
2004 01 09 01 305  8.6 11.1  0.51  2.94  2.84 999 1021.0 -13.0   6.7 -23.3 99.0 99.00
2004 01 09 02 301  5.3  7.3  0.41  2.86  2.78 999 1021.8 -14.1   6.6 -24.7 99.0 99.00
2004 01 09 03 305  4.5  6.6  0.39  2.86  2.87 999 1022.1 -14.2   6.4 -24.8 99.0 99.00
2004 01 09 04 299  4.3  6.4  0.35  3.03  2.84 999 1022.5 -14.6   6.1 -25.1 99.0 99.00
2004 01 09 05 309  4.7  7.0  0.34  2.74  2.83 999 1022.1 -14.7   5.8 -25.1 99.0 99.00
2004 01 09 06 307  4.9  6.5  0.37  2.60  2.70 999 1021.9 -14.9   5.8 -23.5 99.0 99.00
2004 01 09 07 295  5.1  6.4  0.38  2.74  2.74 999 1022.1 -15.3   5.8 -23.2 99.0 99.00
2004 01 09 08 308  5.1  6.4  0.34  2.60  2.81 999 1022.4 -16.0   5.9 -23.7 99.0 99.00
2004 01 09 09 311  6.2  7.9  0.34  2.47  2.75 999 1022.0 -16.2   5.9 -21.3 99.0 99.00
2004 01 09 10 304  6.2  8.0  0.40  2.86  2.75 999 1021.7 -16.4   6.0 -21.3 99.0 99.00
2004 01 09 11 314  6.4  8.0  0.50  3.13  2.86 999 1021.7 -16.7   5.9 -21.1 99.0 99.00
2004 01 09 12 319  6.7  8.7  0.46  3.03  2.91 999 1021.9 -17.1   6.0 -23.0 99.0 99.00
2004 01 09 13 320  6.8  8.8  0.40  3.03  2.96 999 1022.4 -17.4   6.4 -22.3 99.0 99.00
2004 01 09 14 318  7.2 10.4  0.50  3.45  2.92 999 1022.6 -16.8   6.4 -21.9 99.0 99.00
2004 01 09 15 325  8.3 11.4  0.63  3.57  3.05 999 1022.7 -16.6   6.4 -22.1 99.0 99.00
2004 01 09 16 339  9.3 12.1  0.66  3.33  2.96 999 1023.1 -17.0   6.5 -22.6 99.0 99.00
2004 01 09 17 355  7.6 10.7  0.58  3.45  2.97 999 1022.9 -16.3   6.1 -22.3 99.0 99.00
2004 01 09 18 311  8.0 10.0  0.47  3.03  2.82 999 1022.5 -15.5   6.2 -22.4 99.0 99.00
2004 01 09 19 310  7.8 11.7  0.47  2.74  2.71 999 1022.4 -14.6   6.3 -21.8 99.0 99.00
2004 01 09 20 328 10.7 13.6  0.54  2.60  2.65 999 1022.3 -13.3   6.5 -20.2 99.0 99.00
2004 01 09 21 327 12.4 15.1  0.80  3.13  3.01 999 1022.0 -12.9   6.4 -20.2 99.0 99.00
2004 01 09 22 325 11.2 13.4  0.82  3.33  3.02 999 1022.8 -12.8   6.3 -19.2 99.0 99.00
2004 01 09 23 327 10.0 12.5  0.73  3.33  2.99 999 1023.6 -13.9   6.4 -21.0 99.0 99.00
2004 01 10 00 332 10.2 13.5  0.60  3.33  2.91 999 1024.2 -13.7   5.9 -19.8 99.0 99.00
2004 01 10 01 324 10.7 13.9  0.63  3.33  2.95 999 1024.2 -14.3   5.7 -20.2 99.0 99.00
2004 01 10 02 326 10.8 13.5  0.75  3.57  3.12 999 1024.1 -14.5   5.7 -18.6 99.0 99.00
2004 01 10 03 322 10.5 13.4  0.83  3.70  3.26 999 1024.7 -15.5   5.8 -19.3 99.0 99.00
2004 01 10 04 345 10.3 12.6  0.87  3.70  3.29 999 1025.2 -15.7   5.8 -19.2 99.0 99.00
2004 01 10 05 338 10.1 12.7  0.80  3.57  3.17 999 1025.4 -16.5   5.8 -20.3 99.0 99.00
2004 01 10 06 339  9.6 12.2  0.78  3.45  3.09 999 1025.1 -16.3   5.8 -20.1 99.0 99.00
2004 01 10 07 321  8.2 11.3  0.69  3.33  3.04 999 1025.4 -16.7   5.8 -20.7 99.0 99.00
2004 01 10 08 311  6.3  8.6  0.52  3.33  2.90 999 1025.5 -17.0   6.0 -21.4 99.0 99.00
2004 01 10 09 309  6.5  9.3  0.44  2.86  2.76 999 1024.9 -16.9   6.0 -20.6 99.0 99.00
2004 01 10 10 351  9.1 11.8  0.57  3.13  2.80 999 1024.7 -16.1   5.7 -19.9 99.0 99.00
2004 01 10 11 344  8.1 10.7  0.66  3.33  3.04 999 1024.8 -16.5   5.6 -20.6 99.0 99.00
2004 01 10 12 319  6.5  9.1  0.55  3.45  2.99 999 1024.9 -17.1   5.5 -21.5 99.0 99.00
2004 01 10 13 328  7.5 10.4  0.57  3.70  2.99 999 1025.1 -16.6   5.7 -21.1 99.0 99.00
2004 01 10 14 327  6.5  9.1  0.53  3.23  2.98 999 1025.4 -16.4   5.7 -20.9 99.0 99.00
2004 01 10 15 325  7.0  8.7  0.54  3.57  3.02 999 1025.1 -15.7   5.8 -21.7 99.0 99.00
2004 01 10 16 331  6.7 10.4  0.58  3.33  3.03 999 1024.4 -14.5   5.9 -21.6 99.0 99.00
