YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
82 02 18 04 045 07.9 10.9 00.80 04.30 04.00 999 1028.1 -03.6  03.1 999.0 99.0
82 02 18 05 045 09.3 12.9 00.90 04.00 04.10 999 1028.4 -04.5  03.1 999.0 99.0
82 02 18 06 051 09.1 12.7 01.00 04.50 04.10 999 1029.5 -05.3  03.1 999.0 99.0
82 02 18 07 044 08.6 12.3 01.10 05.00 04.40 999 1029.9 -06.1  03.1 999.0 99.0
82 02 18 08 040 08.7 13.4 01.30 05.30 04.40 999 1029.9 -06.9  03.1 999.0 99.0
82 02 18 09 046 07.9 11.7 99.00 99.00 99.00 999 1029.7 -07.5  03.1 999.0 99.0
82 02 18 10 045 07.2 11.0 01.50 05.60 04.80 999 1029.8 -07.6  03.1 999.0 99.0
82 02 18 11 040 07.2 11.3 01.40 05.90 04.70 999 1030.3 -07.9  03.1 999.0 99.0
82 02 18 12 048 06.1 10.1 01.50 05.90 04.90 999 1031.0 -07.7  03.1 999.0 99.0
82 02 18 13 037 06.0 09.1 01.40 05.90 04.90 999 1031.8 -08.0  03.2 999.0 99.0
82 02 18 14 034 05.1 07.4 01.30 06.30 04.90 999 1032.3 -08.0  03.2 999.0 99.0
82 02 18 15 030 04.5 06.8 01.30 06.70 05.10 999 1032.6 -07.6  03.3 999.0 99.0
82 02 18 16 015 03.6 06.4 01.20 06.70 05.00 999 1032.8 -07.3  03.3 999.0 99.0
82 02 18 17 021 03.1 05.2 01.10 06.70 05.00 999 1032.3 -06.7  03.3 999.0 99.0
82 02 18 18 025 01.6 03.3 01.10 06.30 05.10 999 1031.5 -06.0  03.4 999.0 99.0
82 02 18 19 042 01.3 02.8 01.00 06.30 05.00 999 1030.9 -05.3  03.5 999.0 99.0
82 02 18 20 071 01.1 01.9 00.80 05.00 04.90 999 1030.6 -04.7  03.6 999.0 99.0
82 02 18 21 125 00.5 01.1 00.80 05.60 04.90 999 1030.4 -04.1  03.6 999.0 99.0
82 02 18 22 164 02.1 03.1 00.80 05.60 04.90 999 1029.5 -04.5  03.5 999.0 99.0
82 02 18 23 164 01.4 02.4 00.80 06.30 05.00 999 1029.4 -04.4  03.5 999.0 99.0
82 02 19 00 179 02.0 02.8 00.70 06.30 05.00 999 1029.0 -04.1  03.5 999.0 99.0
82 02 19 01 196 01.9 03.1 00.70 05.60 05.10 999 1028.7 -03.9  03.4 999.0 99.0
82 02 19 02 199 02.9 04.2 00.60 05.60 05.00 999 1028.2 -03.5  03.4 999.0 99.0
82 02 19 03 216 03.3 04.2 00.70 05.90 05.00 999 1027.7 -03.2  03.4 999.0 99.0
82 02 19 04 202 03.5 04.5 00.60 05.00 05.00 999 1026.9 -03.0  03.3 999.0 99.0
82 02 19 05 202 04.2 05.1 00.60 05.30 05.10 999 1026.4 -02.7  03.3 999.0 99.0
82 02 19 06 215 04.3 05.7 00.60 05.30 05.20 999 1026.1 -02.4  03.3 999.0 99.0
82 02 19 07 269 04.4 05.2 00.60 05.60 05.20 999 1025.5 -04.2  03.3 999.0 99.0
82 02 19 08 271 04.5 05.1 00.70 07.70 05.50 999 1024.7 -04.4  03.3 999.0 99.0
82 02 19 09 260 03.1 04.7 00.60 07.10 05.40 999 1023.5 -04.2  03.3 999.0 99.0
82 02 19 10 254 03.2 05.0 00.60 06.70 05.50 999 1022.8 -02.8  03.3 999.0 99.0
82 02 19 11 271 03.1 04.4 00.50 07.10 05.20 999 1022.0 -03.8  03.3 999.0 99.0
82 02 19 12 263 02.9 03.9 00.60 06.70 05.50 999 1021.7 -03.4  03.3 999.0 99.0
82 02 19 13 269 03.3 04.2 00.60 06.70 05.40 999 1021.3 -03.1  03.3 999.0 99.0
82 02 19 14 251 03.0 04.7 00.60 08.30 04.70 999 1020.1 -02.4  03.2 999.0 99.0
82 02 19 18 219 04.4 05.3 00.60 07.70 05.10 999 1016.0 -00.2  03.3 999.0 99.0
82 02 19 19 212 04.3 05.4 00.70 08.30 05.20 999 1014.6  00.3  03.3 999.0 99.0
82 02 19 20 210 03.3 04.3 00.70 08.30 05.30 999 1013.2  00.6  03.3 999.0 99.0
82 02 19 21 239 01.4 02.0 00.70 04.20 04.90 999 1012.2  00.8  03.3 999.0 99.0
82 02 19 22 336 01.7 02.4 00.80 04.30 04.70 999 1010.9  00.5  03.3 999.0 99.0
82 02 19 23 318 00.4 01.3 00.80 07.70 04.90 999 1010.9  00.5  03.3 999.0 99.0
82 02 20 00 004 01.7 02.3 00.80 04.50 04.80 999 1010.3  00.6  03.2 999.0 99.0
82 02 20 01 032 02.0 02.6 00.80 04.50 04.80 999 1009.3  00.6  03.1 999.0 99.0
82 02 20 02 016 03.3 04.2 00.80 05.30 04.80 999 1008.4  00.8  03.1 999.0 99.0
82 02 20 03 001 04.7 05.5 00.80 04.50 04.70 999 1007.3  00.8  03.2 999.0 99.0
82 02 20 04 008 05.6 06.6 00.80 05.00 05.00 999 1006.3  00.6  03.3 999.0 99.0
82 02 20 05 012 05.6 06.8 00.80 05.30 04.90 999 1006.0  00.4  03.2 999.0 99.0
82 02 20 06 013 06.4 08.1 00.80 05.30 04.70 999 1005.2  00.4  03.2 999.0 99.0
82 02 20 07 014 07.5 09.8 00.70 05.30 04.40 999 1004.1  00.2  03.3 999.0 99.0
82 02 20 08 011 07.8 11.1 00.90 05.30 04.50 999 1003.2 -00.1  03.2 999.0 99.0
82 02 20 09 011 08.0 11.0 00.80 05.30 04.40 999 1003.0 -00.2  03.2 999.0 99.0
82 02 20 10 007 08.2 11.0 00.80 03.40 04.00 999 1003.4 -00.3  03.2 999.0 99.0
82 02 20 11 002 08.5 12.4 00.80 03.70 04.20 999 1003.6 -00.5  03.3 999.0 99.0
82 02 20 12 010 09.1 13.4 01.00 03.70 04.10 999 1003.7 -00.5  03.4 999.0 99.0
82 02 20 13 004 09.9 14.3 01.10 03.80 04.30 999 1003.9 -00.2  03.4 999.0 99.0
82 02 20 14 008 09.4 14.1 01.10 04.00 04.10 999 1003.9  00.0  03.5 999.0 99.0
82 02 20 15 008 09.2 14.2 01.40 04.00 04.30 999 1003.7  00.3  03.5 999.0 99.0
82 02 20 16 004 09.9 14.2 01.30 04.20 04.30 999 1003.6  00.7  03.6 999.0 99.0
82 02 20 17 004 09.4 13.3 01.40 05.90 04.40 999 1003.1  01.5  03.7 999.0 99.0
82 02 20 18 001 08.1 12.2 01.30 06.70 04.60 999 1003.0  02.4  03.6 999.0 99.0
82 02 20 19 000 07.4 10.6 01.20 06.70 04.80 999 1002.5  02.6  03.6 999.0 99.0
82 02 20 20 002 07.3 09.8 01.30 06.70 05.30 999 1002.6  03.1  03.6 999.0 99.0
82 02 20 21 004 07.4 09.5 01.40 07.10 05.50 999 1002.4  03.3  03.6 999.0 99.0
82 02 20 22 355 08.1 10.9 01.40 08.30 05.60 999 1002.6  03.4  03.6 999.0 99.0
82 02 20 23 008 07.6 10.0 01.40 08.30 05.70 999 1003.0  03.5  03.7 999.0 99.0
82 02 21 00 022 08.2 12.2 01.60 07.70 05.80 999 1002.9  03.5  03.7 999.0 99.0
82 02 21 01 010 07.6 10.2 01.70 09.10 06.20 999 1003.1  03.5  03.7 999.0 99.0
82 02 21 02 006 07.3 09.9 01.50 09.10 05.60 999 1002.8  03.3  03.7 999.0 99.0
82 02 21 03 005 07.2 10.0 01.40 09.10 05.70 999 1002.4  03.2  03.6 999.0 99.0
82 02 21 04 004 07.3 10.2 01.60 10.00 06.10 999 1001.9  03.1  03.6 999.0 99.0
82 02 21 05 003 07.0 10.5 01.70 10.00 06.40 999 1001.8  03.0  03.6 999.0 99.0
82 02 21 06 005 07.6 10.9 01.70 10.00 06.30 999 1001.8  03.0  03.6 999.0 99.0
82 02 21 07 014 06.6 09.9 01.70 10.00 06.20 999 1001.7  02.8  03.6 999.0 99.0
82 02 21 08 012 07.7 11.4 01.70 10.00 06.40 999 1001.0  02.7  03.6 999.0 99.0
82 02 21 09 011 08.1 11.6 02.20 11.10 07.00 999 1001.0  02.4  03.6 999.0 99.0
82 02 21 10 007 08.8 12.5 02.10 11.10 06.80 999 1001.0  02.3  03.6 999.0 99.0
82 02 21 11 005 09.2 13.8 02.40 11.10 07.20 999 1001.0  01.6  03.6 999.0 99.0
82 02 21 12 011 08.4 13.7 02.00 11.10 06.60 999 1001.2  01.1  03.6 999.0 99.0
82 02 21 13 013 07.7 12.2 02.10 11.10 06.50 999 1001.5  00.4  03.6 999.0 99.0
82 02 21 14 009 08.1 12.1 01.80 10.00 06.20 999 1001.4  00.5  03.6 999.0 99.0
82 02 21 15 008 08.4 12.0 01.90 11.10 06.40 999 1001.3  00.6  03.6 999.0 99.0
82 02 21 16 010 07.6 11.4 01.70 11.10 06.30 999 1001.0  00.9  03.6 999.0 99.0
82 02 21 17 012 07.6 10.5 01.70 10.00 06.40 999 1000.9  01.3  03.6 999.0 99.0
82 02 21 18 004 06.5 09.0 01.80 10.00 06.40 999 1001.0  01.3  03.6 999.0 99.0
82 02 21 19 011 06.9 10.2 02.20 11.10 07.50 999 1000.9  01.3  03.7 999.0 99.0
82 02 21 20 002 07.7 10.6 02.10 10.00 07.20 999 1000.9  01.7  03.7 999.0 99.0
82 02 21 21 356 07.8 10.1 02.10 11.10 07.40 999 1000.9  01.6  03.7 999.0 99.0
82 02 21 22 002 08.5 12.4 02.00 11.10 07.10 999 1001.1  01.8  03.7 999.0 99.0
82 02 21 23 351 08.0 12.1 01.80 11.10 06.30 999 1001.6  01.7  03.7 999.0 99.0
82 02 22 00 355 07.2 10.6 01.70 10.00 06.20 999 1002.1  01.9  03.7 999.0 99.0
82 02 22 01 006 08.9 14.2 01.60 10.00 05.60 999 1002.2  01.6  03.7 999.0 99.0
82 02 22 02 350 07.3 09.9 01.50 10.00 05.60 999 1002.6  00.6  03.7 999.0 99.0
82 02 22 03 353 06.9 10.0 01.50 10.00 05.40 999 1002.9  00.3  03.7 999.0 99.0
82 02 22 04 348 07.9 11.6 01.40 08.30 05.40 999 1002.4  00.3  03.7 999.0 99.0
82 02 22 05 357 09.2 14.3 01.40 10.00 05.40 999 1002.2  00.4  03.7 999.0 99.0
82 02 22 06 003 09.8 15.2 01.60 10.00 05.20 999 1002.1  00.0  03.8 999.0 99.0
82 02 22 07 999 99.0 99.0 01.80 10.00 05.80 999 1002.4 -00.2  03.8 999.0 99.0
82 02 22 08 012 09.6 15.0 01.70 11.10 05.30 999 1002.8 -01.0  03.8 999.0 99.0
82 02 22 09 011 09.8 15.9 02.00 10.00 05.70 999 1003.0 -01.4  03.8 999.0 99.0
82 02 22 10 008 08.6 16.0 02.00 10.00 05.50 999 1003.2 -01.9  03.8 999.0 99.0
82 02 22 11 010 09.8 15.4 02.10 10.00 05.60 999 1004.1 -02.5  03.8 999.0 99.0
82 02 22 12 010 09.4 15.1 01.80 11.10 05.50 999 1004.7 -02.7  03.8 999.0 99.0
82 02 22 13 003 09.7 15.6 01.70 11.10 05.20 999 1005.3 -02.8  03.8 999.0 99.0
82 02 22 14 008 09.5 14.7 01.70 08.30 05.30 999 1005.8 -02.6  03.8 999.0 99.0
82 02 22 15 001 09.9 14.7 01.70 11.10 05.30 999 1006.3 -03.1  03.7 999.0 99.0
82 02 22 16 004 09.9 14.4 01.70 11.10 05.10 999 1006.3 -02.7  03.7 999.0 99.0
82 02 22 17 004 08.9 14.1 01.80 11.10 05.20 999 1006.4 -02.3  03.7 999.0 99.0
82 02 22 18 014 09.4 15.0 01.70 10.00 05.10 999 1006.6 -02.1  03.9 999.0 99.0
82 02 22 19 008 08.5 12.6 01.70 10.00 05.30 999 1007.3 -02.0  03.9 999.0 99.0
82 02 22 20 005 07.5 11.1 01.70 10.00 05.50 999 1007.9 -01.9  03.9 999.0 99.0
82 02 22 21 009 07.6 11.1 01.70 11.10 05.60 999 1008.6 -01.5  03.9 999.0 99.0
82 02 22 22 009 09.4 13.4 01.70 10.00 05.70 999 1009.2 -01.3  03.9 999.0 99.0
82 02 22 23 011 08.3 12.1 01.70 10.00 05.60 999 1010.1 -01.1  04.0 999.0 99.0
82 02 23 00 008 08.6 12.8 01.70 08.30 05.60 999 1010.8 -01.3  04.0 999.0 99.0
82 02 23 01 005 08.4 13.3 01.60 09.10 05.60 999 1010.8 -01.2  03.9 999.0 99.0
82 02 23 02 012 08.5 13.4 01.70 07.70 05.30 999 1011.2 -01.5  04.0 999.0 99.0
82 02 23 03 013 08.4 12.3 01.70 07.70 05.20 999 1011.7 -02.0  04.0 999.0 99.0
82 02 23 04 018 07.7 11.2 01.70 07.70 05.30 999 1012.1 -02.0  04.0 999.0 99.0
82 02 23 05 007 07.7 11.6 01.70 07.10 05.70 999 1012.3 -02.1  04.0 999.0 99.0
82 02 23 06 999 99.0 99.0 01.80 11.10 05.70 999 1012.4 -02.4  04.0 999.0 99.0
82 02 23 07 024 08.0 11.2 01.60 10.00 05.60 999 1012.4 -02.4  04.1 999.0 99.0
82 02 23 08 019 07.0 10.4 01.70 11.10 05.60 999 1012.8 -02.6  04.0 999.0 99.0
82 02 23 09 014 07.9 11.2 01.70 10.00 05.70 999 1012.9 -02.7  04.0 999.0 99.0
82 02 23 10 017 06.1 09.9 01.80 11.10 06.30 999 1013.2 -02.7  04.0 999.0 99.0
82 02 23 11 012 06.5 09.5 01.60 09.10 06.20 999 1012.8 -03.0  04.0 999.0 99.0
82 02 23 12 013 06.8 10.2 01.50 08.30 06.00 999 1013.2 -03.1  04.1 999.0 99.0
82 02 23 13 015 06.1 08.8 01.50 07.70 06.00 999 1013.6 -03.0  04.1 999.0 99.0
82 02 23 14 011 05.3 07.6 01.30 07.70 05.90 999 1013.1 -02.9  04.2 999.0 99.0
82 02 23 15 007 04.0 05.6 01.20 08.30 05.80 999 1012.8 -02.5  04.2 999.0 99.0
82 02 23 16 336 02.5 04.0 01.10 07.70 06.10 999 1012.0 -02.3  04.2 999.0 99.0
82 02 23 17 316 01.1 02.6 01.20 11.10 06.50 999 1010.6 -01.3  04.3 999.0 99.0
82 02 23 18 218 01.3 02.5 01.00 11.10 06.70 999 1009.3 -01.1  04.3 999.0 99.0
82 02 23 19 205 02.3 03.1 00.90 10.00 06.80 999 1008.2 -01.0  04.4 999.0 99.0
82 02 23 20 221 03.9 04.7 01.10 10.00 07.70 999 1007.5 -00.4  04.3 999.0 99.0
82 02 23 21 219 04.7 06.3 01.30 10.00 07.90 999 1006.9  00.2  04.2 999.0 99.0
82 02 23 22 249 02.6 04.0 01.10 09.10 07.60 999 1007.1  01.4  04.1 999.0 99.0
82 02 23 23 287 03.8 04.8 01.10 10.00 07.80 999 1007.3  01.5  04.1 999.0 99.0
82 02 24 00 294 02.2 03.7 01.00 08.30 07.40 999 1007.3  01.6  04.0 999.0 99.0
82 02 24 01 268 02.4 03.2 01.00 09.10 07.40 999 1007.1  02.1  04.0 999.0 99.0
82 02 24 02 250 03.2 03.7 00.80 10.00 07.00 999 1006.9  02.3  04.0 999.0 99.0
82 02 24 03 268 07.1 08.3 00.70 10.00 07.00 999 1006.8  02.1  03.9 999.0 99.0
82 02 24 04 302 06.9 08.4 00.60 10.00 06.60 999 1007.1  02.3  03.8 999.0 99.0
82 02 24 05 327 08.9 11.7 00.50 06.70 05.70 999 1007.9  01.9  03.8 999.0 99.0
82 02 24 06 308 05.3 07.9 00.70 11.10 04.30 999 1008.5  01.3  03.8 999.0 99.0
82 02 24 07 313 06.7 09.5 00.70 10.00 05.00 999 1009.1  00.7  03.8 999.0 99.0
82 02 24 08 312 06.3 08.1 00.50 10.00 05.00 999 1009.4 -00.2  03.7 999.0 99.0
82 02 24 09 323 08.6 11.1 00.70 10.00 05.20 999 1010.6 -01.4  03.6 999.0 99.0
82 02 24 10 312 11.8 16.7 00.90 10.00 04.00 999 1011.3 -03.2  03.5 999.0 99.0
82 02 24 11 318 13.9 18.5 01.20 04.00 03.90 999 1012.0 -05.5  03.4 999.0 99.0
82 02 24 12 309 10.5 14.8 01.00 04.20 04.10 999 1013.4 -07.1  03.4 999.0 99.0
82 02 24 13 313 08.1 11.1 00.70 03.60 03.80 999 1014.5 -07.4  03.4 999.0 99.0
82 02 24 14 307 09.1 11.8 00.60 03.30 03.60 999 1015.0 -07.3  03.3 999.0 99.0
82 02 24 15 314 08.9 11.7 00.50 03.40 03.50 999 1014.9 -06.5  03.3 999.0 99.0
82 02 24 16 306 07.9 10.4 00.50 03.40 03.70 999 1015.7 -05.2  03.3 999.0 99.0
82 02 24 17 310 07.7 10.2 00.40 03.20 03.10 999 1015.0 -04.0  03.4 999.0 99.0
82 02 24 18 317 08.9 12.1 00.40 03.20 03.30 999 1013.6 -03.4  03.4 999.0 99.0
82 02 24 19 308 07.2 09.6 00.30 99.00 03.20 999 1013.5 -02.8  03.5 999.0 99.0
82 02 24 20 315 07.5 09.2 00.30 99.00 03.00 999 1013.3 -02.0  03.4 999.0 99.0
82 02 24 21 312 05.5 06.9 00.30 99.00 03.30 999 1013.7 -01.5  03.4 999.0 99.0
82 02 24 22 341 04.4 05.7 00.20 99.00 04.70 999 1013.7 -01.4  03.4 999.0 99.0
82 02 24 23 340 05.4 06.6 00.20 99.00 08.40 999 1013.7 -01.2  03.3 999.0 99.0
82 02 25 00 346 08.1 09.8 00.30 99.00 03.60 999 1013.8 -01.5  03.2 999.0 99.0
82 02 25 01 341 08.2 09.8 00.30 02.90 03.10 999 1014.1 -02.2  03.2 999.0 99.0
82 02 25 02 354 07.4 10.0 00.20 03.00 03.20 999 1014.1 -02.7  03.2 999.0 99.0
82 02 25 03 346 08.5 11.7 00.40 03.20 03.10 999 1013.7 -03.6  03.3 999.0 99.0
82 02 25 04 002 08.1 11.0 00.60 03.40 03.40 999 1013.6 -04.6  03.3 999.0 99.0
82 02 25 05 000 08.5 11.8 00.80 03.80 03.60 999 1013.8 -05.5  03.3 999.0 99.0
82 02 25 06 358 08.3 12.9 00.90 03.80 03.70 999 1014.2 -06.0  03.3 999.0 99.0
82 02 25 07 355 08.6 12.8 00.80 03.80 03.60 999 1014.7 -06.4  03.3 999.0 99.0
82 02 25 08 349 08.0 12.3 00.80 03.70 03.50 999 1015.3 -06.8  03.2 999.0 99.0
82 02 25 09 344 09.2 14.3 00.80 04.00 03.60 999 1016.0 -07.7  03.2 999.0 99.0
82 02 25 10 334 09.7 15.2 00.90 03.60 03.60 999 1017.3 -08.6  03.2 999.0 99.0
82 02 25 11 322 11.9 17.0 01.10 04.20 03.70 999 1018.2 -09.9  03.1 999.0 99.0
82 02 25 12 323 12.2 16.8 01.10 04.20 03.90 999 1019.4 -10.9  03.1 999.0 99.0
82 02 25 13 315 10.6 15.0 00.80 03.80 03.60 999 1020.5 -11.0  03.1 999.0 99.0
82 02 25 14 308 10.6 15.2 00.70 03.80 03.60 999 1021.0 -11.5  03.1 999.0 99.0
82 02 25 15 306 08.0 12.1 00.70 03.80 03.60 999 1021.1 -11.4  03.1 999.0 99.0
82 02 25 16 297 07.8 12.0 00.50 03.70 03.50 999 1020.7 -10.8  03.0 999.0 99.0
82 02 25 17 287 10.0 13.1 00.40 03.40 03.30 999 1019.7 -09.7  03.0 999.0 99.0
82 02 25 18 299 13.3 18.4 00.90 03.70 03.70 999 1018.8 -09.5  03.0 999.0 99.0
82 02 25 19 297 12.2 18.7 01.00 04.20 03.80 999 1018.7 -08.8  03.1 999.0 99.0
82 02 25 20 307 11.1 18.9 01.30 04.20 03.90 999 1018.8 -08.1  03.1 999.0 99.0
82 02 25 21 295 14.0 19.2 01.20 04.00 03.80 999 1019.2 -08.3  03.0 999.0 99.0
82 02 25 22 297 12.9 18.2 01.20 03.80 03.70 999 1020.0 -08.2  03.1 999.0 99.0
82 02 25 23 301 12.8 18.5 01.00 04.00 03.70 999 1020.7 -08.9  03.1 999.0 99.0
82 02 26 00 299 10.1 15.6 01.00 03.60 03.60 999 1021.8 -09.5  03.1 999.0 99.0
82 02 26 01 296 11.0 15.6 00.80 03.60 03.50 999 1022.2 -10.0  03.1 999.0 99.0
82 02 26 02 289 09.2 15.0 00.80 03.80 03.60 999 1022.6 -10.2  03.1 999.0 99.0
82 02 26 03 285 09.9 14.1 00.60 03.30 03.30 999 1022.0 -10.1  03.1 999.0 99.0
82 02 26 04 295 11.2 17.1 00.70 03.70 03.40 999 1022.1 -09.4  03.1 999.0 99.0
82 02 26 05 299 11.5 16.8 00.80 03.70 03.50 999 1022.5 -09.4  03.1 999.0 99.0
82 02 26 06 294 12.1 17.8 01.00 03.60 03.50 999 1022.6 -09.6  03.1 999.0 99.0
82 02 26 07 295 12.3 17.8 01.00 03.70 03.60 999 1023.0 -10.1  03.1 999.0 99.0
82 02 26 08 295 11.9 17.4 00.90 03.40 03.40 999 1023.4 -10.7  03.1 999.0 99.0
82 02 26 09 297 12.3 18.9 01.10 03.70 03.60 999 1023.9 -10.7  03.0 999.0 99.0
82 02 26 10 298 11.7 16.8 01.10 03.80 03.60 999 1024.8 -10.7  03.1 999.0 99.0
82 02 26 11 299 12.3 17.8 01.20 04.00 03.70 999 1025.3 -10.9  03.1 999.0 99.0
82 02 26 12 307 10.8 15.3 01.10 04.00 03.60 999 1026.1 -11.0  03.1 999.0 99.0
82 02 26 13 317 10.1 15.0 00.80 03.80 03.50 999 1027.0 -10.9  03.1 999.0 99.0
82 02 26 14 311 08.2 13.6 00.60 03.60 03.40 999 1027.2 -10.4  03.2 999.0 99.0
82 02 26 15 308 09.8 15.0 00.90 03.70 03.60 999 1026.6 -09.3  03.3 999.0 99.0
82 02 26 16 305 09.2 14.1 01.00 04.00 03.70 999 1026.5 -08.5  03.4 999.0 99.0
82 02 26 17 298 10.6 14.7 00.70 03.20 03.40 999 1026.0 -07.2  03.4 999.0 99.0
82 02 26 18 302 09.2 12.6 00.80 03.60 03.50 999 1025.7 -06.3  03.5 999.0 99.0
82 02 26 19 301 11.2 15.8 01.00 03.70 03.60 999 1025.4 -05.2  03.5 999.0 99.0
82 02 26 20 307 12.3 17.7 01.00 04.00 03.60 999 1025.6 -04.8  03.5 999.0 99.0
82 02 26 21 303 08.8 12.6 00.90 03.80 03.60 999 1025.9 -04.6  03.5 999.0 99.0
82 02 26 22 291 08.7 13.1 00.90 03.60 03.50 999 1026.6 -04.5  03.6 999.0 99.0
82 02 26 23 294 09.4 14.4 01.00 03.60 03.60 999 1027.7 -04.9  03.5 999.0 99.0
82 02 27 00 299 08.4 12.9 00.80 04.00 03.60 999 1028.7 -05.5  03.5 999.0 99.0
82 02 27 01 295 06.6 09.4 00.60 03.70 03.50 999 1029.2 -05.7  03.4 999.0 99.0
82 02 27 02 297 06.1 09.1 00.40 03.40 03.40 999 1029.2 -05.7  03.4 999.0 99.0
82 02 27 03 285 07.2 09.7 00.40 03.40 03.30 999 1029.3 -05.9  03.4 999.0 99.0
82 02 27 04 273 08.0 10.4 00.40 03.40 03.30 999 1029.0 -05.5  03.4 999.0 99.0
82 02 27 05 273 07.8 10.4 00.50 03.60 03.40 999 1028.7 -04.7  03.3 999.0 99.0
82 02 27 06 253 07.7 09.9 00.50 03.60 03.60 999 1028.2 -04.9  03.4 999.0 99.0
82 02 27 07 255 08.6 11.2 00.70 04.00 03.90 999 1028.2 -05.0  03.4 999.0 99.0
82 02 27 08 252 09.5 11.9 00.80 03.70 03.90 999 1028.0 -04.8  03.3 999.0 99.0
82 02 27 09 258 08.4 11.0 00.80 04.30 04.00 999 1027.6 -04.6  03.2 999.0 99.0
82 02 27 10 250 08.8 10.5 00.80 04.50 04.20 999 1027.4 -04.4  03.2 999.0 99.0
82 02 27 11 250 10.0 12.8 00.90 04.80 04.10 999 1027.7 -04.4  03.1 999.0 99.0
82 02 27 12 251 09.3 11.9 01.00 04.80 04.10 999 1028.0 -04.3  03.1 999.0 99.0
82 02 27 13 252 09.1 11.6 01.00 04.80 04.10 999 1028.2 -03.9  03.2 999.0 99.0
82 02 27 14 258 08.9 11.4 01.00 04.80 04.10 999 1028.1 -03.9  03.2 999.0 99.0
82 02 27 15 267 08.6 10.9 00.90 05.00 04.20 999 1028.1 -03.7  03.3 999.0 99.0
82 02 27 16 263 07.2 10.6 00.90 05.00 04.20 999 1028.2 -02.7  03.3 999.0 99.0
82 02 27 17 254 06.0 08.4 00.80 05.30 04.30 999 1028.0 -02.2  03.4 999.0 99.0
82 02 27 18 356 02.1 04.0 00.70 05.30 04.30 999 1027.5 -01.3  03.4 999.0 99.0
82 02 27 19 337 06.6 09.2 00.60 04.80 04.10 999 1026.9 -00.9  03.5 999.0 99.0
