YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1997,1,4,20,,21,3.2,4.3,0.52,8.33,5.35,,1015.8,1.5,5.1,,,
1997,1,4,21,,48,1.2,2.1,0.51,7.69,5.32,,1016.4,0.9,5.1,,,
1997,1,4,22,,52,1.4,2.0,0.51,8.33,5.48,,1017.1,1.2,4.9,,,
1997,1,4,23,,96,2.1,3.1,0.49,7.14,5.39,,1017.3,1.8,4.8,,,
1997,1,5,0,,104,2.9,3.8,0.47,7.69,5.44,,1017.3,2.1,5.0,,,
1997,1,5,1,,117,3.7,4.5,0.49,7.69,5.47,,1017.2,2.5,4.8,,,
1997,1,5,2,,110,3.7,5.0,0.46,6.67,5.41,,1016.9,2.8,4.8,,,
1997,1,5,3,,124,4.4,5.3,0.46,7.69,5.04,,1016.5,3.1,4.8,,,
1997,1,5,4,,131,4.9,6.2,0.51,7.69,4.46,,1016.4,3.5,4.8,,,
1997,1,5,5,,138,5.4,6.8,0.55,9.09,4.12,,1015.6,3.6,4.9,,,
1997,1,5,6,,125,5.8,7.2,0.6,8.33,4.2,,1014.8,3.7,5.1,,,
1997,1,5,7,,117,6.6,8.0,0.64,8.33,3.95,,1014.2,3.9,5.1,,,
1997,1,5,8,,118,7.0,8.4,0.72,8.33,4.09,,1013.3,4.0,5.2,,,
1997,1,5,9,,123,7.3,8.7,0.72,8.33,4.0,,1012.2,4.3,5.2,,,
1997,1,5,10,,117,6.8,8.0,0.81,3.85,4.14,,1011.7,4.2,5.2,,,
1997,1,5,11,,107,7.1,8.5,0.86,3.85,4.13,,1011.0,4.3,5.5,,,
1997,1,5,12,,117,7.0,8.7,0.94,4.0,4.22,,1010.3,4.4,5.5,,,
1997,1,5,13,,112,7.3,9.4,1.06,4.35,4.28,,1009.5,4.7,5.5,,,
1997,1,5,14,,104,7.5,8.9,1.04,4.55,4.19,,1008.0,4.8,5.2,,,
1997,1,5,15,,103,6.0,7.3,1.11,5.0,4.46,,1007.3,5.1,5.2,,,
1997,1,5,16,,81,4.3,5.2,1.12,5.26,4.55,,1006.9,5.2,5.4,,,
1997,1,5,17,,74,6.0,6.9,1.04,5.26,4.53,,1004.2,5.5,5.5,,,
1997,1,5,18,,70,5.6,6.6,1.08,5.26,4.69,,1002.5,5.5,5.2,,,
1997,1,5,19,,80,4.2,5.1,1.13,5.56,4.79,,1001.0,5.8,5.2,,,
1997,1,5,20,,56,3.1,3.6,1.34,5.56,4.95,,999.6,5.9,5.2,,,
1997,1,5,21,,49,3.5,4.1,1.19,5.88,4.87,,997.8,5.9,5.2,,,
1997,1,5,22,,62,2.8,3.2,1.2,6.25,4.99,,995.6,6.1,5.2,,,
1997,1,5,23,,252,2.9,4.1,1.19,5.88,5.01,,995.3,6.3,5.2,,,
1997,1,6,0,,301,4.5,5.3,1.23,5.88,5.23,,994.4,3.6,5.1,,,
1997,1,6,1,,305,4.5,5.9,1.17,6.25,5.22,,994.5,2.9,5.1,,,
1997,1,6,2,,308,4.5,5.5,1.16,6.25,5.41,,994.5,2.8,5.2,,,
1997,1,6,3,,310,3.6,4.9,1.1,6.25,5.46,,994.4,2.9,5.5,,,
1997,1,6,4,,303,4.9,6.0,1.15,6.67,5.79,,994.8,2.9,5.2,,,
1997,1,6,5,,295,3.6,4.4,1.2,7.14,5.92,,994.7,2.9,5.2,,,
1997,1,6,6,,278,2.0,2.6,1.12,7.14,5.83,,994.8,3.0,5.2,,,
1997,1,6,7,,315,0.3,0.9,1.08,7.14,5.74,,994.7,3.2,5.2,,,
1997,1,6,8,,194,0.4,0.8,1.02,6.67,5.78,,994.8,3.4,5.2,,,
1997,1,6,9,,213,4.0,4.4,0.97,6.67,5.61,,994.5,4.2,5.2,,,
1997,1,6,10,,248,4.6,5.5,1.14,7.14,5.77,,994.2,4.3,5.2,,,
1997,1,6,11,,263,4.2,5.1,1.22,7.14,5.76,,994.8,3.9,5.2,,,
1997,1,6,12,,243,6.5,8.5,1.16,7.14,5.57,,995.2,5.2,5.1,,,
1997,1,6,13,,247,9.4,11.3,1.03,7.14,4.65,,994.8,5.1,5.1,,,
1997,1,6,14,,270,11.0,13.0,1.09,7.14,4.31,,995.2,4.4,5.2,,,
1997,1,6,15,,279,9.4,12.3,0.97,6.67,4.38,,996.2,4.3,5.1,,,
1997,1,6,16,,277,12.5,15.5,1.01,7.14,4.17,,995.6,4.8,5.1,,,
1997,1,6,17,,274,11.2,13.5,0.96,3.45,4.07,,996.2,5.1,5.1,,,
1997,1,6,18,,264,9.1,12.9,0.9,4.17,4.09,,996.8,4.7,5.1,,,
1997,1,6,19,,274,11.3,14.8,0.82,4.35,3.96,,996.9,4.4,5.1,,,
1997,1,6,20,,268,10.0,12.8,0.92,3.57,3.94,,997.4,4.3,5.1,,,
1997,1,6,21,,271,10.6,13.1,0.87,7.69,4.1,,997.8,4.0,5.1,,,
1997,1,6,22,,265,9.9,11.8,0.85,7.69,4.19,,998.4,3.6,5.1,,,
1997,1,6,23,,259,11.2,14.0,0.98,4.35,4.11,,998.5,3.1,5.1,,,
1997,1,7,0,,271,11.0,14.1,1.01,4.55,4.07,,999.3,2.8,5.1,,,
1997,1,7,1,,277,11.8,16.7,1.04,5.0,4.13,,1000.0,2.3,4.8,,,
1997,1,7,2,,281,10.1,12.4,1.09,5.26,4.2,,1000.8,1.8,5.1,,,
1997,1,7,3,,274,8.6,11.5,0.9,5.26,4.27,,1001.6,1.6,5.2,,,
1997,1,7,4,,280,9.1,11.2,0.87,5.0,4.1,,1001.1,1.3,5.6,,,
1997,1,7,5,,268,9.4,11.8,0.95,4.76,4.08,,1001.0,1.2,5.6,,,
1997,1,7,6,,275,9.6,11.4,0.86,5.0,3.97,,1000.9,1.1,5.6,,,
1997,1,7,7,,269,10.3,13.3,0.85,4.76,4.02,,1001.7,1.2,5.5,,,
1997,1,7,8,,273,10.1,13.5,0.98,5.0,4.02,,1001.9,1.2,5.6,,,
1997,1,7,9,,271,9.1,10.9,0.9,4.76,4.13,,1002.3,0.8,5.6,,,
1997,1,7,10,,270,8.1,10.9,0.93,4.76,4.03,,1001.9,0.4,5.6,,,
1997,1,7,11,,267,9.7,11.8,0.84,4.35,4.03,,1002.0,0.3,5.6,,,
1997,1,7,12,,267,10.2,12.5,0.87,4.76,3.91,,1001.9,0.2,5.6,,,
1997,1,7,13,,270,11.5,15.4,1.0,4.17,3.88,,1001.8,0.1,5.6,,,
1997,1,7,14,,278,10.2,12.5,1.0,5.0,4.07,,1002.1,-0.1,5.5,,,
1997,1,7,15,,276,11.2,13.5,0.94,4.76,3.92,,1001.8,-0.3,5.6,,,
1997,1,7,16,,271,10.3,15.1,0.92,3.45,3.92,,1001.3,-0.1,5.8,,,
1997,1,7,17,,270,12.9,16.1,0.95,3.45,3.66,,1000.1,0.0,5.9,,,
1997,1,7,18,,283,12.8,15.9,0.91,4.76,3.79,,999.7,0.1,5.9,,,
1997,1,7,19,,289,12.3,16.6,0.96,4.55,3.85,,999.1,0.0,6.0,,,
1997,1,7,20,,288,10.3,12.6,0.92,3.7,3.86,,999.3,-0.7,5.6,,,
1997,1,7,21,,281,16.1,19.7,1.15,4.0,3.69,,998.4,-0.3,5.5,,,
1997,1,7,22,,282,12.3,16.6,1.21,4.17,3.85,,999.4,-0.7,5.8,,,
1997,1,7,23,,281,11.7,15.0,1.12,4.17,3.72,,999.8,-1.4,6.1,,,
1997,1,8,0,,285,14.1,18.5,1.1,4.0,3.68,,1000.1,-1.9,5.9,,,
1997,1,8,1,,289,12.3,15.3,1.02,4.17,3.61,,1000.6,-2.6,5.6,,,
1997,1,8,2,,291,11.9,14.8,0.97,3.57,3.52,,1001.4,-3.4,5.8,,,
1997,1,8,3,,288,11.7,14.5,0.92,3.45,3.52,,1001.3,-4.0,5.7,,,
1997,1,8,4,,284,10.3,13.0,0.81,3.85,3.59,,1002.0,-5.0,5.6,,,
1997,1,8,5,,275,11.5,15.0,0.83,4.0,3.54,,1001.6,-5.2,5.6,,,
1997,1,8,6,,280,12.2,16.4,0.92,4.0,3.63,,1001.0,-4.8,5.6,,,
1997,1,8,7,,280,10.9,14.1,0.87,3.85,3.62,,1001.2,-4.7,5.9,,,
1997,1,8,8,,285,10.6,12.7,0.82,3.7,3.58,,1001.4,-4.9,5.9,,,
1997,1,8,9,,282,9.8,12.1,0.71,3.57,3.47,,1001.6,-5.1,5.9,,,
1997,1,8,10,,276,8.6,11.0,0.7,4.17,3.58,,1001.8,-5.6,5.9,,,
1997,1,8,11,,290,7.8,9.8,0.61,3.33,3.54,,1002.5,-5.9,5.9,,,
1997,1,8,12,,288,7.3,9.8,0.6,3.57,3.42,,1003.3,-6.1,5.9,,,
1997,1,8,13,,313,6.5,8.5,0.53,3.33,3.36,,1004.3,-6.5,5.8,,,
1997,1,8,14,,309,5.4,7.6,0.52,2.86,3.23,,1004.9,-6.6,5.8,,,
1997,1,8,15,,306,6.0,8.0,0.54,3.33,3.31,,1005.4,-6.1,5.9,,,
1997,1,8,16,,310,6.8,8.6,0.51,3.12,3.3,,1005.4,-5.5,5.9,,,
1997,1,8,17,,313,7.7,10.1,0.59,3.12,3.2,,1005.3,-4.5,5.9,,,
1997,1,8,18,,315,8.1,10.2,0.51,2.78,3.18,,1004.9,-3.4,5.9,,,
1997,1,8,19,,318,6.9,8.9,0.57,2.7,3.18,,1005.5,-2.1,5.9,,,
1997,1,8,20,,315,8.8,10.8,0.58,3.33,3.25,,1006.2,-1.5,5.9,,,
1997,1,8,21,,309,8.0,11.2,0.57,3.12,3.13,,1007.2,-1.6,5.8,,,
1997,1,8,22,,309,8.0,9.8,0.51,2.86,3.14,,1007.9,-2.2,5.5,,,
1997,1,8,23,,303,7.3,8.6,0.52,3.03,3.21,,1008.3,-2.7,5.6,,,
1997,1,9,0,,303,6.7,8.7,0.48,3.45,3.29,,1009.4,-3.6,5.8,,,
1997,1,9,1,,317,5.8,8.2,0.54,3.12,3.21,,1010.0,-4.2,5.5,,,
1997,1,9,2,,304,7.8,9.7,0.41,3.12,3.21,,1010.3,-4.2,5.5,,,
1997,1,9,3,,302,7.0,9.1,0.41,2.78,3.03,,1010.2,-4.3,5.6,,,
1997,1,9,4,,311,6.5,8.7,0.31,2.63,3.25,,1010.3,-4.6,5.5,,,
1997,1,9,5,,310,5.9,7.4,0.28,2.5,3.46,,1010.2,-4.3,5.2,,,
1997,1,9,6,,294,6.3,7.9,0.29,10.0,3.59,,1010.4,-4.4,5.2,,,
1997,1,9,7,,282,5.7,7.3,0.29,2.5,3.39,,1011.2,-4.5,5.5,,,
1997,1,9,8,,281,5.1,6.5,0.32,2.78,3.33,,1011.8,-4.2,5.8,,,
1997,1,9,9,,297,3.7,5.4,0.34,2.7,3.35,,1011.7,-4.8,5.8,,,
1997,1,9,10,,274,4.2,6.8,0.32,2.7,3.31,,1011.9,-3.8,5.9,,,
1997,1,9,11,,268,5.5,6.9,0.27,9.09,3.73,,1011.9,-3.4,5.5,,,
1997,1,9,12,,281,7.1,8.4,0.29,2.5,3.64,,1011.8,-3.4,5.5,,,
1997,1,9,13,,277,8.9,10.9,0.48,2.78,3.26,,1011.7,-3.6,5.6,,,
1997,1,9,14,,,,,,,,,,,,,,
1997,1,9,15,,307,6.6,8.2,0.36,4.76,3.64,,1011.7,-2.2,5.6,,,
1997,1,9,16,,,,,,,,,,,,,,
1997,1,9,17,,329,6.5,8.0,0.26,2.5,3.67,,1009.4,0.4,5.9,,,
1997,1,9,18,,329,5.2,6.5,0.25,2.5,3.47,,1009.7,1.1,5.9,,,
1997,1,9,19,,304,2.9,4.0,0.22,10.0,4.79,,1010.0,1.2,5.9,,,
1997,1,9,20,,319,2.5,3.6,0.21,9.09,4.94,,1008.8,1.3,6.0,,,
1997,1,9,21,,307,1.5,2.1,0.22,9.09,6.0,,1008.8,1.3,5.8,,,
1997,1,9,22,,,,,,,,,,,,,,
1997,1,9,23,,35,0.6,1.3,0.24,8.33,5.28,,1008.0,1.3,4.8,,,
1997,1,10,0,,31,3.3,4.3,0.23,9.09,6.15,,1007.3,1.6,4.7,,,
1997,1,10,1,,52,4.4,5.5,0.21,8.33,6.04,,1006.5,1.7,5.1,,,
1997,1,10,2,,66,5.1,6.2,0.2,8.33,5.65,,1006.0,1.9,5.2,,,
1997,1,10,3,,90,6.7,7.9,0.27,7.69,3.91,,1005.4,2.0,5.1,,,
1997,1,10,4,,100,6.8,8.9,0.43,2.94,3.28,,1004.0,1.6,5.1,,,
1997,1,10,5,,105,9.3,11.0,0.55,3.12,3.28,,1001.7,1.0,5.2,,,
1997,1,10,6,,98,11.9,14.7,0.87,3.7,3.55,,998.1,1.6,5.2,,,
1997,1,10,7,,97,10.0,11.9,1.21,4.55,4.0,,998.0,2.5,5.3,,,
1997,1,10,8,,89,7.7,9.1,1.46,5.0,4.5,,996.8,3.1,5.5,,,
1997,1,10,9,,79,7.6,9.3,1.56,5.56,4.77,,995.2,3.7,5.5,,,
1997,1,10,10,,85,9.0,10.9,1.71,5.88,4.91,,993.4,3.8,4.8,,,
1997,1,10,11,,82,7.8,10.4,1.86,6.25,5.13,,992.2,3.6,5.1,,,
1997,1,10,12,,48,5.5,6.8,2.03,6.67,5.5,,990.7,4.0,4.8,,,
1997,1,10,13,,14,7.0,8.6,2.55,7.69,5.85,,989.4,-0.2,4.7,,,
1997,1,10,14,,360,8.4,10.4,3.12,9.09,6.46,,987.7,0.1,4.7,,,
1997,1,10,15,,2,7.8,10.3,3.27,9.09,6.99,,986.1,-0.3,4.7,,,
1997,1,10,16,,356,3.7,5.2,3.34,10.0,7.26,,984.2,-0.5,4.7,,,
1997,1,10,17,,310,2.1,2.9,3.55,10.0,7.5,,983.1,-1.1,5.1,,,
1997,1,10,18,,284,2.5,3.4,3.65,10.0,7.56,,983.1,-2.0,5.5,,,
1997,1,10,19,,254,3.6,4.4,3.14,10.0,7.44,,983.8,-1.4,5.7,,,
1997,1,10,20,,238,10.9,13.3,3.01,10.0,7.36,,984.0,0.7,5.6,,,
1997,1,10,21,,240,12.5,15.3,2.77,10.0,6.93,,984.6,2.8,5.6,,,
1997,1,10,22,,238,12.4,15.4,2.61,10.0,6.6,,985.9,3.1,5.8,,,
1997,1,10,23,,248,11.3,13.8,2.31,9.09,6.1,,987.9,2.8,5.8,,,
1997,1,11,0,,249,12.5,15.8,2.28,9.09,6.16,,990.1,2.3,5.9,,,
1997,1,11,1,,248,13.2,17.3,2.01,9.09,5.47,,991.4,1.7,5.6,,,
1997,1,11,2,,250,12.8,15.6,1.91,8.33,5.23,,993.0,1.2,5.5,,,
1997,1,11,3,,245,11.8,14.6,1.64,7.69,5.1,,994.4,0.9,5.2,,,
1997,1,11,4,,239,12.2,14.8,1.85,8.33,5.13,,995.4,1.2,5.2,,,
1997,1,11,5,,239,11.9,15.5,1.76,8.33,5.22,,996.0,1.0,5.2,,,
1997,1,11,6,,236,13.1,15.6,1.94,7.14,5.31,,996.1,1.3,5.2,,,
1997,1,11,7,,244,10.9,14.0,1.99,6.67,5.37,,996.4,0.7,5.2,,,
1997,1,11,8,,242,11.7,15.1,2.09,10.0,5.95,,996.8,0.8,5.2,,,
1997,1,11,9,,232,12.6,15.3,1.91,9.09,5.65,,997.6,1.2,5.1,,,
1997,1,11,10,,235,10.3,13.1,1.94,10.0,5.47,,997.8,1.3,5.3,,,
1997,1,11,11,,249,8.5,10.2,1.81,9.09,5.93,,997.6,0.5,5.2,,,
1997,1,11,12,,246,7.6,9.0,1.72,11.11,5.97,,997.8,0.0,5.1,,,
1997,1,11,13,,244,6.8,8.5,1.52,7.69,6.06,,997.7,0.0,5.0,,,
1997,1,11,14,,271,5.3,6.8,1.38,10.0,6.14,,996.4,-0.3,4.8,,,
1997,1,11,15,,274,4.6,8.4,1.17,11.11,6.17,,996.8,-1.1,4.8,,,
1997,1,11,16,,302,5.1,7.2,1.04,11.11,6.31,,995.9,-1.2,4.8,,,
1997,1,11,17,,293,6.4,8.6,1.0,11.11,6.69,,995.6,-1.8,4.8,,,
1997,1,11,18,,304,6.2,7.7,0.99,11.11,6.79,,995.4,-1.8,4.8,,,
1997,1,11,19,,317,6.2,8.1,0.86,11.11,6.97,,996.0,-1.5,5.1,,,
1997,1,11,20,,283,6.5,8.7,0.79,11.11,6.94,,997.1,-0.7,5.1,,,
1997,1,11,21,,293,7.3,9.2,0.85,10.0,7.39,,997.9,-0.4,4.9,,,
1997,1,11,22,,281,10.4,12.4,0.93,11.11,4.94,,999.0,-0.8,5.2,,,
1997,1,11,23,,271,9.5,12.2,0.93,10.0,4.62,,1000.0,-1.5,5.1,,,
1997,1,12,0,,266,11.3,13.8,0.99,10.0,4.29,,1001.0,-1.7,4.8,,,
1997,1,12,1,,262,11.5,14.6,0.95,10.0,4.08,,1001.4,-2.4,4.7,,,
1997,1,12,2,,260,11.7,14.2,1.18,10.0,4.11,,1001.9,-3.1,5.1,,,
1997,1,12,3,,258,12.6,15.7,1.15,4.55,3.99,,1002.5,-3.6,5.2,,,
1997,1,12,4,,260,13.2,17.2,1.29,4.55,4.13,,1002.9,-3.8,5.2,,,
1997,1,12,5,,256,12.8,16.9,1.28,4.76,4.21,,1003.4,-4.1,5.5,,,
1997,1,12,6,,258,12.0,15.0,1.22,4.76,4.34,,1003.5,-4.3,5.5,,,
1997,1,12,7,,257,10.2,13.4,1.18,5.0,4.35,,1004.6,-4.7,5.5,,,
1997,1,12,8,,252,11.1,14.0,1.27,5.56,4.54,,1005.1,-4.6,5.5,,,
1997,1,12,9,,250,11.3,14.2,1.43,5.26,4.82,,1005.4,-4.7,5.5,,,
1997,1,12,10,,248,12.1,14.9,1.42,10.0,4.69,,1005.9,-4.6,5.5,,,
1997,1,12,11,,246,12.5,16.4,1.46,4.76,4.56,,1006.2,-4.3,5.5,,,
1997,1,12,12,,251,11.0,13.8,1.38,5.26,4.54,,1007.2,-4.8,5.5,,,
1997,1,12,13,,251,11.8,14.6,1.45,5.0,4.61,,1007.6,-4.7,5.5,,,
1997,1,12,14,,252,12.5,15.3,1.36,4.35,4.53,,1007.7,-4.4,5.5,,,
1997,1,12,15,,260,11.7,15.3,1.31,4.76,4.35,,1008.0,-4.2,5.5,,,
1997,1,12,16,,268,12.0,15.3,1.31,5.56,4.43,,1007.3,-3.5,5.5,,,
1997,1,12,17,,270,11.4,14.7,1.24,5.26,4.34,,1006.9,-2.4,5.5,,,
1997,1,12,18,,272,11.5,14.0,1.17,11.11,4.39,,1006.3,-2.0,5.5,,,
