YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
95 01 02 01 339 03.8 05.6 00.80 05.30 04.60 999 1007.2  00.4  06.3 999.0 99.0
95 01 02 02 312 02.6 03.9 00.80 05.60 05.00 999 1007.2  00.5  06.3 999.0 99.0
95 01 02 03 292 00.9 01.8 01.00 05.30 05.20 999 1007.2  00.5  06.3 999.0 99.0
95 01 02 04 291 01.5 02.7 00.90 07.10 05.40 999 1007.3  00.5  06.3 999.0 99.0
95 01 02 05 348 01.3 02.4 00.90 06.70 05.50 999 1006.5  00.6  06.3 999.0 99.0
95 01 02 06 075 01.4 02.3 00.90 06.70 05.60 999 1006.2  00.9  06.3 999.0 99.0
95 01 02 07 065 00.7 01.1 00.90 06.20 05.60 999 1006.4  01.6  06.0 999.0 99.0
95 01 02 08 080 00.5 00.9 00.80 06.70 05.80 999 1006.3  02.0  06.0 999.0 99.0
95 01 02 09 044 01.6 02.4 00.90 06.20 06.10 999 1005.1  02.4  06.0 999.0 99.0
95 01 02 10 048 01.9 02.6 01.00 10.00 06.70 999 1004.2  02.7  06.0 999.0 99.0
95 01 02 11 050 02.5 03.1 01.20 10.00 07.50 999 1003.9  03.1  06.0 999.0 99.0
95 01 02 12 025 04.4 06.2 01.40 09.10 07.60 999 1002.7  03.3  06.0 999.0 99.0
95 01 02 13 007 07.3 09.6 01.30 10.00 06.90 999 1001.7  02.5  06.1 999.0 99.0
95 01 02 14 360 05.9 08.3 01.40 11.10 06.00 999 1001.4  02.0  06.3 999.0 99.0
95 01 02 15 360 09.1 10.9 01.20 08.30 05.20 999 0999.5  01.6  06.3 999.0 99.0
95 01 02 16 352 11.8 13.9 01.20 11.10 04.60 999 0998.1  00.0  06.3 999.0 99.0
95 01 02 17 340 11.6 13.9 01.40 03.80 04.40 999 0997.3  00.0  06.3 999.0 99.0
95 01 02 18 330 11.5 14.3 01.30 10.00 04.30 999 0997.1  00.0  06.4 999.0 99.0
95 01 02 19 322 10.2 12.8 01.20 11.10 04.70 999 0999.2  00.8  06.3 999.0 99.0
95 01 02 20 330 10.6 12.9 01.20 11.10 04.80 999 0999.7  01.6  06.3 999.0 99.0
95 01 02 21 286 06.8 08.1 01.00 10.00 05.80 999 1001.8  01.3  06.2 999.0 99.0
95 01 02 22 272 06.1 07.6 01.00 10.00 07.20 999 1002.7  01.6  06.2 999.0 99.0
95 01 02 23 281 09.2 11.1 01.00 11.10 07.30 999 1004.0  01.4  06.0 999.0 99.0
95 01 03 00 296 07.7 10.4 01.00 11.10 05.30 999 1004.9  00.5  06.0 999.0 99.0
95 01 03 01 282 07.4 09.7 00.90 11.10 05.20 999 1006.3  00.0  06.0 999.0 99.0
95 01 03 02 273 08.4 10.5 00.90 11.10 04.60 999 1006.4 -00.6  06.0 999.0 99.0
95 01 03 03 279 08.2 10.2 00.90 12.50 04.20 999 1007.1 -01.2  06.0 999.0 99.0
95 01 03 04 274 08.8 10.9 00.90 11.10 04.30 999 1007.3 -01.5  06.0 999.0 99.0
95 01 03 05 267 10.5 12.6 00.90 11.10 04.10 999 1007.6 -01.5  06.0 999.0 99.0
95 01 03 06 267 11.5 14.7 01.00 04.50 04.10 999 1008.6 -01.6  06.0 999.0 99.0
95 01 03 07 269 10.8 13.1 01.00 04.20 04.00 999 1009.8 -01.7  06.2 999.0 99.0
95 01 03 08 271 10.9 13.5 01.00 10.00 04.40 999 1011.3 -01.9  05.9 999.0 99.0
95 01 03 09 265 11.9 14.7 01.10 05.00 04.20 999 1012.0 -01.8  05.5 999.0 99.0
95 01 03 10 254 11.0 13.3 01.20 04.50 04.40 999 1013.4 -02.0  05.5 999.0 99.0
95 01 03 11 254 10.9 13.0 01.20 04.50 04.20 999 1014.4 -01.9  05.5 999.0 99.0
95 01 03 12 250 10.6 12.9 01.20 05.30 04.30 999 1016.0 -02.6  04.8 999.0 99.0
95 01 03 13 251 09.9 11.9 01.20 05.30 04.30 999 1016.6 -02.8  05.1 999.0 99.0
95 01 03 14 249 09.5 11.2 01.10 05.00 04.30 999 1018.0 -02.8  05.5 999.0 99.0
95 01 03 15 249 09.1 11.6 01.10 05.00 04.20 999 1018.2 -03.0  05.6 999.0 99.0
95 01 03 16 253 10.4 13.2 01.10 05.00 04.00 999 1016.8 -02.6  05.9 999.0 99.0
95 01 03 17 252 09.8 12.8 00.90 04.50 03.90 999 1016.7 -02.0  05.9 999.0 99.0
95 01 03 18 261 08.8 10.7 00.90 05.00 04.10 999 1016.5 -01.6  05.9 999.0 99.0
95 01 03 19 251 07.6 09.1 00.80 04.80 03.90 999 1016.6 -01.2  05.9 999.0 99.0
95 01 03 20 249 05.2 07.3 00.80 04.50 04.20 999 1017.8 -00.7  05.9 999.0 99.0
95 01 03 21 242 04.5 06.7 00.60 04.30 04.30 999 1018.2 -00.4  05.9 999.0 99.0
95 01 03 22 242 05.0 06.6 00.60 05.00 04.40 999 1018.2  00.0  05.9 999.0 99.0
95 01 03 23 238 08.7 10.9 00.70 04.30 04.60 999 1017.8  00.8  05.9 999.0 99.0
95 01 04 00 222 09.9 12.9 00.90 04.50 04.00 999 1018.1  01.2  06.2 999.0 99.0
95 01 04 01 232 10.5 12.2 01.00 04.80 04.00 999 1017.9  00.9  06.3 999.0 99.0
95 01 04 02 234 10.0 12.2 01.20 05.00 04.40 999 1016.8  00.6  06.4 999.0 99.0
95 01 04 04 241 09.4 11.6 01.20 05.30 04.30 999 1016.1  00.1  06.2 999.0 99.0
95 01 04 05 239 09.5 11.1 01.10 05.60 04.20 999 1015.4 -00.6  06.2 999.0 99.0
95 01 04 06 241 08.8 10.6 01.20 05.90 04.50 999 1014.5 -00.8  06.0 999.0 99.0
95 01 04 07 239 08.0 09.9 01.10 05.60 04.40 999 1015.5 -01.1  06.3 999.0 99.0
95 01 04 08 251 07.0 10.0 01.00 05.90 04.40 999 1014.8 -01.5  05.9 999.0 99.0
95 01 04 09 241 07.4 09.4 01.10 05.60 04.70 999 1014.5 -01.9  06.0 999.0 99.0
95 01 04 10 235 08.4 10.5 01.10 05.90 04.70 999 1014.3 -02.0  06.1 999.0 99.0
95 01 04 11 242 07.9 10.7 01.10 05.90 04.90 999 1013.9 -01.5  06.2 999.0 99.0
95 01 04 12 245 07.7 09.8 01.10 05.90 04.60 999 1013.9 -01.6  06.2 999.0 99.0
95 01 04 13 246 08.2 09.9 01.10 06.20 04.50 999 1013.6 -01.8  06.4 999.0 99.0
95 01 04 14 250 08.2 09.9 01.10 05.30 04.40 999 1013.4 -01.9  06.3 999.0 99.0
95 01 04 15 253 08.3 09.9 01.00 06.20 04.20 999 1012.3 -01.6  06.3 999.0 99.0
95 01 04 16 255 07.6 09.3 00.90 04.20 04.20 999 1011.2 -01.6  06.0 999.0 99.0
95 01 04 17 256 07.8 09.9 00.80 05.30 04.20 999 1009.5 -01.5  06.2 999.0 99.0
95 01 04 18 258 09.6 13.0 00.70 05.90 03.90 999 1008.7 -01.4  06.4 999.0 99.0
95 01 04 19 262 09.9 11.9 00.80 03.60 03.80 999 1008.7 -01.4  06.0 999.0 99.0
95 01 04 20 270 09.0 11.2 00.80 03.30 03.70 999 1009.4 -01.8  06.3 999.0 99.0
95 01 04 21 268 08.5 11.9 00.70 04.20 03.90 999 1009.6 -02.2  06.6 999.0 99.0
95 01 04 22 279 06.8 09.1 00.70 03.70 03.60 999 1009.8 -03.1  06.4 999.0 99.0
95 01 04 23 279 07.6 09.7 00.60 04.00 03.80 999 1009.7 -03.5  06.3 999.0 99.0
95 01 05 00 279 10.1 12.4 00.60 04.00 03.60 999 1010.8 -03.5  06.3 999.0 99.0
95 01 05 01 271 10.3 13.1 00.70 03.30 03.40 999 1011.1 -04.0  06.6 999.0 99.0
95 01 05 02 275 10.9 14.2 00.90 03.60 03.60 999 1011.0 -04.8  06.6 999.0 99.0
95 01 05 03 275 09.7 12.7 00.90 03.80 03.50 999 1011.0 -05.5  07.0 999.0 99.0
95 01 05 04 273 09.8 12.0 00.80 03.40 03.50 999 1011.2 -06.4  06.7 999.0 99.0
95 01 05 05 275 09.9 12.2 00.80 03.60 03.50 999 1011.0 -06.7  06.6 999.0 99.0
95 01 05 06 275 10.5 12.9 00.80 03.80 03.50 999 1011.0 -07.2  06.7 999.0 99.0
95 01 05 07 279 11.2 14.2 00.90 03.80 03.60 999 1011.3 -07.5  06.6 999.0 99.0
95 01 05 08 283 10.5 12.6 00.80 03.80 03.70 999 1011.9 -07.9  06.4 999.0 99.0
95 01 05 09 280 12.1 15.2 00.90 03.20 03.60 999 1012.0 -08.3  06.6 999.0 99.0
95 01 05 10 290 08.9 11.7 00.70 03.80 03.60 999 1013.6 -09.2  06.6 999.0 99.0
95 01 05 11 279 09.2 11.8 00.80 03.80 03.70 999 1014.3 -09.2  06.6 999.0 99.0
95 01 05 12 276 10.4 12.6 00.70 03.60 03.50 999 1015.6 -09.6  06.6 999.0 99.0
95 01 05 13 282 09.1 11.9 00.70 03.40 03.50 999 1016.6 -09.7  06.6 999.0 99.0
95 01 05 14 288 07.8 10.7 00.60 03.20 03.40 999 1018.3 -10.7  06.7 999.0 99.0
95 01 05 15 283 08.9 11.2 00.50 03.60 03.40 999 1018.1 -10.5  06.6 999.0 99.0
95 01 05 16 276 09.6 12.0 00.70 03.40 03.40 999 1017.1 -09.9  06.7 999.0 99.0
95 01 05 17 268 09.9 12.8 00.80 03.40 03.40 999 1016.7 -08.8  06.7 999.0 99.0
95 01 05 18 266 09.1 12.5 00.80 03.60 03.40 999 1016.5 -07.5  06.7 999.0 99.0
95 01 05 19 256 09.6 13.2 00.90 03.70 03.50 999 1015.9 -06.3  06.7 999.0 99.0
95 01 05 20 260 10.1 12.6 00.90 03.80 03.70 999 1015.9 -05.4  06.6 999.0 99.0
95 01 05 21 235 09.7 13.0 00.70 03.20 03.40 999 1015.7 -03.7  06.6 999.0 99.0
95 01 05 22 236 10.0 12.9 01.10 05.30 03.90 999 1015.8 -03.5  06.6 999.0 99.0
95 01 05 23 231 13.8 17.1 01.40 05.30 04.10 999 1015.2 -03.2  06.7 999.0 99.0
95 01 06 00 229 14.0 17.6 01.60 05.60 04.50 999 1015.2 -03.0  06.6 999.0 99.0
95 01 06 01 232 14.9 18.2 01.80 05.60 04.60 999 1015.3 -03.0  06.6 999.0 99.0
95 01 06 02 229 14.9 18.0 02.00 05.90 04.80 999 1014.7 -03.1  06.7 999.0 99.0
95 01 06 03 230 14.6 18.4 02.10 06.20 04.90 999 1014.8 -03.1  06.7 999.0 99.0
95 01 06 04 237 13.7 16.8 02.10 06.20 05.00 999 1014.3 -03.4  07.1 999.0 99.0
95 01 06 05 236 12.1 16.1 01.80 06.20 04.90 999 1014.1 -03.9  06.7 999.0 99.0
95 01 06 06 238 13.4 16.2 02.00 06.20 04.90 999 1013.6 -03.5  06.7 999.0 99.0
95 01 06 07 236 12.5 15.2 01.80 06.20 04.90 999 1014.0 -03.9  06.7 999.0 99.0
95 01 06 09 236 12.2 14.5 01.60 05.60 04.70 999 1014.4 -04.5  06.7 999.0 99.0
95 01 06 10 239 11.9 14.4 01.60 05.90 04.60 999 1014.2 -04.3  06.6 999.0 99.0
95 01 06 11 237 09.8 12.1 01.60 05.30 04.70 999 1014.4 -04.3  06.6 999.0 99.0
95 01 06 12 239 11.5 13.6 01.70 06.20 04.70 999 1015.9 -04.1  06.6 999.0 99.0
95 01 06 13 251 11.0 13.6 01.60 06.70 04.60 999 1016.3 -03.9  06.6 999.0 99.0
95 01 06 14 243 11.7 14.1 01.60 05.90 04.60 999 1016.6 -03.1  06.6 999.0 99.0
95 01 06 15 235 12.0 14.4 01.60 05.90 04.50 999 1016.7 -01.6  06.6 999.0 99.0
95 01 06 16 229 11.7 14.0 01.70 05.60 04.50 999 1016.6 -01.1  06.6 999.0 99.0
95 01 06 17 231 10.8 13.4 01.60 05.90 04.70 999 1015.0 -01.1  06.6 999.0 99.0
95 01 06 18 228 09.4 11.3 01.60 05.60 04.60 999 1014.2 -00.8  06.6 999.0 99.0
95 01 06 19 215 10.4 12.1 01.40 06.70 04.60 999 1013.6  00.5  06.7 999.0 99.0
95 01 06 20 217 10.8 13.1 01.40 05.30 04.50 999 1013.4  00.8  06.7 999.0 99.0
95 01 06 21 227 10.5 12.6 01.50 06.20 04.60 999 1013.4  02.0  06.7 999.0 99.0
95 01 06 22 218 09.2 10.9 01.60 06.20 04.80 999 1013.3  03.2  06.7 999.0 99.0
95 01 06 23 218 11.3 14.4 01.60 05.90 04.60 999 1012.0  04.5  06.7 999.0 99.0
95 01 07 00 204 13.4 15.6 01.80 06.70 04.90 999 1010.9  04.4  06.7 999.0 99.0
95 01 07 01 213 13.7 17.4 02.30 06.20 05.20 999 1010.9  04.4  06.7 999.0 99.0
95 01 07 02 216 14.1 17.9 02.20 07.70 05.20 999 1010.2  04.3  06.7 999.0 99.0
95 01 07 03 217 12.7 15.6 02.60 07.70 05.60 999 1009.5  04.4  06.7 999.0 99.0
95 01 07 04 222 13.2 16.7 02.30 07.70 05.40 999 1008.6  04.4  06.6 999.0 99.0
95 01 07 05 214 12.3 15.2 02.20 07.10 05.10 999 1007.0  04.7  06.6 999.0 99.0
95 01 07 06 234 09.7 11.7 02.10 07.70 05.20 999 1006.5  04.0  06.6 999.0 99.0
95 01 07 07 235 05.8 07.1 01.60 06.20 05.20 999 1005.8  02.7  06.6 999.0 99.0
95 01 07 08 210 05.8 07.6 01.50 06.70 05.20 999 1004.1  03.2  06.6 999.0 99.0
95 01 07 09 198 04.7 06.0 01.40 07.10 05.10 999 1001.8  04.3  06.7 999.0 99.0
95 01 07 10 127 02.7 04.0 01.30 06.70 05.10 999 0999.1  05.5  06.7 999.0 99.0
95 01 07 11 004 07.0 09.1 01.10 06.20 05.00 999 0995.7  03.6  06.4 999.0 99.0
95 01 07 14 342 10.4 13.5 02.30 08.30 05.90 999 0992.4  01.3  06.6 999.0 99.0
95 01 07 15 349 06.9 08.7 02.10 07.70 06.20 999 0992.2  01.7  06.6 999.0 99.0
95 01 07 16 338 05.2 07.2 02.50 09.10 06.90 999 0992.3  01.7  06.7 999.0 99.0
95 01 07 17 315 05.6 07.7 02.80 09.10 07.50 999 0992.4  01.3  06.7 999.0 99.0
95 01 07 18 322 05.1 07.9 02.50 09.10 07.30 999 0993.3  01.6  06.8 999.0 99.0
95 01 07 19 322 05.8 08.9 02.70 10.00 07.90 999 0995.3  01.7  06.6 999.0 99.0
95 01 07 20 348 05.5 07.1 02.40 10.00 07.50 999 0996.5  01.7  06.5 999.0 99.0
95 01 07 21 335 04.7 06.4 02.10 10.00 07.30 999 0999.1  01.9  06.4 999.0 99.0
95 01 07 22 304 04.2 06.1 01.90 10.00 07.40 999 1000.4  02.1  06.3 999.0 99.0
95 01 07 23 339 09.0 11.7 01.80 09.10 07.30 999 1001.4  02.4  06.3 999.0 99.0
95 01 08 00 342 08.2 10.4 01.70 09.10 06.40 999 1003.4  01.7  06.3 999.0 99.0
95 01 08 01 342 08.7 11.0 01.70 11.10 07.10 999 1004.3  01.6  06.3 999.0 99.0
95 01 08 02 337 07.5 09.6 01.60 12.50 07.50 999 1005.6  01.1  06.4 999.0 99.0
95 01 08 03 338 08.6 11.0 01.70 12.50 07.50 999 1006.4  00.4  06.4 999.0 99.0
95 01 08 04 342 07.4 08.9 01.80 14.30 07.50 999 1007.4  00.0  06.3 999.0 99.0
95 01 08 05 350 06.7 08.7 01.80 14.30 07.90 999 1008.8 -00.5  06.3 999.0 99.0
95 01 08 06 354 06.9 09.1 01.70 14.30 07.10 999 1009.5 -00.7  06.3 999.0 99.0
95 01 08 07 343 06.4 09.0 01.50 12.50 06.70 999 1010.8 -00.8  06.3 999.0 99.0
95 01 08 08 345 06.4 08.8 01.30 12.50 06.10 999 1011.2 -01.5  06.4 999.0 99.0
95 01 08 09 337 07.1 09.8 01.30 12.50 05.80 999 1011.6 -01.7  06.4 999.0 99.0
95 01 08 10 342 07.0 09.5 01.20 12.50 05.80 999 1011.8 -01.6  06.4 999.0 99.0
95 01 08 11 344 07.9 10.3 01.50 12.50 06.30 999 1012.9 -01.8  06.3 999.0 99.0
95 01 08 12 353 06.5 08.3 01.40 12.50 06.40 999 1014.0 -02.3  06.3 999.0 99.0
95 01 08 13 349 04.9 07.0 01.50 12.50 06.70 999 1015.5 -02.6  06.3 999.0 99.0
95 01 08 14 003 04.3 05.9 01.40 12.50 06.90 999 1015.9 -02.8  06.3 999.0 99.0
95 01 08 15 007 03.3 05.0 01.70 12.50 08.50 999 1016.5 -02.6  06.3 999.0 99.0
95 01 08 16 010 01.8 99.0 99.00 99.00 99.00 999 9999.0 -02.3 999.0 999.0 99.0
95 01 08 20 220 02.9 04.8 01.50 12.50 08.20 999 1013.8 -01.2  06.6 999.0 99.0
95 01 08 21 254 02.9 04.1 01.50 12.50 08.70 999 1014.1 -00.8  06.6 999.0 99.0
95 01 08 22 289 06.6 08.9 01.40 12.50 08.40 999 1014.5 -01.6  06.6 999.0 99.0
95 01 08 23 276 08.2 10.5 01.50 12.50 07.80 999 1015.8 -02.3  06.4 999.0 99.0
95 01 09 00 258 06.7 08.2 01.50 12.50 07.60 999 1016.3 -01.5  06.4 999.0 99.0
95 01 09 01 266 07.6 10.1 01.40 12.50 07.60 999 1016.2 -01.2  06.4 999.0 99.0
95 01 09 02 249 06.3 08.1 01.40 11.10 07.90 999 1016.5 -01.4  06.3 999.0 99.0
95 01 09 03 254 07.2 09.5 01.60 12.50 08.10 999 1016.5 -01.2  06.3 999.0 99.0
95 01 09 04 240 07.8 09.2 01.40 12.50 06.90 999 1016.0 -01.1  06.3 999.0 99.0
95 01 09 05 246 08.5 10.5 01.40 12.50 06.70 999 1015.6 -00.7  06.3 999.0 99.0
95 01 09 06 242 08.3 10.8 01.40 12.50 06.10 999 1014.5 -00.7  05.9 999.0 99.0
95 01 09 07 244 09.4 11.4 01.20 12.50 05.20 999 1015.3 -01.1  06.2 999.0 99.0
95 01 09 08 240 10.1 12.0 01.30 14.30 05.10 999 1015.6 -00.6  06.2 999.0 99.0
95 01 09 09 241 10.0 12.1 01.30 12.50 04.90 999 1015.6 -00.4  05.9 999.0 99.0
95 01 09 10 247 09.3 10.9 01.30 12.50 05.10 999 1015.6 -01.0  05.6 999.0 99.0
95 01 09 11 248 08.2 10.2 01.10 12.50 05.10 999 1015.7 -01.2  05.4 999.0 99.0
95 01 09 12 246 08.7 10.6 01.20 12.50 05.60 999 1015.9 -01.4  05.5 999.0 99.0
95 01 09 13 247 08.5 10.2 01.30 11.10 05.70 999 1016.0 -01.4  05.5 999.0 99.0
95 01 09 14 251 08.8 10.7 01.20 11.10 05.30 999 1016.6 -01.5  05.5 999.0 99.0
95 01 09 15 266 07.2 08.9 01.20 11.10 05.70 999 1017.4 -01.8  05.6 999.0 99.0
95 01 09 16 261 07.8 09.5 01.20 11.10 05.60 999 1016.7 -01.2  05.7 999.0 99.0
95 01 09 17 268 06.6 08.7 01.30 11.10 06.60 999 1016.5 -00.8  05.8 999.0 99.0
95 01 09 18 259 06.3 08.6 01.10 12.50 06.30 999 1015.9 -00.4  05.9 999.0 99.0
95 01 09 19 297 06.3 07.9 01.00 12.50 06.50 999 1015.9 -00.1  06.0 999.0 99.0
95 01 09 20 277 05.9 08.0 01.00 11.10 06.50 999 1016.6  00.0  06.2 999.0 99.0
95 01 09 21 283 04.9 06.2 00.80 12.50 06.50 999 1017.3  00.0  06.3 999.0 99.0
95 01 09 22 297 05.2 07.6 00.80 11.10 06.80 999 1018.2 -00.4  05.9 999.0 99.0
95 01 09 23 319 06.0 07.7 00.80 12.50 06.90 999 1019.0 -01.5  05.9 999.0 99.0
95 01 10 00 339 05.6 07.3 00.70 11.10 06.50 999 1020.4 -01.8  05.9 999.0 99.0
95 01 10 01 348 06.8 08.6 00.90 11.10 05.60 999 1021.3 -02.6  06.0 999.0 99.0
95 01 10 02 343 07.1 10.0 00.90 11.10 05.20 999 1022.7 -03.3  05.4 999.0 99.0
95 01 10 03 344 06.8 08.4 00.90 11.10 05.70 999 1023.0 -04.2  05.5 999.0 99.0
95 01 10 04 348 06.7 08.5 00.90 11.10 05.70 999 1023.6 -04.7  05.6 999.0 99.0
95 01 10 05 340 06.0 07.8 00.80 11.10 05.30 999 1023.7 -05.0  05.6 999.0 99.0
95 01 10 06 318 05.2 06.8 00.70 11.10 05.70 999 1024.9 -05.8  05.6 999.0 99.0
95 01 10 07 314 04.5 06.0 00.70 11.10 06.40 999 1025.2 -06.1  05.2 999.0 99.0
95 01 10 08 317 04.8 07.0 00.70 11.10 07.20 999 1025.7 -06.3  05.2 999.0 99.0
95 01 10 09 315 05.5 07.6 00.60 11.10 07.30 999 1025.7 -06.2  05.2 999.0 99.0
95 01 10 10 295 05.3 07.0 00.50 11.10 06.40 999 1025.9 -06.2  05.2 999.0 99.0
95 01 10 11 294 07.0 08.6 00.50 11.10 05.40 999 1026.7 -05.9  05.5 999.0 99.0
95 01 10 12 316 05.3 07.2 00.50 11.10 06.00 999 1028.1 -07.3  05.5 999.0 99.0
95 01 10 13 339 04.1 05.8 00.50 10.00 07.20 999 1028.9 -07.3  05.4 999.0 99.0
95 01 10 14 004 04.2 06.4 00.60 10.00 06.20 999 1030.1 -07.7  05.5 999.0 99.0
95 01 10 15 018 04.0 06.2 00.60 10.00 05.70 999 1030.5 -08.2  05.5 999.0 99.0
95 01 10 16 008 03.4 05.6 00.60 09.10 05.40 999 1030.7 -08.3  05.5 999.0 99.0
95 01 10 17 350 02.1 03.5 00.60 09.10 05.70 999 1030.5 -08.1  05.6 999.0 99.0
95 01 10 18 012 02.8 05.6 00.60 10.00 06.30 999 1029.9 -07.7  05.6 999.0 99.0
95 01 10 19 354 02.4 03.9 00.50 09.10 06.20 999 1029.9 -07.3  05.6 999.0 99.0
95 01 10 20 360 03.0 05.0 00.50 10.00 06.70 999 1029.9 -07.1  05.5 999.0 99.0
95 01 10 21 038 02.9 04.8 00.50 09.10 06.60 999 1030.5 -07.2  05.5 999.0 99.0
95 01 10 22 038 03.0 04.3 00.50 11.10 06.80 999 1030.6 -07.2  05.5 999.0 99.0
95 01 10 23 026 03.6 05.8 00.40 10.00 06.50 999 1030.9 -07.1  05.6 999.0 99.0
95 01 11 00 029 06.1 08.1 00.40 10.00 05.70 999 1032.1 -07.4  05.6 999.0 99.0
95 01 11 01 022 06.9 10.5 00.60 10.00 04.00 999 1032.2 -07.8  05.6 999.0 99.0
95 01 11 02 021 07.3 09.3 00.60 10.00 03.70 999 1032.8 -08.4  05.6 999.0 99.0
95 01 11 03 023 07.3 08.9 00.70 03.30 03.70 999 1033.8 -08.8  05.6 999.0 99.0
95 01 11 04 020 08.0 10.6 00.70 03.70 03.80 999 1034.4 -09.5  05.5 999.0 99.0
95 01 11 05 019 08.7 12.3 00.90 04.20 04.00 999 1034.3 -10.5  05.6 999.0 99.0
95 01 11 06 024 08.1 10.9 01.00 04.30 04.00 999 1034.6 -10.7  05.6 999.0 99.0
95 01 11 07 015 07.9 09.9 01.00 04.20 04.10 999 1035.2 -11.4  05.2 999.0 99.0
95 01 11 08 025 07.2 08.9 01.10 05.00 04.30 999 1035.2 -11.8  05.1 999.0 99.0
95 01 11 09 020 08.0 10.3 01.10 04.80 04.30 999 1035.3 -12.5  05.1 999.0 99.0
95 01 11 10 008 08.4 11.0 01.10 04.80 04.20 999 1035.4 -12.8  05.1 999.0 99.0
95 01 11 11 022 08.5 10.9 01.10 05.30 04.10 999 1036.2 -13.4  05.1 999.0 99.0
95 01 11 12 012 08.7 11.1 01.10 04.80 04.10 999 1036.9 -13.6  05.2 999.0 99.0
95 01 11 13 017 07.6 09.2 01.10 04.80 04.20 999 1037.1 -13.6  05.2 999.0 99.0
95 01 11 14 020 07.6 10.2 01.10 04.80 04.10 999 1037.4 -13.4  05.1 999.0 99.0
95 01 11 15 011 07.3 09.4 01.10 05.00 04.20 999 1037.6 -13.3  05.2 999.0 99.0
95 01 11 16 015 07.2 09.1 01.00 05.30 04.20 999 1037.2 -13.2  05.2 999.0 99.0
95 01 11 17 008 08.2 11.0 01.10 05.60 04.10 999 1036.9 -12.6  05.2 999.0 99.0
95 01 11 18 013 07.7 10.2 01.00 05.30 04.10 999 1036.2 -12.5  05.2 999.0 99.0
95 01 11 20 013 07.9 10.1 01.10 05.30 04.20 999 1035.3 -12.1  05.2 999.0 99.0
95 01 11 21 014 08.6 10.7 01.20 05.30 04.30 999 1035.2 -11.6  05.2 999.0 99.0
95 01 11 22 007 08.9 11.1 01.20 05.30 04.30 999 1035.2 -11.4  05.2 999.0 99.0
95 01 11 23 012 09.1 11.0 01.30 05.60 04.30 999 1035.0 -11.6  05.5 999.0 99.0
95 01 12 00 011 08.6 10.8 01.30 05.30 04.20 999 1034.8 -11.3  05.5 999.0 99.0
95 01 12 01 017 08.7 11.7 01.20 05.60 04.30 999 1034.5 -10.9  05.5 999.0 99.0
