YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
94,1,3,0,,353,10.8,12.7,0.5,3.3,4.2,,1017.3,2.0,5.5,,,
94,1,3,1,,18,10.4,12.5,0.7,3.4,4.0,,1018.0,0.3,5.6,,,
94,1,3,2,,11,11.5,14.3,0.8,4.0,4.1,,1019.6,-1.7,5.6,,,
94,1,3,3,,4,12.4,15.3,0.9,4.0,4.4,,1020.8,-3.0,5.6,,,
94,1,3,4,,10,11.1,14.0,1.0,4.3,4.7,,1021.0,-4.0,5.8,,,
94,1,3,5,,7,10.9,13.0,1.1,9.1,5.1,,1021.9,-4.6,5.8,,,
94,1,3,6,,8,8.9,11.5,0.9,10.0,5.0,,1022.7,-5.3,5.7,,,
94,1,3,7,,5,9.2,11.5,0.9,9.1,4.9,,1023.8,-5.7,5.7,,,
94,1,3,8,,15,8.2,10.9,0.8,9.1,5.1,,1025.2,-6.5,5.7,,,
94,1,3,9,,31,7.1,10.1,0.8,10.0,5.3,,1026.0,-7.0,5.7,,,
94,1,3,10,,37,6.9,9.5,0.9,10.0,5.6,,1026.8,-7.2,5.7,,,
94,1,3,11,,47,6.7,9.0,0.9,10.0,5.6,,1028.1,-7.8,5.7,,,
94,1,3,12,,42,8.1,10.9,1.0,10.0,5.5,,1028.3,-8.3,5.6,,,
94,1,3,13,,41,9.0,11.2,1.0,9.1,5.3,,1029.3,-8.9,5.6,,,
94,1,3,14,,45,9.8,12.6,1.2,9.1,5.4,,1030.1,-9.3,5.5,,,
94,1,3,15,,38,7.7,9.6,1.2,9.1,5.6,,1031.4,-9.4,5.5,,,
94,1,3,16,,39,7.1,9.5,1.3,10.0,5.8,,1031.3,-9.2,5.6,,,
94,1,3,17,,42,5.9,8.6,1.3,10.0,6.3,,1029.9,-9.0,5.6,,,
94,1,3,18,,42,4.6,6.8,1.2,11.1,6.4,,1029.6,-8.5,5.6,,,
94,1,3,19,,40,6.3,8.4,1.1,11.1,6.4,,1028.9,-8.3,5.6,,,
94,1,3,20,,50,6.6,9.0,1.2,11.1,6.7,,1028.9,-7.7,5.6,,,
94,1,3,21,,53,7.1,8.8,1.2,11.1,6.2,,1028.8,-7.5,5.6,,,
94,1,3,22,,49,7.8,10.6,1.2,10.0,6.0,,1028.8,-7.2,5.6,,,
94,1,3,23,,72,7.8,10.4,1.3,10.0,6.2,,1028.8,-6.9,5.7,,,
94,1,4,0,,65,8.3,11.2,1.4,10.0,6.1,,1028.7,-6.5,5.6,,,
94,1,4,1,,49,9.3,11.9,1.5,10.0,6.1,,1028.2,-6.5,5.6,,,
94,1,4,2,,43,9.9,12.7,1.6,10.0,5.9,,1027.3,-7.1,5.5,,,
94,1,4,3,,37,11.2,13.7,1.7,10.0,6.1,,1025.6,-7.7,5.4,,,
94,1,4,4,,39,11.4,14.8,1.8,10.0,5.8,,1024.7,-8.0,5.5,,,
94,1,4,5,,34,12.9,15.8,1.9,11.1,5.9,,1022.8,-8.4,5.5,,,
94,1,4,6,,25,13.5,16.1,1.9,5.9,5.6,,1020.8,-8.6,5.5,,,
94,1,4,7,,30,14.2,17.0,2.0,6.7,5.5,,1019.5,-8.6,5.5,,,
94,1,4,8,,30,14.3,17.7,2.0,6.7,5.4,,1018.0,-8.8,5.5,,,
94,1,4,9,,23,13.3,16.0,2.0,6.2,5.4,,1016.7,-8.5,5.3,,,
94,1,4,10,,28,15.9,19.9,2.3,6.7,5.2,,1013.3,-7.9,5.3,,,
94,1,4,11,,24,16.1,18.8,2.4,7.1,5.4,,1011.4,-7.6,5.3,,,
94,1,4,12,,28,16.7,22.0,2.9,7.1,5.8,,1009.3,-7.8,5.4,,,
94,1,4,13,,28,16.4,19.8,2.9,8.3,6.1,,1007.6,-7.3,5.3,,,
94,1,4,14,,28,16.7,21.0,3.3,9.1,6.2,,1005.8,-7.5,5.2,,,
94,1,4,15,,25,17.1,21.1,4.0,9.1,6.9,,1003.4,-7.5,5.2,,,
94,1,4,16,,31,17.4,21.4,4.0,11.1,7.2,,1001.1,-7.3,5.1,,,
94,1,4,17,,47,14.4,19.6,4.5,9.1,7.1,,996.3,-6.7,5.2,,,
94,1,4,18,,47,14.9,18.7,4.5,10.0,7.5,,994.2,-5.4,5.3,,,
94,1,4,19,,36,10.9,14.3,4.9,11.1,7.7,,992.6,-4.5,5.4,,,
94,1,4,20,,10,13.3,16.6,4.9,11.1,8.2,,992.2,-6.1,5.5,,,
94,1,4,21,,3,14.1,17.2,5.6,11.1,8.7,,992.0,-7.7,5.5,,,
94,1,4,22,,10,15.1,22.1,5.0,11.1,8.3,,991.2,-7.8,5.5,,,
94,1,4,23,,10,14.6,18.9,5.0,11.1,8.4,,991.8,-7.6,5.5,,,
94,1,5,0,,14,13.0,16.5,5.0,11.1,8.7,,992.3,-7.2,5.5,,,
94,1,5,1,,17,11.0,13.9,4.2,11.1,8.2,,992.9,-7.2,5.5,,,
94,1,5,2,,6,9.4,11.9,3.3,11.1,7.9,,993.5,-7.2,5.5,,,
94,1,5,3,,358,8.4,11.1,3.5,11.1,8.3,,994.0,-7.3,5.4,,,
94,1,5,4,,357,7.7,10.3,3.4,11.1,8.5,,994.5,-7.4,5.4,,,
94,1,5,5,,354,7.1,10.0,3.2,11.1,8.8,,994.6,-7.9,5.4,,,
94,1,5,6,,339,7.5,9.5,2.8,11.1,8.6,,994.4,-7.8,5.4,,,
94,1,5,7,,332,6.9,8.9,2.9,12.5,8.9,,994.8,-7.5,5.5,,,
94,1,5,8,,307,6.0,7.7,2.5,11.1,8.4,,996.4,-6.9,5.5,,,
94,1,5,9,,298,4.1,5.8,2.5,11.1,9.0,,997.0,-6.5,5.5,,,
94,1,5,10,,260,4.6,7.1,2.5,11.1,9.4,,997.9,-5.7,5.5,,,
94,1,5,11,,281,9.2,12.2,2.6,11.1,9.3,,999.2,-6.6,5.5,,,
94,1,5,12,,299,9.8,12.2,2.4,11.1,8.9,,1000.4,-7.3,5.4,,,
94,1,5,13,,336,9.5,12.4,2.8,11.1,9.0,,1001.7,-7.3,5.4,,,
94,1,5,14,,299,6.9,8.8,3.0,11.1,8.8,,1002.8,-8.1,5.4,,,
94,1,5,15,,293,5.9,8.6,2.3,11.1,8.8,,1003.2,-7.6,5.4,,,
94,1,5,16,,282,3.4,5.8,2.3,11.1,9.4,,1003.3,-6.7,5.4,,,
94,1,5,17,,266,2.5,4.7,1.9,12.5,9.3,,1003.2,-6.5,5.4,,,
94,1,5,18,,268,4.5,6.6,1.7,14.3,9.7,,1003.2,-6.6,5.5,,,
94,1,5,19,,280,5.8,7.7,1.5,10.0,9.4,,1003.2,-5.5,5.5,,,
94,1,5,20,,275,12.2,15.9,1.4,12.5,9.1,,1003.4,-3.8,5.5,,,
94,1,5,21,,287,14.8,19.6,1.6,12.5,6.7,,1004.3,-3.5,5.5,,,
94,1,5,22,,287,11.3,14.3,1.5,12.5,6.8,,1005.4,-3.8,5.5,,,
94,1,5,23,,287,12.3,15.4,1.4,12.5,7.7,,1006.2,-4.2,5.5,,,
94,1,6,0,,281,13.6,18.7,1.5,11.1,7.5,,1007.3,-4.8,5.5,,,
94,1,6,1,,285,13.4,16.5,1.5,11.1,6.3,,1008.9,-5.5,5.4,,,
94,1,6,2,,280,14.8,18.8,1.7,11.1,6.2,,1009.9,-6.2,5.4,,,
94,1,6,3,,285,16.3,19.8,1.6,11.1,5.6,,1010.9,-7.8,5.4,,,
94,1,6,4,,285,16.2,21.4,1.9,4.5,5.2,,1012.7,-9.3,5.3,,,
94,1,6,5,,296,14.7,18.8,1.7,4.5,5.2,,1014.0,-10.0,5.3,,,
94,1,6,6,,298,12.9,16.7,1.5,12.5,5.0,,1015.3,-11.1,5.3,,,
94,1,6,7,,279,12.6,16.8,1.3,4.3,4.7,,1017.0,-11.5,5.3,,,
94,1,6,8,,284,12.1,15.5,1.3,4.5,4.7,,1018.8,-12.7,5.3,,,
94,1,6,9,,283,10.7,14.3,1.2,4.8,4.6,,1020.4,-12.8,5.3,,,
94,1,6,10,,284,11.9,15.1,1.1,4.3,4.4,,1020.6,-13.3,5.4,,,
94,1,6,11,,273,9.3,11.7,1.0,4.3,4.4,,1022.3,-13.8,5.3,,,
94,1,6,12,,277,9.0,11.5,1.0,12.5,4.6,,1023.5,-13.8,5.3,,,
94,1,6,13,,270,8.9,11.7,1.1,4.3,4.5,,1025.0,-14.2,5.1,,,
94,1,6,14,,284,7.9,10.1,0.9,12.5,4.6,,1025.9,-14.2,4.8,,,
94,1,6,15,,300,6.5,8.2,0.9,12.5,4.6,,1026.5,-14.4,4.6,,,
94,1,6,16,,276,4.2,5.7,0.8,12.5,4.7,,1026.5,-13.7,4.2,,,
94,1,6,17,,298,6.0,7.8,0.7,12.5,4.9,,1025.9,-13.2,4.3,,,
94,1,6,18,,311,5.4,7.0,0.6,12.5,4.7,,1025.7,-12.4,4.4,,,
94,1,6,19,,299,3.7,5.6,0.5,11.1,4.6,,1025.7,-11.7,4.4,,,
94,1,6,20,,304,2.9,5.0,0.5,12.5,5.0,,1026.7,-11.1,4.5,,,
94,1,6,21,,282,4.5,6.4,0.4,12.5,5.1,,1027.0,-10.6,4.5,,,
94,1,6,22,,307,3.5,5.2,0.4,12.5,5.6,,1026.7,-10.7,4.5,,,
94,1,6,23,,320,3.1,4.5,0.4,12.5,5.7,,1026.8,-10.6,4.4,,,
94,1,7,0,,311,2.5,4.1,0.4,12.5,6.2,,1026.6,-10.5,4.4,,,
94,1,7,1,,323,2.9,3.9,0.4,11.1,6.4,,1025.9,-10.3,4.5,,,
94,1,7,2,,28,2.3,3.5,0.4,11.1,7.8,,1025.0,-10.0,4.4,,,
94,1,7,3,,32,4.1,5.8,0.4,11.1,7.9,,1025.2,-9.7,4.4,,,
94,1,7,4,,16,2.7,4.4,0.4,11.1,7.9,,1025.2,-10.4,4.3,,,
94,1,7,5,,16,4.6,6.6,0.4,10.0,8.2,,1024.2,-10.7,4.2,,,
94,1,7,6,,13,5.3,7.1,0.4,11.1,8.3,,1023.7,-10.9,3.9,,,
94,1,7,7,,17,6.7,8.2,0.4,11.1,7.4,,1023.4,-10.6,3.7,,,
94,1,7,8,,16,8.3,10.6,0.4,9.1,5.7,,1022.6,-10.3,3.7,,,
94,1,7,9,,14,8.2,10.1,0.5,12.5,4.7,,1022.0,-10.2,3.9,,,
94,1,7,10,,8,8.6,11.2,0.6,11.1,4.6,,1022.0,-10.3,4.1,,,
94,1,7,11,,13,8.9,10.8,0.5,11.1,4.5,,1022.2,-10.2,4.1,,,
94,1,7,12,,18,7.5,8.9,0.6,3.7,4.4,,1022.6,-10.0,4.1,,,
94,1,7,13,,26,8.5,10.5,0.6,11.1,4.4,,1022.8,-10.1,4.0,,,
94,1,7,14,,30,6.6,8.3,0.5,3.7,4.4,,1023.5,-9.9,4.0,,,
94,1,7,15,,32,7.1,8.9,0.5,10.0,4.7,,1024.1,-9.9,4.1,,,
94,1,7,16,,33,6.9,8.8,0.5,10.0,4.7,,1023.5,-9.7,4.0,,,
94,1,7,17,,28,7.3,9.0,0.6,10.0,4.8,,1022.7,-9.6,4.1,,,
94,1,7,18,,28,7.3,8.8,0.6,9.1,5.0,,1021.7,-9.0,4.2,,,
94,1,7,19,,28,7.1,9.0,0.7,4.2,4.7,,1021.7,-8.5,4.1,,,
94,1,7,20,,32,5.3,7.3,0.9,9.1,5.4,,1022.6,-8.2,4.1,,,
94,1,7,21,,28,6.3,8.0,0.6,4.3,4.7,,1022.8,-8.1,4.1,,,
94,1,7,22,,37,7.0,8.9,0.5,4.3,4.7,,1022.4,-7.9,4.1,,,
94,1,7,23,,45,7.4,9.6,0.5,11.1,4.7,,1022.1,-7.4,4.1,,,
94,1,8,0,,35,8.9,11.0,0.5,4.2,4.4,,1022.0,-7.0,4.1,,,
94,1,8,1,,40,8.5,10.1,0.6,4.0,4.2,,1021.3,-7.2,4.2,,,
94,1,8,2,,44,8.3,10.2,0.7,4.2,4.2,,1021.2,-6.7,4.1,,,
94,1,8,3,,47,7.8,9.2,0.7,4.0,4.2,,1021.2,-6.7,4.1,,,
94,1,8,4,,54,6.7,8.4,0.7,4.3,4.5,,1020.8,-6.9,4.3,,,
94,1,8,5,,51,6.7,9.0,0.7,9.1,4.8,,1019.9,-6.8,4.4,,,
94,1,8,6,,51,7.3,9.6,0.7,9.1,5.0,,1019.2,-7.0,4.4,,,
94,1,8,7,,44,8.4,10.2,0.9,10.0,5.3,,1018.0,-7.5,4.3,,,
94,1,8,8,,43,9.4,11.7,1.1,9.1,5.7,,1016.5,-7.3,4.3,,,
94,1,8,9,,37,11.6,14.8,1.2,9.1,5.4,,1014.7,-7.3,4.2,,,
94,1,8,10,,34,12.3,14.3,1.3,4.8,5.0,,1013.4,-7.7,4.1,,,
94,1,8,11,,42,12.8,14.5,1.5,4.8,5.0,,1012.2,-8.0,4.1,,,
94,1,8,12,,44,12.6,15.7,1.5,5.3,5.1,,1010.4,-7.9,4.3,,,
94,1,8,13,,35,12.1,14.9,1.5,6.2,5.3,,1009.6,-7.6,4.3,,,
94,1,8,14,,45,13.3,17.9,1.7,6.2,5.3,,1006.2,-8.0,3.9,,,
94,1,8,15,,22,12.3,14.6,1.9,6.2,5.4,,1005.0,-8.7,3.8,,,
94,1,8,16,,16,13.0,16.3,2.1,7.1,5.5,,1003.4,-9.6,3.7,,,
94,1,8,17,,12,12.7,15.9,2.1,7.1,5.5,,1002.9,-9.9,3.7,,,
94,1,8,18,,14,13.0,16.0,2.3,7.7,5.8,,1000.7,-8.3,3.7,,,
94,1,8,19,,4,10.6,13.1,2.1,7.1,5.9,,1000.9,-8.1,3.7,,,
94,1,8,20,,358,8.9,10.9,2.2,7.7,6.3,,1001.0,-8.0,3.8,,,
94,1,8,21,,339,6.8,8.6,2.2,8.3,7.0,,1001.7,-7.7,4.0,,,
94,1,8,22,,292,7.7,9.2,1.9,8.3,6.8,,1003.4,-6.9,4.2,,,
94,1,8,23,,280,6.7,8.8,2.0,9.1,7.1,,1003.6,-4.8,4.0,,,
94,1,9,0,,266,11.0,13.7,2.1,8.3,7.5,,1003.5,-3.9,4.0,,,
94,1,9,1,,274,12.9,15.6,1.7,8.3,6.3,,1003.7,-4.3,4.0,,,
94,2,5,20,,230,4.9,5.9,0.9,5.3,5.0,,1009.2,1.2,2.5,,,
94,2,5,21,,307,1.3,2.0,1.0,5.6,5.2,,1008.6,1.1,2.4,,,
94,2,5,22,,121,0.5,0.9,0.9,5.6,5.2,,1007.8,1.2,2.4,,,
94,2,5,23,,101,1.1,1.4,0.9,5.6,5.2,,1006.6,1.3,2.4,,,
94,2,6,0,,148,2.0,2.6,0.9,5.3,5.2,,1005.7,2.0,2.4,,,
94,2,6,7,,259,10.1,12.3,0.7,5.3,4.7,,1007.3,1.0,2.5,,,
94,2,6,8,,278,10.5,,,,,,1008.5,0.2,2.5,,,
94,2,6,9,,289,10.4,12.3,0.6,4.3,4.2,,1009.4,-0.7,2.5,,,
94,2,6,10,,307,7.5,9.3,0.5,4.5,4.3,,1011.1,-1.7,2.8,,,
94,2,6,11,,307,8.2,10.0,0.4,4.8,4.4,,1012.4,-2.0,2.8,,,
94,2,6,12,,320,8.9,10.9,0.4,4.3,4.4,,1013.3,-3.1,2.8,,,
94,2,6,13,,313,6.3,7.5,0.4,7.7,4.3,,1014.8,-3.5,2.8,,,
94,2,6,14,,308,5.9,7.4,0.3,7.7,4.5,,1015.3,-3.5,2.9,,,
94,2,6,16,,260,9.6,11.4,0.3,3.2,4.1,,1016.4,-2.8,3.2,,,
94,2,6,17,,271,9.3,11.8,0.5,3.7,3.9,,1016.0,-3.0,3.2,,,
94,2,6,18,,275,8.3,11.4,0.5,3.7,3.9,,1015.7,-2.6,3.2,,,
94,2,6,19,,284,7.1,9.8,0.5,3.7,4.1,,1015.0,-1.9,3.2,,,
94,2,6,20,,283,6.4,8.6,0.3,8.3,4.3,,1015.6,-1.1,3.2,,,
94,2,6,21,,273,4.4,5.7,0.3,9.1,5.6,,1015.7,-0.8,3.2,,,
94,2,6,22,,234,1.8,2.7,0.3,9.1,5.5,,1015.7,-1.0,3.2,,,
94,2,6,23,,201,1.7,2.5,0.4,8.3,6.5,,1015.8,-1.4,3.2,,,
94,2,7,0,,201,1.5,2.1,0.4,9.1,5.9,,1015.8,-0.7,3.2,,,
94,2,7,1,,222,6.8,8.3,0.4,8.3,5.4,,1015.0,0.6,3.2,,,
94,2,7,2,,226,7.5,9.1,0.5,9.1,4.8,,1015.0,1.2,3.3,,,
94,2,7,3,,211,8.2,9.9,0.6,3.8,4.3,,1014.7,1.4,3.2,,,
94,2,7,4,,209,9.5,11.4,0.7,4.2,4.3,,1014.3,1.7,3.3,,,
94,2,7,5,,218,10.7,13.8,0.9,4.3,4.4,,1014.0,1.7,3.2,,,
94,2,7,6,,221,11.1,13.2,1.1,4.8,4.6,,1013.1,1.4,3.2,,,
94,2,7,7,,228,11.4,14.4,1.3,5.0,4.7,,1012.7,0.9,3.0,,,
94,2,7,8,,237,10.9,13.0,1.3,5.3,5.0,,1012.3,0.6,2.9,,,
94,2,7,9,,239,10.1,12.2,1.3,5.0,5.0,,1011.9,0.8,2.9,,,
94,2,7,10,,258,9.0,10.6,1.3,5.9,5.1,,1012.5,0.5,2.9,,,
94,2,7,11,,252,10.9,12.7,1.2,5.6,4.9,,1012.6,-0.1,3.0,,,
94,2,7,12,,261,9.7,11.6,1.3,5.9,5.0,,1013.5,-0.4,3.1,,,
94,2,7,13,,253,9.7,11.4,1.2,5.9,5.1,,1014.2,-0.7,3.1,,,
94,2,7,14,,252,7.5,9.9,1.1,5.9,5.0,,1014.8,0.2,3.1,,,
94,2,7,15,,273,7.6,9.7,1.0,5.6,5.1,,1015.0,0.3,2.8,,,
94,2,7,16,,274,7.2,9.4,0.8,5.9,5.2,,1015.3,0.7,2.2,,,
94,2,7,17,,294,13.1,16.2,0.9,5.6,4.3,,1014.8,0.5,2.4,,,
94,2,7,18,,291,13.3,17.3,1.0,5.0,4.0,,1014.9,-0.2,2.5,,,
94,2,7,19,,299,13.9,17.5,1.0,3.4,3.7,,1015.4,-1.1,2.9,,,
94,2,7,20,,302,10.6,14.2,0.8,3.7,4.1,,1016.3,-1.4,2.9,,,
94,2,7,21,,293,11.6,14.6,0.7,8.3,4.1,,1017.0,-1.8,2.9,,,
94,2,7,22,,310,8.6,11.1,0.6,8.3,4.2,,1018.8,-2.6,2.9,,,
94,2,7,23,,286,10.6,13.3,0.5,10.0,4.2,,1019.8,-3.2,2.9,,,
94,2,8,0,,336,7.6,9.2,0.6,10.0,4.1,,1021.1,-4.5,3.0,,,
94,2,8,1,,327,8.4,12.3,0.5,3.2,3.7,,1022.5,-5.7,3.2,,,
94,2,8,2,,318,9.1,11.6,0.5,3.2,3.6,,1024.1,-7.2,3.3,,,
94,2,8,3,,321,8.1,10.4,0.6,3.0,3.4,,1025.2,-8.4,3.2,,,
94,2,8,4,,357,6.1,9.4,0.5,3.1,3.4,,1026.6,-9.7,2.8,,,
94,2,8,5,,346,5.5,7.8,0.5,3.1,3.5,,1027.1,-10.4,2.7,,,
94,2,8,6,,350,5.2,7.8,0.4,9.1,3.7,,1027.4,-10.8,2.7,,,
94,2,8,7,,346,6.2,8.5,0.5,3.1,3.5,,1028.3,-11.5,2.5,,,
94,2,8,8,,343,5.2,7.9,0.5,9.1,3.7,,1028.8,-12.3,2.5,,,
94,2,8,9,,353,6.3,9.2,0.5,3.2,3.9,,1029.7,-13.1,2.4,,,
94,2,8,10,,360,5.4,7.7,0.5,3.6,4.1,,1030.0,-13.6,2.5,,,
94,2,8,11,,352,5.3,7.8,0.5,3.6,4.2,,1030.4,-13.7,2.5,,,
94,2,8,12,,2,5.4,7.7,0.4,3.3,4.1,,1031.3,-13.9,2.6,,,
94,2,8,13,,10,4.5,6.7,0.4,8.3,4.2,,1031.1,-14.2,2.8,,,
94,2,8,14,,357,4.7,6.5,0.3,9.1,4.5,,1031.3,-14.0,2.8,,,
94,2,8,15,,356,2.8,4.9,0.3,10.0,4.4,,1031.3,-14.2,2.6,,,
94,2,8,16,,352,2.3,3.8,0.3,10.0,5.2,,1031.3,-14.0,2.7,,,
94,2,8,17,,358,3.0,4.4,0.3,11.1,5.5,,1030.5,-14.0,2.7,,,
94,2,8,18,,329,3.0,4.2,0.2,10.0,6.4,,1030.3,-13.8,2.7,,,
94,2,8,19,,338,3.2,4.9,0.3,9.1,7.1,,1028.9,-13.5,2.7,,,
94,2,8,20,,13,4.8,6.7,0.3,9.1,7.5,,1028.2,-13.1,2.6,,,
94,2,8,21,,35,3.5,5.5,0.3,9.1,7.4,,1027.3,-12.5,2.5,,,
94,2,8,22,,30,3.5,5.4,0.3,8.3,6.8,,1026.8,-11.9,2.6,,,
94,2,8,23,,60,4.0,6.5,0.3,10.0,6.8,,1026.8,-11.8,2.7,,,
94,2,9,0,,42,5.6,7.7,0.3,10.0,6.5,,1026.6,-11.7,2.7,,,
94,2,9,1,,56,6.2,8.9,0.3,10.0,4.2,,1025.2,-12.2,2.8,,,
94,2,9,2,,58,6.1,9.5,0.4,3.3,3.8,,1024.2,-12.0,2.8,,,
94,2,9,3,,47,7.5,9.5,0.5,3.4,3.8,,1023.2,-12.0,2.8,,,
94,2,9,4,,48,7.7,10.0,0.6,3.8,4.0,,1022.0,-11.8,2.8,,,
94,2,9,5,,46,8.3,11.5,0.6,4.2,4.0,,1021.0,-12.3,2.8,,,
94,2,9,6,,53,8.7,12.6,0.7,4.3,4.1,,1019.1,-12.7,2.9,,,
94,2,9,7,,45,9.9,13.2,0.8,4.8,4.3,,1018.1,-12.8,3.0,,,
94,2,9,8,,35,10.3,13.0,1.1,4.8,4.4,,1017.8,-13.3,3.0,,,
94,2,9,9,,35,10.6,14.7,1.4,5.3,4.4,,1017.6,-13.8,3.1,,,
94,2,9,10,,27,11.4,14.8,1.4,5.0,4.4,,1016.4,-14.2,3.2,,,
94,2,9,11,,30,11.0,14.2,1.5,5.6,4.7,,1015.8,-14.3,3.3,,,
94,2,9,12,,26,11.3,14.9,1.7,5.9,4.7,,1015.9,-14.5,3.2,,,
94,2,9,13,,25,12.2,15.7,1.7,5.9,4.7,,1015.9,-14.7,3.3,,,
94,2,9,14,,27,10.7,14.0,1.8,6.2,4.8,,1016.2,-14.5,3.2,,,
94,2,9,15,,24,10.9,14.8,1.7,6.2,4.8,,1015.2,-14.5,3.1,,,
94,2,9,16,,25,10.0,12.8,1.6,6.2,4.8,,1015.0,-14.3,3.1,,,
94,2,9,17,,28,8.4,10.8,1.6,6.2,5.1,,1014.0,-13.6,3.1,,,
94,2,9,18,,29,8.0,10.5,1.7,6.2,5.4,,1013.3,-13.4,3.2,,,
94,2,9,19,,22,6.8,8.8,1.6,6.2,5.6,,1013.3,-13.4,3.2,,,
94,2,9,20,,28,7.8,11.2,1.7,7.7,6.0,,1013.4,-13.5,3.2,,,
