YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
91 01 04 02 320 04.5 06.0 00.60 07.70 06.50 999 1027.5 -03.0  05.5 999.0 99.0
91 01 04 03 317 05.6 06.8 00.50 08.30 06.00 999 1027.3 -03.5  05.5 999.0 99.0
91 01 04 04 319 04.1 05.5 00.50 07.10 06.30 999 1026.8 -03.7  05.5 999.0 99.0
91 01 04 05 353 05.0 07.6 00.60 07.10 05.90 999 1026.7 -03.7  05.5 999.0 99.0
91 01 04 06 323 04.1 05.8 00.50 08.30 05.70 999 1026.7 -03.9  05.5 999.0 99.0
91 01 04 07 301 03.7 05.3 00.50 07.10 05.70 999 1026.9 -03.9  05.3 999.0 99.0
91 01 04 08 270 03.9 05.2 00.40 08.30 06.00 999 1027.1 -04.7  05.2 999.0 99.0
91 01 04 09 244 05.6 07.4 00.40 07.10 06.10 999 1026.8 -04.2  05.3 999.0 99.0
91 01 04 10 251 07.1 09.4 00.40 09.10 06.10 999 1026.8 -03.8  05.2 999.0 99.0
91 01 04 11 261 07.7 09.5 00.40 08.30 04.70 999 1027.5 -03.8  05.2 999.0 99.0
91 01 04 12 265 07.3 09.6 00.40 07.70 04.30 999 1027.7 -03.6  05.2 999.0 99.0
91 01 04 13 271 09.5 11.8 00.50 09.10 04.10 999 1028.2 -03.6  05.3 999.0 99.0
91 01 04 14 276 08.5 10.6 00.40 03.60 04.10 999 1028.7 -03.5  05.3 999.0 99.0
91 01 04 15 284 07.5 08.8 00.40 10.00 04.20 999 1029.1 -04.0  05.3 999.0 99.0
91 01 04 16 291 07.4 09.0 00.40 08.30 04.30 999 1028.7 -03.4  05.2 999.0 99.0
91 01 04 17 281 05.0 06.7 00.40 06.70 04.80 999 1027.9 -02.9  05.3 999.0 99.0
91 01 04 18 275 05.6 07.6 00.40 10.00 04.90 999 1027.3 -02.0  05.4 999.0 99.0
91 01 04 19 255 05.5 07.3 00.40 08.30 04.70 999 1026.7 -01.8  05.5 999.0 99.0
91 01 04 20 243 05.4 07.5 00.30 06.70 04.20 999 1026.8 -01.4  05.5 999.0 99.0
91 01 04 21 243 06.1 07.8 00.30 10.00 04.90 999 1026.8 -01.0  05.5 999.0 99.0
91 01 04 22 239 07.1 09.4 00.30 10.00 04.60 999 1026.9 -01.0  05.5 999.0 99.0
91 01 04 23 243 08.0 10.1 00.50 09.10 04.20 999 1027.5 -00.5  05.5 999.0 99.0
91 01 05 00 232 09.6 11.8 00.60 03.80 04.10 999 1027.8 -00.2  05.5 999.0 99.0
91 01 05 01 246 10.5 13.1 00.70 04.20 04.00 999 1028.3 -00.4  05.5 999.0 99.0
91 01 05 02 243 11.6 15.3 00.80 04.30 04.20 999 1028.4 -01.0  05.5 999.0 99.0
91 01 05 03 246 10.9 13.4 00.90 04.80 04.30 999 1028.5 -01.5  05.6 999.0 99.0
91 01 05 04 253 10.6 13.4 00.90 04.80 04.20 999 1028.6 -01.8  05.6 999.0 99.0
91 01 05 05 256 11.5 13.7 00.90 04.80 04.30 999 1028.5 -01.6  05.6 999.0 99.0
91 01 05 06 261 11.0 13.9 00.80 05.30 04.40 999 1028.8 -01.8  05.6 999.0 99.0
91 01 05 07 256 11.0 13.0 00.80 05.30 04.30 999 1029.3 -01.9  05.7 999.0 99.0
91 01 05 08 259 09.9 11.9 00.80 04.80 04.20 999 1029.8 -02.0  05.6 999.0 99.0
91 01 05 09 259 07.7 09.6 00.80 05.30 04.40 999 1030.0 -02.6  05.2 999.0 99.0
91 01 05 10 268 08.9 11.4 00.80 04.50 04.40 999 1030.6 -02.3  05.2 999.0 99.0
91 01 05 11 267 07.8 09.9 00.70 05.30 04.50 999 1030.7 -02.3  05.2 999.0 99.0
91 01 05 12 279 06.5 08.2 00.60 05.00 04.40 999 1031.4 -02.6  05.4 999.0 99.0
91 01 05 13 265 06.8 09.1 00.50 04.50 04.40 999 1032.4 -02.3  05.5 999.0 99.0
91 01 05 14 266 06.0 07.3 00.60 05.00 04.40 999 1032.9 -01.9  05.5 999.0 99.0
91 01 05 15 277 05.8 06.6 00.60 04.80 04.60 999 1033.1 -01.5  05.6 999.0 99.0
91 01 05 16 280 02.1 03.1 00.50 03.80 04.50 999 1032.9 -00.9  05.6 999.0 99.0
91 01 05 17 225 02.2 03.4 00.40 09.10 04.70 999 1031.5 -00.7  05.6 999.0 99.0
91 01 05 18 224 02.5 03.2 00.40 10.00 05.00 999 1030.7 -00.7  05.6 999.0 99.0
91 01 05 19 213 02.4 03.3 00.30 10.00 04.60 999 1029.9 -00.3  05.1 999.0 99.0
91 01 05 20 222 05.0 06.3 00.30 10.00 04.90 999 1029.7  00.4  05.1 999.0 99.0
91 01 05 21 214 05.8 07.8 00.30 10.00 04.30 999 1029.3  00.5  05.2 999.0 99.0
91 01 05 22 247 05.9 07.3 00.30 09.10 04.10 999 1029.3  00.9  05.2 999.0 99.0
91 01 05 23 234 06.5 08.0 00.40 09.10 04.00 999 1029.0  01.1  05.5 999.0 99.0
91 01 06 00 234 06.6 07.9 00.40 09.10 04.00 999 1028.3  01.3  05.5 999.0 99.0
91 01 06 01 228 07.4 09.4 00.40 09.10 03.90 999 1027.8  02.0  05.6 999.0 99.0
91 01 06 02 230 08.4 10.4 00.50 03.60 03.70 999 1027.4  02.4  05.6 999.0 99.0
91 01 06 03 226 08.0 10.0 00.70 04.20 04.00 999 1026.5  02.7  05.7 999.0 99.0
91 01 06 04 225 09.0 11.5 00.80 04.50 04.10 999 1025.2  02.8  05.6 999.0 99.0
91 01 06 05 228 08.9 11.1 00.90 04.50 04.20 999 1024.4  00.9  05.6 999.0 99.0
91 01 06 06 222 08.8 11.2 00.90 04.80 04.30 999 1022.9  02.1  05.6 999.0 99.0
91 01 06 07 237 08.8 10.7 01.30 05.60 04.80 999 1022.6  01.5  05.9 999.0 99.0
91 01 06 08 245 08.2 09.7 01.30 06.20 05.10 999 1022.2  01.7  05.6 999.0 99.0
91 01 06 09 263 06.5 07.8 01.00 05.90 04.90 999 1022.1  01.3  05.5 999.0 99.0
91 01 06 10 279 06.2 07.4 00.80 05.90 04.80 999 1022.1  01.1  05.5 999.0 99.0
91 01 06 11 311 05.0 06.0 00.70 05.30 04.80 999 1022.9  00.6  05.5 999.0 99.0
91 01 06 12 314 03.8 04.8 00.60 05.60 05.00 999 1023.7  00.3  05.5 999.0 99.0
91 01 06 13 329 04.2 05.1 00.60 05.30 04.90 999 1024.5  00.4  05.3 999.0 99.0
91 01 06 14 349 04.6 05.5 00.50 05.00 04.70 999 1025.9  00.3  05.4 999.0 99.0
91 01 06 15 003 04.5 05.7 00.50 04.80 04.80 999 1026.2  00.2  05.1 999.0 99.0
91 01 06 16 355 04.0 05.2 00.40 08.30 04.90 999 1026.2  00.9  05.5 999.0 99.0
91 01 06 17 350 04.1 05.3 00.40 08.30 05.00 999 1025.3  01.3  05.5 999.0 99.0
91 01 06 18 335 02.4 03.8 00.30 09.10 04.90 999 1025.2  01.3  05.5 999.0 99.0
91 01 06 19 101 00.2 00.5 00.30 04.20 04.80 999 1024.7  03.2  05.6 999.0 99.0
91 01 06 20 017 00.9 01.9 00.30 09.10 04.80 999 1025.2  02.9  05.7 999.0 99.0
91 01 06 21 308 01.4 02.2 00.30 04.30 04.50 999 1025.3  02.0  05.6 999.0 99.0
91 01 06 22 242 01.6 02.1 00.20 09.10 05.10 999 1025.7  02.0  05.6 999.0 99.0
91 01 06 23 274 01.4 02.5 00.20 10.00 05.10 999 1026.1  02.0  05.6 999.0 99.0
91 01 07 00 015 02.9 03.7 00.20 09.10 05.30 999 1026.8  02.1  05.6 999.0 99.0
91 01 07 01 350 04.6 06.3 00.20 09.10 05.90 999 1027.7  02.1  05.6 999.0 99.0
91 01 07 02 356 04.5 05.8 00.20 09.10 05.60 999 1027.8  01.7  05.5 999.0 99.0
91 01 07 03 010 05.0 05.8 00.20 09.10 06.20 999 1027.8  01.5  05.5 999.0 99.0
91 01 07 04 356 06.3 07.6 00.20 08.30 06.20 999 1028.1  01.2  05.5 999.0 99.0
91 01 07 05 014 06.3 08.0 00.30 09.10 04.70 999 1028.3  00.5  05.5 999.0 99.0
91 01 07 06 360 07.4 08.6 00.40 10.00 04.10 999 1028.2  00.0  05.5 999.0 99.0
91 01 07 07 353 05.9 07.3 00.40 09.10 04.10 999 1028.9 -00.3  05.5 999.0 99.0
91 01 07 08 352 06.9 08.5 00.40 10.00 04.50 999 1029.2 -00.7  05.5 999.0 99.0
91 01 07 09 352 06.6 08.2 00.40 09.10 04.70 999 1029.8 -01.0  05.6 999.0 99.0
91 01 07 10 352 05.8 07.3 00.50 09.10 04.50 999 1029.7 -01.2  05.6 999.0 99.0
91 01 07 11 342 05.1 07.0 00.50 09.10 05.50 999 1029.9 -01.5  05.6 999.0 99.0
91 01 07 12 342 03.7 04.8 00.40 09.10 05.20 999 1030.8 -01.6  05.7 999.0 99.0
91 01 07 13 327 04.8 05.9 00.50 08.30 06.00 999 1031.7 -01.8  05.8 999.0 99.0
91 01 07 14 353 03.8 06.7 00.50 08.30 06.20 999 1032.7 -01.6  05.7 999.0 99.0
91 01 07 15 005 05.1 06.8 00.40 08.30 06.20 999 1032.9 -01.8  05.6 999.0 99.0
91 01 07 16 360 05.7 07.1 00.50 07.70 06.40 999 1032.8 -01.5  05.6 999.0 99.0
91 01 07 17 358 04.8 06.1 00.50 08.30 06.40 999 1032.4 -01.5  05.6 999.0 99.0
91 01 07 18 016 05.9 08.0 00.50 07.70 06.20 999 1031.9 -01.7  05.6 999.0 99.0
91 01 07 19 347 06.1 08.2 00.40 08.30 04.70 999 1032.4 -02.2  05.6 999.0 99.0
91 01 07 20 002 07.8 09.9 00.50 07.10 04.40 999 1033.0 -03.1  05.6 999.0 99.0
91 01 07 21 018 07.9 10.0 00.60 03.70 04.10 999 1033.9 -04.2  05.6 999.0 99.0
91 01 07 22 003 09.4 12.0 00.70 03.70 03.90 999 1034.5 -05.6  05.6 999.0 99.0
91 01 07 23 002 09.4 12.1 00.70 03.80 03.90 999 1036.0 -06.6  05.6 999.0 99.0
91 01 08 00 011 09.6 12.2 00.70 03.70 03.90 999 1037.1 -06.9  05.7 999.0 99.0
91 01 08 01 007 10.5 13.6 00.90 04.00 03.90 999 1037.7 -07.8  05.8 999.0 99.0
91 01 08 02 022 11.6 14.4 00.90 04.20 03.90 999 1038.7 -08.3  05.7 999.0 99.0
91 01 08 03 013 11.8 14.5 00.90 04.20 04.00 999 1039.0 -09.4  05.8 999.0 99.0
91 01 08 04 021 11.0 13.9 00.90 04.00 04.00 999 1039.7 -10.1  05.8 999.0 99.0
91 01 08 05 016 09.5 12.8 00.90 04.20 03.90 999 1040.2 -10.8  05.8 999.0 99.0
91 01 08 06 021 09.1 12.2 00.90 04.20 04.00 999 1040.4 -11.3  05.8 999.0 99.0
91 01 08 07 028 08.4 10.8 00.80 04.00 04.00 999 1041.7 -12.0  05.8 999.0 99.0
91 01 08 08 020 09.9 12.7 00.90 04.00 04.00 999 1041.7 -12.3  05.5 999.0 99.0
91 01 08 09 016 09.9 12.7 00.80 03.80 04.00 999 1041.7 -12.5  05.5 999.0 99.0
91 01 08 10 033 07.8 10.7 00.80 04.30 03.90 999 1042.2 -13.1  05.5 999.0 99.0
91 01 08 11 026 08.4 10.9 00.80 03.80 03.90 999 1043.1 -13.4  05.5 999.0 99.0
91 01 08 12 031 07.7 11.8 00.80 04.50 04.00 999 1043.9 -13.6  05.5 999.0 99.0
91 01 08 13 032 08.0 10.7 00.90 04.50 04.10 999 1044.9 -14.0  05.5 999.0 99.0
91 01 08 14 047 09.5 12.1 00.90 04.80 04.30 999 1045.0 -13.1  05.5 999.0 99.0
91 01 08 15 044 09.7 13.9 01.00 05.00 04.30 999 1046.3 -12.9  05.5 999.0 99.0
91 01 08 16 040 07.8 10.1 00.90 05.00 04.30 999 1046.3 -12.4  05.5 999.0 99.0
91 01 08 17 038 06.3 08.7 00.80 04.30 04.20 999 1045.4 -12.0  05.5 999.0 99.0
91 01 08 18 047 04.8 07.0 00.80 05.30 04.50 999 1045.0 -10.9  05.5 999.0 99.0
91 01 08 19 035 03.5 04.8 00.70 04.50 04.50 999 1044.9 -10.3  05.3 999.0 99.0
91 01 08 20 030 02.9 04.9 00.60 06.20 04.70 999 1045.3 -09.2  05.4 999.0 99.0
91 01 08 21 034 02.9 04.2 00.60 05.90 04.70 999 1045.3 -09.6  05.3 999.0 99.0
91 01 08 22 060 03.6 05.7 00.60 06.20 05.00 999 1044.9 -10.2  05.5 999.0 99.0
91 01 08 23 065 04.3 06.7 00.60 06.20 05.20 999 1044.8 -09.8  05.4 999.0 99.0
91 01 09 00 055 04.4 06.3 00.60 06.20 05.30 999 1044.8 -09.7  05.4 999.0 99.0
91 01 09 01 044 04.7 06.3 00.60 05.60 05.10 999 1044.7 -09.3  05.3 999.0 99.0
91 01 09 02 029 04.9 06.5 00.60 06.20 05.00 999 1044.9 -09.3  05.3 999.0 99.0
91 01 09 03 045 04.9 07.4 00.50 05.60 04.70 999 1044.4 -09.6  05.3 999.0 99.0
91 01 09 04 032 05.1 06.6 00.50 05.00 04.60 999 1043.9 -09.3  05.5 999.0 99.0
91 01 09 05 041 06.9 08.8 00.50 04.80 04.30 999 1043.2 -09.3  05.3 999.0 99.0
91 01 09 06 040 08.0 10.4 00.60 04.00 04.10 999 1041.8 -09.2  05.2 999.0 99.0
91 01 09 07 021 07.8 09.4 00.60 03.80 04.10 999 1042.2 -09.6  05.5 999.0 99.0
91 01 09 08 033 08.7 10.6 00.60 03.70 04.00 999 1040.8 -09.4  05.5 999.0 99.0
91 01 09 09 021 07.9 09.3 00.60 03.60 03.90 999 1040.1 -09.6  05.5 999.0 99.0
91 01 09 10 022 07.9 09.7 00.60 03.60 03.90 999 1039.1 -08.8  05.5 999.0 99.0
91 01 09 11 013 08.2 10.8 00.70 03.60 03.90 999 1038.7 -08.8  05.2 999.0 99.0
91 01 09 12 007 09.1 11.0 00.80 03.60 03.90 999 1038.2 -08.7  05.3 999.0 99.0
91 01 09 13 020 09.3 11.6 00.80 03.60 03.90 999 1037.6 -08.6  05.2 999.0 99.0
91 01 09 14 026 08.6 10.8 00.80 04.00 03.90 999 1037.2 -08.6  04.9 999.0 99.0
91 01 09 15 014 08.2 09.8 00.80 04.50 04.00 999 1036.9 -08.2  04.7 999.0 99.0
91 01 09 16 026 07.7 09.7 00.70 04.50 04.00 999 1035.3 -07.7  04.6 999.0 99.0
91 01 09 17 016 06.2 07.6 00.70 04.50 04.00 999 1034.0 -07.0  04.5 999.0 99.0
91 01 09 18 030 06.3 07.6 00.70 04.30 04.20 999 1031.9 -06.2  04.6 999.0 99.0
91 01 09 19 021 06.7 08.2 00.70 04.20 04.30 999 1030.8 -05.9  04.7 999.0 99.0
91 01 09 20 027 06.1 07.3 00.70 04.30 04.30 999 1029.5 -05.1  04.7 999.0 99.0
91 01 09 21 019 05.6 07.1 00.70 04.50 04.20 999 1028.4 -04.7  04.6 999.0 99.0
91 01 09 22 007 06.0 07.2 00.90 04.80 04.50 999 1027.6 -04.9  04.6 999.0 99.0
91 01 09 23 360 06.1 07.9 00.80 05.30 04.60 999 1026.4 -04.7  04.6 999.0 99.0
91 01 10 00 002 06.2 07.4 00.90 05.60 04.80 999 1025.5 -05.1  04.5 999.0 99.0
91 01 10 01 002 06.2 07.6 01.00 05.90 04.90 999 1024.4 -04.5  04.5 999.0 99.0
91 01 10 02 347 07.6 08.8 01.00 05.90 04.90 999 1023.4 -04.7  04.5 999.0 99.0
91 01 10 03 353 07.1 08.5 01.20 06.70 05.20 999 1022.3 -03.6  04.6 999.0 99.0
91 01 10 04 337 05.4 06.7 01.20 06.20 05.50 999 1022.1 -02.7  04.6 999.0 99.0
91 01 10 05 320 03.9 04.7 01.40 07.70 06.10 999 1021.5 -02.6  04.7 999.0 99.0
91 01 10 06 344 02.7 03.5 01.40 07.10 06.30 999 1020.5 -02.2  04.8 999.0 99.0
91 01 10 07 339 04.1 05.0 01.50 07.70 06.80 999 1020.8 -03.0  04.8 999.0 99.0
91 01 10 08 325 04.1 05.2 01.40 07.70 06.80 999 1021.3 -02.2  04.8 999.0 99.0
91 01 10 09 306 04.1 05.3 01.30 07.70 06.80 999 1021.4 -01.8  04.8 999.0 99.0
91 01 10 10 307 03.5 04.4 01.30 07.70 07.00 999 1021.1 -01.1  05.0 999.0 99.0
91 01 10 11 283 03.5 04.3 01.20 07.70 07.10 999 1021.4 -01.2  05.2 999.0 99.0
91 01 10 12 294 06.6 07.8 01.00 07.70 07.00 999 1022.0  00.8  05.4 999.0 99.0
91 01 10 13 290 10.1 12.3 00.90 07.70 06.00 999 1022.9  01.2  05.5 999.0 99.0
91 01 10 14 316 08.7 10.0 00.90 07.70 06.00 999 1025.1 -00.3  05.5 999.0 99.0
91 01 10 15 302 06.1 07.7 00.80 09.10 04.90 999 1026.3  00.1  05.5 999.0 99.0
91 01 10 16 292 12.9 16.4 00.90 09.10 04.70 999 1026.2 -00.3  05.5 999.0 99.0
91 01 10 17 306 10.4 13.4 01.00 09.10 05.10 999 1026.7 -00.4  05.5 999.0 99.0
91 01 10 18 296 10.3 12.7 01.10 09.10 05.20 999 1027.4 -00.8  05.5 999.0 99.0
91 01 10 19 352 11.9 15.2 01.10 10.00 04.90 999 1027.9 -01.7  05.5 999.0 99.0
91 01 10 20 342 11.9 13.9 01.20 10.00 04.60 999 1029.8 -03.0  05.6 999.0 99.0
91 01 10 21 345 11.4 14.7 01.20 11.10 04.70 999 1031.5 -04.6  05.6 999.0 99.0
91 01 10 22 344 10.9 14.0 01.00 04.20 04.20 999 1033.1 -06.5  05.4 999.0 99.0
91 01 10 23 333 11.4 14.2 01.00 04.00 04.30 999 1034.1 -07.7  05.2 999.0 99.0
91 01 11 00 339 10.7 14.3 01.00 04.00 04.20 999 1035.5 -08.4  05.4 999.0 99.0
91 01 11 01 347 11.1 14.5 00.90 04.00 03.90 999 1036.0 -09.0  05.5 999.0 99.0
91 01 11 02 342 12.9 15.6 01.00 04.20 03.90 999 1037.1 -10.0  05.5 999.0 99.0
91 01 11 03 345 11.3 14.1 00.80 03.70 03.60 999 1038.3 -10.9  05.5 999.0 99.0
91 01 11 04 344 09.9 12.4 00.70 03.60 03.40 999 1039.4 -11.7  05.5 999.0 99.0
91 01 11 05 344 10.3 13.1 00.70 03.40 03.40 999 1039.9 -11.7  05.5 999.0 99.0
91 01 11 06 346 10.4 13.4 00.70 03.20 03.40 999 1040.3 -11.6  05.4 999.0 99.0
91 01 11 07 355 09.0 11.8 00.60 03.60 03.50 999 1041.4 -11.6  05.3 999.0 99.0
91 01 11 08 335 09.1 11.3 00.50 03.60 03.40 999 1041.8 -12.0  05.3 999.0 99.0
91 01 11 09 342 07.2 09.3 00.50 03.40 03.40 999 1042.2 -12.3  05.2 999.0 99.0
91 01 11 10 353 08.0 10.4 00.50 03.20 03.30 999 1042.1 -12.4  05.2 999.0 99.0
91 01 11 11 333 08.4 10.9 00.50 03.60 03.30 999 1042.3 -12.0  05.2 999.0 99.0
91 01 11 12 342 07.9 09.9 00.50 03.40 03.40 999 1042.6 -12.5  05.1 999.0 99.0
91 01 11 13 345 08.4 10.2 00.40 03.40 03.30 999 1043.3 -12.0  05.2 999.0 99.0
91 01 11 14 357 08.5 11.4 00.50 03.30 03.20 999 1043.2 -11.5  05.2 999.0 99.0
91 01 11 15 354 09.2 11.4 00.60 03.40 03.60 999 1043.3 -10.5  05.2 999.0 99.0
91 01 11 16 010 06.2 07.9 00.60 03.40 03.60 999 1043.7 -10.4  05.2 999.0 99.0
91 01 11 17 019 05.5 07.7 00.40 11.10 03.50 999 1042.3 -10.8  05.2 999.0 99.0
